|dates|Ware_Georgia_UnitedStates.JHU_ConfirmedCases.data|Ware_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Ware_Georgia_UnitedStates.NYT_ConfirmedCases.data|Ware_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Ware_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Ware_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Ware_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Ware_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-28|2.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-31|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-01|10.0|0|12.0|0|1.0|0|0.0|100
0|2020-04-02|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-04-03|16.0|0|17.0|0|2.0|0|0.0|100
0|2020-04-04|18.0|0|18.0|0|3.0|0|0.0|100
0|2020-04-05|18.0|0|18.0|0|3.0|0|0.0|100
0|2020-04-06|22.0|0|28.0|0|3.0|0|0.0|100
0|2020-04-07|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-04-08|42.0|0|43.0|0|3.0|0|0.0|100
0|2020-04-09|45.0|0|45.0|0|4.0|0|0.0|100
0|2020-04-10|48.0|0|50.0|0|4.0|0|0.0|100
0|2020-04-11|50.0|0|50.0|0|4.0|0|0.0|100
0|2020-04-12|53.0|0|54.0|0|4.0|0|0.0|100
0|2020-04-13|56.0|0|58.0|0|4.0|0|0.0|100
0|2020-04-14|64.0|0|64.0|0|4.0|0|0.0|100
0|2020-04-15|66.0|0|67.0|0|4.0|0|0.0|100
0|2020-04-16|69.0|0|76.0|0|5.0|0|0.0|100
0|2020-04-17|77.0|0|77.0|0|5.0|0|0.0|100
0|2020-04-18|80.0|0|81.0|0|5.0|0|0.0|100
0|2020-04-19|85.0|0|86.0|0|6.0|0|0.0|100
0|2020-04-20|88.0|0|88.0|0|6.0|0|0.0|100
0|2020-04-21|92.0|0|93.0|0|7.0|0|0.0|100
0|2020-04-22|95.0|0|95.0|0|7.0|0|0.0|100
0|2020-04-23|100.0|0|100.0|0|7.0|0|0.0|100
0|2020-04-24|103.0|0|103.0|0|8.0|0|0.0|100
0|2020-04-25|105.0|0|105.0|0|8.0|0|0.0|100
0|2020-04-26|107.0|0|107.0|0|8.0|0|0.0|100
0|2020-04-27|112.0|0|112.0|0|8.0|0|0.0|100
0|2020-04-28|112.0|0|113.0|0|9.0|0|0.0|100
0|2020-04-29|115.0|0|115.0|0|10.0|0|0.0|100
0|2020-04-30|121.0|0|121.0|0|11.0|0|0.0|100
0|2020-05-01|128.0|0|128.0|0|11.0|0|0.0|100
0|2020-05-02|129.0|0|129.0|0|11.0|0|0.0|100
0|2020-05-03|130.0|0|130.0|0|11.0|0|0.0|100
0|2020-05-04|133.0|0|133.0|0|12.0|0|0.0|100
0|2020-05-05|142.0|0|142.0|0|13.0|0|0.0|100
0|2020-05-06|145.0|0|146.0|0|13.0|0|0.0|100
0|2020-05-07|148.0|0|147.0|0|13.0|0|0.0|100
0|2020-05-08|155.0|0|155.0|0|12.0|0|0.0|100
0|2020-05-09|155.0|0|155.0|0|12.0|0|0.0|100
0|2020-05-10|165.0|0|165.0|0|12.0|0|0.0|100
0|2020-05-11|165.0|0|165.0|0|12.0|0|0.0|100
0|2020-05-12|167.0|0|167.0|0|12.0|0|0.0|100
0|2020-05-13|166.0|0|166.0|0|12.0|0|0.0|100
