|dates|Guilford_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Guilford_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Guilford_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Guilford_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Guilford_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Guilford_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Guilford_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Guilford_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|683.0|0|670.0|0|44.0|0|0.0|100
0|2020-05-14|720.0|0|705.0|0|45.0|0|0.0|100
0|2020-05-15|767.0|0|725.0|0|46.0|0|0.0|100
0|2020-05-16|776.0|0|776.0|0|47.0|0|0.0|100
0|2020-05-17|846.0|0|846.0|0|47.0|0|0.0|100
0|2020-05-18|872.0|0|872.0|0|47.0|0|0.0|100
0|2020-05-19|872.0|0|904.0|0|47.0|0|0.0|100
0|2020-05-20|916.0|0|931.0|0|49.0|0|0.0|100
0|2020-05-21|931.0|0|962.0|0|49.0|0|0.0|100
0|2020-05-22|977.0|0|977.0|0|50.0|0|0.0|100
0|2020-05-23|1033.0|0|1033.0|0|52.0|0|0.0|100
0|2020-05-24|1049.0|0|1049.0|0|52.0|0|0.0|100
0|2020-05-25|1073.0|0|1073.0|0|52.0|0|0.0|100
0|2020-05-26|1092.0|0|1092.0|0|53.0|0|0.0|100
0|2020-05-27|1143.0|0|1143.0|0|54.0|0|0.0|100
0|2020-05-28|1173.0|0|1173.0|0|56.0|0|0.0|100
0|2020-05-29|1195.0|0|1195.0|0|65.0|0|0.0|100
0|2020-05-30|1227.0|0|1227.0|0|65.0|0|0.0|100
0|2020-05-31|1264.0|0|1264.0|0|65.0|0|0.0|100
0|2020-06-01|1288.0|0|1288.0|0|65.0|0|0.0|100
0|2020-06-02|1318.0|0|1352.0|0|65.0|0|0.0|100
0|2020-06-03|1415.0|0|1415.0|0|71.0|0|0.0|100
0|2020-06-04|1445.0|0|1498.0|0|71.0|0|0.0|100
0|2020-06-05|1508.0|0|1574.0|0|75.0|0|0.0|100
0|2020-06-06|1573.0|0|1574.0|0|78.0|0|0.0|100
0|2020-06-07|1614.0|0|1614.0|0|78.0|0|0.0|100
0|2020-06-08|1665.0|0|1671.0|0|78.0|0|0.0|100
0|2020-06-09|1779.0|0|1779.0|0|81.0|0|0.0|100
0|2020-06-10|1853.0|0|1853.0|0|81.0|0|0.0|100
0|2020-06-11|1853.0|0|1891.0|0|85.0|0|0.0|100
0|2020-06-12|1899.0|0|1941.0|0|91.0|0|0.0|100
0|2020-06-13|1983.0|0|1983.0|0|91.0|0|0.0|100
0|2020-06-14|2032.0|0|2032.0|0|91.0|0|0.0|100
0|2020-06-15|2061.0|0|2061.0|0|91.0|0|0.0|100
0|2020-06-16|2103.0|0|2148.0|0|95.0|0|0.0|100
0|2020-06-17|2194.0|0|2194.0|0|98.0|0|0.0|100
0|2020-06-18|2230.0|0|2244.0|0|98.0|0|0.0|100
0|2020-06-19|2320.0|0|2320.0|0|105.0|0|0.0|100
0|2020-06-20|2352.0|0|2352.0|0|106.0|0|0.0|100
0|2020-06-21|2402.0|0|2402.0|0|106.0|0|0.0|100
0|2020-06-22|2434.0|0|2434.0|0|106.0|0|0.0|100
0|2020-06-23|2462.0|0|2482.0|0|106.0|0|0.0|100
0|2020-06-24|2527.0|0|2527.0|0|110.0|0|0.0|100
0|2020-06-25|2586.0|0|2586.0|0|111.0|0|0.0|100
0|2020-06-26|2645.0|0|2645.0|0|111.0|0|0.0|100
0|2020-06-27|2690.0|0|2690.0|0|111.0|0|0.0|100
0|2020-06-28|2743.0|0|2743.0|0|111.0|0|0.0|100
0|2020-06-29|2775.0|0|2775.0|0|111.0|0|0.0|100
0|2020-06-30|2812.0|0|2812.0|0|114.0|0|0.0|100
0|2020-07-01|2891.0|0|2891.0|0|115.0|0|0.0|100
0|2020-07-02|2946.0|0|2946.0|0|117.0|0|0.0|100
0|2020-07-03|3000.0|0|3000.0|0|118.0|0|0.0|100
0|2020-07-04|3055.0|0|3055.0|0|117.0|0|0.0|100
0|2020-07-05|3094.0|0|3094.0|0|117.0|0|0.0|100
0|2020-07-06|3149.0|0|3149.0|0|117.0|0|0.0|100
0|2020-07-07|3208.0|0|3208.0|0|118.0|0|0.0|100
0|2020-07-08|3275.0|0|3275.0|0|118.0|0|0.0|100
0|2020-07-09|3361.0|0|3361.0|0|121.0|0|0.0|100
0|2020-07-10|3440.0|0|3440.0|0|123.0|0|0.0|100
0|2020-07-11|3495.0|0|3495.0|0|125.0|0|0.0|100
0|2020-07-12|3604.0|0|3604.0|0|125.0|0|0.0|100
0|2020-07-13|3682.0|0|3682.0|0|125.0|0|0.0|100
0|2020-07-14|3760.0|0|3760.0|0|128.0|0|0.0|100
0|2020-07-15|3840.0|0|3840.0|0|128.0|0|0.0|100
0|2020-07-16|3877.0|0|3877.0|0|131.0|0|0.0|100
0|2020-07-17|3949.0|0|3949.0|0|132.0|0|0.0|100
0|2020-07-18|4061.0|0|4061.0|0|132.0|0|0.0|100
0|2020-07-19|4127.0|0|4127.0|0|132.0|0|0.0|100
0|2020-07-20|4198.0|0|4198.0|0|132.0|0|0.0|100
0|2020-07-21|4314.0|0|4314.0|0|134.0|0|0.0|100
0|2020-07-22|4412.0|0|4412.0|0|134.0|0|0.0|100
0|2020-07-23|4486.0|0|4486.0|0|134.0|0|0.0|100
0|2020-07-24|4599.0|0|4599.0|0|135.0|0|0.0|100
0|2020-07-25|4651.0|0|4651.0|0|139.0|0|0.0|100
0|2020-07-26|4691.0|0|4691.0|0|139.0|0|0.0|100
0|2020-07-27|4789.0|0|4789.0|0|139.0|0|0.0|100
0|2020-07-28|4862.0|0|4862.0|0|139.0|0|0.0|100
0|2020-07-29|4932.0|0|4932.0|0|140.0|0|0.0|100
0|2020-07-30|5042.0|0|5042.0|0|142.0|0|0.0|100
0|2020-07-31|5093.0|0|5093.0|0|142.0|0|0.0|100
0|2020-08-01|5167.0|0|5167.0|0|147.0|0|0.0|100
0|2020-08-02|5209.0|0|5209.0|0|147.0|0|0.0|100
0|2020-08-03|5254.0|0|5254.0|0|147.0|0|0.0|100
0|2020-08-04|5310.0|0|5310.0|0|150.0|0|0.0|100
0|2020-08-05|5335.0|0|5335.0|0|153.0|0|0.0|100
0|2020-08-06|5428.0|0|5430.0|0|153.0|0|0.0|100
0|2020-08-07|5498.0|0|5513.0|0|154.0|0|0.0|100
0|2020-08-08|5580.0|0|5580.0|0|156.0|0|0.0|100
0|2020-08-09|5651.0|0|5651.0|0|156.0|0|0.0|100
0|2020-08-10|5670.0|0|5670.0|0|156.0|0|0.0|100
0|2020-08-11|5704.0|0|5704.0|0|156.0|0|0.0|100
0|2020-08-12|5753.0|0|5753.0|0|156.0|0|0.0|100
0|2020-08-13|5826.0|0|5826.0|0|158.0|0|0.0|100
0|2020-08-14|5858.0|0|5858.0|0|158.0|0|0.0|100
0|2020-08-15|5911.0|0|5911.0|0|158.0|0|0.0|100
0|2020-08-16|5959.0|0|5959.0|0|158.0|0|0.0|100
0|2020-08-17|5974.0|0|5974.0|0|158.0|0|0.0|100
0|2020-08-18|6025.0|0|6025.0|0|160.0|0|0.0|100
0|2020-08-19|6069.0|0|6069.0|0|160.0|0|0.0|100
0|2020-08-20|6165.0|0|6165.0|0|160.0|0|0.0|100
0|2020-08-21|6257.0|0|6257.0|0|163.0|0|0.0|100
0|2020-08-22|6314.0|0|6314.0|0|163.0|0|0.0|100
0|2020-08-23|6377.0|0|6377.0|0|163.0|0|0.0|100
0|2020-08-24|6427.0|0|6427.0|0|163.0|0|0.0|100
0|2020-08-25|6479.0|0|6479.0|0|163.0|0|0.0|100
0|2020-08-26|6518.0|0|6518.0|0|166.0|0|0.0|100
0|2020-08-27|6572.0|0|6572.0|0|168.0|0|0.0|100
0|2020-08-28|6636.0|0|6636.0|0|170.0|0|0.0|100
0|2020-08-29|6771.0|0|6771.0|0|170.0|0|0.0|100
0|2020-08-30|6810.0|0|6810.0|0|170.0|0|0.0|100
0|2020-08-31|6861.0|0|6861.0|0|170.0|0|0.0|100
0|2020-09-01|6967.0|0|6967.0|0|170.0|0|0.0|100
0|2020-09-02|7013.0|0|7013.0|0|170.0|0|0.0|100
0|2020-09-03|7076.0|0|7076.0|0|170.0|0|0.0|100
0|2020-09-04|7170.0|0|7170.0|0|171.0|0|0.0|100
0|2020-09-05|7241.0|0|7241.0|0|171.0|0|0.0|100
0|2020-09-06|7281.0|0|7281.0|0|171.0|0|0.0|100
0|2020-09-07|7322.0|0|7322.0|0|171.0|0|0.0|100
0|2020-09-08|7367.0|0|7367.0|0|171.0|0|0.0|100
0|2020-09-09|7409.0|0|7409.0|0|174.0|0|0.0|100
0|2020-09-10|7448.0|0|7468.0|0|174.0|0|0.0|100
0|2020-09-11|7529.0|0|7529.0|0|174.0|0|0.0|100
0|2020-09-12|7529.0|0|7607.0|0|174.0|0|0.0|100
0|2020-09-13|7673.0|0|7673.0|0|174.0|0|0.0|100
0|2020-09-14|7673.0|0|7741.0|0|174.0|0|0.0|100
0|2020-09-15|7782.0|0|7790.0|0|176.0|0|0.0|100
0|2020-09-16|7842.0|0|7898.0|0|176.0|0|0.0|100
0|2020-09-17|7909.0|0|7937.0|0|176.0|0|0.0|100
0|2020-09-18|7995.0|0|8000.0|0|176.0|0|0.0|100
0|2020-09-19|8064.0|0|8064.0|0|176.0|0|0.0|100
0|2020-09-20|8064.0|0|8124.0|0|176.0|0|0.0|100
0|2020-09-21|8157.0|0|8194.0|0|176.0|0|0.0|100
0|2020-09-22|8209.0|0|8259.0|0|176.0|0|0.0|100
0|2020-09-23|8244.0|0|8339.0|0|179.0|0|0.0|100
0|2020-09-24|8331.0|0|8392.0|0|179.0|0|0.0|100
0|2020-09-25|8437.0|0|8463.0|0|180.0|0|0.0|100
0|2020-09-26|8541.0|0|8541.0|0|180.0|0|0.0|100
0|2020-09-27|8597.0|0|8597.0|0|180.0|0|0.0|100
0|2020-09-28|8635.0|0|8666.0|0|180.0|0|0.0|100
0|2020-09-29|8689.0|0|8689.0|0|181.0|0|0.0|100
0|2020-09-30|8736.0|0|8736.0|0|185.0|0|0.0|100
0|2020-10-01|8859.0|0|8859.0|0|185.0|0|0.0|100
0|2020-10-02|8919.0|0|8919.0|0|187.0|0|0.0|100
0|2020-10-03|9038.0|0|9038.0|0|187.0|0|0.0|100
0|2020-10-04|9050.0|0|9050.0|0|187.0|0|0.0|100
0|2020-10-05|9153.0|0|9153.0|0|187.0|0|0.0|100
0|2020-10-06|9234.0|0|9239.0|0|188.0|0|0.0|100
0|2020-10-07|9301.0|0|9301.0|0|190.0|0|0.0|100
0|2020-10-08|9411.0|0|9411.0|0|191.0|0|0.0|100
0|2020-10-09|9526.0|0|9526.0|0|191.0|0|0.0|100
0|2020-10-10|9691.0|0|9691.0|0|191.0|0|0.0|100
0|2020-10-11|9788.0|0|9788.0|0|191.0|0|0.0|100
0|2020-10-12|9863.0|0|9863.0|0|191.0|0|0.0|100
0|2020-10-13|9947.0|0|9947.0|0|191.0|0|0.0|100
0|2020-10-14|10088.0|0|10088.0|0|191.0|0|0.0|100
0|2020-10-15|10184.0|0|10184.0|0|191.0|0|0.0|100
0|2020-10-16|10286.0|0|10286.0|0|192.0|0|0.0|100
0|2020-10-17|10357.0|0|10357.0|0|192.0|0|0.0|100
0|2020-10-18|10438.0|0|10438.0|0|193.0|0|0.0|100
0|2020-10-19|10514.0|0|10514.0|0|193.0|0|0.0|100
0|2020-10-20|10571.0|0|10571.0|0|195.0|0|0.0|100
0|2020-10-21|10619.0|0|10619.0|0|196.0|0|0.0|100
0|2020-10-22|10619.0|0|10720.0|0|196.0|0|0.0|100
0|2020-10-23|10619.0|0|10821.0|0|196.0|0|0.0|100
0|2020-10-24|10619.0|0|10970.0|0|196.0|0|0.0|100
0|2020-10-25|10619.0|0|11097.0|0|196.0|0|0.0|100
0|2020-10-26|11200.0|0|11200.0|0|205.0|0|0.0|100
0|2020-10-27|11278.0|0|11278.0|0|205.0|0|0.0|100
0|2020-10-28|11278.0|0|11376.0|0|205.0|0|0.0|100
0|2020-10-29|11581.0|0|11581.0|0|209.0|0|0.0|100
0|2020-10-30|11770.0|0|11770.0|0|209.0|0|0.0|100
0|2020-10-31|11877.0|0|11877.0|0|210.0|0|0.0|100
0|2020-11-01|11877.0|0|11962.0|0|210.0|0|0.0|100
0|2020-11-02|12027.0|0|12027.0|0|210.0|0|0.0|100
0|2020-11-03|12173.0|0|12173.0|0|211.0|0|0.0|100
0|2020-11-04|12272.0|0|12272.0|0|213.0|0|0.0|100
0|2020-11-05|12444.0|0|12444.0|0|214.0|0|0.0|100
0|2020-11-06|12629.0|0|12629.0|0|215.0|0|0.0|100
0|2020-11-07|12802.0|0|12802.0|0|215.0|0|0.0|100
0|2020-11-08|12949.0|0|12949.0|0|215.0|0|0.0|100
0|2020-11-09|13032.0|0|13032.0|0|215.0|0|0.0|100
0|2020-11-10|13032.0|0|13170.0|0|215.0|0|0.0|100
0|2020-11-11|13032.0|0|13359.0|0|215.0|0|0.0|100
0|2020-11-12|13032.0|0|13571.0|0|215.0|0|0.0|100
0|2020-11-13|13032.0|0|13640.0|0|215.0|0|0.0|100
0|2020-11-14|13827.0|0|13827.0|0|216.0|0|0.0|100
0|2020-11-15|13827.0|0|14022.0|0|216.0|0|0.0|100
0|2020-11-16|14022.0|0|14115.0|0|218.0|0|0.0|100
0|2020-11-17|14022.0|0|14326.0|0|218.0|0|0.0|100
0|2020-11-18|14022.0|0|14549.0|0|218.0|0|0.0|100
0|2020-11-19|14687.0|0|14687.0|0|218.0|0|0.0|100
0|2020-11-20|14942.0|0|14942.0|0|227.0|0|0.0|100
0|2020-11-21|15130.0|0|15130.0|0|230.0|0|0.0|100
0|2020-11-22|15130.0|0|15355.0|0|230.0|0|0.0|100
0|2020-11-23|15130.0|0|15485.0|0|230.0|0|0.0|100
0|2020-11-24|15130.0|0|15702.0|0|230.0|0|0.0|100
0|2020-11-25|15941.0|0|15941.0|0|233.0|0|0.0|100
0|2020-11-26|15941.0|0|15941.0|0|233.0|0|0.0|100
0|2020-11-27|15941.0|0|16328.0|0|239.0|0|0.0|100
0|2020-11-28|15941.0|0|16509.0|0|239.0|0|0.0|100
0|2020-11-29|16703.0|0|16703.0|0|239.0|0|0.0|100
0|2020-11-30|16703.0|0|16849.0|0|239.0|0|0.0|100
0|2020-12-01|16703.0|0|16987.0|0|239.0|0|0.0|100
0|2020-12-02|17149.0|0|17149.0|0|239.0|0|0.0|100
0|2020-12-03|17422.0|0|17422.0|0|256.0|0|0.0|100
0|2020-12-04|17422.0|0|17597.0|0|256.0|0|0.0|100
0|2020-12-05|17868.0|0|17868.0|0|259.0|0|0.0|100
0|2020-12-06|18149.0|0|18149.0|0|259.0|0|0.0|100
0|2020-12-07|18149.0|0|18417.0|0|259.0|0|0.0|100
0|2020-12-08|18149.0|0|18682.0|0|259.0|0|0.0|100
0|2020-12-09|18149.0|0|19009.0|0|272.0|0|0.0|100
0|2020-12-10|19321.0|0|19321.0|0|272.0|0|0.0|100
0|2020-12-11|19595.0|0|19595.0|0|276.0|0|0.0|100
0|2020-12-12|19848.0|0|19848.0|0|276.0|0|0.0|100
0|2020-12-13|20129.0|0|20129.0|0|276.0|0|0.0|100
0|2020-12-14|20364.0|0|20364.0|0|276.0|0|0.0|100
0|2020-12-15|20629.0|0|20629.0|0|276.0|0|0.0|100
0|2020-12-16|20878.0|0|20878.0|0|282.0|0|0.0|100
0|2020-12-17|21086.0|0|21086.0|0|290.0|0|0.0|100
0|2020-12-18|21420.0|0|21420.0|0|290.0|0|0.0|100
0|2020-12-19|21420.0|0|21642.0|0|290.0|0|0.0|100
0|2020-12-20|22002.0|0|22002.0|0|293.0|0|0.0|100
0|2020-12-21|22002.0|0|22154.0|0|293.0|0|0.0|100
0|2020-12-22|22002.0|0|22437.0|0|293.0|0|0.0|100
0|2020-12-23|22002.0|0|22681.0|0|293.0|0|0.0|100
0|2020-12-24|22002.0|0|22681.0|0|293.0|0|0.0|100
0|2020-12-25|22002.0|0|22681.0|0|293.0|0|0.0|100
0|2020-12-26|22002.0|0|23482.0|0|293.0|0|0.0|100
0|2020-12-27|22002.0|0|23628.0|0|293.0|0|0.0|100
0|2020-12-28|22002.0|0|23810.0|0|293.0|0|0.0|100
0|2020-12-29|23933.0|0|23933.0|0|293.0|0|0.0|100
0|2020-12-30|24206.0|0|24206.0|0|311.0|0|0.0|100
0|2020-12-31|24206.0|0|24500.0|0|312.0|0|0.0|100
0|2021-01-01|24206.0|0|24500.0|0|312.0|0|0.0|100
0|2021-01-02|24206.0|0|25445.0|0|312.0|0|0.0|100
0|2021-01-03|24206.0|0|25761.0|0|312.0|0|0.0|100
0|2021-01-04|26026.0|0|26026.0|0|318.0|0|0.0|100
0|2021-01-05|26290.0|0|26290.0|0|318.0|0|0.0|100
0|2021-01-06|26536.0|0|26536.0|0|318.0|0|0.0|100
0|2021-01-07|26536.0|0|26969.0|0|318.0|0|0.0|100
0|2021-01-08|27415.0|0|27415.0|0|332.0|0|0.0|100
0|2021-01-09|28076.0|0|28076.0|0|337.0|0|0.0|100
0|2021-01-10|28475.0|0|28475.0|0|341.0|0|0.0|100
0|2021-01-11|28775.0|0|28775.0|0|342.0|0|0.0|100
0|2021-01-12|28775.0|0|29125.0|0|342.0|0|0.0|100
0|2021-01-13|29347.0|0|29347.0|0|350.0|0|0.0|100
0|2021-01-14|29702.0|0|29702.0|0|350.0|0|0.0|100
0|2021-01-15|30103.0|0|30103.0|0|350.0|0|0.0|100
0|2021-01-16|30594.0|0|30594.0|0|357.0|0|0.0|100
0|2021-01-17|30942.0|0|30942.0|0|357.0|0|0.0|100
0|2021-01-18|30942.0|0|30942.0|0|357.0|0|0.0|100
0|2021-01-19|31391.0|0|31391.0|0|360.0|0|0.0|100
0|2021-01-20|31738.0|0|31738.0|0|360.0|0|0.0|100
0|2021-01-21|32005.0|0|32005.0|0|365.0|0|0.0|100
0|2021-01-22|32386.0|0|32386.0|0|366.0|0|0.0|100
0|2021-01-23|32749.0|0|32749.0|0|373.0|0|0.0|100
0|2021-01-24|33119.0|0|33119.0|0|377.0|0|0.0|100
0|2021-01-25|33119.0|0|33373.0|0|377.0|0|0.0|100
