|dates|Leflore_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Leflore_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Leflore_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Leflore_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Leflore_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Leflore_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Leflore_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Leflore_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|197.0|0|197.0|0|22.0|0|0.0|100
0|2020-05-15|199.0|0|199.0|0|22.0|0|0.0|100
0|2020-05-16|200.0|0|200.0|0|22.0|0|0.0|100
0|2020-05-17|200.0|0|200.0|0|22.0|0|0.0|100
0|2020-05-18|200.0|0|200.0|0|22.0|0|0.0|100
0|2020-05-19|202.0|0|202.0|0|22.0|0|0.0|100
0|2020-05-20|205.0|0|205.0|0|23.0|0|0.0|100
0|2020-05-21|206.0|0|206.0|0|24.0|0|0.0|100
0|2020-05-22|211.0|0|211.0|0|25.0|0|0.0|100
0|2020-05-23|240.0|0|240.0|0|25.0|0|0.0|100
0|2020-05-24|240.0|0|239.0|0|25.0|0|0.0|100
0|2020-05-25|241.0|0|241.0|0|26.0|0|0.0|100
0|2020-05-26|246.0|0|246.0|0|27.0|0|0.0|100
0|2020-05-27|250.0|0|250.0|0|30.0|0|0.0|100
0|2020-05-28|251.0|0|251.0|0|30.0|0|0.0|100
0|2020-05-29|255.0|0|255.0|0|30.0|0|0.0|100
0|2020-05-30|258.0|0|258.0|0|31.0|0|0.0|100
0|2020-05-31|264.0|0|264.0|0|31.0|0|0.0|100
0|2020-06-01|265.0|0|265.0|0|32.0|0|0.0|100
0|2020-06-02|273.0|0|273.0|0|34.0|0|0.0|100
0|2020-06-03|273.0|0|273.0|0|36.0|0|0.0|100
0|2020-06-04|277.0|0|277.0|0|36.0|0|0.0|100
0|2020-06-05|282.0|0|282.0|0|38.0|0|0.0|100
0|2020-06-06|287.0|0|287.0|0|39.0|0|0.0|100
0|2020-06-07|288.0|0|288.0|0|40.0|0|0.0|100
0|2020-06-08|309.0|0|309.0|0|42.0|0|0.0|100
0|2020-06-09|322.0|0|322.0|0|43.0|0|0.0|100
0|2020-06-10|330.0|0|330.0|0|44.0|0|0.0|100
0|2020-06-11|330.0|0|330.0|0|44.0|0|0.0|100
0|2020-06-12|350.0|0|350.0|0|44.0|0|0.0|100
0|2020-06-13|352.0|0|352.0|0|45.0|0|0.0|100
0|2020-06-14|358.0|0|358.0|0|45.0|0|0.0|100
0|2020-06-15|368.0|0|368.0|0|45.0|0|0.0|100
0|2020-06-16|376.0|0|376.0|0|45.0|0|0.0|100
0|2020-06-17|385.0|0|385.0|0|47.0|0|0.0|100
0|2020-06-18|385.0|0|385.0|0|47.0|0|0.0|100
0|2020-06-19|385.0|0|385.0|0|47.0|0|0.0|100
0|2020-06-20|385.0|0|385.0|0|47.0|0|0.0|100
0|2020-06-21|385.0|0|385.0|0|47.0|0|0.0|100
0|2020-06-22|420.0|0|420.0|0|47.0|0|0.0|100
0|2020-06-23|430.0|0|430.0|0|48.0|0|0.0|100
0|2020-06-24|434.0|0|434.0|0|48.0|0|0.0|100
0|2020-06-25|439.0|0|439.0|0|48.0|0|0.0|100
0|2020-06-26|441.0|0|441.0|0|48.0|0|0.0|100
0|2020-06-27|449.0|0|449.0|0|48.0|0|0.0|100
0|2020-06-28|454.0|0|454.0|0|48.0|0|0.0|100
0|2020-06-29|454.0|0|455.0|0|48.0|0|0.0|100
0|2020-06-30|469.0|0|469.0|0|48.0|0|0.0|100
0|2020-07-01|469.0|0|472.0|0|48.0|0|0.0|100
0|2020-07-02|474.0|0|474.0|0|49.0|0|0.0|100
0|2020-07-03|480.0|0|480.0|0|49.0|0|0.0|100
0|2020-07-04|486.0|0|486.0|0|51.0|0|0.0|100
0|2020-07-05|487.0|0|487.0|0|51.0|0|0.0|100
0|2020-07-06|491.0|0|491.0|0|51.0|0|0.0|100
0|2020-07-07|500.0|0|500.0|0|53.0|0|0.0|100
0|2020-07-08|507.0|0|507.0|0|56.0|0|0.0|100
0|2020-07-09|522.0|0|522.0|0|56.0|0|0.0|100
0|2020-07-10|528.0|0|528.0|0|56.0|0|0.0|100
0|2020-07-11|531.0|0|531.0|0|56.0|0|0.0|100
0|2020-07-12|534.0|0|534.0|0|56.0|0|0.0|100
0|2020-07-13|539.0|0|539.0|0|56.0|0|0.0|100
0|2020-07-14|569.0|0|569.0|0|56.0|0|0.0|100
0|2020-07-15|588.0|0|588.0|0|56.0|0|0.0|100
0|2020-07-16|601.0|0|601.0|0|56.0|0|0.0|100
0|2020-07-17|612.0|0|612.0|0|56.0|0|0.0|100
0|2020-07-18|628.0|0|628.0|0|56.0|0|0.0|100
0|2020-07-19|632.0|0|632.0|0|56.0|0|0.0|100
0|2020-07-20|648.0|0|648.0|0|56.0|0|0.0|100
0|2020-07-21|663.0|0|663.0|0|56.0|0|0.0|100
0|2020-07-22|681.0|0|681.0|0|57.0|0|0.0|100
0|2020-07-23|691.0|0|691.0|0|57.0|0|0.0|100
0|2020-07-24|708.0|0|708.0|0|57.0|0|0.0|100
0|2020-07-25|719.0|0|719.0|0|57.0|0|0.0|100
0|2020-07-26|735.0|0|735.0|0|57.0|0|0.0|100
0|2020-07-27|736.0|0|736.0|0|57.0|0|0.0|100
0|2020-07-28|767.0|0|767.0|0|57.0|0|0.0|100
0|2020-07-29|785.0|0|785.0|0|57.0|0|0.0|100
0|2020-07-30|791.0|0|791.0|0|59.0|0|0.0|100
0|2020-07-31|814.0|0|814.0|0|59.0|0|0.0|100
0|2020-08-01|827.0|0|827.0|0|59.0|0|0.0|100
0|2020-08-02|832.0|0|832.0|0|59.0|0|0.0|100
0|2020-08-03|840.0|0|840.0|0|59.0|0|0.0|100
0|2020-08-04|866.0|0|866.0|0|60.0|0|0.0|100
0|2020-08-05|882.0|0|882.0|0|61.0|0|0.0|100
0|2020-08-06|893.0|0|893.0|0|62.0|0|0.0|100
0|2020-08-07|907.0|0|907.0|0|62.0|0|0.0|100
0|2020-08-08|925.0|0|925.0|0|62.0|0|0.0|100
0|2020-08-09|933.0|0|933.0|0|63.0|0|0.0|100
0|2020-08-10|947.0|0|947.0|0|65.0|0|0.0|100
0|2020-08-11|949.0|0|949.0|0|66.0|0|0.0|100
0|2020-08-12|959.0|0|959.0|0|68.0|0|0.0|100
0|2020-08-13|963.0|0|963.0|0|68.0|0|0.0|100
0|2020-08-14|971.0|0|971.0|0|69.0|0|0.0|100
0|2020-08-15|976.0|0|976.0|0|70.0|0|0.0|100
0|2020-08-16|990.0|0|990.0|0|70.0|0|0.0|100
0|2020-08-17|998.0|0|998.0|0|70.0|0|0.0|100
0|2020-08-18|1002.0|0|1002.0|0|70.0|0|0.0|100
0|2020-08-19|1150.0|0|1150.0|0|70.0|0|0.0|100
0|2020-08-20|1163.0|0|1163.0|0|70.0|0|0.0|100
0|2020-08-21|1172.0|0|1172.0|0|70.0|0|0.0|100
0|2020-08-22|1186.0|0|1186.0|0|70.0|0|0.0|100
0|2020-08-23|1198.0|0|1198.0|0|70.0|0|0.0|100
0|2020-08-24|1206.0|0|1206.0|0|70.0|0|0.0|100
0|2020-08-25|1208.0|0|1208.0|0|73.0|0|0.0|100
0|2020-08-26|1215.0|0|1215.0|0|74.0|0|0.0|100
0|2020-08-27|1222.0|0|1222.0|0|74.0|0|0.0|100
0|2020-08-28|1229.0|0|1229.0|0|75.0|0|0.0|100
0|2020-08-29|1229.0|0|1229.0|0|75.0|0|0.0|100
0|2020-08-30|1234.0|0|1234.0|0|75.0|0|0.0|100
0|2020-08-31|1235.0|0|1235.0|0|75.0|0|0.0|100
0|2020-09-01|1244.0|0|1244.0|0|75.0|0|0.0|100
0|2020-09-02|1248.0|0|1248.0|0|75.0|0|0.0|100
0|2020-09-03|1255.0|0|1255.0|0|75.0|0|0.0|100
0|2020-09-04|1255.0|0|1262.0|0|75.0|0|0.0|100
0|2020-09-05|1264.0|0|1264.0|0|76.0|0|0.0|100
0|2020-09-06|1267.0|0|1267.0|0|76.0|0|0.0|100
0|2020-09-07|1272.0|0|1272.0|0|76.0|0|0.0|100
0|2020-09-08|1272.0|0|1272.0|0|76.0|0|0.0|100
0|2020-09-09|1275.0|0|1275.0|0|76.0|0|0.0|100
0|2020-09-10|1292.0|0|1292.0|0|76.0|0|0.0|100
0|2020-09-11|1310.0|0|1310.0|0|76.0|0|0.0|100
0|2020-09-12|1310.0|0|1320.0|0|77.0|0|0.0|100
0|2020-09-13|1320.0|0|1320.0|0|79.0|0|0.0|100
0|2020-09-14|1320.0|0|1322.0|0|79.0|0|0.0|100
0|2020-09-15|1326.0|0|1326.0|0|79.0|0|0.0|100
0|2020-09-16|1332.0|0|1332.0|0|79.0|0|0.0|100
0|2020-09-17|1343.0|0|1343.0|0|80.0|0|0.0|100
0|2020-09-18|1353.0|0|1353.0|0|80.0|0|0.0|100
0|2020-09-19|1362.0|0|1362.0|0|80.0|0|0.0|100
0|2020-09-20|1362.0|0|1369.0|0|80.0|0|0.0|100
0|2020-09-21|1370.0|0|1370.0|0|80.0|0|0.0|100
0|2020-09-22|1377.0|0|1377.0|0|81.0|0|0.0|100
0|2020-09-23|1383.0|0|1383.0|0|81.0|0|0.0|100
0|2020-09-24|1395.0|0|1395.0|0|81.0|0|0.0|100
0|2020-09-25|1404.0|0|1404.0|0|81.0|0|0.0|100
0|2020-09-26|1410.0|0|1410.0|0|81.0|0|0.0|100
0|2020-09-27|1413.0|0|1413.0|0|81.0|0|0.0|100
0|2020-09-28|1417.0|0|1417.0|0|81.0|0|0.0|100
0|2020-09-29|1426.0|0|1426.0|0|81.0|0|0.0|100
0|2020-09-30|1438.0|0|1438.0|0|82.0|0|0.0|100
0|2020-10-01|1443.0|0|1443.0|0|82.0|0|0.0|100
0|2020-10-02|1452.0|0|1452.0|0|82.0|0|0.0|100
0|2020-10-03|1461.0|0|1461.0|0|82.0|0|0.0|100
0|2020-10-04|1463.0|0|1463.0|0|82.0|0|0.0|100
0|2020-10-05|1465.0|0|1465.0|0|82.0|0|0.0|100
0|2020-10-06|1470.0|0|1470.0|0|82.0|0|0.0|100
0|2020-10-07|1484.0|0|1484.0|0|82.0|0|0.0|100
0|2020-10-08|1487.0|0|1487.0|0|82.0|0|0.0|100
0|2020-10-09|1502.0|0|1502.0|0|82.0|0|0.0|100
0|2020-10-10|1513.0|0|1513.0|0|82.0|0|0.0|100
0|2020-10-11|1528.0|0|1528.0|0|83.0|0|0.0|100
0|2020-10-12|1532.0|0|1532.0|0|83.0|0|0.0|100
0|2020-10-13|1547.0|0|1547.0|0|83.0|0|0.0|100
0|2020-10-14|1553.0|0|1553.0|0|84.0|0|0.0|100
0|2020-10-15|1570.0|0|1570.0|0|84.0|0|0.0|100
0|2020-10-16|1582.0|0|1582.0|0|86.0|0|0.0|100
0|2020-10-17|1587.0|0|1587.0|0|86.0|0|0.0|100
0|2020-10-18|1587.0|0|1587.0|0|86.0|0|0.0|100
0|2020-10-19|1600.0|0|1600.0|0|86.0|0|0.0|100
0|2020-10-20|1607.0|0|1607.0|0|87.0|0|0.0|100
0|2020-10-21|1632.0|0|1632.0|0|87.0|0|0.0|100
0|2020-10-22|1632.0|0|1651.0|0|87.0|0|0.0|100
0|2020-10-23|1632.0|0|1658.0|0|87.0|0|0.0|100
0|2020-10-24|1632.0|0|1671.0|0|87.0|0|0.0|100
0|2020-10-25|1632.0|0|1671.0|0|87.0|0|0.0|100
0|2020-10-26|1632.0|0|1687.0|0|87.0|0|0.0|100
0|2020-10-27|1632.0|0|1691.0|0|87.0|0|0.0|100
0|2020-10-28|1632.0|0|1706.0|0|87.0|0|0.0|100
0|2020-10-29|1730.0|0|1730.0|0|88.0|0|0.0|100
0|2020-10-30|1741.0|0|1741.0|0|88.0|0|0.0|100
0|2020-10-31|1761.0|0|1761.0|0|88.0|0|0.0|100
0|2020-11-01|1761.0|0|1767.0|0|88.0|0|0.0|100
0|2020-11-02|1771.0|0|1771.0|0|88.0|0|0.0|100
0|2020-11-03|1771.0|0|1779.0|0|88.0|0|0.0|100
0|2020-11-04|1771.0|0|1786.0|0|88.0|0|0.0|100
0|2020-11-05|1771.0|0|1802.0|0|88.0|0|0.0|100
0|2020-11-06|1808.0|0|1808.0|0|88.0|0|0.0|100
0|2020-11-07|1822.0|0|1822.0|0|88.0|0|0.0|100
0|2020-11-08|1822.0|0|1830.0|0|88.0|0|0.0|100
0|2020-11-09|1822.0|0|1837.0|0|88.0|0|0.0|100
0|2020-11-10|1822.0|0|1844.0|0|88.0|0|0.0|100
0|2020-11-11|1854.0|0|1854.0|0|88.0|0|0.0|100
0|2020-11-12|1854.0|0|1877.0|0|88.0|0|0.0|100
0|2020-11-13|1854.0|0|1891.0|0|88.0|0|0.0|100
0|2020-11-14|1854.0|0|1906.0|0|88.0|0|0.0|100
0|2020-11-15|1854.0|0|1915.0|0|88.0|0|0.0|100
0|2020-11-16|1854.0|0|1918.0|0|88.0|0|0.0|100
0|2020-11-17|1854.0|0|1929.0|0|88.0|0|0.0|100
0|2020-11-18|1854.0|0|1945.0|0|88.0|0|0.0|100
0|2020-11-19|1965.0|0|1965.0|0|89.0|0|0.0|100
0|2020-11-20|1977.0|0|1977.0|0|89.0|0|0.0|100
0|2020-11-21|1977.0|0|1987.0|0|89.0|0|0.0|100
0|2020-11-22|1977.0|0|2003.0|0|89.0|0|0.0|100
0|2020-11-23|1977.0|0|2007.0|0|89.0|0|0.0|100
0|2020-11-24|1977.0|0|2008.0|0|89.0|0|0.0|100
0|2020-11-25|1977.0|0|2014.0|0|89.0|0|0.0|100
0|2020-11-26|1977.0|0|2034.0|0|89.0|0|0.0|100
0|2020-11-27|1977.0|0|2047.0|0|89.0|0|0.0|100
0|2020-11-28|1977.0|0|2055.0|0|89.0|0|0.0|100
0|2020-11-29|2068.0|0|2068.0|0|91.0|0|0.0|100
0|2020-11-30|2068.0|0|2077.0|0|91.0|0|0.0|100
0|2020-12-01|2068.0|0|2085.0|0|91.0|0|0.0|100
0|2020-12-02|2111.0|0|2111.0|0|91.0|0|0.0|100
0|2020-12-03|2139.0|0|2139.0|0|91.0|0|0.0|100
0|2020-12-04|2139.0|0|2164.0|0|91.0|0|0.0|100
0|2020-12-05|2139.0|0|2196.0|0|91.0|0|0.0|100
0|2020-12-06|2204.0|0|2204.0|0|93.0|0|0.0|100
0|2020-12-07|2204.0|0|2214.0|0|93.0|0|0.0|100
0|2020-12-08|2204.0|0|2235.0|0|93.0|0|0.0|100
0|2020-12-09|2248.0|0|2248.0|0|94.0|0|0.0|100
0|2020-12-10|2270.0|0|2270.0|0|95.0|0|0.0|100
0|2020-12-11|2291.0|0|2291.0|0|95.0|0|0.0|100
0|2020-12-12|2310.0|0|2310.0|0|95.0|0|0.0|100
0|2020-12-13|2310.0|0|2316.0|0|95.0|0|0.0|100
0|2020-12-14|2324.0|0|2324.0|0|96.0|0|0.0|100
0|2020-12-15|2324.0|0|2337.0|0|97.0|0|0.0|100
0|2020-12-16|2356.0|0|2356.0|0|98.0|0|0.0|100
0|2020-12-17|2388.0|0|2388.0|0|98.0|0|0.0|100
0|2020-12-18|2408.0|0|2408.0|0|98.0|0|0.0|100
0|2020-12-19|2418.0|0|2418.0|0|98.0|0|0.0|100
0|2020-12-20|2436.0|0|2436.0|0|98.0|0|0.0|100
0|2020-12-21|2444.0|0|2444.0|0|98.0|0|0.0|100
0|2020-12-22|2470.0|0|2470.0|0|99.0|0|0.0|100
0|2020-12-23|2492.0|0|2492.0|0|99.0|0|0.0|100
0|2020-12-24|2512.0|0|2512.0|0|98.0|0|0.0|100
0|2020-12-25|2517.0|0|2517.0|0|98.0|0|0.0|100
0|2020-12-26|2527.0|0|2527.0|0|98.0|0|0.0|100
0|2020-12-27|2542.0|0|2542.0|0|98.0|0|0.0|100
0|2020-12-28|2542.0|0|2553.0|0|98.0|0|0.0|100
0|2020-12-29|2542.0|0|2574.0|0|100.0|0|0.0|100
0|2020-12-30|2589.0|0|2589.0|0|100.0|0|0.0|100
0|2020-12-31|2589.0|0|2649.0|0|101.0|0|0.0|100
0|2021-01-01|2664.0|0|2664.0|0|101.0|0|0.0|100
0|2021-01-02|2671.0|0|2671.0|0|101.0|0|0.0|100
0|2021-01-03|2671.0|0|2708.0|0|101.0|0|0.0|100
0|2021-01-04|2732.0|0|2732.0|0|102.0|0|0.0|100
0|2021-01-05|2732.0|0|2752.0|0|102.0|0|0.0|100
0|2021-01-06|2788.0|0|2788.0|0|103.0|0|0.0|100
0|2021-01-07|2788.0|0|2834.0|0|103.0|0|0.0|100
0|2021-01-08|2850.0|0|2850.0|0|104.0|0|0.0|100
0|2021-01-09|2850.0|0|2890.0|0|104.0|0|0.0|100
0|2021-01-10|2906.0|0|2906.0|0|104.0|0|0.0|100
0|2021-01-11|2906.0|0|2912.0|0|104.0|0|0.0|100
0|2021-01-12|2906.0|0|2926.0|0|104.0|0|0.0|100
0|2021-01-13|2906.0|0|2946.0|0|104.0|0|0.0|100
0|2021-01-14|2906.0|0|2969.0|0|104.0|0|0.0|100
0|2021-01-15|2906.0|0|2980.0|0|104.0|0|0.0|100
0|2021-01-16|2906.0|0|2992.0|0|104.0|0|0.0|100
0|2021-01-17|3002.0|0|3002.0|0|105.0|0|0.0|100
0|2021-01-18|3002.0|0|3004.0|0|105.0|0|0.0|100
0|2021-01-19|3041.0|0|3041.0|0|107.0|0|0.0|100
0|2021-01-20|3059.0|0|3059.0|0|107.0|0|0.0|100
0|2021-01-21|3059.0|0|3079.0|0|107.0|0|0.0|100
0|2021-01-22|3090.0|0|3090.0|0|109.0|0|0.0|100
0|2021-01-23|3111.0|0|3111.0|0|109.0|0|0.0|100
0|2021-01-24|3118.0|0|3118.0|0|109.0|0|0.0|100
0|2021-01-25|3118.0|0|3122.0|0|109.0|0|0.0|100
0|2021-01-26|3118.0|0|3132.0|0|109.0|0|0.0|100
0|2021-01-27|3148.0|0|3148.0|0|110.0|0|0.0|100
0|2021-01-28|3148.0|0|3172.0|0|110.0|0|0.0|100
0|2021-01-29|3148.0|0|3188.0|0|114.0|0|0.0|100
0|2021-01-30|3148.0|0|3193.0|0|114.0|0|0.0|100
0|2021-01-31|3148.0|0|3204.0|0|114.0|0|0.0|100
