|dates|Idaho_Idaho_UnitedStates.AveragePrecipitationTotal.data|Idaho_Idaho_UnitedStates.AveragePrecipitationTotal.missing|Idaho_Idaho_UnitedStates.AveragePrecipitation.data|Idaho_Idaho_UnitedStates.AveragePrecipitation.missing|Idaho_Idaho_UnitedStates.AverageWindDirection.data|Idaho_Idaho_UnitedStates.AverageWindDirection.missing|Idaho_Idaho_UnitedStates.AverageWindSpeed.data|Idaho_Idaho_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.049166666666666664|0|0.03125000000000001|0|80.20833333333333|0|1.1458333333333333|0
0|2020-01-02|0.024999999999999998|0|0.01479166666666667|0|58.333333333333336|0|0.7916666666666666|0
0|2020-01-03|0.015416666666666667|0|0.002916666666666667|0|136.66666666666666|0|4.25|0
0|2020-01-04|0.0|0|0.007500000000000001|0|33.333333333333336|0|1.9166666666666667|0
0|2020-01-05|0.0075|0|0.0033333333333333335|0|134.58333333333334|0|1.9583333333333333|0
0|2020-01-06|0.0033333333333333335|0|0.045000000000000005|0|87.08333333333333|0|0.9583333333333334|0
0|2020-01-07|0.047499999999999994|0|0.006666666666666667|0|181.66666666666666|0|3.6666666666666665|0
0|2020-01-08|0.004166666666666667|0|0.007916666666666667|0|45.0|0|0.625|0
0|2020-01-09|0.014166666666666668|0|0.007500000000000001|0|0.0|0|0.0|0
0|2020-01-10|0.00125|0|0.005833333333333334|0|40.0|0|2.125|0
0|2020-01-11|0.005833333333333334|0|0.021666666666666667|0|58.75|0|0.8333333333333334|0
0|2020-01-12|0.024999999999999998|0|0.012499999999999999|0|60.416666666666664|0|0.9166666666666666|0
0|2020-01-13|0.01|0|0.017916666666666668|0|46.666666666666664|0|0.5|0
0|2020-01-14|0.017916666666666668|0|0.0075|0|51.666666666666664|0|0.5833333333333334|0
0|2020-01-15|0.006666666666666667|0|0.0|0|34.166666666666664|0|2.0|0
0|2020-01-16|0.0|0|0.0075|0|207.91666666666666|0|3.7916666666666665|0
0|2020-01-17|0.012083333333333333|0|0.004583333333333334|0|0.0|0|0.0|0
0|2020-01-18|0.0|0|0.0008333333333333334|0|44.166666666666664|0|0.9583333333333334|0
0|2020-01-19|0.0008333333333333334|0|0.0|0|52.5|0|1.8333333333333333|0
0|2020-01-20|0.0|0|0.0008333333333333334|0|133.75|0|3.5416666666666665|0
0|2020-01-21|0.0008333333333333334|0|0.029583333333333326|0|0.8333333333333334|0|0.125|0
0|2020-01-22|0.0|0|0.010208333333333335|0|45.833333333333336|0|0.7083333333333334|0
0|2020-01-23|0.009583333333333334|0|0.01416666666666667|0|166.25|0|3.7083333333333335|0
0|2020-01-24|0.007083333333333334|0|0.010416666666666666|0|106.25|0|1.7083333333333333|0
0|2020-01-25|0.010416666666666666|0|0.004583333333333333|0|105.0|0|1.75|0
0|2020-01-26|0.004583333333333333|0|0.013333333333333336|0|147.5|0|2.8333333333333335|0
0|2020-01-27|0.013333333333333334|0|0.004166666666666667|0|76.25|0|1.3333333333333333|0
0|2020-01-28|0.010833333333333334|0|0.036666666666666674|0|136.25|0|2.375|0
0|2020-01-29|0.3833333333333333|0|0.021875000000000002|0|45.208333333333336|0|0.9791666666666666|0
0|2020-01-30|0.0|0|0.0008333333333333334|0|61.666666666666664|0|1.375|0
0|2020-01-31|0.004583333333333333|0|0.010416666666666666|0|162.91666666666666|0|3.25|0
0|2020-02-01|0.005833333333333334|0|0.01875|0|148.75|0|2.9166666666666665|0
0|2020-02-02|0.02625|0|0.008333333333333333|0|17.916666666666668|0|0.7916666666666666|0
0|2020-02-03|0.0008333333333333334|0|0.0004166666666666667|0|0.0|0|0.5833333333333334|0
0|2020-02-04|0.0004166666666666667|0|0.004166666666666667|0|0.0|0|0.0|0
0|2020-02-05|0.007083333333333334|0|0.04083333333333335|0|0.0|0|0.0|0
0|2020-02-06|0.0|0|0.06250000000000003|0|15.0|0|0.125|0
0|2020-02-07|0.0|0|0.04250000000000001|0|42.916666666666664|0|0.5833333333333334|0
0|2020-02-08|0.03166666666666667|0|0.022083333333333333|0|28.75|0|0.25|0
0|2020-02-09|0.01875|0|0.0|0|15.416666666666666|0|0.25|0
0|2020-02-10|0.0|0|0.0|0|0.0|0|0.125|0
0|2020-02-11|0.0|0|0.0008333333333333334|0|87.5|0|1.4583333333333333|0
0|2020-02-12|0.0008333333333333334|0|0.0|0|22.083333333333332|0|0.25|0
0|2020-02-13|0.0|0|0.004166666666666667|0|64.16666666666667|0|1.7083333333333333|0
0|2020-02-14|0.0062499999999999995|0|0.005416666666666667|0|23.75|0|0.375|0
0|2020-02-15|0.0033333333333333335|0|0.009583333333333334|0|0.0|0|0.0|0
0|2020-02-16|0.015833333333333335|0|0.02770833333333334|0|15.0|0|0.375|0
0|2020-02-17|0.0|0|0.012500000000000002|0|0.0|0|0.0|0
0|2020-02-18|0.010833333333333334|0|0.0004166666666666667|0|28.333333333333332|0|0.6666666666666666|0
0|2020-02-19|0.0004166666666666667|0|0.0|0|19.166666666666668|0|0.7916666666666666|0
0|2020-02-20|0.0|0|0.0|0|25.0|0|1.7083333333333333|0
0|2020-02-21|0.0|0|0.0|0|94.58333333333333|0|2.0833333333333335|0
0|2020-02-22|0.0|0|0.0|0|62.083333333333336|0|2.3333333333333335|0
0|2020-02-23|0.0|0|0.009166666666666668|0|20.416666666666668|0|0.9166666666666666|0
0|2020-02-24|0.014583333333333332|0|0.018333333333333337|0|0.0|0|0.0|0
0|2020-02-25|0.012916666666666667|0|0.0|0|22.916666666666668|0|1.0|0
0|2020-02-26|0.0|0|0.0008333333333333334|0|91.66666666666667|0|1.7916666666666667|0
0|2020-02-27|0.0008333333333333334|0|0.0|0|81.66666666666667|0|2.7916666666666665|0
0|2020-02-28|0.0|0|0.0|0|102.5|0|3.6666666666666665|0
0|2020-02-29|0.0008333333333333334|0|0.0025|0|63.333333333333336|0|1.875|0
0|2020-03-01|0.0016666666666666668|0|0.0|0|57.5|0|1.4583333333333333|0
0|2020-03-02|0.0|0|0.0020833333333333333|0|60.0|0|0.9583333333333334|0
