|dates|Dallas_Texas_UnitedStates.JHU_ConfirmedCases.data|Dallas_Texas_UnitedStates.JHU_ConfirmedCases.missing|Dallas_Texas_UnitedStates.NYT_ConfirmedCases.data|Dallas_Texas_UnitedStates.NYT_ConfirmedCases.missing|Dallas_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Dallas_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Dallas_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Dallas_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-12|6123.0|0|6359.0|0|145.0|0|0.0|100
0|2020-05-13|6602.0|0|6602.0|0|153.0|0|0.0|100
0|2020-05-14|6837.0|0|6837.0|0|159.0|0|0.0|100
0|2020-05-15|7036.0|0|7036.0|0|164.0|0|0.0|100
0|2020-05-16|7250.0|0|7250.0|0|170.0|0|0.0|100
0|2020-05-17|7455.0|0|7455.0|0|176.0|0|0.0|100
0|2020-05-18|7679.0|0|7679.0|0|177.0|0|0.0|100
0|2020-05-19|7904.0|0|7904.0|0|191.0|0|0.0|100
0|2020-05-20|7904.0|0|7997.0|0|191.0|0|0.0|100
0|2020-05-21|8273.0|0|8273.0|0|203.0|0|0.0|100
0|2020-05-22|8477.0|0|8477.0|0|207.0|0|0.0|100
0|2020-05-23|8649.0|0|8649.0|0|210.0|0|0.0|100
0|2020-05-24|8827.0|0|8827.0|0|211.0|0|0.0|100
0|2020-05-25|8998.0|0|8998.0|0|211.0|0|0.0|100
0|2020-05-26|9188.0|0|9188.0|0|213.0|0|0.0|100
0|2020-05-27|9385.0|0|9385.0|0|221.0|0|0.0|100
0|2020-05-28|9587.0|0|9587.0|0|222.0|0|0.0|100
0|2020-05-29|9787.0|0|9787.0|0|223.0|0|0.0|100
0|2020-05-30|9787.0|0|10006.0|0|223.0|0|0.0|100
0|2020-05-31|10234.0|0|10234.0|0|229.0|0|0.0|100
0|2020-06-01|10462.0|0|10462.0|0|229.0|0|0.0|100
0|2020-06-02|10719.0|0|10719.0|0|245.0|0|0.0|100
0|2020-06-03|10958.0|0|10958.0|0|249.0|0|0.0|100
0|2020-06-04|11243.0|0|11243.0|0|250.0|0|0.0|100
0|2020-06-05|11541.0|0|11541.0|0|260.0|0|0.0|100
0|2020-06-06|11830.0|0|11830.0|0|262.0|0|0.0|100
0|2020-06-07|12093.0|0|12093.0|0|264.0|0|0.0|100
0|2020-06-08|12347.0|0|12347.0|0|264.0|0|0.0|100
0|2020-06-09|12645.0|0|12645.0|0|271.0|0|0.0|100
0|2020-06-10|12945.0|0|12945.0|0|274.0|0|0.0|100
0|2020-06-11|13257.0|0|13257.0|0|277.0|0|0.0|100
0|2020-06-12|13585.0|0|13585.0|0|280.0|0|0.0|100
0|2020-06-13|13930.0|0|13930.0|0|283.0|0|0.0|100
0|2020-06-14|14232.0|0|14232.0|0|284.0|0|0.0|100
0|2020-06-15|14537.0|0|14537.0|0|285.0|0|0.0|100
0|2020-06-16|14843.0|0|14843.0|0|293.0|0|0.0|100
0|2020-06-17|15256.0|0|15256.0|0|302.0|0|0.0|100
0|2020-06-18|15648.0|0|15648.0|0|307.0|0|0.0|100
0|2020-06-19|16042.0|0|16042.0|0|311.0|0|0.0|100
0|2020-06-20|16437.0|0|16437.0|0|313.0|0|0.0|100
0|2020-06-21|16845.0|0|16845.0|0|314.0|0|0.0|100
0|2020-06-22|17299.0|0|17299.0|0|317.0|0|0.0|100
0|2020-06-23|17744.0|0|17744.0|0|324.0|0|0.0|100
0|2020-06-24|18135.0|0|18135.0|0|328.0|0|0.0|100
0|2020-06-25|18538.0|0|18538.0|0|334.0|0|0.0|100
0|2020-06-26|19034.0|0|19034.0|0|344.0|0|0.0|100
0|2020-06-27|19595.0|0|19595.0|0|351.0|0|0.0|100
0|2020-06-28|19595.0|0|19880.0|0|351.0|0|0.0|100
0|2020-06-29|20737.0|0|20737.0|0|353.0|0|0.0|100
0|2020-06-30|21338.0|0|21338.0|0|373.0|0|0.0|100
0|2020-07-01|21882.0|0|21882.0|0|380.0|0|0.0|100
0|2020-07-02|22590.0|0|22590.0|0|387.0|0|0.0|100
0|2020-07-03|23675.0|0|23675.0|0|393.0|0|0.0|100
0|2020-07-04|24778.0|0|24778.0|0|395.0|0|0.0|100
0|2020-07-05|25840.0|0|25840.0|0|395.0|0|0.0|100
0|2020-07-06|27054.0|0|27054.0|0|401.0|0|0.0|100
0|2020-07-07|28131.0|0|28131.0|0|410.0|0|0.0|100
0|2020-07-08|29160.0|0|29160.0|0|426.0|0|0.0|100
0|2020-07-09|30361.0|0|30361.0|0|436.0|0|0.0|100
0|2020-07-10|30361.0|0|31525.0|0|436.0|0|0.0|100
0|2020-07-11|32626.0|0|32626.0|0|449.0|0|0.0|100
0|2020-07-12|33800.0|0|33800.0|0|451.0|0|0.0|100
0|2020-07-13|34914.0|0|34914.0|0|457.0|0|0.0|100
0|2020-07-14|35914.0|0|35914.0|0|477.0|0|0.0|100
0|2020-07-15|35914.0|0|36442.0|0|477.0|0|0.0|100
0|2020-07-16|36969.0|0|37483.0|0|485.0|0|0.0|100
0|2020-07-17|39191.0|0|39191.0|0|514.0|0|0.0|100
0|2020-07-18|40222.0|0|40222.0|0|523.0|0|0.0|100
0|2020-07-19|40222.0|0|41266.0|0|523.0|0|0.0|100
0|2020-07-20|42292.0|0|42292.0|0|526.0|0|0.0|100
0|2020-07-21|43026.0|0|43026.0|0|537.0|0|0.0|100
0|2020-07-22|43439.0|0|43439.0|0|567.0|0|0.0|100
0|2020-07-23|44087.0|0|44087.0|0|579.0|0|0.0|100
0|2020-07-24|44087.0|0|44746.0|0|579.0|0|0.0|100
0|2020-07-25|46013.0|0|46013.0|0|604.0|0|0.0|100
0|2020-07-26|46813.0|0|46813.0|0|605.0|0|0.0|100
0|2020-07-27|47239.0|0|47239.0|0|607.0|0|0.0|100
0|2020-07-28|48028.0|0|48028.0|0|622.0|0|0.0|100
0|2020-07-29|48732.0|0|48732.0|0|658.0|0|0.0|100
0|2020-07-30|49269.0|0|49269.0|0|664.0|0|0.0|100
0|2020-07-31|49976.0|0|50638.0|0|671.0|0|0.0|100
0|2020-08-01|50590.0|0|50590.0|0|681.0|0|0.0|100
0|2020-08-02|51108.0|0|51842.0|0|688.0|0|0.0|100
0|2020-08-03|51490.0|0|52257.0|0|691.0|0|0.0|100
0|2020-08-04|52131.0|0|52970.0|0|722.0|0|0.0|100
0|2020-08-05|52639.0|0|53478.0|0|726.0|0|0.0|100
0|2020-08-06|52869.0|0|53800.0|0|736.0|0|0.0|100
0|2020-08-07|53291.0|0|54306.0|0|746.0|0|0.0|100
0|2020-08-08|53831.0|0|54867.0|0|751.0|0|0.0|100
0|2020-08-09|54674.0|0|55775.0|0|755.0|0|0.0|100
0|2020-08-10|55255.0|0|56376.0|0|756.0|0|0.0|100
0|2020-08-11|55553.0|0|56689.0|0|785.0|0|0.0|100
0|2020-08-12|55787.0|0|56967.0|0|794.0|0|0.0|100
0|2020-08-13|56428.0|0|57663.0|0|807.0|0|0.0|100
0|2020-08-14|57313.0|0|58566.0|0|816.0|0|0.0|100
0|2020-08-15|58067.0|0|59325.0|0|824.0|0|0.0|100
0|2020-08-16|63428.0|0|64686.0|0|825.0|0|0.0|100
0|2020-08-17|65278.0|0|67797.0|0|829.0|0|0.0|100
0|2020-08-18|66065.0|0|68591.0|0|839.0|0|0.0|100
0|2020-08-19|66464.0|0|68994.0|0|843.0|0|0.0|100
0|2020-08-20|66772.0|0|69343.0|0|854.0|0|0.0|100
0|2020-08-21|67486.0|0|70060.0|0|868.0|0|0.0|100
0|2020-08-22|67486.0|0|71148.0|0|878.0|0|0.0|100
0|2020-08-23|68904.0|0|71478.0|0|881.0|0|0.0|100
0|2020-08-24|69086.0|0|71662.0|0|883.0|0|0.0|100
0|2020-08-25|69086.0|0|71853.0|0|899.0|0|0.0|100
0|2020-08-26|69881.0|0|72627.0|0|912.0|0|0.0|100
0|2020-08-27|69881.0|0|72627.0|0|926.0|0|0.0|100
0|2020-08-28|70100.0|0|72884.0|0|938.0|0|0.0|100
0|2020-08-29|70810.0|0|73685.0|0|943.0|0|0.0|100
0|2020-08-30|70810.0|0|73685.0|0|947.0|0|0.0|100
0|2020-08-31|71630.0|0|74576.0|0|947.0|0|0.0|100
0|2020-09-01|72252.0|0|75268.0|0|959.0|0|0.0|100
0|2020-09-02|72610.0|0|75635.0|0|973.0|0|0.0|100
0|2020-09-03|72610.0|0|75635.0|0|984.0|0|0.0|100
0|2020-09-04|73055.0|0|76081.0|0|991.0|0|0.0|100
0|2020-09-05|73453.0|0|76499.0|0|1002.0|0|0.0|100
0|2020-09-06|73700.0|0|76858.0|0|1008.0|0|0.0|100
0|2020-09-07|73700.0|0|76858.0|0|1010.0|0|0.0|100
0|2020-09-08|74100.0|0|77326.0|0|1011.0|0|0.0|100
0|2020-09-09|74476.0|0|77734.0|0|1021.0|0|0.0|100
0|2020-09-10|74628.0|0|77948.0|0|1021.0|0|0.0|100
0|2020-09-11|74887.0|0|78291.0|0|1037.0|0|0.0|100
0|2020-09-12|75052.0|0|78511.0|0|1043.0|0|0.0|100
0|2020-09-13|75052.0|0|78511.0|0|1045.0|0|0.0|100
0|2020-09-14|75052.0|0|79263.0|0|1045.0|0|0.0|100
0|2020-09-15|75838.0|0|79474.0|0|1050.0|0|0.0|100
0|2020-09-16|76149.0|0|79786.0|0|1056.0|0|0.0|100
0|2020-09-17|76607.0|0|80244.0|0|1059.0|0|0.0|100
0|2020-09-18|76962.0|0|80736.0|0|1073.0|0|0.0|100
0|2020-09-19|77118.0|0|80917.0|0|1083.0|0|0.0|100
0|2020-09-20|77118.0|0|81752.0|0|1083.0|0|0.0|100
0|2020-09-21|78205.0|0|82079.0|0|1085.0|0|0.0|100
0|2020-09-22|78205.0|0|82212.0|0|1091.0|0|0.0|100
0|2020-09-23|78723.0|0|82600.0|0|1106.0|0|0.0|100
0|2020-09-24|79426.0|0|83304.0|0|1115.0|0|0.0|100
0|2020-09-25|79426.0|0|83304.0|0|1118.0|0|0.0|100
0|2020-09-26|80605.0|0|83304.0|0|1120.0|0|0.0|100
0|2020-09-27|81175.0|0|85099.0|0|1124.0|0|0.0|100
0|2020-09-28|81372.0|0|85410.0|0|1124.0|0|0.0|100
0|2020-09-29|82161.0|0|86213.0|0|1126.0|0|0.0|100
0|2020-09-30|82410.0|0|86500.0|0|1133.0|0|0.0|100
0|2020-10-01|82410.0|0|86500.0|0|1137.0|0|0.0|100
0|2020-10-02|82410.0|0|86500.0|0|1139.0|0|0.0|100
0|2020-10-03|82918.0|0|87371.0|0|1144.0|0|0.0|100
0|2020-10-04|83178.0|0|87848.0|0|1148.0|0|0.0|100
0|2020-10-05|84245.0|0|88632.0|0|1149.0|0|0.0|100
0|2020-10-06|84491.0|0|88755.0|0|1154.0|0|0.0|100
0|2020-10-07|84951.0|0|88926.0|0|1159.0|0|0.0|100
0|2020-10-08|85189.0|0|89045.0|0|1161.0|0|0.0|100
0|2020-10-09|85637.0|0|89251.0|0|1165.0|0|0.0|100
0|2020-10-10|86129.0|0|89497.0|0|1167.0|0|0.0|100
0|2020-10-11|86129.0|0|89714.0|0|1169.0|0|0.0|100
0|2020-10-12|86329.0|0|91117.0|0|1169.0|0|0.0|100
0|2020-10-13|86775.0|0|91755.0|0|1173.0|0|0.0|100
0|2020-10-14|87835.0|0|92259.0|0|1180.0|0|0.0|100
0|2020-10-15|88372.0|0|92848.0|0|1184.0|0|0.0|100
0|2020-10-16|88372.0|0|93328.0|0|1187.0|0|0.0|100
0|2020-10-17|89433.0|0|93975.0|0|1190.0|0|0.0|100
0|2020-10-18|89987.0|0|94567.0|0|1194.0|0|0.0|100
0|2020-10-19|90318.0|0|94949.0|0|1194.0|0|0.0|100
0|2020-10-20|90318.0|0|95459.0|0|1201.0|0|0.0|100
0|2020-10-21|91313.0|0|96048.0|0|1205.0|0|0.0|100
0|2020-10-22|91313.0|0|96483.0|0|1205.0|0|0.0|100
0|2020-10-23|91313.0|0|97095.0|0|1205.0|0|0.0|100
0|2020-10-24|91313.0|0|97873.0|0|1205.0|0|0.0|100
0|2020-10-25|91313.0|0|98676.0|0|1205.0|0|0.0|100
0|2020-10-26|91313.0|0|99174.0|0|1205.0|0|0.0|100
0|2020-10-27|91313.0|0|99771.0|0|1205.0|0|0.0|100
0|2020-10-28|91313.0|0|100395.0|0|1205.0|0|0.0|100
0|2020-10-29|91313.0|0|101051.0|0|1205.0|0|0.0|100
0|2020-10-30|91313.0|0|101051.0|0|1205.0|0|0.0|100
0|2020-10-31|91313.0|0|102642.0|0|1205.0|0|0.0|100
0|2020-11-01|91313.0|0|103392.0|0|1205.0|0|0.0|100
0|2020-11-02|97875.0|0|104909.0|0|1269.0|0|0.0|100
0|2020-11-03|97875.0|0|105628.0|0|1277.0|0|0.0|100
0|2020-11-04|98473.0|0|106494.0|0|1280.0|0|0.0|100
0|2020-11-05|98473.0|0|106494.0|0|1280.0|0|0.0|100
0|2020-11-06|99761.0|0|108631.0|0|1307.0|0|0.0|100
0|2020-11-07|100628.0|0|108631.0|0|1318.0|0|0.0|100
0|2020-11-08|101282.0|0|110355.0|0|1319.0|0|0.0|100
0|2020-11-09|102089.0|0|111603.0|0|1321.0|0|0.0|100
0|2020-11-10|102089.0|0|113004.0|0|1321.0|0|0.0|100
0|2020-11-11|102089.0|0|114308.0|0|1321.0|0|0.0|100
0|2020-11-12|102089.0|0|115116.0|0|1321.0|0|0.0|100
0|2020-11-13|106287.0|0|115883.0|0|1321.0|0|0.0|100
0|2020-11-14|107741.0|0|117426.0|0|1373.0|0|0.0|100
0|2020-11-15|107741.0|0|118884.0|0|1373.0|0|0.0|100
0|2020-11-16|109022.0|0|120715.0|0|1383.0|0|0.0|100
0|2020-11-17|109022.0|0|121360.0|0|1383.0|0|0.0|100
0|2020-11-18|109022.0|0|122307.0|0|1383.0|0|0.0|100
0|2020-11-19|113764.0|0|124167.0|0|1429.0|0|0.0|100
0|2020-11-20|115410.0|0|126141.0|0|1450.0|0|0.0|100
0|2020-11-21|117151.0|0|128324.0|0|1463.0|0|0.0|100
0|2020-11-22|117151.0|0|130186.0|0|1463.0|0|0.0|100
0|2020-11-23|117151.0|0|130727.0|0|1463.0|0|0.0|100
0|2020-11-24|117151.0|0|132443.0|0|1463.0|0|0.0|100
0|2020-11-25|133811.0|0|133811.0|0|1526.0|0|0.0|100
0|2020-11-26|133811.0|0|133811.0|0|1526.0|0|0.0|100
0|2020-11-27|133811.0|0|133811.0|0|1552.0|0|0.0|100
0|2020-11-28|133811.0|0|134793.0|0|1552.0|0|0.0|100
0|2020-11-29|133811.0|0|138096.0|0|1552.0|0|0.0|100
0|2020-11-30|133811.0|0|138798.0|0|1552.0|0|0.0|100
0|2020-12-01|133811.0|0|139977.0|0|1552.0|0|0.0|100
0|2020-12-02|141617.0|0|141617.0|0|1552.0|0|0.0|100
0|2020-12-03|141617.0|0|143739.0|0|1552.0|0|0.0|100
0|2020-12-04|144645.0|0|144645.0|0|1552.0|0|0.0|100
0|2020-12-05|146320.0|0|146320.0|0|1658.0|0|0.0|100
0|2020-12-06|148172.0|0|148172.0|0|1658.0|0|0.0|100
0|2020-12-07|148172.0|0|149835.0|0|1658.0|0|0.0|100
0|2020-12-08|148172.0|0|150940.0|0|1658.0|0|0.0|100
0|2020-12-09|148172.0|0|152288.0|0|1713.0|0|0.0|100
0|2020-12-10|148172.0|0|154376.0|0|1713.0|0|0.0|100
0|2020-12-11|156225.0|0|156225.0|0|1751.0|0|0.0|100
0|2020-12-12|158336.0|0|157336.0|0|1767.0|0|0.0|100
0|2020-12-13|160146.0|0|157336.0|0|1728.0|0|0.0|100
0|2020-12-14|161845.0|0|160146.0|0|1728.0|0|0.0|100
0|2020-12-15|163792.0|0|161845.0|0|1740.0|0|0.0|100
0|2020-12-16|163792.0|0|163792.0|0|1740.0|0|0.0|100
0|2020-12-17|163792.0|0|166230.0|0|1740.0|0|0.0|100
0|2020-12-18|169860.0|0|169860.0|0|1868.0|0|0.0|100
0|2020-12-19|169860.0|0|171583.0|0|1868.0|0|0.0|100
0|2020-12-20|172726.0|0|171583.0|0|1831.0|0|0.0|100
0|2020-12-21|174540.0|0|174540.0|0|1841.0|0|0.0|100
0|2020-12-22|176906.0|0|176906.0|0|1853.0|0|0.0|100
0|2020-12-23|179418.0|0|179418.0|0|1871.0|0|0.0|100
0|2020-12-24|179418.0|0|179418.0|0|1904.0|0|0.0|100
0|2020-12-25|179418.0|0|179418.0|0|1921.0|0|0.0|100
0|2020-12-26|180806.0|0|180806.0|0|1925.0|0|0.0|100
0|2020-12-27|186880.0|0|186880.0|0|1931.0|0|0.0|100
0|2020-12-28|186880.0|0|188123.0|0|1931.0|0|0.0|100
0|2020-12-29|189252.0|0|189252.0|0|1955.0|0|0.0|100
0|2020-12-30|191544.0|0|191544.0|0|1971.0|0|0.0|100
0|2020-12-31|193318.0|0|193318.0|0|1971.0|0|0.0|100
0|2021-01-01|193318.0|0|193318.0|0|2033.0|0|0.0|100
0|2021-01-02|196160.0|0|196160.0|0|2042.0|0|0.0|100
0|2021-01-03|196160.0|0|200011.0|0|2042.0|0|0.0|100
0|2021-01-04|201581.0|0|201581.0|0|2058.0|0|0.0|100
0|2021-01-05|201581.0|0|204374.0|0|2087.0|0|0.0|100
0|2021-01-06|206802.0|0|206802.0|0|2087.0|0|0.0|100
0|2021-01-07|209392.0|0|209392.0|0|2087.0|0|0.0|100
0|2021-01-08|209392.0|0|211779.0|0|2087.0|0|0.0|100
0|2021-01-09|214973.0|0|214973.0|0|2220.0|0|0.0|100
0|2021-01-10|217219.0|0|217219.0|0|2239.0|0|0.0|100
0|2021-01-11|219086.0|0|219086.0|0|2242.0|0|0.0|100
0|2021-01-12|222635.0|0|222635.0|0|2268.0|0|0.0|100
0|2021-01-13|225629.0|0|225629.0|0|2301.0|0|0.0|100
0|2021-01-14|225629.0|0|227622.0|0|2333.0|0|0.0|100
0|2021-01-15|225629.0|0|230439.0|0|2333.0|0|0.0|100
0|2021-01-16|225629.0|0|233248.0|0|2333.0|0|0.0|100
0|2021-01-17|234625.0|0|234625.0|0|2333.0|0|0.0|100
0|2021-01-18|234625.0|0|234625.0|0|2431.0|0|0.0|100
0|2021-01-19|234625.0|0|236214.0|0|2431.0|0|0.0|100
0|2021-01-20|239683.0|0|239683.0|0|2501.0|0|0.0|100
