|dates|Galveston_Texas_UnitedStates.JHU_ConfirmedCases.data|Galveston_Texas_UnitedStates.JHU_ConfirmedCases.missing|Galveston_Texas_UnitedStates.NYT_ConfirmedCases.data|Galveston_Texas_UnitedStates.NYT_ConfirmedCases.missing|Galveston_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Galveston_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Galveston_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Galveston_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-23|18.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-25|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-26|40.0|0|27.0|0|0.0|0|0.0|100
0|2020-03-27|40.0|0|49.0|0|0.0|0|0.0|100
0|2020-03-28|49.0|0|60.0|0|0.0|0|0.0|100
0|2020-03-29|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-03-30|70.0|0|92.0|0|0.0|0|0.0|100
0|2020-03-31|92.0|0|106.0|0|0.0|0|0.0|100
0|2020-04-01|106.0|0|118.0|0|0.0|0|0.0|100
0|2020-04-02|118.0|0|130.0|0|0.0|0|0.0|100
0|2020-04-03|130.0|0|206.0|0|0.0|0|0.0|100
0|2020-04-04|136.0|0|222.0|0|0.0|0|0.0|100
0|2020-04-05|240.0|0|240.0|0|1.0|0|0.0|100
0|2020-04-06|256.0|0|256.0|0|1.0|0|0.0|100
0|2020-04-07|256.0|0|272.0|0|1.0|0|0.0|100
0|2020-04-08|272.0|0|287.0|0|5.0|0|0.0|100
0|2020-04-09|287.0|0|308.0|0|5.0|0|0.0|100
0|2020-04-10|308.0|0|341.0|0|7.0|0|0.0|100
0|2020-04-11|341.0|0|355.0|0|8.0|0|0.0|100
0|2020-04-12|355.0|0|355.0|0|8.0|0|0.0|100
0|2020-04-13|355.0|0|377.0|0|8.0|0|0.0|100
0|2020-04-14|377.0|0|392.0|0|9.0|0|0.0|100
0|2020-04-15|392.0|0|401.0|0|11.0|0|0.0|100
0|2020-04-16|401.0|0|421.0|0|13.0|0|0.0|100
0|2020-04-17|421.0|0|438.0|0|14.0|0|0.0|100
0|2020-04-18|438.0|0|450.0|0|14.0|0|0.0|100
0|2020-04-19|450.0|0|455.0|0|15.0|0|0.0|100
0|2020-04-20|455.0|0|468.0|0|17.0|0|0.0|100
0|2020-04-21|468.0|0|479.0|0|19.0|0|0.0|100
0|2020-04-22|479.0|0|491.0|0|20.0|0|0.0|100
0|2020-04-23|507.0|0|507.0|0|21.0|0|0.0|100
0|2020-04-24|522.0|0|522.0|0|21.0|0|0.0|100
0|2020-04-25|522.0|0|539.0|0|21.0|0|0.0|100
0|2020-04-26|539.0|0|541.0|0|22.0|0|0.0|100
0|2020-04-27|541.0|0|548.0|0|22.0|0|0.0|100
0|2020-04-28|548.0|0|554.0|0|24.0|0|0.0|100
0|2020-04-29|554.0|0|572.0|0|24.0|0|0.0|100
0|2020-04-30|572.0|0|595.0|0|24.0|0|0.0|100
0|2020-05-01|595.0|0|614.0|0|26.0|0|0.0|100
0|2020-05-02|614.0|0|629.0|0|27.0|0|0.0|100
0|2020-05-03|629.0|0|636.0|0|28.0|0|0.0|100
0|2020-05-04|636.0|0|648.0|0|28.0|0|0.0|100
0|2020-05-05|648.0|0|659.0|0|28.0|0|0.0|100
0|2020-05-06|659.0|0|669.0|0|28.0|0|0.0|100
0|2020-05-07|669.0|0|672.0|0|28.0|0|0.0|100
0|2020-05-08|672.0|0|676.0|0|28.0|0|0.0|100
0|2020-05-09|676.0|0|680.0|0|29.0|0|0.0|100
0|2020-05-10|680.0|0|685.0|0|29.0|0|0.0|100
0|2020-05-11|685.0|0|686.0|0|29.0|0|0.0|100
0|2020-05-12|686.0|0|688.0|0|29.0|0|0.0|100
0|2020-05-13|688.0|0|691.0|0|29.0|0|0.0|100
