|dates|Alexandria_Virginia_UnitedStates.JHU_ConfirmedCases.data|Alexandria_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Alexandria_Virginia_UnitedStates.NYT_ConfirmedCases.data|Alexandria_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Alexandria_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Alexandria_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Alexandria_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Alexandria_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-26|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-27|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-28|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-29|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-30|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-31|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-04-01|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-02|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-03|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-04-04|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-04-05|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-04-06|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-04-07|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-04-08|143.0|0|143.0|0|1.0|0|0.0|100
0|2020-04-09|149.0|0|149.0|0|1.0|0|0.0|100
0|2020-04-10|174.0|0|174.0|0|1.0|0|0.0|100
0|2020-04-11|188.0|0|188.0|0|1.0|0|0.0|100
0|2020-04-12|198.0|0|198.0|0|1.0|0|0.0|100
0|2020-04-13|235.0|0|235.0|0|1.0|0|0.0|100
0|2020-04-14|247.0|0|247.0|0|1.0|0|0.0|100
0|2020-04-15|254.0|0|254.0|0|1.0|0|0.0|100
0|2020-04-16|275.0|0|275.0|0|6.0|0|0.0|100
0|2020-04-17|321.0|0|321.0|0|7.0|0|0.0|100
0|2020-04-18|354.0|0|354.0|0|7.0|0|0.0|100
0|2020-04-19|383.0|0|383.0|0|7.0|0|0.0|100
0|2020-04-20|421.0|0|421.0|0|8.0|0|0.0|100
0|2020-04-21|462.0|0|462.0|0|8.0|0|0.0|100
0|2020-04-22|474.0|0|474.0|0|12.0|0|0.0|100
0|2020-04-23|512.0|0|512.0|0|14.0|0|0.0|100
0|2020-04-24|547.0|0|547.0|0|15.0|0|0.0|100
0|2020-04-25|575.0|0|575.0|0|18.0|0|0.0|100
0|2020-04-26|591.0|0|591.0|0|19.0|0|0.0|100
0|2020-04-27|627.0|0|627.0|0|19.0|0|0.0|100
0|2020-04-28|653.0|0|653.0|0|20.0|0|0.0|100
0|2020-04-29|700.0|0|700.0|0|21.0|0|0.0|100
0|2020-04-30|754.0|0|754.0|0|21.0|0|0.0|100
0|2020-05-01|802.0|0|802.0|0|24.0|0|0.0|100
0|2020-05-02|848.0|0|848.0|0|26.0|0|0.0|100
0|2020-05-03|899.0|0|899.0|0|26.0|0|0.0|100
0|2020-05-04|940.0|0|940.0|0|26.0|0|0.0|100
0|2020-05-05|983.0|0|983.0|0|26.0|0|0.0|100
0|2020-05-06|983.0|0|983.0|0|26.0|0|0.0|100
0|2020-05-07|1060.0|0|1060.0|0|29.0|0|0.0|100
0|2020-05-08|1110.0|0|1110.0|0|29.0|0|0.0|100
0|2020-05-09|1142.0|0|1142.0|0|30.0|0|0.0|100
0|2020-05-10|1193.0|0|1193.0|0|30.0|0|0.0|100
0|2020-05-11|1224.0|0|1224.0|0|30.0|0|0.0|100
0|2020-05-12|1240.0|0|1240.0|0|30.0|0|0.0|100
