|dates|Genesee_NewYork_UnitedStates.JHU_ConfirmedCases.data|Genesee_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Genesee_NewYork_UnitedStates.NYT_ConfirmedCases.data|Genesee_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Genesee_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Genesee_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Genesee_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Genesee_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-28|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-29|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-30|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-31|11.0|0|10.0|0|1.0|0|0.0|100
0|2020-04-01|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-04-02|16.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-03|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-04|20.0|0|21.0|0|1.0|0|0.0|100
0|2020-04-05|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-04-06|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-04-07|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-04-08|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-04-09|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-10|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-04-11|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-04-12|70.0|0|69.0|0|1.0|0|0.0|100
0|2020-04-13|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-04-14|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-04-15|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-04-16|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-04-17|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-04-18|87.0|0|87.0|0|2.0|0|0.0|100
0|2020-04-19|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-04-20|119.0|0|119.0|0|2.0|0|0.0|100
0|2020-04-21|121.0|0|121.0|0|2.0|0|0.0|100
0|2020-04-22|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-04-23|126.0|0|126.0|0|3.0|0|0.0|100
0|2020-04-24|127.0|0|127.0|0|3.0|0|0.0|100
0|2020-04-25|141.0|0|141.0|0|3.0|0|0.0|100
0|2020-04-26|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-04-27|148.0|0|148.0|0|3.0|0|0.0|100
0|2020-04-28|149.0|0|149.0|0|3.0|0|0.0|100
0|2020-04-29|152.0|0|152.0|0|3.0|0|0.0|100
0|2020-04-30|153.0|0|153.0|0|3.0|0|0.0|100
0|2020-05-01|154.0|0|154.0|0|3.0|0|0.0|100
0|2020-05-02|155.0|0|155.0|0|3.0|0|0.0|100
0|2020-05-03|155.0|0|155.0|0|3.0|0|0.0|100
0|2020-05-04|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-05-05|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-05-06|162.0|0|162.0|0|3.0|0|0.0|100
0|2020-05-07|168.0|0|168.0|0|3.0|0|0.0|100
0|2020-05-08|169.0|0|169.0|0|3.0|0|0.0|100
0|2020-05-09|170.0|0|170.0|0|3.0|0|0.0|100
0|2020-05-10|172.0|0|172.0|0|3.0|0|0.0|100
0|2020-05-11|173.0|0|173.0|0|3.0|0|0.0|100
0|2020-05-12|174.0|0|174.0|0|3.0|0|0.0|100
0|2020-05-13|174.0|0|174.0|0|3.0|0|0.0|100
