|dates|McLennan_Texas_UnitedStates.JHU_ConfirmedCases.data|McLennan_Texas_UnitedStates.JHU_ConfirmedCases.missing|McLennan_Texas_UnitedStates.NYT_ConfirmedCases.data|McLennan_Texas_UnitedStates.NYT_ConfirmedCases.missing|McLennan_Texas_UnitedStates.JHU_ConfirmedDeaths.data|McLennan_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|McLennan_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|McLennan_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-19|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-20|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-21|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-22|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-23|16.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-24|24.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-25|24.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-26|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-27|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-03-28|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-03-29|34.0|0|36.0|0|0.0|0|0.0|100
0|2020-03-30|36.0|0|39.0|0|0.0|0|0.0|100
0|2020-03-31|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-01|44.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-02|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-03|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-04-04|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-04-05|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-04-06|53.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-07|56.0|0|62.0|0|1.0|0|0.0|100
0|2020-04-08|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-04-09|62.0|0|66.0|0|1.0|0|0.0|100
0|2020-04-10|66.0|0|68.0|0|2.0|0|0.0|100
0|2020-04-11|68.0|0|69.0|0|2.0|0|0.0|100
0|2020-04-12|69.0|0|71.0|0|2.0|0|0.0|100
0|2020-04-13|71.0|0|72.0|0|2.0|0|0.0|100
0|2020-04-14|71.0|0|74.0|0|2.0|0|0.0|100
0|2020-04-15|74.0|0|74.0|0|3.0|0|0.0|100
0|2020-04-16|74.0|0|76.0|0|4.0|0|0.0|100
0|2020-04-17|76.0|0|76.0|0|4.0|0|0.0|100
0|2020-04-18|76.0|0|76.0|0|4.0|0|0.0|100
0|2020-04-19|76.0|0|76.0|0|4.0|0|0.0|100
0|2020-04-20|76.0|0|77.0|0|4.0|0|0.0|100
0|2020-04-21|77.0|0|78.0|0|4.0|0|0.0|100
0|2020-04-22|78.0|0|81.0|0|4.0|0|0.0|100
0|2020-04-23|81.0|0|81.0|0|4.0|0|0.0|100
0|2020-04-24|81.0|0|81.0|0|4.0|0|0.0|100
0|2020-04-25|81.0|0|81.0|0|4.0|0|0.0|100
0|2020-04-26|81.0|0|82.0|0|4.0|0|0.0|100
0|2020-04-27|82.0|0|87.0|0|4.0|0|0.0|100
0|2020-04-28|87.0|0|87.0|0|4.0|0|0.0|100
0|2020-04-29|87.0|0|88.0|0|4.0|0|0.0|100
0|2020-04-30|88.0|0|89.0|0|4.0|0|0.0|100
0|2020-05-01|89.0|0|91.0|0|4.0|0|0.0|100
0|2020-05-02|91.0|0|91.0|0|4.0|0|0.0|100
0|2020-05-03|91.0|0|91.0|0|4.0|0|0.0|100
0|2020-05-04|91.0|0|91.0|0|4.0|0|0.0|100
0|2020-05-05|91.0|0|92.0|0|4.0|0|0.0|100
0|2020-05-06|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-05-07|92.0|0|94.0|0|4.0|0|0.0|100
0|2020-05-08|94.0|0|94.0|0|4.0|0|0.0|100
0|2020-05-09|94.0|0|94.0|0|4.0|0|0.0|100
0|2020-05-10|94.0|0|94.0|0|4.0|0|0.0|100
0|2020-05-11|94.0|0|94.0|0|4.0|0|0.0|100
0|2020-05-12|94.0|0|96.0|0|4.0|0|0.0|100
0|2020-05-13|96.0|0|96.0|0|4.0|0|0.0|100
