|dates|ScottsBluff_Nebraska_UnitedStates.JHU_ConfirmedCases.data|ScottsBluff_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|ScottsBluff_Nebraska_UnitedStates.NYT_ConfirmedCases.data|ScottsBluff_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|ScottsBluff_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|ScottsBluff_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|ScottsBluff_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|ScottsBluff_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-05-14|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-05-15|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-05-16|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-05-17|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-05-18|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-05-19|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-05-20|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-05-21|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-05-22|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-05-23|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-05-24|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-05-25|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-05-26|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-05-27|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-05-28|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-05-29|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-05-30|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-05-31|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-06-01|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-06-02|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-06-03|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-06-04|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-06-05|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-06-06|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-06-07|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-06-08|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-06-09|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-06-10|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-06-11|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-06-12|170.0|0|170.0|0|2.0|0|0.0|100
0|2020-06-13|172.0|0|172.0|0|2.0|0|0.0|100
0|2020-06-14|172.0|0|172.0|0|2.0|0|0.0|100
0|2020-06-15|177.0|0|177.0|0|2.0|0|0.0|100
0|2020-06-16|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-06-17|184.0|0|184.0|0|2.0|0|0.0|100
0|2020-06-18|187.0|0|187.0|0|2.0|0|0.0|100
0|2020-06-19|187.0|0|187.0|0|2.0|0|0.0|100
0|2020-06-20|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-06-21|190.0|0|190.0|0|2.0|0|0.0|100
0|2020-06-22|193.0|0|193.0|0|3.0|0|0.0|100
0|2020-06-23|199.0|0|199.0|0|3.0|0|0.0|100
0|2020-06-24|202.0|0|202.0|0|3.0|0|0.0|100
0|2020-06-25|205.0|0|205.0|0|3.0|0|0.0|100
0|2020-06-26|208.0|0|208.0|0|3.0|0|0.0|100
0|2020-06-27|209.0|0|209.0|0|3.0|0|0.0|100
0|2020-06-28|209.0|0|209.0|0|3.0|0|0.0|100
0|2020-06-29|213.0|0|213.0|0|3.0|0|0.0|100
0|2020-06-30|215.0|0|215.0|0|3.0|0|0.0|100
0|2020-07-01|216.0|0|216.0|0|3.0|0|0.0|100
0|2020-07-02|216.0|0|216.0|0|3.0|0|0.0|100
0|2020-07-03|224.0|0|224.0|0|3.0|0|0.0|100
0|2020-07-04|224.0|0|224.0|0|3.0|0|0.0|100
0|2020-07-05|224.0|0|224.0|0|3.0|0|0.0|100
0|2020-07-06|227.0|0|227.0|0|3.0|0|0.0|100
0|2020-07-07|229.0|0|229.0|0|3.0|0|0.0|100
0|2020-07-08|231.0|0|231.0|0|5.0|0|0.0|100
0|2020-07-09|233.0|0|233.0|0|5.0|0|0.0|100
0|2020-07-10|235.0|0|235.0|0|5.0|0|0.0|100
0|2020-07-11|241.0|0|241.0|0|5.0|0|0.0|100
0|2020-07-12|241.0|0|241.0|0|5.0|0|0.0|100
0|2020-07-13|243.0|0|243.0|0|5.0|0|0.0|100
0|2020-07-14|244.0|0|244.0|0|5.0|0|0.0|100
0|2020-07-15|245.0|0|245.0|0|5.0|0|0.0|100
0|2020-07-16|248.0|0|248.0|0|5.0|0|0.0|100
0|2020-07-17|249.0|0|249.0|0|5.0|0|0.0|100
0|2020-07-18|249.0|0|249.0|0|5.0|0|0.0|100
0|2020-07-19|250.0|0|250.0|0|5.0|0|0.0|100
0|2020-07-20|258.0|0|258.0|0|5.0|0|0.0|100
0|2020-07-21|258.0|0|258.0|0|5.0|0|0.0|100
0|2020-07-22|265.0|0|265.0|0|5.0|0|0.0|100
0|2020-07-23|269.0|0|269.0|0|6.0|0|0.0|100
0|2020-07-24|272.0|0|272.0|0|6.0|0|0.0|100
0|2020-07-25|274.0|0|274.0|0|6.0|0|0.0|100
0|2020-07-26|274.0|0|274.0|0|6.0|0|0.0|100
0|2020-07-27|274.0|0|274.0|0|6.0|0|0.0|100
0|2020-07-28|273.0|0|273.0|0|6.0|0|0.0|100
0|2020-07-29|273.0|0|273.0|0|6.0|0|0.0|100
0|2020-07-30|278.0|0|278.0|0|6.0|0|0.0|100
0|2020-07-31|284.0|0|284.0|0|6.0|0|0.0|100
0|2020-08-01|287.0|0|287.0|0|6.0|0|0.0|100
0|2020-08-02|289.0|0|289.0|0|6.0|0|0.0|100
0|2020-08-03|289.0|0|289.0|0|6.0|0|0.0|100
0|2020-08-04|291.0|0|291.0|0|6.0|0|0.0|100
0|2020-08-05|297.0|0|297.0|0|6.0|0|0.0|100
0|2020-08-06|297.0|0|297.0|0|6.0|0|0.0|100
0|2020-08-07|298.0|0|298.0|0|6.0|0|0.0|100
0|2020-08-08|301.0|0|301.0|0|6.0|0|0.0|100
0|2020-08-09|301.0|0|301.0|0|6.0|0|0.0|100
0|2020-08-10|301.0|0|301.0|0|6.0|0|0.0|100
0|2020-08-11|304.0|0|304.0|0|6.0|0|0.0|100
0|2020-08-12|305.0|0|305.0|0|6.0|0|0.0|100
0|2020-08-13|309.0|0|309.0|0|6.0|0|0.0|100
0|2020-08-14|311.0|0|311.0|0|6.0|0|0.0|100
0|2020-08-15|312.0|0|312.0|0|6.0|0|0.0|100
0|2020-08-16|313.0|0|313.0|0|6.0|0|0.0|100
0|2020-08-17|315.0|0|315.0|0|6.0|0|0.0|100
0|2020-08-18|319.0|0|319.0|0|6.0|0|0.0|100
0|2020-08-19|320.0|0|320.0|0|6.0|0|0.0|100
0|2020-08-20|322.0|0|322.0|0|6.0|0|0.0|100
0|2020-08-21|323.0|0|323.0|0|6.0|0|0.0|100
0|2020-08-22|327.0|0|327.0|0|6.0|0|0.0|100
0|2020-08-23|331.0|0|331.0|0|6.0|0|0.0|100
0|2020-08-24|331.0|0|331.0|0|6.0|0|0.0|100
0|2020-08-25|342.0|0|342.0|0|6.0|0|0.0|100
0|2020-08-26|348.0|0|348.0|0|6.0|0|0.0|100
0|2020-08-27|351.0|0|351.0|0|6.0|0|0.0|100
0|2020-08-28|354.0|0|354.0|0|6.0|0|0.0|100
0|2020-08-29|355.0|0|355.0|0|6.0|0|0.0|100
0|2020-08-30|357.0|0|357.0|0|6.0|0|0.0|100
0|2020-08-31|358.0|0|358.0|0|6.0|0|0.0|100
0|2020-09-01|363.0|0|363.0|0|6.0|0|0.0|100
0|2020-09-02|368.0|0|368.0|0|6.0|0|0.0|100
0|2020-09-03|369.0|0|369.0|0|6.0|0|0.0|100
0|2020-09-04|371.0|0|371.0|0|6.0|0|0.0|100
0|2020-09-05|371.0|0|371.0|0|6.0|0|0.0|100
0|2020-09-06|371.0|0|371.0|0|6.0|0|0.0|100
0|2020-09-07|374.0|0|374.0|0|6.0|0|0.0|100
0|2020-09-08|374.0|0|378.0|0|6.0|0|0.0|100
0|2020-09-09|384.0|0|384.0|0|6.0|0|0.0|100
0|2020-09-10|387.0|0|387.0|0|6.0|0|0.0|100
0|2020-09-11|387.0|0|387.0|0|7.0|0|0.0|100
0|2020-09-12|387.0|0|387.0|0|7.0|0|0.0|100
0|2020-09-13|387.0|0|387.0|0|7.0|0|0.0|100
0|2020-09-14|387.0|0|389.0|0|7.0|0|0.0|100
0|2020-09-15|392.0|0|392.0|0|7.0|0|0.0|100
0|2020-09-16|393.0|0|393.0|0|7.0|0|0.0|100
0|2020-09-17|398.0|0|398.0|0|7.0|0|0.0|100
0|2020-09-18|404.0|0|404.0|0|7.0|0|0.0|100
0|2020-09-19|405.0|0|405.0|0|7.0|0|0.0|100
0|2020-09-20|405.0|0|405.0|0|7.0|0|0.0|100
0|2020-09-21|405.0|0|405.0|0|7.0|0|0.0|100
0|2020-09-22|406.0|0|406.0|0|7.0|0|0.0|100
0|2020-09-23|407.0|0|407.0|0|8.0|0|0.0|100
0|2020-09-24|407.0|0|407.0|0|8.0|0|0.0|100
0|2020-09-25|411.0|0|411.0|0|8.0|0|0.0|100
0|2020-09-26|414.0|0|414.0|0|8.0|0|0.0|100
0|2020-09-27|414.0|0|414.0|0|8.0|0|0.0|100
0|2020-09-28|419.0|0|419.0|0|8.0|0|0.0|100
0|2020-09-29|423.0|0|423.0|0|8.0|0|0.0|100
0|2020-09-30|424.0|0|424.0|0|8.0|0|0.0|100
0|2020-10-01|427.0|0|427.0|0|8.0|0|0.0|100
0|2020-10-02|435.0|0|435.0|0|8.0|0|0.0|100
0|2020-10-03|439.0|0|439.0|0|8.0|0|0.0|100
0|2020-10-04|440.0|0|440.0|0|8.0|0|0.0|100
0|2020-10-05|442.0|0|442.0|0|8.0|0|0.0|100
0|2020-10-06|450.0|0|450.0|0|8.0|0|0.0|100
0|2020-10-07|454.0|0|454.0|0|8.0|0|0.0|100
0|2020-10-08|455.0|0|455.0|0|8.0|0|0.0|100
0|2020-10-09|455.0|0|455.0|0|8.0|0|0.0|100
0|2020-10-10|467.0|0|467.0|0|8.0|0|0.0|100
0|2020-10-11|470.0|0|470.0|0|8.0|0|0.0|100
0|2020-10-12|472.0|0|472.0|0|8.0|0|0.0|100
0|2020-10-13|480.0|0|480.0|0|8.0|0|0.0|100
0|2020-10-14|488.0|0|488.0|0|8.0|0|0.0|100
0|2020-10-15|498.0|0|498.0|0|8.0|0|0.0|100
0|2020-10-16|510.0|0|510.0|0|8.0|0|0.0|100
0|2020-10-17|513.0|0|513.0|0|8.0|0|0.0|100
0|2020-10-18|528.0|0|528.0|0|8.0|0|0.0|100
0|2020-10-19|532.0|0|532.0|0|8.0|0|0.0|100
0|2020-10-20|543.0|0|543.0|0|8.0|0|0.0|100
0|2020-10-21|598.0|0|598.0|0|8.0|0|0.0|100
0|2020-10-22|598.0|0|652.0|0|8.0|0|0.0|100
0|2020-10-23|598.0|0|674.0|0|8.0|0|0.0|100
0|2020-10-24|598.0|0|682.0|0|8.0|0|0.0|100
0|2020-10-25|598.0|0|691.0|0|8.0|0|0.0|100
0|2020-10-26|598.0|0|730.0|0|8.0|0|0.0|100
0|2020-10-27|598.0|0|774.0|0|8.0|0|0.0|100
0|2020-10-28|598.0|0|803.0|0|8.0|0|0.0|100
0|2020-10-29|598.0|0|890.0|0|8.0|0|0.0|100
0|2020-10-30|598.0|0|959.0|0|8.0|0|0.0|100
0|2020-10-31|598.0|0|997.0|0|8.0|0|0.0|100
0|2020-11-01|598.0|0|1042.0|0|8.0|0|0.0|100
0|2020-11-02|598.0|0|1068.0|0|8.0|0|0.0|100
0|2020-11-03|598.0|0|1134.0|0|8.0|0|0.0|100
0|2020-11-04|1153.0|0|1153.0|0|9.0|0|0.0|100
0|2020-11-05|1153.0|0|1222.0|0|9.0|0|0.0|100
0|2020-11-06|1153.0|0|1625.0|0|9.0|0|0.0|100
0|2020-11-07|1669.0|0|1669.0|0|9.0|0|0.0|100
0|2020-11-08|1669.0|0|1723.0|0|9.0|0|0.0|100
0|2020-11-09|1767.0|0|1767.0|0|9.0|0|0.0|100
0|2020-11-10|1767.0|0|1897.0|0|9.0|0|0.0|100
0|2020-11-11|1767.0|0|1949.0|0|9.0|0|0.0|100
0|2020-11-12|1767.0|0|2188.0|0|9.0|0|0.0|100
0|2020-11-13|1767.0|0|2230.0|0|9.0|0|0.0|100
0|2020-11-14|2248.0|0|2247.0|0|13.0|0|0.0|100
0|2020-11-15|2248.0|0|2249.0|0|13.0|0|0.0|100
0|2020-11-16|2312.0|0|2450.0|0|13.0|0|0.0|100
0|2020-11-17|2312.0|0|2464.0|0|13.0|0|0.0|100
0|2020-11-18|2312.0|0|2475.0|0|13.0|0|0.0|100
0|2020-11-19|2312.0|0|2649.0|0|13.0|0|0.0|100
0|2020-11-20|2493.0|0|2669.0|0|13.0|0|0.0|100
0|2020-11-21|2500.0|0|2672.0|0|13.0|0|0.0|100
0|2020-11-22|2500.0|0|2677.0|0|13.0|0|0.0|100
0|2020-11-23|2500.0|0|2821.0|0|13.0|0|0.0|100
0|2020-11-24|2552.0|0|2826.0|0|14.0|0|0.0|100
0|2020-11-25|2552.0|0|2835.0|0|14.0|0|0.0|100
0|2020-11-26|2552.0|0|2843.0|0|14.0|0|0.0|100
0|2020-11-27|2552.0|0|2959.0|0|14.0|0|0.0|100
0|2020-11-28|2552.0|0|2967.0|0|14.0|0|0.0|100
0|2020-11-29|2552.0|0|2980.0|0|14.0|0|0.0|100
0|2020-11-30|2552.0|0|3029.0|0|14.0|0|0.0|100
0|2020-12-01|2552.0|0|3036.0|0|14.0|0|0.0|100
0|2020-12-02|2707.0|0|3516.0|0|14.0|0|0.0|100
0|2020-12-03|2707.0|0|3535.0|0|14.0|0|0.0|100
0|2020-12-04|2707.0|0|3601.0|0|14.0|0|0.0|100
0|2020-12-05|2707.0|0|3601.0|0|14.0|0|0.0|100
0|2020-12-06|2800.0|0|3601.0|0|33.0|0|0.0|100
0|2020-12-07|2834.0|0|3664.0|0|33.0|0|0.0|100
0|2020-12-08|2834.0|0|3694.0|0|33.0|0|0.0|100
0|2020-12-09|2834.0|0|3729.0|0|34.0|0|0.0|100
0|2020-12-10|2891.0|0|3765.0|0|34.0|0|0.0|100
0|2020-12-11|2893.0|0|3787.0|0|34.0|0|0.0|100
0|2020-12-12|2895.0|0|3787.0|0|34.0|0|0.0|100
0|2020-12-13|2900.0|0|3787.0|0|41.0|0|0.0|100
0|2020-12-14|2905.0|0|3818.0|0|41.0|0|0.0|100
0|2020-12-15|2916.0|0|3846.0|0|41.0|0|0.0|100
0|2020-12-16|2925.0|0|3892.0|0|41.0|0|0.0|100
0|2020-12-17|2930.0|0|3903.0|0|41.0|0|0.0|100
0|2020-12-18|2944.0|0|3919.0|0|41.0|0|0.0|100
0|2020-12-19|2944.0|0|3919.0|0|41.0|0|0.0|100
0|2020-12-20|2958.0|0|3919.0|0|42.0|0|0.0|100
0|2020-12-21|2970.0|0|3956.0|0|44.0|0|0.0|100
0|2020-12-22|2989.0|0|3988.0|0|44.0|0|0.0|100
0|2020-12-23|3002.0|0|4022.0|0|45.0|0|0.0|100
0|2020-12-24|3004.0|0|4046.0|0|45.0|0|0.0|100
0|2020-12-25|3004.0|0|4046.0|0|44.0|0|0.0|100
0|2020-12-26|3010.0|0|4046.0|0|44.0|0|0.0|100
0|2020-12-27|3016.0|0|4046.0|0|44.0|0|0.0|100
0|2020-12-28|3016.0|0|4077.0|0|44.0|0|0.0|100
0|2020-12-29|3021.0|0|4085.0|0|49.0|0|0.0|100
0|2020-12-30|3031.0|0|4101.0|0|49.0|0|0.0|100
0|2020-12-31|3031.0|0|4119.0|0|50.0|0|0.0|100
0|2021-01-01|3041.0|0|4129.0|0|50.0|0|0.0|100
0|2021-01-02|3042.0|0|4129.0|0|50.0|0|0.0|100
0|2021-01-03|3042.0|0|4129.0|0|50.0|0|0.0|100
0|2021-01-04|3050.0|0|4140.0|0|50.0|0|0.0|100
0|2021-01-05|3050.0|0|4161.0|0|50.0|0|0.0|100
0|2021-01-06|3050.0|0|4181.0|0|50.0|0|0.0|100
0|2021-01-07|3063.0|0|4189.0|0|50.0|0|0.0|100
0|2021-01-08|3072.0|0|4199.0|0|50.0|0|0.0|100
0|2021-01-09|3072.0|0|4199.0|0|50.0|0|0.0|100
0|2021-01-10|3072.0|0|4199.0|0|50.0|0|0.0|100
0|2021-01-11|3086.0|0|4217.0|0|69.0|0|0.0|100
0|2021-01-12|3094.0|0|4227.0|0|69.0|0|0.0|100
0|2021-01-13|3096.0|0|4227.0|0|69.0|0|0.0|100
0|2021-01-14|3096.0|0|4247.0|0|69.0|0|0.0|100
0|2021-01-15|3103.0|0|4255.0|0|69.0|0|0.0|100
0|2021-01-16|3103.0|0|4255.0|0|69.0|0|0.0|100
0|2021-01-17|3115.0|0|4255.0|0|69.0|0|0.0|100
0|2021-01-18|3115.0|0|4274.0|0|69.0|0|0.0|100
0|2021-01-19|3115.0|0|4278.0|0|71.0|0|0.0|100
0|2021-01-20|3137.0|0|4285.0|0|84.0|0|0.0|100
0|2021-01-21|3145.0|0|4301.0|0|85.0|0|0.0|100
0|2021-01-22|3145.0|0|4319.0|0|85.0|0|0.0|100
0|2021-01-23|3160.0|0|4319.0|0|85.0|0|0.0|100
0|2021-01-24|3160.0|0|4319.0|0|85.0|0|0.0|100
0|2021-01-25|3160.0|0|4319.0|0|85.0|0|0.0|100
0|2021-01-26|3166.0|0|4326.0|0|85.0|0|0.0|100
0|2021-01-27|3169.0|0|4336.0|0|85.0|0|0.0|100
0|2021-01-28|3169.0|0|4346.0|0|85.0|0|0.0|100
0|2021-01-29|3200.0|0|4351.0|0|85.0|0|0.0|100
0|2021-01-30|3200.0|0|4351.0|0|85.0|0|0.0|100
0|2021-01-31|3200.0|0|4351.0|0|85.0|0|0.0|100
0|2021-02-01|3204.0|0|4358.0|0|85.0|0|0.0|100
0|2021-02-02|3202.0|0|4363.0|0|85.0|0|0.0|100
0|2021-02-03|3207.0|0|4369.0|0|85.0|0|0.0|100
