|dates|Scott_Virginia_UnitedStates.JHU_ConfirmedCases.data|Scott_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Scott_Virginia_UnitedStates.NYT_ConfirmedCases.data|Scott_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Scott_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Scott_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Scott_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Scott_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-15|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-16|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-17|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-18|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-19|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-20|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-21|8.0|0|8.0|0|2.0|0|0.0|100
0|2020-05-22|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-23|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-24|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-25|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-26|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-27|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-28|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-29|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-30|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-05-31|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-01|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-02|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-03|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-04|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-05|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-06|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-07|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-08|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-09|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-10|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-11|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-12|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-13|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-14|7.0|0|7.0|0|2.0|0|0.0|100
0|2020-06-15|8.0|0|8.0|0|2.0|0|0.0|100
0|2020-06-16|8.0|0|8.0|0|2.0|0|0.0|100
0|2020-06-17|8.0|0|8.0|0|2.0|0|0.0|100
0|2020-06-18|8.0|0|8.0|0|2.0|0|0.0|100
0|2020-06-19|8.0|0|8.0|0|2.0|0|0.0|100
0|2020-06-20|8.0|0|8.0|0|2.0|0|0.0|100
0|2020-06-21|8.0|0|8.0|0|2.0|0|0.0|100
0|2020-06-22|8.0|0|8.0|0|2.0|0|0.0|100
0|2020-06-23|9.0|0|9.0|0|2.0|0|0.0|100
0|2020-06-24|9.0|0|9.0|0|2.0|0|0.0|100
0|2020-06-25|9.0|0|9.0|0|2.0|0|0.0|100
0|2020-06-26|9.0|0|9.0|0|2.0|0|0.0|100
0|2020-06-27|9.0|0|9.0|0|2.0|0|0.0|100
0|2020-06-28|10.0|0|10.0|0|2.0|0|0.0|100
0|2020-06-29|10.0|0|10.0|0|2.0|0|0.0|100
0|2020-06-30|10.0|0|10.0|0|2.0|0|0.0|100
0|2020-07-01|10.0|0|10.0|0|2.0|0|0.0|100
0|2020-07-02|10.0|0|10.0|0|2.0|0|0.0|100
0|2020-07-03|10.0|0|10.0|0|2.0|0|0.0|100
0|2020-07-04|10.0|0|10.0|0|2.0|0|0.0|100
0|2020-07-05|11.0|0|11.0|0|2.0|0|0.0|100
0|2020-07-06|11.0|0|11.0|0|2.0|0|0.0|100
0|2020-07-07|11.0|0|11.0|0|2.0|0|0.0|100
0|2020-07-08|11.0|0|11.0|0|2.0|0|0.0|100
0|2020-07-09|11.0|0|11.0|0|2.0|0|0.0|100
0|2020-07-10|11.0|0|11.0|0|2.0|0|0.0|100
0|2020-07-11|11.0|0|11.0|0|2.0|0|0.0|100
0|2020-07-12|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-07-13|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-07-14|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-07-15|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-07-16|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-07-17|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-07-18|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-19|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-20|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-21|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-07-22|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-07-23|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-07-24|33.0|0|33.0|0|3.0|0|0.0|100
0|2020-07-25|34.0|0|34.0|0|3.0|0|0.0|100
0|2020-07-26|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-07-27|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-07-28|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-07-29|45.0|0|45.0|0|3.0|0|0.0|100
0|2020-07-30|47.0|0|47.0|0|3.0|0|0.0|100
0|2020-07-31|51.0|0|51.0|0|3.0|0|0.0|100
0|2020-08-01|53.0|0|53.0|0|3.0|0|0.0|100
0|2020-08-02|54.0|0|54.0|0|3.0|0|0.0|100
0|2020-08-03|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-08-04|62.0|0|62.0|0|3.0|0|0.0|100
0|2020-08-05|63.0|0|63.0|0|3.0|0|0.0|100
0|2020-08-06|66.0|0|66.0|0|3.0|0|0.0|100
0|2020-08-07|85.0|0|85.0|0|3.0|0|0.0|100
0|2020-08-08|90.0|0|90.0|0|3.0|0|0.0|100
0|2020-08-09|91.0|0|91.0|0|3.0|0|0.0|100
0|2020-08-10|102.0|0|102.0|0|3.0|0|0.0|100
0|2020-08-11|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-08-12|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-08-13|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-08-14|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-08-15|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-08-16|118.0|0|118.0|0|3.0|0|0.0|100
0|2020-08-17|120.0|0|120.0|0|3.0|0|0.0|100
0|2020-08-18|127.0|0|127.0|0|3.0|0|0.0|100
0|2020-08-19|128.0|0|128.0|0|3.0|0|0.0|100
0|2020-08-20|133.0|0|135.0|0|3.0|0|0.0|100
0|2020-08-21|136.0|0|136.0|0|3.0|0|0.0|100
0|2020-08-22|136.0|0|136.0|0|3.0|0|0.0|100
0|2020-08-23|140.0|0|140.0|0|3.0|0|0.0|100
0|2020-08-24|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-08-25|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-08-26|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-08-27|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-08-28|148.0|0|148.0|0|4.0|0|0.0|100
0|2020-08-29|150.0|0|150.0|0|4.0|0|0.0|100
0|2020-08-30|151.0|0|151.0|0|4.0|0|0.0|100
0|2020-08-31|153.0|0|153.0|0|4.0|0|0.0|100
0|2020-09-01|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-09-02|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-09-03|161.0|0|161.0|0|4.0|0|0.0|100
0|2020-09-04|161.0|0|161.0|0|4.0|0|0.0|100
0|2020-09-05|162.0|0|162.0|0|4.0|0|0.0|100
0|2020-09-06|166.0|0|166.0|0|4.0|0|0.0|100
0|2020-09-07|166.0|0|166.0|0|4.0|0|0.0|100
0|2020-09-08|167.0|0|167.0|0|4.0|0|0.0|100
0|2020-09-09|168.0|0|168.0|0|4.0|0|0.0|100
0|2020-09-10|170.0|0|170.0|0|4.0|0|0.0|100
0|2020-09-11|172.0|0|172.0|0|4.0|0|0.0|100
0|2020-09-12|172.0|0|172.0|0|4.0|0|0.0|100
0|2020-09-13|174.0|0|174.0|0|4.0|0|0.0|100
0|2020-09-14|174.0|0|174.0|0|4.0|0|0.0|100
0|2020-09-15|176.0|0|176.0|0|4.0|0|0.0|100
0|2020-09-16|176.0|0|176.0|0|4.0|0|0.0|100
0|2020-09-17|177.0|0|177.0|0|4.0|0|0.0|100
0|2020-09-18|177.0|0|177.0|0|4.0|0|0.0|100
0|2020-09-19|179.0|0|179.0|0|4.0|0|0.0|100
0|2020-09-20|180.0|0|180.0|0|4.0|0|0.0|100
0|2020-09-21|180.0|0|180.0|0|4.0|0|0.0|100
0|2020-09-22|181.0|0|181.0|0|4.0|0|0.0|100
0|2020-09-23|181.0|0|181.0|0|4.0|0|0.0|100
0|2020-09-24|181.0|0|181.0|0|4.0|0|0.0|100
0|2020-09-25|184.0|0|184.0|0|4.0|0|0.0|100
0|2020-09-26|185.0|0|185.0|0|4.0|0|0.0|100
0|2020-09-27|186.0|0|186.0|0|4.0|0|0.0|100
0|2020-09-28|189.0|0|189.0|0|4.0|0|0.0|100
0|2020-09-29|189.0|0|189.0|0|4.0|0|0.0|100
0|2020-09-30|191.0|0|191.0|0|4.0|0|0.0|100
0|2020-10-01|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-10-02|195.0|0|195.0|0|4.0|0|0.0|100
0|2020-10-03|199.0|0|199.0|0|4.0|0|0.0|100
0|2020-10-04|202.0|0|202.0|0|4.0|0|0.0|100
0|2020-10-05|203.0|0|203.0|0|4.0|0|0.0|100
0|2020-10-06|205.0|0|205.0|0|4.0|0|0.0|100
0|2020-10-07|205.0|0|205.0|0|4.0|0|0.0|100
0|2020-10-08|210.0|0|210.0|0|4.0|0|0.0|100
0|2020-10-09|214.0|0|214.0|0|4.0|0|0.0|100
0|2020-10-10|221.0|0|221.0|0|4.0|0|0.0|100
0|2020-10-11|223.0|0|223.0|0|4.0|0|0.0|100
0|2020-10-12|223.0|0|223.0|0|4.0|0|0.0|100
0|2020-10-13|233.0|0|233.0|0|5.0|0|0.0|100
0|2020-10-14|235.0|0|235.0|0|5.0|0|0.0|100
0|2020-10-15|240.0|0|240.0|0|5.0|0|0.0|100
0|2020-10-16|248.0|0|248.0|0|5.0|0|0.0|100
0|2020-10-17|261.0|0|261.0|0|5.0|0|0.0|100
0|2020-10-18|272.0|0|272.0|0|5.0|0|0.0|100
0|2020-10-19|279.0|0|279.0|0|5.0|0|0.0|100
0|2020-10-20|289.0|0|289.0|0|5.0|0|0.0|100
0|2020-10-21|300.0|0|300.0|0|5.0|0|0.0|100
0|2020-10-22|300.0|0|310.0|0|5.0|0|0.0|100
0|2020-10-23|300.0|0|319.0|0|5.0|0|0.0|100
0|2020-10-24|300.0|0|339.0|0|5.0|0|0.0|100
0|2020-10-25|300.0|0|343.0|0|5.0|0|0.0|100
0|2020-10-26|300.0|0|352.0|0|5.0|0|0.0|100
0|2020-10-27|300.0|0|367.0|0|5.0|0|0.0|100
0|2020-10-28|300.0|0|392.0|0|5.0|0|0.0|100
0|2020-10-29|300.0|0|404.0|0|5.0|0|0.0|100
0|2020-10-30|300.0|0|423.0|0|5.0|0|0.0|100
0|2020-10-31|300.0|0|445.0|0|5.0|0|0.0|100
0|2020-11-01|300.0|0|461.0|0|5.0|0|0.0|100
0|2020-11-02|464.0|0|464.0|0|7.0|0|0.0|100
0|2020-11-03|474.0|0|474.0|0|7.0|0|0.0|100
0|2020-11-04|478.0|0|478.0|0|7.0|0|0.0|100
0|2020-11-05|499.0|0|499.0|0|7.0|0|0.0|100
0|2020-11-06|512.0|0|512.0|0|7.0|0|0.0|100
0|2020-11-07|521.0|0|521.0|0|9.0|0|0.0|100
0|2020-11-08|523.0|0|523.0|0|9.0|0|0.0|100
0|2020-11-09|523.0|0|523.0|0|9.0|0|0.0|100
0|2020-11-10|523.0|0|535.0|0|9.0|0|0.0|100
0|2020-11-11|565.0|0|565.0|0|9.0|0|0.0|100
0|2020-11-12|579.0|0|579.0|0|9.0|0|0.0|100
0|2020-11-13|579.0|0|589.0|0|9.0|0|0.0|100
0|2020-11-14|607.0|0|607.0|0|10.0|0|0.0|100
0|2020-11-15|607.0|0|625.0|0|10.0|0|0.0|100
0|2020-11-16|627.0|0|627.0|0|11.0|0|0.0|100
0|2020-11-17|627.0|0|639.0|0|11.0|0|0.0|100
0|2020-11-18|644.0|0|644.0|0|12.0|0|0.0|100
0|2020-11-19|659.0|0|659.0|0|12.0|0|0.0|100
0|2020-11-20|672.0|0|672.0|0|12.0|0|0.0|100
0|2020-11-21|689.0|0|689.0|0|12.0|0|0.0|100
0|2020-11-22|689.0|0|692.0|0|12.0|0|0.0|100
0|2020-11-23|689.0|0|723.0|0|12.0|0|0.0|100
0|2020-11-24|689.0|0|727.0|0|12.0|0|0.0|100
0|2020-11-25|689.0|0|742.0|0|12.0|0|0.0|100
0|2020-11-26|689.0|0|750.0|0|12.0|0|0.0|100
0|2020-11-27|750.0|0|754.0|0|14.0|0|0.0|100
0|2020-11-28|750.0|0|766.0|0|14.0|0|0.0|100
0|2020-11-29|778.0|0|778.0|0|14.0|0|0.0|100
0|2020-11-30|778.0|0|780.0|0|14.0|0|0.0|100
0|2020-12-01|778.0|0|784.0|0|14.0|0|0.0|100
0|2020-12-02|797.0|0|797.0|0|14.0|0|0.0|100
0|2020-12-03|809.0|0|809.0|0|14.0|0|0.0|100
0|2020-12-04|824.0|0|824.0|0|14.0|0|0.0|100
0|2020-12-05|848.0|0|848.0|0|17.0|0|0.0|100
0|2020-12-06|848.0|0|875.0|0|17.0|0|0.0|100
0|2020-12-07|875.0|0|896.0|0|17.0|0|0.0|100
0|2020-12-08|875.0|0|914.0|0|17.0|0|0.0|100
0|2020-12-09|875.0|0|924.0|0|17.0|0|0.0|100
0|2020-12-10|948.0|0|948.0|0|20.0|0|0.0|100
0|2020-12-11|960.0|0|960.0|0|20.0|0|0.0|100
0|2020-12-12|978.0|0|978.0|0|20.0|0|0.0|100
0|2020-12-13|978.0|0|987.0|0|20.0|0|0.0|100
0|2020-12-14|1003.0|0|1003.0|0|22.0|0|0.0|100
0|2020-12-15|1007.0|0|1007.0|0|24.0|0|0.0|100
0|2020-12-16|1026.0|0|1026.0|0|24.0|0|0.0|100
0|2020-12-17|1026.0|0|1044.0|0|24.0|0|0.0|100
0|2020-12-18|1063.0|0|1063.0|0|25.0|0|0.0|100
0|2020-12-19|1076.0|0|1076.0|0|25.0|0|0.0|100
0|2020-12-20|1090.0|0|1090.0|0|26.0|0|0.0|100
0|2020-12-21|1107.0|0|1107.0|0|26.0|0|0.0|100
0|2020-12-22|1118.0|0|1118.0|0|28.0|0|0.0|100
0|2020-12-23|1126.0|0|1126.0|0|29.0|0|0.0|100
0|2020-12-24|1139.0|0|1139.0|0|29.0|0|0.0|100
0|2020-12-25|1153.0|0|1153.0|0|29.0|0|0.0|100
0|2020-12-26|1162.0|0|1162.0|0|29.0|0|0.0|100
0|2020-12-27|1182.0|0|1182.0|0|29.0|0|0.0|100
0|2020-12-28|1182.0|0|1184.0|0|29.0|0|0.0|100
0|2020-12-29|1182.0|0|1194.0|0|29.0|0|0.0|100
0|2020-12-30|1199.0|0|1199.0|0|29.0|0|0.0|100
0|2020-12-31|1199.0|0|1214.0|0|34.0|0|0.0|100
0|2021-01-01|1227.0|0|1227.0|0|35.0|0|0.0|100
0|2021-01-02|1244.0|0|1244.0|0|35.0|0|0.0|100
0|2021-01-03|1244.0|0|1252.0|0|35.0|0|0.0|100
0|2021-01-04|1262.0|0|1262.0|0|37.0|0|0.0|100
0|2021-01-05|1266.0|0|1266.0|0|37.0|0|0.0|100
0|2021-01-06|1285.0|0|1285.0|0|37.0|0|0.0|100
0|2021-01-07|1293.0|0|1293.0|0|37.0|0|0.0|100
0|2021-01-08|1307.0|0|1307.0|0|37.0|0|0.0|100
0|2021-01-09|1327.0|0|1327.0|0|39.0|0|0.0|100
0|2021-01-10|1339.0|0|1339.0|0|39.0|0|0.0|100
0|2021-01-11|1339.0|0|1342.0|0|39.0|0|0.0|100
0|2021-01-12|1350.0|0|1350.0|0|39.0|0|0.0|100
0|2021-01-13|1365.0|0|1365.0|0|39.0|0|0.0|100
0|2021-01-14|1365.0|0|1371.0|0|40.0|0|0.0|100
0|2021-01-15|1380.0|0|1380.0|0|40.0|0|0.0|100
0|2021-01-16|1385.0|0|1385.0|0|40.0|0|0.0|100
0|2021-01-17|1385.0|0|1399.0|0|40.0|0|0.0|100
0|2021-01-18|1405.0|0|1405.0|0|40.0|0|0.0|100
0|2021-01-19|1405.0|0|1405.0|0|40.0|0|0.0|100
0|2021-01-20|1425.0|0|1425.0|0|40.0|0|0.0|100
0|2021-01-21|1441.0|0|1441.0|0|40.0|0|0.0|100
0|2021-01-22|1449.0|0|1449.0|0|40.0|0|0.0|100
0|2021-01-23|1456.0|0|1456.0|0|41.0|0|0.0|100
0|2021-01-24|1459.0|0|1459.0|0|41.0|0|0.0|100
0|2021-01-25|1459.0|0|1460.0|0|41.0|0|0.0|100
0|2021-01-26|1466.0|0|1466.0|0|44.0|0|0.0|100
0|2021-01-27|1475.0|0|1475.0|0|44.0|0|0.0|100
0|2021-01-28|1484.0|0|1484.0|0|44.0|0|0.0|100
0|2021-01-29|1487.0|0|1487.0|0|44.0|0|0.0|100
0|2021-01-30|1495.0|0|1495.0|0|44.0|0|0.0|100
0|2021-01-31|1499.0|0|1499.0|0|44.0|0|0.0|100
0|2021-02-01|1502.0|0|1502.0|0|44.0|0|0.0|100
0|2021-02-02|1502.0|0|1507.0|0|44.0|0|0.0|100
0|2021-02-03|1518.0|0|1518.0|0|45.0|0|0.0|100
0|2021-02-04|1518.0|0|1518.0|0|45.0|0|0.0|100
0|2021-02-05|1526.0|0|1526.0|0|45.0|0|0.0|100
0|2021-02-06|1528.0|0|1528.0|0|45.0|0|0.0|100
0|2021-02-07|1531.0|0|1531.0|0|45.0|0|0.0|100
