|dates|Lorain_Ohio_UnitedStates.JHU_ConfirmedCases.data|Lorain_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Lorain_Ohio_UnitedStates.NYT_ConfirmedCases.data|Lorain_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Lorain_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Lorain_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Lorain_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Lorain_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|576.0|0|576.0|0|53.0|0|0.0|100
0|2020-05-15|585.0|0|585.0|0|56.0|0|0.0|100
0|2020-05-16|589.0|0|589.0|0|57.0|0|0.0|100
0|2020-05-17|595.0|0|595.0|0|57.0|0|0.0|100
0|2020-05-18|605.0|0|605.0|0|57.0|0|0.0|100
0|2020-05-19|610.0|0|610.0|0|58.0|0|0.0|100
0|2020-05-20|620.0|0|620.0|0|58.0|0|0.0|100
0|2020-05-21|624.0|0|624.0|0|58.0|0|0.0|100
0|2020-05-22|626.0|0|626.0|0|58.0|0|0.0|100
0|2020-05-23|637.0|0|637.0|0|59.0|0|0.0|100
0|2020-05-24|641.0|0|641.0|0|58.0|0|0.0|100
0|2020-05-25|648.0|0|648.0|0|58.0|0|0.0|100
0|2020-05-26|653.0|0|653.0|0|58.0|0|0.0|100
0|2020-05-27|659.0|0|659.0|0|59.0|0|0.0|100
0|2020-05-28|667.0|0|667.0|0|59.0|0|0.0|100
0|2020-05-29|672.0|0|672.0|0|59.0|0|0.0|100
0|2020-05-30|678.0|0|678.0|0|59.0|0|0.0|100
0|2020-05-31|687.0|0|687.0|0|59.0|0|0.0|100
0|2020-06-01|692.0|0|692.0|0|59.0|0|0.0|100
0|2020-06-02|702.0|0|702.0|0|59.0|0|0.0|100
0|2020-06-03|709.0|0|709.0|0|60.0|0|0.0|100
0|2020-06-04|722.0|0|722.0|0|60.0|0|0.0|100
0|2020-06-05|730.0|0|730.0|0|61.0|0|0.0|100
0|2020-06-06|737.0|0|737.0|0|61.0|0|0.0|100
0|2020-06-07|747.0|0|747.0|0|61.0|0|0.0|100
0|2020-06-08|755.0|0|755.0|0|62.0|0|0.0|100
0|2020-06-09|757.0|0|757.0|0|61.0|0|0.0|100
0|2020-06-10|762.0|0|762.0|0|61.0|0|0.0|100
0|2020-06-11|772.0|0|772.0|0|61.0|0|0.0|100
0|2020-06-12|779.0|0|779.0|0|61.0|0|0.0|100
0|2020-06-13|786.0|0|786.0|0|62.0|0|0.0|100
0|2020-06-14|794.0|0|794.0|0|62.0|0|0.0|100
0|2020-06-15|804.0|0|804.0|0|62.0|0|0.0|100
0|2020-06-16|807.0|0|807.0|0|63.0|0|0.0|100
0|2020-06-17|814.0|0|814.0|0|63.0|0|0.0|100
0|2020-06-18|822.0|0|822.0|0|64.0|0|0.0|100
0|2020-06-19|825.0|0|825.0|0|65.0|0|0.0|100
0|2020-06-20|831.0|0|831.0|0|66.0|0|0.0|100
0|2020-06-21|843.0|0|843.0|0|66.0|0|0.0|100
0|2020-06-22|854.0|0|854.0|0|66.0|0|0.0|100
0|2020-06-23|867.0|0|867.0|0|66.0|0|0.0|100
0|2020-06-24|878.0|0|878.0|0|66.0|0|0.0|100
0|2020-06-25|889.0|0|889.0|0|67.0|0|0.0|100
0|2020-06-26|901.0|0|901.0|0|67.0|0|0.0|100
0|2020-06-27|912.0|0|912.0|0|67.0|0|0.0|100
0|2020-06-28|925.0|0|925.0|0|67.0|0|0.0|100
0|2020-06-29|937.0|0|937.0|0|67.0|0|0.0|100
0|2020-06-30|947.0|0|947.0|0|67.0|0|0.0|100
0|2020-07-01|962.0|0|962.0|0|67.0|0|0.0|100
0|2020-07-02|962.0|0|962.0|0|67.0|0|0.0|100
0|2020-07-03|983.0|0|983.0|0|67.0|0|0.0|100
0|2020-07-04|997.0|0|997.0|0|67.0|0|0.0|100
0|2020-07-05|1021.0|0|1021.0|0|67.0|0|0.0|100
0|2020-07-06|1035.0|0|1035.0|0|67.0|0|0.0|100
0|2020-07-07|1051.0|0|1051.0|0|67.0|0|0.0|100
0|2020-07-08|1064.0|0|1064.0|0|68.0|0|0.0|100
0|2020-07-09|1073.0|0|1073.0|0|68.0|0|0.0|100
0|2020-07-10|1097.0|0|1097.0|0|69.0|0|0.0|100
0|2020-07-11|1120.0|0|1120.0|0|69.0|0|0.0|100
0|2020-07-12|1152.0|0|1152.0|0|69.0|0|0.0|100
0|2020-07-13|1189.0|0|1189.0|0|70.0|0|0.0|100
0|2020-07-14|1208.0|0|1208.0|0|70.0|0|0.0|100
0|2020-07-15|1226.0|0|1226.0|0|70.0|0|0.0|100
0|2020-07-16|1243.0|0|1243.0|0|71.0|0|0.0|100
0|2020-07-17|1277.0|0|1277.0|0|71.0|0|0.0|100
0|2020-07-18|1305.0|0|1305.0|0|71.0|0|0.0|100
0|2020-07-19|1322.0|0|1322.0|0|73.0|0|0.0|100
0|2020-07-20|1344.0|0|1344.0|0|73.0|0|0.0|100
0|2020-07-21|1351.0|0|1351.0|0|75.0|0|0.0|100
0|2020-07-22|1375.0|0|1375.0|0|75.0|0|0.0|100
0|2020-07-23|1404.0|0|1404.0|0|75.0|0|0.0|100
0|2020-07-24|1423.0|0|1423.0|0|75.0|0|0.0|100
0|2020-07-25|1463.0|0|1463.0|0|75.0|0|0.0|100
0|2020-07-26|1474.0|0|1474.0|0|75.0|0|0.0|100
0|2020-07-27|1484.0|0|1484.0|0|75.0|0|0.0|100
0|2020-07-28|1513.0|0|1513.0|0|75.0|0|0.0|100
0|2020-07-29|1534.0|0|1534.0|0|75.0|0|0.0|100
0|2020-07-30|1563.0|0|1563.0|0|75.0|0|0.0|100
0|2020-07-31|1584.0|0|1584.0|0|76.0|0|0.0|100
0|2020-08-01|1596.0|0|1596.0|0|76.0|0|0.0|100
0|2020-08-02|1620.0|0|1620.0|0|76.0|0|0.0|100
0|2020-08-03|1634.0|0|1634.0|0|76.0|0|0.0|100
0|2020-08-04|1650.0|0|1650.0|0|77.0|0|0.0|100
0|2020-08-05|1665.0|0|1665.0|0|77.0|0|0.0|100
0|2020-08-06|1689.0|0|1689.0|0|77.0|0|0.0|100
0|2020-08-07|1713.0|0|1713.0|0|78.0|0|0.0|100
0|2020-08-08|1736.0|0|1736.0|0|78.0|0|0.0|100
0|2020-08-09|1770.0|0|1770.0|0|78.0|0|0.0|100
0|2020-08-10|1802.0|0|1802.0|0|78.0|0|0.0|100
0|2020-08-11|1813.0|0|1813.0|0|77.0|0|0.0|100
0|2020-08-12|1831.0|0|1831.0|0|77.0|0|0.0|100
0|2020-08-13|1867.0|0|1867.0|0|77.0|0|0.0|100
0|2020-08-14|1884.0|0|1884.0|0|77.0|0|0.0|100
0|2020-08-15|1906.0|0|1906.0|0|77.0|0|0.0|100
0|2020-08-16|1915.0|0|1915.0|0|77.0|0|0.0|100
0|2020-08-17|1937.0|0|1937.0|0|77.0|0|0.0|100
0|2020-08-18|1945.0|0|1945.0|0|77.0|0|0.0|100
0|2020-08-19|1959.0|0|1959.0|0|78.0|0|0.0|100
0|2020-08-20|1965.0|0|1965.0|0|79.0|0|0.0|100
0|2020-08-21|1976.0|0|1976.0|0|80.0|0|0.0|100
0|2020-08-22|1981.0|0|1981.0|0|80.0|0|0.0|100
0|2020-08-23|1998.0|0|1998.0|0|80.0|0|0.0|100
0|2020-08-24|2022.0|0|2022.0|0|81.0|0|0.0|100
0|2020-08-25|2036.0|0|2036.0|0|81.0|0|0.0|100
0|2020-08-26|2045.0|0|2045.0|0|81.0|0|0.0|100
0|2020-08-27|2059.0|0|2059.0|0|81.0|0|0.0|100
0|2020-08-28|2075.0|0|2075.0|0|81.0|0|0.0|100
0|2020-08-29|2090.0|0|2090.0|0|85.0|0|0.0|100
0|2020-08-30|2103.0|0|2103.0|0|81.0|0|0.0|100
0|2020-08-31|2107.0|0|2107.0|0|81.0|0|0.0|100
0|2020-09-01|2111.0|0|2111.0|0|81.0|0|0.0|100
0|2020-09-02|2115.0|0|2115.0|0|81.0|0|0.0|100
0|2020-09-03|2130.0|0|2130.0|0|83.0|0|0.0|100
0|2020-09-04|2140.0|0|2140.0|0|83.0|0|0.0|100
0|2020-09-05|2163.0|0|2163.0|0|83.0|0|0.0|100
0|2020-09-06|2165.0|0|2165.0|0|83.0|0|0.0|100
0|2020-09-07|2173.0|0|2173.0|0|84.0|0|0.0|100
0|2020-09-08|2181.0|0|2181.0|0|85.0|0|0.0|100
0|2020-09-09|2184.0|0|2184.0|0|85.0|0|0.0|100
0|2020-09-10|2190.0|0|2190.0|0|85.0|0|0.0|100
0|2020-09-11|2197.0|0|2197.0|0|85.0|0|0.0|100
0|2020-09-12|2197.0|0|2197.0|0|85.0|0|0.0|100
0|2020-09-13|2200.0|0|2200.0|0|85.0|0|0.0|100
0|2020-09-14|2211.0|0|2211.0|0|85.0|0|0.0|100
0|2020-09-15|2212.0|0|2212.0|0|86.0|0|0.0|100
0|2020-09-16|2217.0|0|2217.0|0|86.0|0|0.0|100
0|2020-09-17|2227.0|0|2227.0|0|86.0|0|0.0|100
0|2020-09-18|2238.0|0|2238.0|0|86.0|0|0.0|100
0|2020-09-19|2253.0|0|2253.0|0|86.0|0|0.0|100
0|2020-09-20|2263.0|0|2263.0|0|86.0|0|0.0|100
0|2020-09-21|2277.0|0|2277.0|0|86.0|0|0.0|100
0|2020-09-22|2277.0|0|2277.0|0|86.0|0|0.0|100
0|2020-09-23|2293.0|0|2293.0|0|86.0|0|0.0|100
0|2020-09-24|2295.0|0|2295.0|0|86.0|0|0.0|100
0|2020-09-25|2307.0|0|2307.0|0|86.0|0|0.0|100
0|2020-09-26|2311.0|0|2311.0|0|86.0|0|0.0|100
0|2020-09-27|2317.0|0|2317.0|0|86.0|0|0.0|100
0|2020-09-28|2333.0|0|2333.0|0|86.0|0|0.0|100
0|2020-09-29|2342.0|0|2342.0|0|86.0|0|0.0|100
0|2020-09-30|2345.0|0|2345.0|0|86.0|0|0.0|100
0|2020-10-01|2355.0|0|2355.0|0|86.0|0|0.0|100
0|2020-10-02|2364.0|0|2364.0|0|87.0|0|0.0|100
0|2020-10-03|2378.0|0|2378.0|0|88.0|0|0.0|100
0|2020-10-04|2387.0|0|2387.0|0|88.0|0|0.0|100
0|2020-10-05|2402.0|0|2402.0|0|88.0|0|0.0|100
0|2020-10-06|2416.0|0|2416.0|0|89.0|0|0.0|100
0|2020-10-07|2426.0|0|2426.0|0|89.0|0|0.0|100
0|2020-10-08|2447.0|0|2447.0|0|89.0|0|0.0|100
0|2020-10-09|2460.0|0|2460.0|0|89.0|0|0.0|100
0|2020-10-10|2476.0|0|2476.0|0|89.0|0|0.0|100
0|2020-10-11|2489.0|0|2489.0|0|89.0|0|0.0|100
0|2020-10-12|2503.0|0|2503.0|0|89.0|0|0.0|100
0|2020-10-13|2513.0|0|2513.0|0|89.0|0|0.0|100
0|2020-10-14|2528.0|0|2528.0|0|89.0|0|0.0|100
0|2020-10-15|2550.0|0|2550.0|0|89.0|0|0.0|100
0|2020-10-16|2569.0|0|2569.0|0|89.0|0|0.0|100
0|2020-10-17|2596.0|0|2596.0|0|89.0|0|0.0|100
0|2020-10-18|2623.0|0|2623.0|0|89.0|0|0.0|100
0|2020-10-19|2654.0|0|2654.0|0|89.0|0|0.0|100
0|2020-10-20|2666.0|0|2666.0|0|89.0|0|0.0|100
0|2020-10-21|2692.0|0|2692.0|0|89.0|0|0.0|100
0|2020-10-22|2728.0|0|2728.0|0|89.0|0|0.0|100
0|2020-10-23|2754.0|0|2754.0|0|89.0|0|0.0|100
0|2020-10-24|2789.0|0|2789.0|0|89.0|0|0.0|100
0|2020-10-25|2815.0|0|2815.0|0|89.0|0|0.0|100
0|2020-10-26|2862.0|0|2862.0|0|89.0|0|0.0|100
0|2020-10-27|2897.0|0|2897.0|0|90.0|0|0.0|100
0|2020-10-28|2927.0|0|2927.0|0|90.0|0|0.0|100
0|2020-10-29|2998.0|0|2998.0|0|90.0|0|0.0|100
0|2020-10-30|3049.0|0|3049.0|0|91.0|0|0.0|100
0|2020-10-31|3094.0|0|3094.0|0|91.0|0|0.0|100
0|2020-11-01|3146.0|0|3146.0|0|91.0|0|0.0|100
0|2020-11-02|3191.0|0|3191.0|0|91.0|0|0.0|100
0|2020-11-03|3239.0|0|3239.0|0|91.0|0|0.0|100
0|2020-11-04|3296.0|0|3296.0|0|91.0|0|0.0|100
0|2020-11-05|3384.0|0|3384.0|0|92.0|0|0.0|100
0|2020-11-06|3435.0|0|3435.0|0|93.0|0|0.0|100
0|2020-11-07|3552.0|0|3552.0|0|93.0|0|0.0|100
0|2020-11-08|3629.0|0|3629.0|0|93.0|0|0.0|100
0|2020-11-09|3760.0|0|3760.0|0|93.0|0|0.0|100
0|2020-11-10|3866.0|0|3866.0|0|93.0|0|0.0|100
0|2020-11-11|3997.0|0|3997.0|0|93.0|0|0.0|100
0|2020-11-12|4167.0|0|4167.0|0|93.0|0|0.0|100
0|2020-11-13|4363.0|0|4363.0|0|94.0|0|0.0|100
0|2020-11-14|4505.0|0|4505.0|0|94.0|0|0.0|100
0|2020-11-15|4711.0|0|4711.0|0|94.0|0|0.0|100
0|2020-11-16|4899.0|0|4899.0|0|95.0|0|0.0|100
0|2020-11-17|5040.0|0|5040.0|0|95.0|0|0.0|100
0|2020-11-18|5148.0|0|5148.0|0|96.0|0|0.0|100
0|2020-11-19|5320.0|0|5320.0|0|97.0|0|0.0|100
0|2020-11-20|5565.0|0|5565.0|0|97.0|0|0.0|100
0|2020-11-21|5644.0|0|5644.0|0|97.0|0|0.0|100
0|2020-11-22|5902.0|0|5902.0|0|97.0|0|0.0|100
0|2020-11-23|6236.0|0|6236.0|0|97.0|0|0.0|100
0|2020-11-24|6434.0|0|6434.0|0|99.0|0|0.0|100
0|2020-11-25|6690.0|0|6690.0|0|106.0|0|0.0|100
0|2020-11-26|6690.0|0|6690.0|0|106.0|0|0.0|100
0|2020-11-27|7149.0|0|7149.0|0|106.0|0|0.0|100
0|2020-11-28|7265.0|0|7265.0|0|106.0|0|0.0|100
0|2020-11-29|7475.0|0|7475.0|0|106.0|0|0.0|100
0|2020-11-30|7654.0|0|7654.0|0|106.0|0|0.0|100
0|2020-12-01|7854.0|0|7854.0|0|106.0|0|0.0|100
0|2020-12-02|8020.0|0|8020.0|0|106.0|0|0.0|100
0|2020-12-03|8213.0|0|8213.0|0|106.0|0|0.0|100
0|2020-12-04|8368.0|0|8368.0|0|114.0|0|0.0|100
0|2020-12-05|8592.0|0|8592.0|0|116.0|0|0.0|100
0|2020-12-06|8778.0|0|8778.0|0|116.0|0|0.0|100
0|2020-12-07|9145.0|0|9145.0|0|116.0|0|0.0|100
0|2020-12-08|10195.0|0|10195.0|0|117.0|0|0.0|100
0|2020-12-09|10432.0|0|10432.0|0|122.0|0|0.0|100
0|2020-12-10|10684.0|0|10684.0|0|122.0|0|0.0|100
0|2020-12-11|10874.0|0|10874.0|0|122.0|0|0.0|100
0|2020-12-12|11143.0|0|11143.0|0|122.0|0|0.0|100
0|2020-12-13|11410.0|0|11410.0|0|122.0|0|0.0|100
0|2020-12-14|11648.0|0|11648.0|0|128.0|0|0.0|100
0|2020-12-15|11782.0|0|11782.0|0|128.0|0|0.0|100
0|2020-12-16|11879.0|0|11879.0|0|132.0|0|0.0|100
0|2020-12-17|12162.0|0|12162.0|0|139.0|0|0.0|100
0|2020-12-18|12438.0|0|12438.0|0|143.0|0|0.0|100
0|2020-12-19|12672.0|0|12672.0|0|143.0|0|0.0|100
0|2020-12-20|12905.0|0|12905.0|0|143.0|0|0.0|100
0|2020-12-21|13045.0|0|13045.0|0|143.0|0|0.0|100
0|2020-12-22|13215.0|0|13215.0|0|144.0|0|0.0|100
0|2020-12-23|13342.0|0|13342.0|0|144.0|0|0.0|100
0|2020-12-24|13619.0|0|13619.0|0|144.0|0|0.0|100
0|2020-12-25|13619.0|0|13619.0|0|144.0|0|0.0|100
0|2020-12-26|13910.0|0|13910.0|0|144.0|0|0.0|100
0|2020-12-27|14042.0|0|14042.0|0|145.0|0|0.0|100
0|2020-12-28|14189.0|0|14189.0|0|148.0|0|0.0|100
0|2020-12-29|14338.0|0|14338.0|0|161.0|0|0.0|100
0|2020-12-30|14549.0|0|14549.0|0|161.0|0|0.0|100
0|2020-12-31|14786.0|0|14786.0|0|162.0|0|0.0|100
0|2021-01-01|14786.0|0|14786.0|0|162.0|0|0.0|100
0|2021-01-02|15231.0|0|15231.0|0|162.0|0|0.0|100
0|2021-01-03|15421.0|0|15421.0|0|184.0|0|0.0|100
0|2021-01-04|15622.0|0|15622.0|0|184.0|0|0.0|100
0|2021-01-05|15790.0|0|15790.0|0|185.0|0|0.0|100
0|2021-01-06|15924.0|0|15924.0|0|188.0|0|0.0|100
0|2021-01-07|16187.0|0|16187.0|0|188.0|0|0.0|100
0|2021-01-08|16425.0|0|16425.0|0|193.0|0|0.0|100
0|2021-01-09|16612.0|0|16612.0|0|200.0|0|0.0|100
0|2021-01-10|16771.0|0|16771.0|0|200.0|0|0.0|100
0|2021-01-11|17071.0|0|17071.0|0|200.0|0|0.0|100
0|2021-01-12|17196.0|0|17196.0|0|201.0|0|0.0|100
0|2021-01-13|17335.0|0|17335.0|0|202.0|0|0.0|100
0|2021-01-14|17563.0|0|17563.0|0|207.0|0|0.0|100
0|2021-01-15|17708.0|0|17708.0|0|207.0|0|0.0|100
0|2021-01-16|17916.0|0|17916.0|0|207.0|0|0.0|100
0|2021-01-17|18086.0|0|18086.0|0|212.0|0|0.0|100
0|2021-01-18|18217.0|0|18217.0|0|212.0|0|0.0|100
0|2021-01-19|18418.0|0|18418.0|0|212.0|0|0.0|100
0|2021-01-20|18599.0|0|18599.0|0|212.0|0|0.0|100
0|2021-01-21|18767.0|0|18767.0|0|223.0|0|0.0|100
0|2021-01-22|18847.0|0|18847.0|0|223.0|0|0.0|100
0|2021-01-23|19017.0|0|19017.0|0|223.0|0|0.0|100
0|2021-01-24|19165.0|0|19165.0|0|223.0|0|0.0|100
0|2021-01-25|19296.0|0|19296.0|0|229.0|0|0.0|100
0|2021-01-26|19378.0|0|19378.0|0|229.0|0|0.0|100
0|2021-01-27|19563.0|0|19563.0|0|234.0|0|0.0|100
0|2021-01-28|19729.0|0|19729.0|0|237.0|0|0.0|100
