|dates|Garvin_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Garvin_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Garvin_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Garvin_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Garvin_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Garvin_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Garvin_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Garvin_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-15|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-05-16|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-17|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-18|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-19|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-20|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-21|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-22|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-23|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-24|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-25|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-26|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-27|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-05-28|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-05-29|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-05-30|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-05-31|17.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-01|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-02|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-03|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-04|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-05|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-06|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-07|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-08|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-09|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-10|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-11|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-12|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-13|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-14|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-15|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-16|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-17|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-18|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-06-19|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-06-20|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-06-21|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-22|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-06-23|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-06-24|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-06-25|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-06-26|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-06-27|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-06-28|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-06-29|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-06-30|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-01|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-07-02|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-07-03|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-07-04|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-07-05|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-06|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-07|94.0|0|94.0|0|2.0|0|0.0|100
0|2020-07-08|98.0|0|98.0|0|2.0|0|0.0|100
0|2020-07-09|106.0|0|106.0|0|2.0|0|0.0|100
0|2020-07-10|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-07-11|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-07-12|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-07-13|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-07-14|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-07-15|140.0|0|140.0|0|3.0|0|0.0|100
0|2020-07-16|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-07-17|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-07-18|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-07-19|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-07-20|146.0|0|146.0|0|3.0|0|0.0|100
0|2020-07-21|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-07-22|152.0|0|152.0|0|3.0|0|0.0|100
0|2020-07-23|154.0|0|154.0|0|3.0|0|0.0|100
0|2020-07-24|166.0|0|166.0|0|3.0|0|0.0|100
0|2020-07-25|172.0|0|172.0|0|4.0|0|0.0|100
0|2020-07-26|173.0|0|173.0|0|4.0|0|0.0|100
0|2020-07-27|176.0|0|176.0|0|4.0|0|0.0|100
0|2020-07-28|184.0|0|184.0|0|4.0|0|0.0|100
0|2020-07-29|190.0|0|190.0|0|4.0|0|0.0|100
0|2020-07-30|196.0|0|196.0|0|4.0|0|0.0|100
0|2020-07-31|197.0|0|197.0|0|4.0|0|0.0|100
0|2020-08-01|202.0|0|202.0|0|4.0|0|0.0|100
0|2020-08-02|206.0|0|206.0|0|4.0|0|0.0|100
0|2020-08-03|208.0|0|208.0|0|4.0|0|0.0|100
0|2020-08-04|218.0|0|218.0|0|4.0|0|0.0|100
0|2020-08-05|215.0|0|215.0|0|4.0|0|0.0|100
0|2020-08-06|220.0|0|220.0|0|4.0|0|0.0|100
0|2020-08-07|221.0|0|221.0|0|4.0|0|0.0|100
0|2020-08-08|225.0|0|225.0|0|4.0|0|0.0|100
0|2020-08-09|226.0|0|226.0|0|4.0|0|0.0|100
0|2020-08-10|227.0|0|227.0|0|4.0|0|0.0|100
0|2020-08-11|235.0|0|235.0|0|4.0|0|0.0|100
0|2020-08-12|236.0|0|236.0|0|4.0|0|0.0|100
0|2020-08-13|235.0|0|235.0|0|4.0|0|0.0|100
0|2020-08-14|238.0|0|238.0|0|4.0|0|0.0|100
0|2020-08-15|241.0|0|241.0|0|4.0|0|0.0|100
0|2020-08-16|242.0|0|242.0|0|4.0|0|0.0|100
0|2020-08-17|242.0|0|242.0|0|4.0|0|0.0|100
0|2020-08-18|244.0|0|244.0|0|4.0|0|0.0|100
0|2020-08-19|248.0|0|248.0|0|4.0|0|0.0|100
0|2020-08-20|250.0|0|250.0|0|4.0|0|0.0|100
0|2020-08-21|250.0|0|250.0|0|4.0|0|0.0|100
0|2020-08-22|253.0|0|253.0|0|4.0|0|0.0|100
0|2020-08-23|252.0|0|252.0|0|4.0|0|0.0|100
0|2020-08-24|257.0|0|257.0|0|4.0|0|0.0|100
0|2020-08-25|255.0|0|255.0|0|4.0|0|0.0|100
0|2020-08-26|258.0|0|258.0|0|4.0|0|0.0|100
0|2020-08-27|258.0|0|258.0|0|4.0|0|0.0|100
0|2020-08-28|262.0|0|262.0|0|4.0|0|0.0|100
0|2020-08-29|263.0|0|263.0|0|4.0|0|0.0|100
0|2020-08-30|264.0|0|264.0|0|4.0|0|0.0|100
0|2020-08-31|261.0|0|261.0|0|4.0|0|0.0|100
0|2020-09-01|261.0|0|261.0|0|4.0|0|0.0|100
0|2020-09-02|264.0|0|264.0|0|4.0|0|0.0|100
0|2020-09-03|266.0|0|266.0|0|4.0|0|0.0|100
0|2020-09-04|269.0|0|269.0|0|4.0|0|0.0|100
0|2020-09-05|274.0|0|274.0|0|4.0|0|0.0|100
0|2020-09-06|274.0|0|274.0|0|4.0|0|0.0|100
0|2020-09-07|279.0|0|279.0|0|4.0|0|0.0|100
0|2020-09-08|284.0|0|284.0|0|4.0|0|0.0|100
0|2020-09-09|288.0|0|288.0|0|4.0|0|0.0|100
0|2020-09-10|290.0|0|290.0|0|4.0|0|0.0|100
0|2020-09-11|295.0|0|295.0|0|4.0|0|0.0|100
0|2020-09-12|308.0|0|308.0|0|4.0|0|0.0|100
0|2020-09-13|311.0|0|311.0|0|4.0|0|0.0|100
0|2020-09-14|311.0|0|311.0|0|4.0|0|0.0|100
0|2020-09-15|315.0|0|315.0|0|4.0|0|0.0|100
0|2020-09-16|322.0|0|322.0|0|4.0|0|0.0|100
0|2020-09-17|323.0|0|323.0|0|4.0|0|0.0|100
0|2020-09-18|327.0|0|327.0|0|4.0|0|0.0|100
0|2020-09-19|332.0|0|332.0|0|5.0|0|0.0|100
0|2020-09-20|336.0|0|336.0|0|5.0|0|0.0|100
0|2020-09-21|341.0|0|341.0|0|5.0|0|0.0|100
0|2020-09-22|347.0|0|347.0|0|4.0|0|0.0|100
0|2020-09-23|349.0|0|349.0|0|4.0|0|0.0|100
0|2020-09-24|359.0|0|359.0|0|4.0|0|0.0|100
0|2020-09-25|364.0|0|364.0|0|5.0|0|0.0|100
0|2020-09-26|367.0|0|367.0|0|5.0|0|0.0|100
0|2020-09-27|369.0|0|369.0|0|5.0|0|0.0|100
0|2020-09-28|372.0|0|372.0|0|5.0|0|0.0|100
0|2020-09-29|373.0|0|373.0|0|5.0|0|0.0|100
0|2020-09-30|381.0|0|381.0|0|5.0|0|0.0|100
0|2020-10-01|391.0|0|391.0|0|5.0|0|0.0|100
0|2020-10-02|401.0|0|401.0|0|5.0|0|0.0|100
0|2020-10-03|406.0|0|406.0|0|5.0|0|0.0|100
0|2020-10-04|406.0|0|417.0|0|5.0|0|0.0|100
0|2020-10-05|416.0|0|416.0|0|5.0|0|0.0|100
0|2020-10-06|425.0|0|425.0|0|5.0|0|0.0|100
0|2020-10-07|433.0|0|433.0|0|5.0|0|0.0|100
0|2020-10-08|446.0|0|446.0|0|5.0|0|0.0|100
0|2020-10-09|462.0|0|462.0|0|5.0|0|0.0|100
0|2020-10-10|474.0|0|474.0|0|5.0|0|0.0|100
0|2020-10-11|496.0|0|496.0|0|5.0|0|0.0|100
0|2020-10-12|504.0|0|504.0|0|6.0|0|0.0|100
0|2020-10-13|514.0|0|514.0|0|6.0|0|0.0|100
0|2020-10-14|529.0|0|529.0|0|6.0|0|0.0|100
0|2020-10-15|547.0|0|547.0|0|6.0|0|0.0|100
0|2020-10-16|558.0|0|558.0|0|6.0|0|0.0|100
0|2020-10-17|561.0|0|561.0|0|6.0|0|0.0|100
0|2020-10-18|569.0|0|569.0|0|6.0|0|0.0|100
0|2020-10-19|574.0|0|574.0|0|6.0|0|0.0|100
0|2020-10-20|588.0|0|588.0|0|6.0|0|0.0|100
0|2020-10-21|597.0|0|597.0|0|6.0|0|0.0|100
0|2020-10-22|606.0|0|606.0|0|6.0|0|0.0|100
0|2020-10-23|613.0|0|613.0|0|6.0|0|0.0|100
0|2020-10-24|632.0|0|632.0|0|6.0|0|0.0|100
0|2020-10-25|653.0|0|653.0|0|6.0|0|0.0|100
0|2020-10-26|661.0|0|661.0|0|6.0|0|0.0|100
0|2020-10-27|679.0|0|679.0|0|6.0|0|0.0|100
0|2020-10-28|689.0|0|689.0|0|6.0|0|0.0|100
0|2020-10-29|699.0|0|699.0|0|6.0|0|0.0|100
0|2020-10-30|721.0|0|721.0|0|6.0|0|0.0|100
0|2020-10-31|752.0|0|752.0|0|6.0|0|0.0|100
0|2020-11-01|774.0|0|774.0|0|6.0|0|0.0|100
0|2020-11-02|791.0|0|791.0|0|6.0|0|0.0|100
0|2020-11-03|806.0|0|806.0|0|8.0|0|0.0|100
0|2020-11-04|818.0|0|818.0|0|8.0|0|0.0|100
0|2020-11-05|863.0|0|863.0|0|8.0|0|0.0|100
0|2020-11-06|898.0|0|898.0|0|8.0|0|0.0|100
0|2020-11-07|898.0|0|932.0|0|8.0|0|0.0|100
0|2020-11-08|966.0|0|966.0|0|8.0|0|0.0|100
0|2020-11-09|990.0|0|990.0|0|8.0|0|0.0|100
0|2020-11-10|997.0|0|997.0|0|8.0|0|0.0|100
0|2020-11-11|1031.0|0|1031.0|0|8.0|0|0.0|100
0|2020-11-12|1070.0|0|1070.0|0|8.0|0|0.0|100
0|2020-11-13|1112.0|0|1112.0|0|8.0|0|0.0|100
0|2020-11-14|1154.0|0|1154.0|0|8.0|0|0.0|100
0|2020-11-15|1198.0|0|1198.0|0|8.0|0|0.0|100
0|2020-11-16|1224.0|0|1224.0|0|8.0|0|0.0|100
0|2020-11-17|1256.0|0|1256.0|0|9.0|0|0.0|100
0|2020-11-18|1291.0|0|1291.0|0|10.0|0|0.0|100
0|2020-11-19|1325.0|0|1325.0|0|10.0|0|0.0|100
0|2020-11-20|1348.0|0|1348.0|0|11.0|0|0.0|100
0|2020-11-21|1384.0|0|1384.0|0|11.0|0|0.0|100
0|2020-11-22|1416.0|0|1416.0|0|11.0|0|0.0|100
0|2020-11-23|1431.0|0|1431.0|0|12.0|0|0.0|100
0|2020-11-24|1477.0|0|1477.0|0|12.0|0|0.0|100
0|2020-11-25|1511.0|0|1511.0|0|12.0|0|0.0|100
0|2020-11-26|1511.0|0|1511.0|0|12.0|0|0.0|100
0|2020-11-27|1529.0|0|1529.0|0|12.0|0|0.0|100
0|2020-11-28|1578.0|0|1578.0|0|15.0|0|0.0|100
0|2020-11-29|1595.0|0|1595.0|0|15.0|0|0.0|100
0|2020-11-30|1610.0|0|1610.0|0|15.0|0|0.0|100
0|2020-12-01|1619.0|0|1619.0|0|16.0|0|0.0|100
0|2020-12-02|1636.0|0|1636.0|0|16.0|0|0.0|100
0|2020-12-03|1644.0|0|1644.0|0|16.0|0|0.0|100
0|2020-12-04|1671.0|0|1671.0|0|17.0|0|0.0|100
0|2020-12-05|1695.0|0|1695.0|0|17.0|0|0.0|100
0|2020-12-06|1711.0|0|1711.0|0|18.0|0|0.0|100
0|2020-12-07|1730.0|0|1730.0|0|18.0|0|0.0|100
0|2020-12-08|1740.0|0|1740.0|0|18.0|0|0.0|100
0|2020-12-09|1756.0|0|1756.0|0|18.0|0|0.0|100
0|2020-12-10|1767.0|0|1767.0|0|18.0|0|0.0|100
0|2020-12-11|1787.0|0|1787.0|0|18.0|0|0.0|100
0|2020-12-12|1804.0|0|1804.0|0|18.0|0|0.0|100
0|2020-12-13|1833.0|0|1833.0|0|18.0|0|0.0|100
0|2020-12-14|1849.0|0|1849.0|0|18.0|0|0.0|100
0|2020-12-15|1860.0|0|1860.0|0|18.0|0|0.0|100
0|2020-12-16|1896.0|0|1896.0|0|18.0|0|0.0|100
0|2020-12-17|1928.0|0|1928.0|0|18.0|0|0.0|100
0|2020-12-18|1949.0|0|1949.0|0|18.0|0|0.0|100
0|2020-12-19|1997.0|0|1997.0|0|18.0|0|0.0|100
0|2020-12-20|2026.0|0|2026.0|0|18.0|0|0.0|100
0|2020-12-21|2047.0|0|2047.0|0|18.0|0|0.0|100
0|2020-12-22|2062.0|0|2062.0|0|18.0|0|0.0|100
0|2020-12-23|2100.0|0|2100.0|0|18.0|0|0.0|100
0|2020-12-24|2146.0|0|2146.0|0|18.0|0|0.0|100
0|2020-12-25|2146.0|0|2146.0|0|18.0|0|0.0|100
0|2020-12-26|2188.0|0|2188.0|0|18.0|0|0.0|100
0|2020-12-27|2215.0|0|2215.0|0|18.0|0|0.0|100
0|2020-12-28|2230.0|0|2230.0|0|18.0|0|0.0|100
0|2020-12-29|2243.0|0|2243.0|0|18.0|0|0.0|100
0|2020-12-30|2279.0|0|2279.0|0|18.0|0|0.0|100
0|2020-12-31|2306.0|0|2306.0|0|18.0|0|0.0|100
0|2021-01-01|2306.0|0|2306.0|0|18.0|0|0.0|100
0|2021-01-02|2344.0|0|2344.0|0|18.0|0|0.0|100
0|2021-01-03|2430.0|0|2430.0|0|19.0|0|0.0|100
0|2021-01-04|2450.0|0|2450.0|0|20.0|0|0.0|100
0|2021-01-05|2457.0|0|2457.0|0|20.0|0|0.0|100
0|2021-01-06|2484.0|0|2484.0|0|20.0|0|0.0|100
0|2021-01-07|2540.0|0|2540.0|0|20.0|0|0.0|100
0|2021-01-08|2653.0|0|2653.0|0|20.0|0|0.0|100
0|2021-01-09|2684.0|0|2684.0|0|20.0|0|0.0|100
0|2021-01-10|2735.0|0|2735.0|0|20.0|0|0.0|100
0|2021-01-11|2764.0|0|2764.0|0|20.0|0|0.0|100
0|2021-01-12|2782.0|0|2782.0|0|22.0|0|0.0|100
0|2021-01-13|2805.0|0|2805.0|0|22.0|0|0.0|100
0|2021-01-14|2830.0|0|2830.0|0|22.0|0|0.0|100
0|2021-01-15|2867.0|0|2867.0|0|23.0|0|0.0|100
0|2021-01-16|2918.0|0|2918.0|0|23.0|0|0.0|100
0|2021-01-17|2936.0|0|2936.0|0|23.0|0|0.0|100
0|2021-01-18|2960.0|0|2960.0|0|23.0|0|0.0|100
0|2021-01-19|2968.0|0|2968.0|0|23.0|0|0.0|100
0|2021-01-20|2978.0|0|2978.0|0|23.0|0|0.0|100
0|2021-01-21|2999.0|0|2999.0|0|24.0|0|0.0|100
0|2021-01-22|3027.0|0|3027.0|0|24.0|0|0.0|100
0|2021-01-23|3071.0|0|3071.0|0|25.0|0|0.0|100
0|2021-01-24|3098.0|0|3098.0|0|25.0|0|0.0|100
0|2021-01-25|3113.0|0|3113.0|0|25.0|0|0.0|100
0|2021-01-26|3125.0|0|3125.0|0|26.0|0|0.0|100
0|2021-01-27|3145.0|0|3145.0|0|26.0|0|0.0|100
0|2021-01-28|3172.0|0|3172.0|0|27.0|0|0.0|100
0|2021-01-29|3194.0|0|3194.0|0|28.0|0|0.0|100
0|2021-01-30|3200.0|0|3200.0|0|30.0|0|0.0|100
0|2021-01-31|3241.0|0|3241.0|0|31.0|0|0.0|100
0|2021-02-01|3253.0|0|3253.0|0|31.0|0|0.0|100
0|2021-02-02|3269.0|0|3269.0|0|32.0|0|0.0|100
0|2021-02-03|3273.0|0|3273.0|0|32.0|0|0.0|100
0|2021-02-04|3285.0|0|3285.0|0|32.0|0|0.0|100
