|dates|Lafayette_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Lafayette_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Lafayette_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Lafayette_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Lafayette_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Lafayette_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Lafayette_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Lafayette_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-23|9.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-25|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-26|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-27|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-03-28|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-03-29|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-03-30|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-03-31|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-04-01|159.0|0|159.0|0|2.0|0|0.0|100
0|2020-04-02|247.0|0|247.0|0|2.0|0|0.0|100
0|2020-04-03|276.0|0|276.0|0|2.0|0|0.0|100
0|2020-04-04|229.0|0|229.0|0|4.0|0|0.0|100
0|2020-04-05|247.0|0|247.0|0|5.0|0|0.0|100
0|2020-04-06|260.0|0|260.0|0|6.0|0|0.0|100
0|2020-04-07|272.0|0|272.0|0|7.0|0|0.0|100
0|2020-04-08|285.0|0|285.0|0|10.0|0|0.0|100
0|2020-04-09|303.0|0|303.0|0|11.0|0|0.0|100
0|2020-04-10|330.0|0|330.0|0|12.0|0|0.0|100
0|2020-04-11|337.0|0|337.0|0|12.0|0|0.0|100
0|2020-04-12|354.0|0|354.0|0|13.0|0|0.0|100
0|2020-04-13|360.0|0|360.0|0|14.0|0|0.0|100
0|2020-04-14|363.0|0|363.0|0|15.0|0|0.0|100
0|2020-04-15|375.0|0|375.0|0|16.0|0|0.0|100
0|2020-04-16|387.0|0|387.0|0|16.0|0|0.0|100
0|2020-04-17|396.0|0|396.0|0|17.0|0|0.0|100
0|2020-04-18|414.0|0|414.0|0|17.0|0|0.0|100
0|2020-04-19|419.0|0|419.0|0|17.0|0|0.0|100
0|2020-04-20|423.0|0|423.0|0|17.0|0|0.0|100
0|2020-04-21|429.0|0|429.0|0|17.0|0|0.0|100
0|2020-04-22|435.0|0|435.0|0|17.0|0|0.0|100
0|2020-04-23|439.0|0|439.0|0|17.0|0|0.0|100
0|2020-04-24|440.0|0|440.0|0|17.0|0|0.0|100
0|2020-04-25|442.0|0|442.0|0|17.0|0|0.0|100
0|2020-04-26|443.0|0|443.0|0|17.0|0|0.0|100
0|2020-04-27|443.0|0|443.0|0|18.0|0|0.0|100
0|2020-04-28|446.0|0|446.0|0|21.0|0|0.0|100
0|2020-04-29|451.0|0|451.0|0|20.0|0|0.0|100
0|2020-04-30|455.0|0|455.0|0|20.0|0|0.0|100
0|2020-05-01|463.0|0|463.0|0|20.0|0|0.0|100
0|2020-05-02|464.0|0|464.0|0|20.0|0|0.0|100
0|2020-05-03|466.0|0|466.0|0|20.0|0|0.0|100
0|2020-05-04|468.0|0|468.0|0|20.0|0|0.0|100
0|2020-05-05|473.0|0|473.0|0|20.0|0|0.0|100
0|2020-05-06|477.0|0|477.0|0|21.0|0|0.0|100
0|2020-05-07|479.0|0|479.0|0|21.0|0|0.0|100
0|2020-05-08|481.0|0|481.0|0|21.0|0|0.0|100
0|2020-05-09|498.0|0|498.0|0|22.0|0|0.0|100
0|2020-05-10|501.0|0|501.0|0|22.0|0|0.0|100
0|2020-05-11|508.0|0|508.0|0|22.0|0|0.0|100
0|2020-05-12|512.0|0|512.0|0|22.0|0|0.0|100
0|2020-05-13|537.0|0|537.0|0|22.0|0|0.0|100
