|dates|Pitt_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Pitt_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Pitt_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Pitt_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Pitt_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Pitt_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Pitt_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Pitt_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|6.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|6.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-27|8.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-28|10.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-29|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-30|20.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-31|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-01|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-02|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-04-03|33.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-04|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-05|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-06|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-07|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-04-08|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-04-09|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-04-10|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-04-11|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-04-12|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-04-13|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-04-14|69.0|0|68.0|0|1.0|0|0.0|100
0|2020-04-15|72.0|0|69.0|0|1.0|0|0.0|100
0|2020-04-16|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-04-17|85.0|0|83.0|0|1.0|0|0.0|100
0|2020-04-18|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-04-19|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-04-20|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-04-21|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-04-22|99.0|0|99.0|0|2.0|0|0.0|100
0|2020-04-23|101.0|0|100.0|0|2.0|0|0.0|100
0|2020-04-24|104.0|0|104.0|0|2.0|0|0.0|100
0|2020-04-25|143.0|0|111.0|0|2.0|0|0.0|100
0|2020-04-26|111.0|0|111.0|0|2.0|0|0.0|100
0|2020-04-27|111.0|0|110.0|0|2.0|0|0.0|100
0|2020-04-28|116.0|0|115.0|0|2.0|0|0.0|100
0|2020-04-29|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-04-30|123.0|0|123.0|0|2.0|0|0.0|100
0|2020-05-01|124.0|0|124.0|0|2.0|0|0.0|100
0|2020-05-02|128.0|0|128.0|0|2.0|0|0.0|100
0|2020-05-03|129.0|0|129.0|0|2.0|0|0.0|100
0|2020-05-04|135.0|0|135.0|0|2.0|0|0.0|100
0|2020-05-05|144.0|0|144.0|0|2.0|0|0.0|100
0|2020-05-06|147.0|0|145.0|0|2.0|0|0.0|100
0|2020-05-07|152.0|0|152.0|0|2.0|0|0.0|100
0|2020-05-08|160.0|0|160.0|0|2.0|0|0.0|100
0|2020-05-09|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-05-10|165.0|0|165.0|0|2.0|0|0.0|100
0|2020-05-11|169.0|0|169.0|0|2.0|0|0.0|100
0|2020-05-12|178.0|0|178.0|0|2.0|0|0.0|100
