|dates|Sumter_Georgia_UnitedStates.JHU_ConfirmedCases.data|Sumter_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Sumter_Georgia_UnitedStates.NYT_ConfirmedCases.data|Sumter_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Sumter_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Sumter_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Sumter_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Sumter_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|5.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-28|11.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-29|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-03-30|16.0|0|17.0|0|1.0|0|0.0|100
0|2020-03-31|33.0|0|35.0|0|2.0|0|0.0|100
0|2020-04-01|37.0|0|38.0|0|2.0|0|0.0|100
0|2020-04-02|45.0|0|48.0|0|3.0|0|0.0|100
0|2020-04-03|59.0|0|67.0|0|3.0|0|0.0|100
0|2020-04-04|80.0|0|83.0|0|4.0|0|0.0|100
0|2020-04-05|83.0|0|83.0|0|4.0|0|0.0|100
0|2020-04-06|87.0|0|90.0|0|4.0|0|0.0|100
0|2020-04-07|147.0|0|162.0|0|6.0|0|0.0|100
0|2020-04-08|168.0|0|180.0|0|5.0|0|0.0|100
0|2020-04-09|190.0|0|194.0|0|5.0|0|0.0|100
0|2020-04-10|211.0|0|216.0|0|9.0|0|0.0|100
0|2020-04-11|222.0|0|224.0|0|9.0|0|0.0|100
0|2020-04-12|227.0|0|239.0|0|9.0|0|0.0|100
0|2020-04-13|245.0|0|251.0|0|9.0|0|0.0|100
0|2020-04-14|269.0|0|269.0|0|12.0|0|0.0|100
0|2020-04-15|273.0|0|276.0|0|12.0|0|0.0|100
0|2020-04-16|277.0|0|292.0|0|14.0|0|0.0|100
0|2020-04-17|302.0|0|306.0|0|14.0|0|0.0|100
0|2020-04-18|311.0|0|314.0|0|14.0|0|0.0|100
0|2020-04-19|332.0|0|332.0|0|14.0|0|0.0|100
0|2020-04-20|332.0|0|332.0|0|18.0|0|0.0|100
0|2020-04-21|333.0|0|334.0|0|18.0|0|0.0|100
0|2020-04-22|341.0|0|341.0|0|20.0|0|0.0|100
0|2020-04-23|344.0|0|344.0|0|21.0|0|0.0|100
0|2020-04-24|348.0|0|348.0|0|21.0|0|0.0|100
0|2020-04-25|350.0|0|350.0|0|21.0|0|0.0|100
0|2020-04-26|356.0|0|356.0|0|21.0|0|0.0|100
0|2020-04-27|362.0|0|362.0|0|24.0|0|0.0|100
0|2020-04-28|370.0|0|370.0|0|26.0|0|0.0|100
0|2020-04-29|378.0|0|378.0|0|28.0|0|0.0|100
0|2020-04-30|380.0|0|381.0|0|28.0|0|0.0|100
0|2020-05-01|382.0|0|382.0|0|28.0|0|0.0|100
0|2020-05-02|385.0|0|385.0|0|28.0|0|0.0|100
0|2020-05-03|388.0|0|388.0|0|28.0|0|0.0|100
0|2020-05-04|391.0|0|391.0|0|29.0|0|0.0|100
0|2020-05-05|392.0|0|392.0|0|29.0|0|0.0|100
0|2020-05-06|385.0|0|385.0|0|29.0|0|0.0|100
0|2020-05-07|387.0|0|387.0|0|29.0|0|0.0|100
0|2020-05-08|391.0|0|391.0|0|32.0|0|0.0|100
0|2020-05-09|399.0|0|399.0|0|32.0|0|0.0|100
0|2020-05-10|400.0|0|400.0|0|32.0|0|0.0|100
0|2020-05-11|400.0|0|400.0|0|33.0|0|0.0|100
0|2020-05-12|406.0|0|406.0|0|35.0|0|0.0|100
0|2020-05-13|409.0|0|409.0|0|35.0|0|0.0|100
