|dates|Cass_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Cass_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Cass_NorthDakota_UnitedStates.NYT_ConfirmedCases.data|Cass_NorthDakota_UnitedStates.NYT_ConfirmedCases.missing|Cass_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Cass_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Cass_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Cass_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|6.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-27|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-28|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-03-29|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-03-30|24.0|0|23.0|0|1.0|0|0.0|100
0|2020-03-31|32.0|0|31.0|0|1.0|0|0.0|100
0|2020-04-01|34.0|0|37.0|0|1.0|0|0.0|100
0|2020-04-02|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-04-03|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-04-04|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-05|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-04-06|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-04-07|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-04-08|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-04-09|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-04-10|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-04-11|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-04-12|107.0|0|107.0|0|2.0|0|0.0|100
0|2020-04-13|116.0|0|116.0|0|2.0|0|0.0|100
0|2020-04-14|123.0|0|123.0|0|2.0|0|0.0|100
0|2020-04-15|135.0|0|135.0|0|2.0|0|0.0|100
0|2020-04-16|152.0|0|152.0|0|2.0|0|0.0|100
0|2020-04-17|152.0|0|181.0|0|2.0|0|0.0|100
0|2020-04-18|197.0|0|197.0|0|2.0|0|0.0|100
0|2020-04-19|212.0|0|212.0|0|2.0|0|0.0|100
0|2020-04-20|246.0|0|246.0|0|2.0|0|0.0|100
0|2020-04-21|255.0|0|255.0|0|6.0|0|0.0|100
0|2020-04-22|274.0|0|274.0|0|7.0|0|0.0|100
0|2020-04-23|290.0|0|290.0|0|8.0|0|0.0|100
0|2020-04-24|318.0|0|318.0|0|8.0|0|0.0|100
0|2020-04-25|357.0|0|357.0|0|9.0|0|0.0|100
0|2020-04-26|397.0|0|397.0|0|10.0|0|0.0|100
0|2020-04-27|431.0|0|431.0|0|12.0|0|0.0|100
0|2020-04-28|472.0|0|472.0|0|12.0|0|0.0|100
0|2020-04-29|492.0|0|492.0|0|12.0|0|0.0|100
0|2020-04-30|513.0|0|513.0|0|12.0|0|0.0|100
0|2020-05-01|542.0|0|542.0|0|12.0|0|0.0|100
0|2020-05-02|572.0|0|572.0|0|12.0|0|0.0|100
0|2020-05-03|605.0|0|605.0|0|12.0|0|0.0|100
0|2020-05-04|630.0|0|630.0|0|12.0|0|0.0|100
0|2020-05-05|643.0|0|643.0|0|12.0|0|0.0|100
0|2020-05-06|686.0|0|686.0|0|17.0|0|0.0|100
0|2020-05-07|709.0|0|709.0|0|17.0|0|0.0|100
0|2020-05-08|752.0|0|752.0|0|17.0|0|0.0|100
0|2020-05-09|781.0|0|781.0|0|18.0|0|0.0|100
0|2020-05-10|805.0|0|805.0|0|18.0|0|0.0|100
0|2020-05-11|821.0|0|821.0|0|21.0|0|0.0|100
0|2020-05-12|866.0|0|866.0|0|23.0|0|0.0|100
0|2020-05-13|935.0|0|935.0|0|23.0|0|0.0|100
