|dates|DeSoto_Louisiana_UnitedStates.JHU_ConfirmedCases.data|DeSoto_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|DeSoto_Louisiana_UnitedStates.NYT_ConfirmedCases.data|DeSoto_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|DeSoto_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|DeSoto_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|DeSoto_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|DeSoto_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-26|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-27|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-28|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-03-29|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-03-30|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-03-31|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-04-01|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-04-02|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-03|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-04-04|71.0|0|71.0|0|3.0|0|0.0|100
0|2020-04-05|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-04-06|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-04-07|89.0|0|89.0|0|6.0|0|0.0|100
0|2020-04-08|91.0|0|91.0|0|7.0|0|0.0|100
0|2020-04-09|101.0|0|101.0|0|7.0|0|0.0|100
0|2020-04-10|107.0|0|107.0|0|7.0|0|0.0|100
0|2020-04-11|114.0|0|114.0|0|7.0|0|0.0|100
0|2020-04-12|124.0|0|124.0|0|7.0|0|0.0|100
0|2020-04-13|125.0|0|125.0|0|7.0|0|0.0|100
0|2020-04-14|130.0|0|130.0|0|7.0|0|0.0|100
0|2020-04-15|134.0|0|134.0|0|8.0|0|0.0|100
0|2020-04-16|140.0|0|140.0|0|8.0|0|0.0|100
0|2020-04-17|145.0|0|145.0|0|8.0|0|0.0|100
0|2020-04-18|152.0|0|152.0|0|8.0|0|0.0|100
0|2020-04-19|156.0|0|156.0|0|8.0|0|0.0|100
0|2020-04-20|158.0|0|158.0|0|9.0|0|0.0|100
0|2020-04-21|168.0|0|168.0|0|10.0|0|0.0|100
0|2020-04-22|171.0|0|171.0|0|10.0|0|0.0|100
0|2020-04-23|176.0|0|176.0|0|10.0|0|0.0|100
0|2020-04-24|180.0|0|180.0|0|10.0|0|0.0|100
0|2020-04-25|184.0|0|184.0|0|10.0|0|0.0|100
0|2020-04-26|185.0|0|185.0|0|10.0|0|0.0|100
0|2020-04-27|187.0|0|187.0|0|11.0|0|0.0|100
0|2020-04-28|189.0|0|189.0|0|11.0|0|0.0|100
0|2020-04-29|191.0|0|191.0|0|11.0|0|0.0|100
0|2020-04-30|190.0|0|190.0|0|11.0|0|0.0|100
0|2020-05-01|194.0|0|194.0|0|11.0|0|0.0|100
0|2020-05-02|198.0|0|198.0|0|12.0|0|0.0|100
0|2020-05-03|198.0|0|198.0|0|12.0|0|0.0|100
0|2020-05-04|202.0|0|202.0|0|13.0|0|0.0|100
0|2020-05-05|202.0|0|202.0|0|13.0|0|0.0|100
0|2020-05-06|205.0|0|205.0|0|13.0|0|0.0|100
0|2020-05-07|207.0|0|207.0|0|13.0|0|0.0|100
0|2020-05-08|208.0|0|208.0|0|13.0|0|0.0|100
0|2020-05-09|213.0|0|213.0|0|13.0|0|0.0|100
0|2020-05-10|214.0|0|214.0|0|13.0|0|0.0|100
0|2020-05-11|215.0|0|215.0|0|14.0|0|0.0|100
0|2020-05-12|215.0|0|215.0|0|14.0|0|0.0|100
0|2020-05-13|221.0|0|221.0|0|14.0|0|0.0|100
