|dates|Morris_Texas_UnitedStates.JHU_ConfirmedCases.data|Morris_Texas_UnitedStates.JHU_ConfirmedCases.missing|Morris_Texas_UnitedStates.NYT_ConfirmedCases.data|Morris_Texas_UnitedStates.NYT_ConfirmedCases.missing|Morris_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Morris_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Morris_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Morris_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-16|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-17|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-18|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-19|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-20|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-21|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-22|15.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-23|15.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-24|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-25|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-26|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-27|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-28|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-29|27.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-30|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-31|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-01|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-02|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-03|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-04|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-05|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-06|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-07|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-08|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-09|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-10|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-11|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-12|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-13|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-14|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-15|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-16|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-17|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-18|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-19|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-20|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-06-21|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-22|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-23|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-24|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-25|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-26|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-27|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-28|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-29|37.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-30|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-01|38.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-02|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-03|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-04|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-05|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-06|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-07-07|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-08|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-09|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-10|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-11|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-07-12|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-13|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-14|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-07-15|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-07-16|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-07-17|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-18|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-07-19|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-07-20|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-21|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-22|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-23|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-24|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-25|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-07-26|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-27|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-07-28|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-07-29|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-07-30|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-07-31|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-08-01|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-08-02|96.0|0|97.0|0|1.0|0|0.0|100
0|2020-08-03|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-08-04|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-08-05|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-08-06|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-08-07|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-08-08|115.0|0|115.0|0|3.0|0|0.0|100
0|2020-08-09|116.0|0|116.0|0|3.0|0|0.0|100
0|2020-08-10|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-08-11|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-08-12|127.0|0|127.0|0|3.0|0|0.0|100
0|2020-08-13|130.0|0|130.0|0|3.0|0|0.0|100
0|2020-08-14|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-08-15|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-08-16|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-08-17|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-08-18|135.0|0|135.0|0|3.0|0|0.0|100
0|2020-08-19|135.0|0|135.0|0|3.0|0|0.0|100
0|2020-08-20|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-08-21|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-08-22|138.0|0|138.0|0|3.0|0|0.0|100
0|2020-08-23|140.0|0|140.0|0|3.0|0|0.0|100
0|2020-08-24|141.0|0|141.0|0|3.0|0|0.0|100
0|2020-08-25|142.0|0|142.0|0|3.0|0|0.0|100
0|2020-08-26|147.0|0|147.0|0|3.0|0|0.0|100
0|2020-08-27|152.0|0|152.0|0|3.0|0|0.0|100
0|2020-08-28|155.0|0|155.0|0|3.0|0|0.0|100
0|2020-08-29|156.0|0|156.0|0|3.0|0|0.0|100
0|2020-08-30|156.0|0|156.0|0|3.0|0|0.0|100
0|2020-08-31|156.0|0|156.0|0|3.0|0|0.0|100
0|2020-09-01|158.0|0|158.0|0|3.0|0|0.0|100
0|2020-09-02|158.0|0|158.0|0|3.0|0|0.0|100
0|2020-09-03|158.0|0|158.0|0|3.0|0|0.0|100
0|2020-09-04|158.0|0|159.0|0|3.0|0|0.0|100
0|2020-09-05|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-09-06|160.0|0|160.0|0|3.0|0|0.0|100
0|2020-09-07|161.0|0|161.0|0|3.0|0|0.0|100
0|2020-09-08|161.0|0|162.0|0|3.0|0|0.0|100
0|2020-09-09|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-09-10|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-09-11|173.0|0|173.0|0|3.0|0|0.0|100
0|2020-09-12|173.0|0|174.0|0|3.0|0|0.0|100
0|2020-09-13|174.0|0|174.0|0|3.0|0|0.0|100
0|2020-09-14|174.0|0|174.0|0|3.0|0|0.0|100
0|2020-09-15|174.0|0|174.0|0|3.0|0|0.0|100
0|2020-09-16|174.0|0|174.0|0|3.0|0|0.0|100
0|2020-09-17|175.0|0|175.0|0|3.0|0|0.0|100
0|2020-09-18|176.0|0|176.0|0|3.0|0|0.0|100
0|2020-09-19|182.0|0|182.0|0|3.0|0|0.0|100
0|2020-09-20|182.0|0|182.0|0|3.0|0|0.0|100
0|2020-09-21|182.0|0|182.0|0|3.0|0|0.0|100
0|2020-09-22|184.0|0|184.0|0|3.0|0|0.0|100
0|2020-09-23|183.0|0|183.0|0|3.0|0|0.0|100
0|2020-09-24|184.0|0|184.0|0|3.0|0|0.0|100
0|2020-09-25|184.0|0|184.0|0|3.0|0|0.0|100
0|2020-09-26|185.0|0|185.0|0|3.0|0|0.0|100
0|2020-09-27|185.0|0|185.0|0|3.0|0|0.0|100
0|2020-09-28|186.0|0|186.0|0|3.0|0|0.0|100
0|2020-09-29|188.0|0|188.0|0|3.0|0|0.0|100
0|2020-09-30|189.0|0|189.0|0|3.0|0|0.0|100
0|2020-10-01|191.0|0|191.0|0|3.0|0|0.0|100
0|2020-10-02|191.0|0|191.0|0|3.0|0|0.0|100
0|2020-10-03|191.0|0|191.0|0|3.0|0|0.0|100
0|2020-10-04|191.0|0|191.0|0|3.0|0|0.0|100
0|2020-10-05|191.0|0|191.0|0|3.0|0|0.0|100
0|2020-10-06|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-10-07|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-10-08|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-10-09|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-10-10|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-10-11|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-10-12|196.0|0|196.0|0|4.0|0|0.0|100
0|2020-10-13|198.0|0|198.0|0|4.0|0|0.0|100
0|2020-10-14|198.0|0|198.0|0|4.0|0|0.0|100
0|2020-10-15|199.0|0|199.0|0|4.0|0|0.0|100
0|2020-10-16|200.0|0|200.0|0|5.0|0|0.0|100
0|2020-10-17|201.0|0|201.0|0|5.0|0|0.0|100
0|2020-10-18|201.0|0|201.0|0|5.0|0|0.0|100
0|2020-10-19|201.0|0|201.0|0|5.0|0|0.0|100
0|2020-10-20|208.0|0|208.0|0|5.0|0|0.0|100
0|2020-10-21|209.0|0|209.0|0|5.0|0|0.0|100
0|2020-10-22|209.0|0|209.0|0|5.0|0|0.0|100
0|2020-10-23|209.0|0|213.0|0|5.0|0|0.0|100
0|2020-10-24|209.0|0|217.0|0|5.0|0|0.0|100
0|2020-10-25|209.0|0|217.0|0|5.0|0|0.0|100
0|2020-10-26|217.0|0|217.0|0|5.0|0|0.0|100
0|2020-10-27|224.0|0|224.0|0|5.0|0|0.0|100
0|2020-10-28|224.0|0|228.0|0|5.0|0|0.0|100
0|2020-10-29|229.0|0|229.0|0|5.0|0|0.0|100
0|2020-10-30|232.0|0|232.0|0|5.0|0|0.0|100
0|2020-10-31|234.0|0|234.0|0|5.0|0|0.0|100
0|2020-11-01|234.0|0|236.0|0|5.0|0|0.0|100
0|2020-11-02|237.0|0|237.0|0|5.0|0|0.0|100
0|2020-11-03|240.0|0|240.0|0|5.0|0|0.0|100
0|2020-11-04|240.0|0|240.0|0|5.0|0|0.0|100
0|2020-11-05|240.0|0|240.0|0|5.0|0|0.0|100
0|2020-11-06|244.0|0|244.0|0|5.0|0|0.0|100
0|2020-11-07|244.0|0|244.0|0|5.0|0|0.0|100
0|2020-11-08|246.0|0|246.0|0|5.0|0|0.0|100
0|2020-11-09|246.0|0|246.0|0|5.0|0|0.0|100
0|2020-11-10|246.0|0|247.0|0|5.0|0|0.0|100
0|2020-11-11|248.0|0|248.0|0|5.0|0|0.0|100
0|2020-11-12|248.0|0|248.0|0|5.0|0|0.0|100
0|2020-11-13|248.0|0|251.0|0|5.0|0|0.0|100
0|2020-11-14|251.0|0|251.0|0|6.0|0|0.0|100
0|2020-11-15|251.0|0|251.0|0|6.0|0|0.0|100
0|2020-11-16|251.0|0|252.0|0|6.0|0|0.0|100
0|2020-11-17|251.0|0|253.0|0|6.0|0|0.0|100
0|2020-11-18|251.0|0|257.0|0|6.0|0|0.0|100
0|2020-11-19|260.0|0|260.0|0|8.0|0|0.0|100
0|2020-11-20|261.0|0|261.0|0|8.0|0|0.0|100
0|2020-11-21|261.0|0|265.0|0|8.0|0|0.0|100
0|2020-11-22|261.0|0|265.0|0|8.0|0|0.0|100
0|2020-11-23|261.0|0|265.0|0|8.0|0|0.0|100
0|2020-11-24|270.0|0|270.0|0|8.0|0|0.0|100
0|2020-11-25|271.0|0|271.0|0|8.0|0|0.0|100
0|2020-11-26|271.0|0|272.0|0|8.0|0|0.0|100
0|2020-11-27|271.0|0|275.0|0|8.0|0|0.0|100
0|2020-11-28|271.0|0|276.0|0|8.0|0|0.0|100
0|2020-11-29|271.0|0|276.0|0|8.0|0|0.0|100
0|2020-11-30|271.0|0|277.0|0|8.0|0|0.0|100
0|2020-12-01|271.0|0|278.0|0|8.0|0|0.0|100
0|2020-12-02|286.0|0|286.0|0|8.0|0|0.0|100
0|2020-12-03|290.0|0|290.0|0|8.0|0|0.0|100
0|2020-12-04|290.0|0|290.0|0|8.0|0|0.0|100
0|2020-12-05|290.0|0|291.0|0|8.0|0|0.0|100
0|2020-12-06|290.0|0|291.0|0|8.0|0|0.0|100
0|2020-12-07|291.0|0|291.0|0|8.0|0|0.0|100
0|2020-12-08|291.0|0|295.0|0|8.0|0|0.0|100
0|2020-12-09|291.0|0|298.0|0|8.0|0|0.0|100
0|2020-12-10|299.0|0|299.0|0|8.0|0|0.0|100
0|2020-12-11|299.0|0|416.0|0|8.0|0|0.0|100
0|2020-12-12|301.0|0|419.0|0|8.0|0|0.0|100
0|2020-12-13|302.0|0|420.0|0|8.0|0|0.0|100
0|2020-12-14|420.0|0|420.0|0|8.0|0|0.0|100
0|2020-12-15|420.0|0|422.0|0|8.0|0|0.0|100
0|2020-12-16|427.0|0|427.0|0|8.0|0|0.0|100
0|2020-12-17|431.0|0|431.0|0|8.0|0|0.0|100
0|2020-12-18|433.0|0|433.0|0|8.0|0|0.0|100
0|2020-12-19|438.0|0|438.0|0|8.0|0|0.0|100
0|2020-12-20|438.0|0|442.0|0|8.0|0|0.0|100
0|2020-12-21|442.0|0|442.0|0|8.0|0|0.0|100
0|2020-12-22|444.0|0|444.0|0|8.0|0|0.0|100
0|2020-12-23|448.0|0|448.0|0|8.0|0|0.0|100
0|2020-12-24|455.0|0|455.0|0|8.0|0|0.0|100
0|2020-12-25|455.0|0|455.0|0|8.0|0|0.0|100
0|2020-12-26|459.0|0|459.0|0|8.0|0|0.0|100
0|2020-12-27|475.0|0|475.0|0|8.0|0|0.0|100
0|2020-12-28|475.0|0|475.0|0|8.0|0|0.0|100
0|2020-12-29|481.0|0|481.0|0|8.0|0|0.0|100
0|2020-12-30|481.0|0|485.0|0|8.0|0|0.0|100
0|2020-12-31|493.0|0|493.0|0|10.0|0|0.0|100
0|2021-01-01|498.0|0|498.0|0|11.0|0|0.0|100
0|2021-01-02|510.0|0|510.0|0|11.0|0|0.0|100
0|2021-01-03|510.0|0|527.0|0|11.0|0|0.0|100
0|2021-01-04|510.0|0|529.0|0|11.0|0|0.0|100
0|2021-01-05|510.0|0|535.0|0|11.0|0|0.0|100
0|2021-01-06|545.0|0|545.0|0|11.0|0|0.0|100
0|2021-01-07|545.0|0|551.0|0|11.0|0|0.0|100
0|2021-01-08|551.0|0|569.0|0|11.0|0|0.0|100
0|2021-01-09|551.0|0|579.0|0|11.0|0|0.0|100
0|2021-01-10|582.0|0|582.0|0|11.0|0|0.0|100
0|2021-01-11|582.0|0|601.0|0|11.0|0|0.0|100
0|2021-01-12|623.0|0|623.0|0|11.0|0|0.0|100
0|2021-01-13|627.0|0|627.0|0|11.0|0|0.0|100
0|2021-01-14|627.0|0|632.0|0|11.0|0|0.0|100
0|2021-01-15|632.0|0|639.0|0|12.0|0|0.0|100
0|2021-01-16|632.0|0|644.0|0|12.0|0|0.0|100
0|2021-01-17|663.0|0|663.0|0|15.0|0|0.0|100
0|2021-01-18|665.0|0|665.0|0|15.0|0|0.0|100
0|2021-01-19|672.0|0|672.0|0|15.0|0|0.0|100
0|2021-01-20|676.0|0|676.0|0|15.0|0|0.0|100
0|2021-01-21|676.0|0|678.0|0|15.0|0|0.0|100
0|2021-01-22|676.0|0|686.0|0|15.0|0|0.0|100
0|2021-01-23|692.0|0|692.0|0|15.0|0|0.0|100
0|2021-01-24|692.0|0|701.0|0|15.0|0|0.0|100
0|2021-01-25|692.0|0|701.0|0|15.0|0|0.0|100
0|2021-01-26|708.0|0|708.0|0|18.0|0|0.0|100
0|2021-01-27|716.0|0|716.0|0|19.0|0|0.0|100
0|2021-01-28|720.0|0|720.0|0|19.0|0|0.0|100
0|2021-01-29|726.0|0|726.0|0|19.0|0|0.0|100
0|2021-01-30|728.0|0|728.0|0|19.0|0|0.0|100
0|2021-01-31|729.0|0|729.0|0|20.0|0|0.0|100
0|2021-02-01|733.0|0|733.0|0|20.0|0|0.0|100
0|2021-02-02|747.0|0|747.0|0|20.0|0|0.0|100
0|2021-02-03|747.0|0|751.0|0|20.0|0|0.0|100
0|2021-02-04|756.0|0|756.0|0|21.0|0|0.0|100
0|2021-02-05|765.0|0|765.0|0|21.0|0|0.0|100
0|2021-02-06|771.0|0|771.0|0|21.0|0|0.0|100
0|2021-02-07|771.0|0|771.0|0|21.0|0|0.0|100
0|2021-02-08|771.0|0|778.0|0|21.0|0|0.0|100
0|2021-02-09|771.0|0|787.0|0|21.0|0|0.0|100
0|2021-02-10|771.0|0|789.0|0|21.0|0|0.0|100
0|2021-02-11|771.0|0|795.0|0|21.0|0|0.0|100
