|dates|Pittsburg_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Pittsburg_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Pittsburg_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Pittsburg_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Pittsburg_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Pittsburg_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Pittsburg_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Pittsburg_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-05-14|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-05-15|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-05-16|38.0|0|38.0|0|3.0|0|0.0|100
0|2020-05-17|38.0|0|38.0|0|3.0|0|0.0|100
0|2020-05-18|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-05-19|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-05-20|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-05-21|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-05-22|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-05-23|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-05-24|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-05-25|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-05-26|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-05-27|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-05-28|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-05-29|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-05-30|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-05-31|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-06-01|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-06-02|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-06-03|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-06-04|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-06-05|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-06-06|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-06-07|42.0|0|42.0|0|3.0|0|0.0|100
0|2020-06-08|42.0|0|42.0|0|3.0|0|0.0|100
0|2020-06-09|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-06-10|44.0|0|44.0|0|3.0|0|0.0|100
0|2020-06-11|44.0|0|44.0|0|3.0|0|0.0|100
0|2020-06-12|44.0|0|43.0|0|3.0|0|0.0|100
0|2020-06-13|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-06-14|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-06-15|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-06-16|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-06-17|44.0|0|44.0|0|3.0|0|0.0|100
0|2020-06-18|47.0|0|47.0|0|3.0|0|0.0|100
0|2020-06-19|47.0|0|47.0|0|3.0|0|0.0|100
0|2020-06-20|48.0|0|48.0|0|3.0|0|0.0|100
0|2020-06-21|48.0|0|48.0|0|3.0|0|0.0|100
0|2020-06-22|50.0|0|50.0|0|3.0|0|0.0|100
0|2020-06-23|50.0|0|50.0|0|3.0|0|0.0|100
0|2020-06-24|51.0|0|51.0|0|3.0|0|0.0|100
0|2020-06-25|52.0|0|52.0|0|3.0|0|0.0|100
0|2020-06-26|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-06-27|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-06-28|57.0|0|57.0|0|3.0|0|0.0|100
0|2020-06-29|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-06-30|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-07-01|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-07-02|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-07-03|61.0|0|61.0|0|3.0|0|0.0|100
0|2020-07-04|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-07-05|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-07-06|65.0|0|65.0|0|3.0|0|0.0|100
0|2020-07-07|67.0|0|67.0|0|3.0|0|0.0|100
0|2020-07-08|69.0|0|69.0|0|3.0|0|0.0|100
0|2020-07-09|69.0|0|69.0|0|3.0|0|0.0|100
0|2020-07-10|71.0|0|71.0|0|3.0|0|0.0|100
0|2020-07-11|71.0|0|71.0|0|3.0|0|0.0|100
0|2020-07-12|71.0|0|71.0|0|3.0|0|0.0|100
0|2020-07-13|76.0|0|76.0|0|3.0|0|0.0|100
0|2020-07-14|81.0|0|81.0|0|3.0|0|0.0|100
0|2020-07-15|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-07-16|82.0|0|82.0|0|3.0|0|0.0|100
0|2020-07-17|85.0|0|85.0|0|3.0|0|0.0|100
0|2020-07-18|86.0|0|86.0|0|3.0|0|0.0|100
0|2020-07-19|87.0|0|87.0|0|3.0|0|0.0|100
0|2020-07-20|87.0|0|87.0|0|3.0|0|0.0|100
0|2020-07-21|89.0|0|89.0|0|3.0|0|0.0|100
0|2020-07-22|100.0|0|100.0|0|3.0|0|0.0|100
0|2020-07-23|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-07-24|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-07-25|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-07-26|132.0|0|132.0|0|3.0|0|0.0|100
0|2020-07-27|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-07-28|158.0|0|158.0|0|3.0|0|0.0|100
0|2020-07-29|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-07-30|160.0|0|160.0|0|3.0|0|0.0|100
0|2020-07-31|171.0|0|171.0|0|3.0|0|0.0|100
0|2020-08-01|191.0|0|191.0|0|3.0|0|0.0|100
0|2020-08-02|193.0|0|193.0|0|3.0|0|0.0|100
0|2020-08-03|201.0|0|201.0|0|3.0|0|0.0|100
0|2020-08-04|214.0|0|214.0|0|3.0|0|0.0|100
0|2020-08-05|227.0|0|227.0|0|3.0|0|0.0|100
0|2020-08-06|252.0|0|252.0|0|3.0|0|0.0|100
0|2020-08-07|310.0|0|310.0|0|3.0|0|0.0|100
0|2020-08-08|339.0|0|339.0|0|3.0|0|0.0|100
0|2020-08-09|350.0|0|350.0|0|3.0|0|0.0|100
0|2020-08-10|361.0|0|361.0|0|3.0|0|0.0|100
0|2020-08-11|377.0|0|377.0|0|4.0|0|0.0|100
0|2020-08-12|383.0|0|383.0|0|4.0|0|0.0|100
0|2020-08-13|395.0|0|395.0|0|4.0|0|0.0|100
0|2020-08-14|419.0|0|419.0|0|4.0|0|0.0|100
0|2020-08-15|428.0|0|428.0|0|4.0|0|0.0|100
0|2020-08-16|433.0|0|433.0|0|4.0|0|0.0|100
0|2020-08-17|437.0|0|437.0|0|4.0|0|0.0|100
0|2020-08-18|462.0|0|462.0|0|4.0|0|0.0|100
0|2020-08-19|493.0|0|493.0|0|9.0|0|0.0|100
0|2020-08-20|502.0|0|502.0|0|11.0|0|0.0|100
0|2020-08-21|510.0|0|510.0|0|12.0|0|0.0|100
0|2020-08-22|531.0|0|531.0|0|12.0|0|0.0|100
0|2020-08-23|531.0|0|531.0|0|12.0|0|0.0|100
0|2020-08-24|534.0|0|534.0|0|12.0|0|0.0|100
0|2020-08-25|545.0|0|545.0|0|14.0|0|0.0|100
0|2020-08-26|548.0|0|548.0|0|15.0|0|0.0|100
0|2020-08-27|553.0|0|553.0|0|15.0|0|0.0|100
0|2020-08-28|564.0|0|564.0|0|15.0|0|0.0|100
0|2020-08-29|573.0|0|573.0|0|15.0|0|0.0|100
0|2020-08-30|576.0|0|576.0|0|15.0|0|0.0|100
0|2020-08-31|581.0|0|581.0|0|15.0|0|0.0|100
0|2020-09-01|593.0|0|593.0|0|16.0|0|0.0|100
0|2020-09-02|599.0|0|599.0|0|16.0|0|0.0|100
0|2020-09-03|602.0|0|602.0|0|18.0|0|0.0|100
0|2020-09-04|602.0|0|619.0|0|18.0|0|0.0|100
0|2020-09-05|629.0|0|629.0|0|18.0|0|0.0|100
0|2020-09-06|632.0|0|632.0|0|18.0|0|0.0|100
0|2020-09-07|646.0|0|646.0|0|18.0|0|0.0|100
0|2020-09-08|646.0|0|651.0|0|18.0|0|0.0|100
0|2020-09-09|667.0|0|667.0|0|18.0|0|0.0|100
0|2020-09-10|675.0|0|675.0|0|19.0|0|0.0|100
0|2020-09-11|688.0|0|688.0|0|19.0|0|0.0|100
0|2020-09-12|688.0|0|698.0|0|19.0|0|0.0|100
0|2020-09-13|707.0|0|707.0|0|19.0|0|0.0|100
0|2020-09-14|707.0|0|825.0|0|19.0|0|0.0|100
0|2020-09-15|837.0|0|837.0|0|19.0|0|0.0|100
0|2020-09-16|840.0|0|840.0|0|19.0|0|0.0|100
0|2020-09-17|849.0|0|849.0|0|19.0|0|0.0|100
0|2020-09-18|856.0|0|856.0|0|19.0|0|0.0|100
0|2020-09-19|865.0|0|865.0|0|19.0|0|0.0|100
0|2020-09-20|865.0|0|865.0|0|19.0|0|0.0|100
0|2020-09-21|894.0|0|894.0|0|19.0|0|0.0|100
0|2020-09-22|895.0|0|895.0|0|19.0|0|0.0|100
0|2020-09-23|901.0|0|901.0|0|19.0|0|0.0|100
0|2020-09-24|903.0|0|903.0|0|19.0|0|0.0|100
0|2020-09-25|920.0|0|920.0|0|19.0|0|0.0|100
0|2020-09-26|958.0|0|958.0|0|19.0|0|0.0|100
0|2020-09-27|960.0|0|960.0|0|19.0|0|0.0|100
0|2020-09-28|963.0|0|963.0|0|19.0|0|0.0|100
0|2020-09-29|969.0|0|969.0|0|19.0|0|0.0|100
0|2020-09-30|972.0|0|972.0|0|20.0|0|0.0|100
0|2020-10-01|978.0|0|978.0|0|20.0|0|0.0|100
0|2020-10-02|986.0|0|986.0|0|20.0|0|0.0|100
0|2020-10-03|988.0|0|988.0|0|20.0|0|0.0|100
0|2020-10-04|988.0|0|988.0|0|20.0|0|0.0|100
0|2020-10-05|1003.0|0|1003.0|0|20.0|0|0.0|100
0|2020-10-06|1012.0|0|1012.0|0|20.0|0|0.0|100
0|2020-10-07|1018.0|0|1018.0|0|20.0|0|0.0|100
0|2020-10-08|1022.0|0|1022.0|0|20.0|0|0.0|100
0|2020-10-09|1033.0|0|1033.0|0|20.0|0|0.0|100
0|2020-10-10|1057.0|0|1057.0|0|20.0|0|0.0|100
0|2020-10-11|1082.0|0|1082.0|0|20.0|0|0.0|100
0|2020-10-12|1087.0|0|1087.0|0|20.0|0|0.0|100
0|2020-10-13|1095.0|0|1095.0|0|20.0|0|0.0|100
0|2020-10-14|1100.0|0|1100.0|0|20.0|0|0.0|100
0|2020-10-15|1110.0|0|1110.0|0|20.0|0|0.0|100
0|2020-10-16|1119.0|0|1119.0|0|20.0|0|0.0|100
0|2020-10-17|1147.0|0|1147.0|0|20.0|0|0.0|100
0|2020-10-18|1172.0|0|1172.0|0|20.0|0|0.0|100
0|2020-10-19|1184.0|0|1184.0|0|20.0|0|0.0|100
0|2020-10-20|1198.0|0|1198.0|0|20.0|0|0.0|100
0|2020-10-21|1202.0|0|1202.0|0|20.0|0|0.0|100
0|2020-10-22|1202.0|0|1214.0|0|20.0|0|0.0|100
0|2020-10-23|1202.0|0|1221.0|0|20.0|0|0.0|100
0|2020-10-24|1202.0|0|1235.0|0|20.0|0|0.0|100
0|2020-10-25|1202.0|0|1239.0|0|20.0|0|0.0|100
0|2020-10-26|1247.0|0|1247.0|0|20.0|0|0.0|100
0|2020-10-27|1261.0|0|1261.0|0|20.0|0|0.0|100
0|2020-10-28|1261.0|0|1267.0|0|20.0|0|0.0|100
0|2020-10-29|1261.0|0|1277.0|0|20.0|0|0.0|100
0|2020-10-30|1261.0|0|1288.0|0|20.0|0|0.0|100
0|2020-10-31|1261.0|0|1298.0|0|20.0|0|0.0|100
0|2020-11-01|1261.0|0|1303.0|0|20.0|0|0.0|100
0|2020-11-02|1310.0|0|1310.0|0|21.0|0|0.0|100
0|2020-11-03|1323.0|0|1323.0|0|21.0|0|0.0|100
0|2020-11-04|1335.0|0|1335.0|0|21.0|0|0.0|100
0|2020-11-05|1365.0|0|1365.0|0|21.0|0|0.0|100
0|2020-11-06|1384.0|0|1384.0|0|21.0|0|0.0|100
0|2020-11-07|1384.0|0|1401.0|0|21.0|0|0.0|100
0|2020-11-08|1418.0|0|1418.0|0|21.0|0|0.0|100
0|2020-11-09|1437.0|0|1437.0|0|21.0|0|0.0|100
0|2020-11-10|1437.0|0|1452.0|0|21.0|0|0.0|100
0|2020-11-11|1478.0|0|1478.0|0|21.0|0|0.0|100
0|2020-11-12|1501.0|0|1501.0|0|21.0|0|0.0|100
0|2020-11-13|1501.0|0|1534.0|0|21.0|0|0.0|100
0|2020-11-14|1501.0|0|1558.0|0|21.0|0|0.0|100
0|2020-11-15|1501.0|0|1601.0|0|21.0|0|0.0|100
0|2020-11-16|1501.0|0|1620.0|0|21.0|0|0.0|100
0|2020-11-17|1501.0|0|1620.0|0|21.0|0|0.0|100
0|2020-11-18|1501.0|0|1656.0|0|21.0|0|0.0|100
0|2020-11-19|1501.0|0|1686.0|0|21.0|0|0.0|100
0|2020-11-20|1501.0|0|1713.0|0|21.0|0|0.0|100
0|2020-11-21|1745.0|0|1745.0|0|21.0|0|0.0|100
0|2020-11-22|1745.0|0|1771.0|0|21.0|0|0.0|100
0|2020-11-23|1789.0|0|1789.0|0|21.0|0|0.0|100
0|2020-11-24|1789.0|0|1803.0|0|21.0|0|0.0|100
0|2020-11-25|1842.0|0|1842.0|0|21.0|0|0.0|100
0|2020-11-26|1842.0|0|1842.0|0|21.0|0|0.0|100
0|2020-11-27|1842.0|0|1870.0|0|21.0|0|0.0|100
0|2020-11-28|1842.0|0|1891.0|0|21.0|0|0.0|100
0|2020-11-29|1907.0|0|1907.0|0|21.0|0|0.0|100
0|2020-11-30|1907.0|0|1917.0|0|21.0|0|0.0|100
0|2020-12-01|1907.0|0|1926.0|0|21.0|0|0.0|100
0|2020-12-02|1907.0|0|1946.0|0|21.0|0|0.0|100
0|2020-12-03|1907.0|0|1959.0|0|21.0|0|0.0|100
0|2020-12-04|1907.0|0|1988.0|0|21.0|0|0.0|100
0|2020-12-05|2011.0|0|2011.0|0|21.0|0|0.0|100
0|2020-12-06|2037.0|0|2037.0|0|21.0|0|0.0|100
0|2020-12-07|2037.0|0|2053.0|0|21.0|0|0.0|100
0|2020-12-08|2037.0|0|2082.0|0|21.0|0|0.0|100
0|2020-12-09|2128.0|0|2128.0|0|22.0|0|0.0|100
0|2020-12-10|2128.0|0|2150.0|0|22.0|0|0.0|100
0|2020-12-11|2188.0|0|2188.0|0|22.0|0|0.0|100
0|2020-12-12|2188.0|0|2247.0|0|22.0|0|0.0|100
0|2020-12-13|2291.0|0|2291.0|0|23.0|0|0.0|100
0|2020-12-14|2319.0|0|2319.0|0|23.0|0|0.0|100
0|2020-12-15|2319.0|0|2349.0|0|23.0|0|0.0|100
0|2020-12-16|2319.0|0|2393.0|0|23.0|0|0.0|100
0|2020-12-17|2319.0|0|2404.0|0|23.0|0|0.0|100
0|2020-12-18|2451.0|0|2451.0|0|23.0|0|0.0|100
0|2020-12-19|2496.0|0|2496.0|0|23.0|0|0.0|100
0|2020-12-20|2496.0|0|2542.0|0|23.0|0|0.0|100
0|2020-12-21|2496.0|0|2571.0|0|23.0|0|0.0|100
0|2020-12-22|2496.0|0|2605.0|0|23.0|0|0.0|100
0|2020-12-23|2496.0|0|2672.0|0|23.0|0|0.0|100
0|2020-12-24|2496.0|0|2718.0|0|23.0|0|0.0|100
0|2020-12-25|2496.0|0|2718.0|0|23.0|0|0.0|100
0|2020-12-26|2496.0|0|2764.0|0|23.0|0|0.0|100
0|2020-12-27|2496.0|0|2829.0|0|23.0|0|0.0|100
0|2020-12-28|2496.0|0|2902.0|0|23.0|0|0.0|100
0|2020-12-29|2496.0|0|2919.0|0|23.0|0|0.0|100
0|2020-12-30|2961.0|0|2961.0|0|23.0|0|0.0|100
0|2020-12-31|3010.0|0|3010.0|0|23.0|0|0.0|100
0|2021-01-01|3010.0|0|3010.0|0|23.0|0|0.0|100
0|2021-01-02|3010.0|0|3087.0|0|23.0|0|0.0|100
0|2021-01-03|3010.0|0|3184.0|0|23.0|0|0.0|100
0|2021-01-04|3213.0|0|3213.0|0|25.0|0|0.0|100
0|2021-01-05|3228.0|0|3228.0|0|25.0|0|0.0|100
0|2021-01-06|3273.0|0|3273.0|0|25.0|0|0.0|100
0|2021-01-07|3273.0|0|3314.0|0|25.0|0|0.0|100
0|2021-01-08|3273.0|0|3379.0|0|25.0|0|0.0|100
0|2021-01-09|3429.0|0|3429.0|0|25.0|0|0.0|100
0|2021-01-10|3429.0|0|3490.0|0|25.0|0|0.0|100
0|2021-01-11|3524.0|0|3524.0|0|25.0|0|0.0|100
0|2021-01-12|3557.0|0|3557.0|0|25.0|0|0.0|100
0|2021-01-13|3592.0|0|3592.0|0|25.0|0|0.0|100
0|2021-01-14|3592.0|0|3624.0|0|25.0|0|0.0|100
0|2021-01-15|3592.0|0|3650.0|0|25.0|0|0.0|100
0|2021-01-16|3592.0|0|3684.0|0|25.0|0|0.0|100
0|2021-01-17|3722.0|0|3722.0|0|25.0|0|0.0|100
0|2021-01-18|3750.0|0|3750.0|0|25.0|0|0.0|100
0|2021-01-19|3772.0|0|3772.0|0|26.0|0|0.0|100
0|2021-01-20|3799.0|0|3799.0|0|27.0|0|0.0|100
0|2021-01-21|3825.0|0|3825.0|0|27.0|0|0.0|100
0|2021-01-22|3825.0|0|3850.0|0|27.0|0|0.0|100
0|2021-01-23|3888.0|0|3888.0|0|31.0|0|0.0|100
0|2021-01-24|3888.0|0|3906.0|0|31.0|0|0.0|100
0|2021-01-25|3888.0|0|3933.0|0|31.0|0|0.0|100
0|2021-01-26|3960.0|0|3960.0|0|31.0|0|0.0|100
0|2021-01-27|3988.0|0|3988.0|0|31.0|0|0.0|100
0|2021-01-28|3988.0|0|4007.0|0|31.0|0|0.0|100
0|2021-01-29|4031.0|0|4031.0|0|31.0|0|0.0|100
0|2021-01-30|4031.0|0|4078.0|0|31.0|0|0.0|100
0|2021-01-31|4031.0|0|4114.0|0|31.0|0|0.0|100
0|2021-02-01|4124.0|0|4124.0|0|31.0|0|0.0|100
