|dates|Nelson_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Nelson_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Nelson_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Nelson_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Nelson_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Nelson_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Nelson_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Nelson_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-05-15|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-05-16|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-05-17|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-05-18|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-05-19|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-05-20|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-05-21|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-05-22|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-05-23|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-05-24|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-05-25|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-05-26|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-05-27|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-05-28|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-05-29|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-05-30|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-05-31|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-06-01|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-06-02|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-06-03|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-06-04|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-06-05|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-06-06|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-07|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-08|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-09|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-10|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-06-11|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-06-12|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-06-13|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-06-14|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-06-15|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-06-16|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-06-17|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-06-18|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-06-19|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-06-20|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-06-21|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-06-22|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-06-23|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-06-24|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-06-25|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-06-26|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-06-27|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-06-28|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-06-29|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-06-30|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-07-01|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-07-02|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-07-03|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-07-04|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-07-05|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-07-06|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-07-07|93.0|0|93.0|0|2.0|0|0.0|100
0|2020-07-08|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-07-09|102.0|0|105.0|0|2.0|0|0.0|100
0|2020-07-10|108.0|0|109.0|0|2.0|0|0.0|100
0|2020-07-11|114.0|0|114.0|0|2.0|0|0.0|100
0|2020-07-12|115.0|0|115.0|0|2.0|0|0.0|100
0|2020-07-13|116.0|0|116.0|0|2.0|0|0.0|100
0|2020-07-14|119.0|0|123.0|0|2.0|0|0.0|100
0|2020-07-15|126.0|0|126.0|0|2.0|0|0.0|100
0|2020-07-16|130.0|0|130.0|0|2.0|0|0.0|100
0|2020-07-17|134.0|0|134.0|0|2.0|0|0.0|100
0|2020-07-18|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-07-19|145.0|0|145.0|0|2.0|0|0.0|100
0|2020-07-20|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-07-21|151.0|0|151.0|0|2.0|0|0.0|100
0|2020-07-22|159.0|0|159.0|0|2.0|0|0.0|100
0|2020-07-23|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-07-24|166.0|0|168.0|0|2.0|0|0.0|100
0|2020-07-25|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-07-26|175.0|0|175.0|0|2.0|0|0.0|100
0|2020-07-27|177.0|0|177.0|0|2.0|0|0.0|100
0|2020-07-28|177.0|0|177.0|0|2.0|0|0.0|100
0|2020-07-29|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-07-30|181.0|0|181.0|0|2.0|0|0.0|100
0|2020-07-31|186.0|0|186.0|0|2.0|0|0.0|100
0|2020-08-01|187.0|0|187.0|0|2.0|0|0.0|100
0|2020-08-02|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-08-03|190.0|0|191.0|0|2.0|0|0.0|100
0|2020-08-04|197.0|0|197.0|0|2.0|0|0.0|100
0|2020-08-05|203.0|0|205.0|0|2.0|0|0.0|100
0|2020-08-06|205.0|0|213.0|0|2.0|0|0.0|100
0|2020-08-07|207.0|0|223.0|0|2.0|0|0.0|100
0|2020-08-08|215.0|0|223.0|0|2.0|0|0.0|100
0|2020-08-09|216.0|0|223.0|0|2.0|0|0.0|100
0|2020-08-10|218.0|0|229.0|0|2.0|0|0.0|100
0|2020-08-11|221.0|0|247.0|0|2.0|0|0.0|100
0|2020-08-12|230.0|0|252.0|0|2.0|0|0.0|100
0|2020-08-13|245.0|0|255.0|0|2.0|0|0.0|100
0|2020-08-14|247.0|0|264.0|0|2.0|0|0.0|100
0|2020-08-15|253.0|0|264.0|0|2.0|0|0.0|100
0|2020-08-16|253.0|0|264.0|0|2.0|0|0.0|100
0|2020-08-17|255.0|0|280.0|0|2.0|0|0.0|100
0|2020-08-18|272.0|0|289.0|0|2.0|0|0.0|100
0|2020-08-19|279.0|0|291.0|0|2.0|0|0.0|100
0|2020-08-20|291.0|0|299.0|0|2.0|0|0.0|100
0|2020-08-21|305.0|0|307.0|0|2.0|0|0.0|100
0|2020-08-22|312.0|0|312.0|0|2.0|0|0.0|100
0|2020-08-23|312.0|0|312.0|0|2.0|0|0.0|100
0|2020-08-24|315.0|0|316.0|0|2.0|0|0.0|100
0|2020-08-25|318.0|0|323.0|0|2.0|0|0.0|100
0|2020-08-26|322.0|0|324.0|0|2.0|0|0.0|100
0|2020-08-27|322.0|0|326.0|0|2.0|0|0.0|100
0|2020-08-28|326.0|0|330.0|0|2.0|0|0.0|100
0|2020-08-29|331.0|0|331.0|0|2.0|0|0.0|100
0|2020-08-30|331.0|0|331.0|0|2.0|0|0.0|100
0|2020-08-31|332.0|0|338.0|0|2.0|0|0.0|100
0|2020-09-01|334.0|0|385.0|0|2.0|0|0.0|100
0|2020-09-02|363.0|0|390.0|0|2.0|0|0.0|100
0|2020-09-03|374.0|0|394.0|0|2.0|0|0.0|100
0|2020-09-04|381.0|0|403.0|0|2.0|0|0.0|100
0|2020-09-05|394.0|0|403.0|0|3.0|0|0.0|100
0|2020-09-06|397.0|0|403.0|0|3.0|0|0.0|100
0|2020-09-07|398.0|0|403.0|0|3.0|0|0.0|100
0|2020-09-08|404.0|0|418.0|0|3.0|0|0.0|100
0|2020-09-09|412.0|0|422.0|0|3.0|0|0.0|100
0|2020-09-10|419.0|0|435.0|0|4.0|0|0.0|100
0|2020-09-11|435.0|0|440.0|0|4.0|0|0.0|100
0|2020-09-12|438.0|0|440.0|0|4.0|0|0.0|100
0|2020-09-13|440.0|0|440.0|0|4.0|0|0.0|100
0|2020-09-14|440.0|0|449.0|0|4.0|0|0.0|100
0|2020-09-15|451.0|0|454.0|0|4.0|0|0.0|100
0|2020-09-16|455.0|0|459.0|0|4.0|0|0.0|100
0|2020-09-17|460.0|0|463.0|0|4.0|0|0.0|100
0|2020-09-18|467.0|0|467.0|0|4.0|0|0.0|100
0|2020-09-19|473.0|0|473.0|0|4.0|0|0.0|100
0|2020-09-20|473.0|0|474.0|0|4.0|0|0.0|100
0|2020-09-21|474.0|0|474.0|0|4.0|0|0.0|100
0|2020-09-22|483.0|0|483.0|0|4.0|0|0.0|100
0|2020-09-23|488.0|0|488.0|0|4.0|0|0.0|100
0|2020-09-24|491.0|0|491.0|0|4.0|0|0.0|100
0|2020-09-25|496.0|0|496.0|0|4.0|0|0.0|100
0|2020-09-26|501.0|0|501.0|0|4.0|0|0.0|100
0|2020-09-27|502.0|0|502.0|0|4.0|0|0.0|100
0|2020-09-28|503.0|0|503.0|0|4.0|0|0.0|100
0|2020-09-29|510.0|0|510.0|0|4.0|0|0.0|100
0|2020-09-30|519.0|0|519.0|0|4.0|0|0.0|100
0|2020-10-01|522.0|0|522.0|0|4.0|0|0.0|100
0|2020-10-02|523.0|0|523.0|0|4.0|0|0.0|100
0|2020-10-03|527.0|0|527.0|0|4.0|0|0.0|100
0|2020-10-04|533.0|0|533.0|0|4.0|0|0.0|100
0|2020-10-05|534.0|0|534.0|0|4.0|0|0.0|100
0|2020-10-06|546.0|0|546.0|0|4.0|0|0.0|100
0|2020-10-07|555.0|0|555.0|0|4.0|0|0.0|100
0|2020-10-08|568.0|0|568.0|0|4.0|0|0.0|100
0|2020-10-09|576.0|0|576.0|0|4.0|0|0.0|100
0|2020-10-10|584.0|0|584.0|0|4.0|0|0.0|100
0|2020-10-11|593.0|0|593.0|0|4.0|0|0.0|100
0|2020-10-12|595.0|0|595.0|0|4.0|0|0.0|100
0|2020-10-13|608.0|0|608.0|0|4.0|0|0.0|100
0|2020-10-14|615.0|0|618.0|0|4.0|0|0.0|100
0|2020-10-15|633.0|0|634.0|0|4.0|0|0.0|100
0|2020-10-16|654.0|0|654.0|0|4.0|0|0.0|100
0|2020-10-17|674.0|0|674.0|0|4.0|0|0.0|100
0|2020-10-18|679.0|0|679.0|0|4.0|0|0.0|100
0|2020-10-19|680.0|0|695.0|0|4.0|0|0.0|100
0|2020-10-20|717.0|0|725.0|0|4.0|0|0.0|100
0|2020-10-21|740.0|0|745.0|0|4.0|0|0.0|100
0|2020-10-22|740.0|0|776.0|0|4.0|0|0.0|100
0|2020-10-23|740.0|0|797.0|0|4.0|0|0.0|100
0|2020-10-24|740.0|0|835.0|0|4.0|0|0.0|100
0|2020-10-25|740.0|0|851.0|0|4.0|0|0.0|100
0|2020-10-26|740.0|0|856.0|0|4.0|0|0.0|100
0|2020-10-27|740.0|0|928.0|0|4.0|0|0.0|100
0|2020-10-28|740.0|0|1008.0|0|4.0|0|0.0|100
0|2020-10-29|959.0|0|1034.0|0|4.0|0|0.0|100
0|2020-10-30|959.0|0|1064.0|0|4.0|0|0.0|100
0|2020-10-31|959.0|0|1067.0|0|4.0|0|0.0|100
0|2020-11-01|959.0|0|1100.0|0|4.0|0|0.0|100
0|2020-11-02|1107.0|0|1139.0|0|4.0|0|0.0|100
0|2020-11-03|1129.0|0|1139.0|0|4.0|0|0.0|100
0|2020-11-04|1145.0|0|1168.0|0|4.0|0|0.0|100
0|2020-11-05|1145.0|0|1219.0|0|4.0|0|0.0|100
0|2020-11-06|1145.0|0|1292.0|0|4.0|0|0.0|100
0|2020-11-07|1145.0|0|1292.0|0|4.0|0|0.0|100
0|2020-11-08|1145.0|0|1318.0|0|4.0|0|0.0|100
0|2020-11-09|1347.0|0|1376.0|0|4.0|0|0.0|100
0|2020-11-10|1347.0|0|1444.0|0|4.0|0|0.0|100
0|2020-11-11|1474.0|0|1474.0|0|4.0|0|0.0|100
0|2020-11-12|1474.0|0|1548.0|0|4.0|0|0.0|100
0|2020-11-13|1548.0|0|1596.0|0|4.0|0|0.0|100
0|2020-11-14|1614.0|0|1614.0|0|4.0|0|0.0|100
0|2020-11-15|1614.0|0|1650.0|0|4.0|0|0.0|100
0|2020-11-16|1650.0|0|1682.0|0|4.0|0|0.0|100
0|2020-11-17|1650.0|0|1722.0|0|4.0|0|0.0|100
0|2020-11-18|1650.0|0|1769.0|0|5.0|0|0.0|100
0|2020-11-19|1797.0|0|1820.0|0|5.0|0|0.0|100
0|2020-11-20|1840.0|0|1870.0|0|6.0|0|0.0|100
0|2020-11-21|1908.0|0|1908.0|0|6.0|0|0.0|100
0|2020-11-22|1929.0|0|1929.0|0|6.0|0|0.0|100
0|2020-11-23|1937.0|0|1937.0|0|6.0|0|0.0|100
0|2020-11-24|1991.0|0|1991.0|0|6.0|0|0.0|100
0|2020-11-25|2015.0|0|2015.0|0|6.0|0|0.0|100
0|2020-11-26|2015.0|0|2015.0|0|6.0|0|0.0|100
0|2020-11-27|2078.0|0|2078.0|0|6.0|0|0.0|100
0|2020-11-28|2078.0|0|2098.0|0|6.0|0|0.0|100
0|2020-11-29|2122.0|0|2122.0|0|6.0|0|0.0|100
0|2020-11-30|2122.0|0|2125.0|0|6.0|0|0.0|100
0|2020-12-01|2122.0|0|2176.0|0|6.0|0|0.0|100
0|2020-12-02|2225.0|0|2225.0|0|6.0|0|0.0|100
0|2020-12-03|2273.0|0|2273.0|0|6.0|0|0.0|100
0|2020-12-04|2296.0|0|2296.0|0|6.0|0|0.0|100
0|2020-12-05|2296.0|0|2317.0|0|6.0|0|0.0|100
0|2020-12-06|2323.0|0|2323.0|0|10.0|0|0.0|100
0|2020-12-07|2323.0|0|2334.0|0|10.0|0|0.0|100
0|2020-12-08|2323.0|0|2376.0|0|10.0|0|0.0|100
0|2020-12-09|2323.0|0|2386.0|0|11.0|0|0.0|100
0|2020-12-10|2323.0|0|2417.0|0|11.0|0|0.0|100
0|2020-12-11|2460.0|0|2460.0|0|11.0|0|0.0|100
0|2020-12-12|2493.0|0|2493.0|0|11.0|0|0.0|100
0|2020-12-13|2511.0|0|2511.0|0|12.0|0|0.0|100
0|2020-12-14|2516.0|0|2516.0|0|12.0|0|0.0|100
0|2020-12-15|2516.0|0|2547.0|0|12.0|0|0.0|100
0|2020-12-16|2516.0|0|2565.0|0|15.0|0|0.0|100
0|2020-12-17|2516.0|0|2598.0|0|17.0|0|0.0|100
0|2020-12-18|2516.0|0|2621.0|0|17.0|0|0.0|100
0|2020-12-19|2646.0|0|2646.0|0|17.0|0|0.0|100
0|2020-12-20|2656.0|0|2656.0|0|17.0|0|0.0|100
0|2020-12-21|2660.0|0|2660.0|0|17.0|0|0.0|100
0|2020-12-22|2687.0|0|2687.0|0|17.0|0|0.0|100
0|2020-12-23|2700.0|0|2700.0|0|17.0|0|0.0|100
0|2020-12-24|2700.0|0|2700.0|0|17.0|0|0.0|100
0|2020-12-25|2700.0|0|2700.0|0|17.0|0|0.0|100
0|2020-12-26|2733.0|0|2733.0|0|17.0|0|0.0|100
0|2020-12-27|2752.0|0|2752.0|0|17.0|0|0.0|100
0|2020-12-28|2752.0|0|2760.0|0|17.0|0|0.0|100
0|2020-12-29|2752.0|0|2824.0|0|17.0|0|0.0|100
0|2020-12-30|2752.0|0|2855.0|0|17.0|0|0.0|100
0|2020-12-31|2752.0|0|2855.0|0|17.0|0|0.0|100
0|2021-01-01|2855.0|0|2855.0|0|17.0|0|0.0|100
0|2021-01-02|2966.0|0|2966.0|0|17.0|0|0.0|100
0|2021-01-03|2966.0|0|2981.0|0|17.0|0|0.0|100
0|2021-01-04|2989.0|0|2989.0|0|17.0|0|0.0|100
0|2021-01-05|3015.0|0|3015.0|0|17.0|0|0.0|100
0|2021-01-06|3091.0|0|3091.0|0|17.0|0|0.0|100
0|2021-01-07|3168.0|0|3168.0|0|19.0|0|0.0|100
0|2021-01-08|3234.0|0|3234.0|0|19.0|0|0.0|100
0|2021-01-09|3283.0|0|3283.0|0|19.0|0|0.0|100
0|2021-01-10|3334.0|0|3334.0|0|19.0|0|0.0|100
0|2021-01-11|3334.0|0|3346.0|0|22.0|0|0.0|100
0|2021-01-12|3394.0|0|3394.0|0|22.0|0|0.0|100
0|2021-01-13|3394.0|0|3453.0|0|22.0|0|0.0|100
0|2021-01-14|3394.0|0|3503.0|0|22.0|0|0.0|100
0|2021-01-15|3546.0|0|3546.0|0|22.0|0|0.0|100
0|2021-01-16|3585.0|0|3585.0|0|23.0|0|0.0|100
0|2021-01-17|3597.0|0|3597.0|0|23.0|0|0.0|100
0|2021-01-18|3605.0|0|3605.0|0|23.0|0|0.0|100
0|2021-01-19|3605.0|0|3625.0|0|23.0|0|0.0|100
0|2021-01-20|3664.0|0|3664.0|0|23.0|0|0.0|100
0|2021-01-21|3746.0|0|3746.0|0|23.0|0|0.0|100
0|2021-01-22|3775.0|0|3775.0|0|23.0|0|0.0|100
0|2021-01-23|3775.0|0|3823.0|0|23.0|0|0.0|100
0|2021-01-24|3775.0|0|3841.0|0|24.0|0|0.0|100
0|2021-01-25|3863.0|0|3863.0|0|24.0|0|0.0|100
0|2021-01-26|3863.0|0|3923.0|0|24.0|0|0.0|100
0|2021-01-27|3863.0|0|3956.0|0|24.0|0|0.0|100
0|2021-01-28|3986.0|0|3986.0|0|24.0|0|0.0|100
0|2021-01-29|4034.0|0|4034.0|0|24.0|0|0.0|100
0|2021-01-30|4034.0|0|4067.0|0|24.0|0|0.0|100
0|2021-01-31|4103.0|0|4103.0|0|24.0|0|0.0|100
0|2021-02-01|4103.0|0|4112.0|0|25.0|0|0.0|100
0|2021-02-02|4150.0|0|4150.0|0|25.0|0|0.0|100
0|2021-02-03|4178.0|0|4178.0|0|25.0|0|0.0|100
0|2021-02-04|4178.0|0|4211.0|0|25.0|0|0.0|100
