|dates|Greenville_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Greenville_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Greenville_SouthCarolina_UnitedStates.NYT_ConfirmedDeaths.data|Greenville_SouthCarolina_UnitedStates.NYT_ConfirmedDeaths.missing|Greenville_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Greenville_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Greenville_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Greenville_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2020-02-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-27|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-28|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-29|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-30|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-31|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-04-01|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-04-02|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-04-03|0.0|100|2.0|0|0.0|100|0.0|100
0|2020-04-04|0.0|100|2.0|0|0.0|100|0.0|100
0|2020-04-05|0.0|100|2.0|0|0.0|100|0.0|100
0|2020-04-06|0.0|100|2.0|0|0.0|100|0.0|100
0|2020-04-07|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-04-08|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-04-09|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-04-10|0.0|100|6.0|0|0.0|100|0.0|100
0|2020-04-11|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-04-12|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-04-13|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-04-14|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-04-15|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-04-16|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-04-17|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-04-18|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-04-19|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-04-20|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-04-21|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-04-22|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-04-23|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-04-24|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-04-25|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-04-26|0.0|100|19.0|0|0.0|100|0.0|100
0|2020-04-27|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-04-28|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-04-29|0.0|100|34.0|0|0.0|100|0.0|100
0|2020-04-30|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-05-01|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-05-02|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-05-03|0.0|100|40.0|0|0.0|100|0.0|100
0|2020-05-04|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-05|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|42.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|45.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|46.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|50.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|53.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|55.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|58.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|59.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|59.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|59.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|62.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|65.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|67.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|70.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|70.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|73.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|73.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|73.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|74.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|75.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|78.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|80.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|80.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|80.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|81.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|83.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|83.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|86.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|86.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|87.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|87.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|90.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|96.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|101.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|103.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|103.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|106.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|106.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|107.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|123.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|125.0|0|0.0|100|0.0|100
0|2020-07-18|0.0|100|130.0|0|0.0|100|0.0|100
0|2020-07-19|0.0|100|132.0|0|0.0|100|0.0|100
0|2020-07-20|0.0|100|133.0|0|0.0|100|0.0|100
0|2020-07-21|0.0|100|136.0|0|0.0|100|0.0|100
0|2020-07-22|0.0|100|137.0|0|0.0|100|0.0|100
0|2020-07-23|0.0|100|142.0|0|0.0|100|0.0|100
0|2020-07-24|0.0|100|151.0|0|0.0|100|0.0|100
0|2020-07-25|0.0|100|155.0|0|0.0|100|0.0|100
0|2020-07-26|0.0|100|157.0|0|0.0|100|0.0|100
0|2020-07-27|0.0|100|157.0|0|0.0|100|0.0|100
0|2020-07-28|0.0|100|165.0|0|0.0|100|0.0|100
0|2020-07-29|0.0|100|169.0|0|0.0|100|0.0|100
0|2020-07-30|0.0|100|175.0|0|0.0|100|0.0|100
0|2020-07-31|0.0|100|184.0|0|0.0|100|0.0|100
0|2020-08-01|0.0|100|187.0|0|0.0|100|0.0|100
0|2020-08-02|0.0|100|188.0|0|0.0|100|0.0|100
0|2020-08-03|0.0|100|189.0|0|0.0|100|0.0|100
0|2020-08-04|0.0|100|196.0|0|0.0|100|0.0|100
0|2020-08-05|0.0|100|198.0|0|0.0|100|0.0|100
0|2020-08-06|0.0|100|201.0|0|0.0|100|0.0|100
0|2020-08-07|0.0|100|204.0|0|0.0|100|0.0|100
0|2020-08-08|0.0|100|206.0|0|0.0|100|0.0|100
0|2020-08-09|0.0|100|208.0|0|0.0|100|0.0|100
0|2020-08-10|0.0|100|208.0|0|0.0|100|0.0|100
0|2020-08-11|0.0|100|213.0|0|0.0|100|0.0|100
0|2020-08-12|0.0|100|218.0|0|0.0|100|0.0|100
0|2020-08-13|0.0|100|222.0|0|0.0|100|0.0|100
0|2020-08-14|0.0|100|222.0|0|0.0|100|0.0|100
0|2020-08-15|0.0|100|227.0|0|0.0|100|0.0|100
0|2020-08-16|0.0|100|227.0|0|0.0|100|0.0|100
0|2020-08-17|0.0|100|229.0|0|0.0|100|0.0|100
0|2020-08-18|0.0|100|235.0|0|0.0|100|0.0|100
0|2020-08-19|0.0|100|237.0|0|0.0|100|0.0|100
0|2020-08-20|0.0|100|240.0|0|0.0|100|0.0|100
0|2020-08-21|0.0|100|243.0|0|0.0|100|0.0|100
0|2020-08-22|0.0|100|243.0|0|0.0|100|0.0|100
0|2020-08-23|0.0|100|243.0|0|0.0|100|0.0|100
0|2020-08-24|0.0|100|244.0|0|0.0|100|0.0|100
0|2020-08-25|0.0|100|245.0|0|0.0|100|0.0|100
0|2020-08-26|0.0|100|248.0|0|0.0|100|0.0|100
0|2020-08-27|0.0|100|253.0|0|0.0|100|0.0|100
0|2020-08-28|0.0|100|255.0|0|0.0|100|0.0|100
0|2020-08-29|0.0|100|256.0|0|0.0|100|0.0|100
0|2020-08-30|0.0|100|256.0|0|0.0|100|0.0|100
0|2020-08-31|0.0|100|256.0|0|0.0|100|0.0|100
0|2020-09-01|0.0|100|259.0|0|0.0|100|0.0|100
0|2020-09-02|0.0|100|264.0|0|0.0|100|0.0|100
0|2020-09-03|0.0|100|266.0|0|0.0|100|0.0|100
0|2020-09-04|0.0|100|266.0|0|0.0|100|0.0|100
0|2020-09-05|0.0|100|267.0|0|0.0|100|0.0|100
0|2020-09-06|0.0|100|267.0|0|0.0|100|0.0|100
0|2020-09-07|0.0|100|270.0|0|0.0|100|0.0|100
0|2020-09-08|0.0|100|270.0|0|0.0|100|0.0|100
0|2020-09-09|0.0|100|275.0|0|0.0|100|0.0|100
0|2020-09-10|0.0|100|276.0|0|0.0|100|0.0|100
0|2020-09-11|0.0|100|277.0|0|0.0|100|0.0|100
0|2020-09-12|0.0|100|279.0|0|0.0|100|0.0|100
0|2020-09-13|0.0|100|281.0|0|0.0|100|0.0|100
0|2020-09-14|0.0|100|283.0|0|0.0|100|0.0|100
0|2020-09-15|0.0|100|285.0|0|0.0|100|0.0|100
0|2020-09-16|0.0|100|286.0|0|0.0|100|0.0|100
0|2020-09-17|0.0|100|285.0|0|0.0|100|0.0|100
0|2020-09-18|0.0|100|287.0|0|0.0|100|0.0|100
0|2020-09-19|0.0|100|288.0|0|0.0|100|0.0|100
0|2020-09-20|0.0|100|289.0|0|0.0|100|0.0|100
0|2020-09-21|0.0|100|292.0|0|0.0|100|0.0|100
0|2020-09-22|0.0|100|295.0|0|0.0|100|0.0|100
0|2020-09-23|0.0|100|298.0|0|0.0|100|0.0|100
0|2020-09-24|0.0|100|299.0|0|0.0|100|0.0|100
0|2020-09-25|0.0|100|300.0|0|0.0|100|0.0|100
0|2020-09-26|0.0|100|299.0|0|0.0|100|0.0|100
0|2020-09-27|0.0|100|299.0|0|0.0|100|0.0|100
0|2020-09-28|0.0|100|300.0|0|0.0|100|0.0|100
0|2020-09-29|0.0|100|305.0|0|0.0|100|0.0|100
0|2020-09-30|0.0|100|306.0|0|0.0|100|0.0|100
0|2020-10-01|0.0|100|307.0|0|0.0|100|0.0|100
0|2020-10-02|0.0|100|308.0|0|0.0|100|0.0|100
0|2020-10-03|0.0|100|310.0|0|0.0|100|0.0|100
0|2020-10-04|0.0|100|313.0|0|0.0|100|0.0|100
0|2020-10-05|0.0|100|313.0|0|0.0|100|0.0|100
0|2020-10-06|0.0|100|313.0|0|0.0|100|0.0|100
0|2020-10-07|0.0|100|319.0|0|0.0|100|0.0|100
0|2020-10-08|0.0|100|319.0|0|0.0|100|0.0|100
0|2020-10-09|0.0|100|323.0|0|0.0|100|0.0|100
0|2020-10-10|0.0|100|326.0|0|0.0|100|0.0|100
0|2020-10-11|0.0|100|326.0|0|0.0|100|0.0|100
0|2020-10-12|0.0|100|326.0|0|0.0|100|0.0|100
0|2020-10-13|0.0|100|328.0|0|0.0|100|0.0|100
0|2020-10-14|0.0|100|330.0|0|0.0|100|0.0|100
0|2020-10-15|0.0|100|330.0|0|0.0|100|0.0|100
0|2020-10-16|0.0|100|330.0|0|0.0|100|0.0|100
0|2020-10-17|0.0|100|330.0|0|0.0|100|0.0|100
0|2020-10-18|0.0|100|331.0|0|0.0|100|0.0|100
0|2020-10-19|0.0|100|332.0|0|0.0|100|0.0|100
0|2020-10-20|0.0|100|334.0|0|0.0|100|0.0|100
0|2020-10-21|0.0|100|334.0|0|0.0|100|0.0|100
0|2020-10-22|0.0|100|334.0|0|0.0|100|0.0|100
0|2020-10-23|0.0|100|337.0|0|0.0|100|0.0|100
0|2020-10-24|0.0|100|340.0|0|0.0|100|0.0|100
0|2020-10-25|0.0|100|342.0|0|0.0|100|0.0|100
0|2020-10-26|0.0|100|342.0|0|0.0|100|0.0|100
0|2020-10-27|0.0|100|343.0|0|0.0|100|0.0|100
0|2020-10-28|0.0|100|348.0|0|0.0|100|0.0|100
0|2020-10-29|0.0|100|350.0|0|0.0|100|0.0|100
0|2020-10-30|0.0|100|350.0|0|0.0|100|0.0|100
0|2020-10-31|0.0|100|353.0|0|0.0|100|0.0|100
0|2020-11-01|0.0|100|353.0|0|0.0|100|0.0|100
0|2020-11-02|0.0|100|355.0|0|0.0|100|0.0|100
0|2020-11-03|0.0|100|359.0|0|0.0|100|0.0|100
0|2020-11-04|0.0|100|360.0|0|0.0|100|0.0|100
0|2020-11-05|0.0|100|360.0|0|0.0|100|0.0|100
0|2020-11-06|0.0|100|361.0|0|0.0|100|0.0|100
0|2020-11-07|0.0|100|362.0|0|0.0|100|0.0|100
0|2020-11-08|0.0|100|368.0|0|0.0|100|0.0|100
0|2020-11-09|0.0|100|369.0|0|0.0|100|0.0|100
0|2020-11-10|0.0|100|372.0|0|0.0|100|0.0|100
0|2020-11-11|0.0|100|372.0|0|0.0|100|0.0|100
0|2020-11-12|0.0|100|372.0|0|0.0|100|0.0|100
0|2020-11-13|0.0|100|375.0|0|0.0|100|0.0|100
0|2020-11-14|0.0|100|376.0|0|0.0|100|0.0|100
0|2020-11-15|0.0|100|376.0|0|0.0|100|0.0|100
0|2020-11-16|0.0|100|378.0|0|0.0|100|0.0|100
0|2020-11-17|0.0|100|377.0|0|0.0|100|0.0|100
0|2020-11-18|0.0|100|378.0|0|0.0|100|0.0|100
0|2020-11-19|0.0|100|380.0|0|0.0|100|0.0|100
0|2020-11-20|0.0|100|383.0|0|0.0|100|0.0|100
0|2020-11-21|0.0|100|395.0|0|0.0|100|0.0|100
0|2020-11-22|0.0|100|396.0|0|0.0|100|0.0|100
0|2020-11-23|0.0|100|396.0|0|0.0|100|0.0|100
0|2020-11-24|0.0|100|400.0|0|0.0|100|0.0|100
0|2020-11-25|0.0|100|401.0|0|0.0|100|0.0|100
0|2020-11-26|0.0|100|401.0|0|0.0|100|0.0|100
0|2020-11-27|0.0|100|402.0|0|0.0|100|0.0|100
0|2020-11-28|0.0|100|402.0|0|0.0|100|0.0|100
0|2020-11-29|0.0|100|402.0|0|0.0|100|0.0|100
0|2020-11-30|0.0|100|407.0|0|0.0|100|0.0|100
0|2020-12-01|0.0|100|412.0|0|0.0|100|0.0|100
0|2020-12-02|0.0|100|415.0|0|0.0|100|0.0|100
0|2020-12-03|0.0|100|416.0|0|0.0|100|0.0|100
0|2020-12-04|0.0|100|419.0|0|0.0|100|0.0|100
0|2020-12-05|0.0|100|422.0|0|0.0|100|0.0|100
0|2020-12-06|0.0|100|425.0|0|0.0|100|0.0|100
0|2020-12-07|0.0|100|425.0|0|0.0|100|0.0|100
0|2020-12-08|0.0|100|425.0|0|0.0|100|0.0|100
0|2020-12-09|0.0|100|428.0|0|0.0|100|0.0|100
0|2020-12-10|0.0|100|428.0|0|0.0|100|0.0|100
0|2020-12-11|0.0|100|434.0|0|0.0|100|0.0|100
0|2020-12-12|0.0|100|435.0|0|0.0|100|0.0|100
0|2020-12-13|0.0|100|443.0|0|0.0|100|0.0|100
0|2020-12-14|0.0|100|445.0|0|0.0|100|0.0|100
0|2020-12-15|0.0|100|445.0|0|0.0|100|0.0|100
0|2020-12-16|0.0|100|450.0|0|0.0|100|0.0|100
0|2020-12-17|0.0|100|452.0|0|0.0|100|0.0|100
0|2020-12-18|0.0|100|455.0|0|0.0|100|0.0|100
0|2020-12-19|0.0|100|459.0|0|0.0|100|0.0|100
0|2020-12-20|0.0|100|464.0|0|0.0|100|0.0|100
0|2020-12-21|0.0|100|464.0|0|0.0|100|0.0|100
0|2020-12-22|0.0|100|464.0|0|0.0|100|0.0|100
0|2020-12-23|0.0|100|473.0|0|0.0|100|0.0|100
0|2020-12-24|0.0|100|474.0|0|0.0|100|0.0|100
0|2020-12-25|0.0|100|474.0|0|0.0|100|0.0|100
0|2020-12-26|0.0|100|480.0|0|0.0|100|0.0|100
0|2020-12-27|0.0|100|485.0|0|0.0|100|0.0|100
0|2020-12-28|0.0|100|485.0|0|0.0|100|0.0|100
0|2020-12-29|0.0|100|494.0|0|0.0|100|0.0|100
0|2020-12-30|0.0|100|501.0|0|0.0|100|0.0|100
0|2020-12-31|0.0|100|502.0|0|0.0|100|0.0|100
0|2021-01-01|0.0|100|502.0|0|0.0|100|0.0|100
0|2021-01-02|0.0|100|511.0|0|0.0|100|0.0|100
0|2021-01-03|0.0|100|522.0|0|0.0|100|0.0|100
0|2021-01-04|0.0|100|524.0|0|0.0|100|0.0|100
0|2021-01-05|0.0|100|524.0|0|0.0|100|0.0|100
0|2021-01-06|0.0|100|538.0|0|0.0|100|0.0|100
0|2021-01-07|0.0|100|551.0|0|0.0|100|0.0|100
0|2021-01-08|0.0|100|554.0|0|0.0|100|0.0|100
0|2021-01-09|0.0|100|562.0|0|0.0|100|0.0|100
0|2021-01-10|0.0|100|574.0|0|0.0|100|0.0|100
0|2021-01-11|0.0|100|575.0|0|0.0|100|0.0|100
0|2021-01-12|0.0|100|575.0|0|0.0|100|0.0|100
0|2021-01-13|0.0|100|581.0|0|0.0|100|0.0|100
0|2021-01-14|0.0|100|583.0|0|0.0|100|0.0|100
0|2021-01-15|0.0|100|600.0|0|0.0|100|0.0|100
0|2021-01-16|0.0|100|611.0|0|0.0|100|0.0|100
0|2021-01-17|0.0|100|625.0|0|0.0|100|0.0|100
0|2021-01-18|0.0|100|625.0|0|0.0|100|0.0|100
0|2021-01-19|0.0|100|625.0|0|0.0|100|0.0|100
0|2021-01-20|0.0|100|631.0|0|0.0|100|0.0|100
0|2021-01-21|0.0|100|636.0|0|0.0|100|0.0|100
0|2021-01-22|0.0|100|637.0|0|0.0|100|0.0|100
0|2021-01-23|0.0|100|649.0|0|0.0|100|0.0|100
0|2021-01-24|0.0|100|654.0|0|0.0|100|0.0|100
0|2021-01-25|0.0|100|654.0|0|0.0|100|0.0|100
0|2021-01-26|0.0|100|655.0|0|0.0|100|0.0|100
0|2021-01-27|0.0|100|663.0|0|0.0|100|0.0|100
0|2021-01-28|0.0|100|697.0|0|0.0|100|0.0|100
0|2021-01-29|0.0|100|704.0|0|0.0|100|0.0|100
0|2021-01-30|0.0|100|711.0|0|0.0|100|0.0|100
0|2021-01-31|0.0|100|711.0|0|0.0|100|0.0|100
0|2021-02-01|0.0|100|728.0|0|0.0|100|0.0|100
0|2021-02-02|0.0|100|728.0|0|0.0|100|0.0|100
0|2021-02-03|0.0|100|739.0|0|0.0|100|0.0|100
