|dates|Bond_Illinois_UnitedStates.JHU_ConfirmedCases.data|Bond_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Bond_Illinois_UnitedStates.NYT_ConfirmedCases.data|Bond_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Bond_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Bond_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Bond_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Bond_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-15|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-16|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-17|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-18|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-19|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-20|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-21|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-22|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-23|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-24|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-25|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-26|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-27|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-28|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-29|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-30|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-31|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-01|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-02|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-03|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-04|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-05|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-06|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-07|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-08|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-09|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-10|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-11|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-12|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-13|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-14|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-15|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-16|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-17|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-18|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-19|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-20|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-21|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-22|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-23|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-24|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-25|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-26|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-27|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-28|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-29|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-30|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-07-01|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-07-02|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-07-03|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-07-04|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-05|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-06|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-07|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-07-08|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-07-09|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-10|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-11|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-07-12|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-07-13|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-07-14|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-07-15|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-16|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-07-17|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-07-18|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-07-19|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-07-20|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-21|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-07-22|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-07-23|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-07-24|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-07-25|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-26|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-07-27|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-07-28|41.0|0|41.0|0|2.0|0|0.0|100
0|2020-07-29|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-07-30|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-07-31|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-08-01|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-08-02|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-08-03|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-08-04|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-08-05|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-08-06|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-08-07|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-08-08|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-08-09|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-08-10|62.0|0|62.0|0|3.0|0|0.0|100
0|2020-08-11|62.0|0|62.0|0|3.0|0|0.0|100
0|2020-08-12|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-08-13|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-08-14|69.0|0|69.0|0|3.0|0|0.0|100
0|2020-08-15|77.0|0|77.0|0|3.0|0|0.0|100
0|2020-08-16|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-08-17|82.0|0|82.0|0|3.0|0|0.0|100
0|2020-08-18|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-08-19|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-08-20|95.0|0|95.0|0|3.0|0|0.0|100
0|2020-08-21|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-08-22|100.0|0|100.0|0|3.0|0|0.0|100
0|2020-08-23|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-08-24|107.0|0|107.0|0|3.0|0|0.0|100
0|2020-08-25|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-08-26|119.0|0|119.0|0|3.0|0|0.0|100
0|2020-08-27|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-08-28|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-08-29|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-08-30|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-08-31|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-09-01|154.0|0|154.0|0|3.0|0|0.0|100
0|2020-09-02|161.0|0|161.0|0|3.0|0|0.0|100
0|2020-09-03|162.0|0|162.0|0|3.0|0|0.0|100
0|2020-09-04|191.0|0|191.0|0|4.0|0|0.0|100
0|2020-09-05|202.0|0|202.0|0|4.0|0|0.0|100
0|2020-09-06|206.0|0|206.0|0|4.0|0|0.0|100
0|2020-09-07|209.0|0|209.0|0|4.0|0|0.0|100
0|2020-09-08|209.0|0|209.0|0|4.0|0|0.0|100
0|2020-09-09|212.0|0|212.0|0|4.0|0|0.0|100
0|2020-09-10|216.0|0|216.0|0|4.0|0|0.0|100
0|2020-09-11|223.0|0|223.0|0|4.0|0|0.0|100
0|2020-09-12|226.0|0|226.0|0|4.0|0|0.0|100
0|2020-09-13|231.0|0|231.0|0|4.0|0|0.0|100
0|2020-09-14|241.0|0|241.0|0|4.0|0|0.0|100
0|2020-09-15|245.0|0|245.0|0|4.0|0|0.0|100
0|2020-09-16|262.0|0|262.0|0|4.0|0|0.0|100
0|2020-09-17|266.0|0|266.0|0|4.0|0|0.0|100
0|2020-09-18|276.0|0|276.0|0|4.0|0|0.0|100
0|2020-09-19|286.0|0|286.0|0|4.0|0|0.0|100
0|2020-09-20|288.0|0|288.0|0|4.0|0|0.0|100
0|2020-09-21|290.0|0|290.0|0|4.0|0|0.0|100
0|2020-09-22|294.0|0|294.0|0|4.0|0|0.0|100
0|2020-09-23|296.0|0|296.0|0|4.0|0|0.0|100
0|2020-09-24|304.0|0|304.0|0|5.0|0|0.0|100
0|2020-09-25|313.0|0|313.0|0|5.0|0|0.0|100
0|2020-09-26|322.0|0|322.0|0|5.0|0|0.0|100
0|2020-09-27|328.0|0|328.0|0|5.0|0|0.0|100
0|2020-09-28|330.0|0|330.0|0|5.0|0|0.0|100
0|2020-09-29|334.0|0|334.0|0|6.0|0|0.0|100
0|2020-09-30|342.0|0|342.0|0|6.0|0|0.0|100
0|2020-10-01|349.0|0|349.0|0|7.0|0|0.0|100
0|2020-10-02|352.0|0|352.0|0|8.0|0|0.0|100
0|2020-10-03|358.0|0|358.0|0|8.0|0|0.0|100
0|2020-10-04|361.0|0|361.0|0|8.0|0|0.0|100
0|2020-10-05|363.0|0|363.0|0|8.0|0|0.0|100
0|2020-10-06|365.0|0|365.0|0|8.0|0|0.0|100
0|2020-10-07|368.0|0|368.0|0|8.0|0|0.0|100
0|2020-10-08|368.0|0|368.0|0|8.0|0|0.0|100
0|2020-10-09|372.0|0|372.0|0|8.0|0|0.0|100
0|2020-10-10|382.0|0|382.0|0|8.0|0|0.0|100
0|2020-10-11|385.0|0|385.0|0|8.0|0|0.0|100
0|2020-10-12|387.0|0|387.0|0|8.0|0|0.0|100
0|2020-10-13|392.0|0|392.0|0|9.0|0|0.0|100
0|2020-10-14|405.0|0|405.0|0|9.0|0|0.0|100
0|2020-10-15|417.0|0|417.0|0|9.0|0|0.0|100
0|2020-10-16|432.0|0|432.0|0|9.0|0|0.0|100
0|2020-10-17|440.0|0|440.0|0|9.0|0|0.0|100
0|2020-10-18|460.0|0|460.0|0|9.0|0|0.0|100
0|2020-10-19|466.0|0|466.0|0|9.0|0|0.0|100
0|2020-10-20|471.0|0|471.0|0|9.0|0|0.0|100
0|2020-10-21|480.0|0|480.0|0|9.0|0|0.0|100
0|2020-10-22|483.0|0|483.0|0|9.0|0|0.0|100
0|2020-10-23|484.0|0|484.0|0|9.0|0|0.0|100
0|2020-10-24|488.0|0|488.0|0|9.0|0|0.0|100
0|2020-10-25|499.0|0|499.0|0|9.0|0|0.0|100
0|2020-10-26|507.0|0|507.0|0|9.0|0|0.0|100
0|2020-10-27|513.0|0|513.0|0|9.0|0|0.0|100
0|2020-10-28|518.0|0|518.0|0|9.0|0|0.0|100
0|2020-10-29|525.0|0|525.0|0|9.0|0|0.0|100
0|2020-10-30|532.0|0|532.0|0|9.0|0|0.0|100
0|2020-10-31|532.0|0|532.0|0|9.0|0|0.0|100
0|2020-11-01|544.0|0|544.0|0|9.0|0|0.0|100
0|2020-11-02|546.0|0|546.0|0|9.0|0|0.0|100
0|2020-11-03|566.0|0|566.0|0|9.0|0|0.0|100
0|2020-11-04|576.0|0|576.0|0|9.0|0|0.0|100
0|2020-11-05|586.0|0|586.0|0|9.0|0|0.0|100
0|2020-11-06|627.0|0|627.0|0|9.0|0|0.0|100
0|2020-11-07|644.0|0|644.0|0|9.0|0|0.0|100
0|2020-11-08|657.0|0|657.0|0|9.0|0|0.0|100
0|2020-11-09|687.0|0|687.0|0|9.0|0|0.0|100
0|2020-11-10|718.0|0|718.0|0|9.0|0|0.0|100
0|2020-11-11|748.0|0|748.0|0|9.0|0|0.0|100
0|2020-11-12|757.0|0|757.0|0|9.0|0|0.0|100
0|2020-11-13|774.0|0|774.0|0|9.0|0|0.0|100
0|2020-11-14|803.0|0|803.0|0|10.0|0|0.0|100
0|2020-11-15|807.0|0|807.0|0|10.0|0|0.0|100
0|2020-11-16|818.0|0|818.0|0|10.0|0|0.0|100
0|2020-11-17|842.0|0|842.0|0|10.0|0|0.0|100
0|2020-11-18|863.0|0|863.0|0|10.0|0|0.0|100
0|2020-11-19|875.0|0|875.0|0|10.0|0|0.0|100
0|2020-11-20|898.0|0|898.0|0|10.0|0|0.0|100
0|2020-11-21|907.0|0|907.0|0|10.0|0|0.0|100
0|2020-11-22|913.0|0|913.0|0|10.0|0|0.0|100
0|2020-11-23|914.0|0|914.0|0|10.0|0|0.0|100
0|2020-11-24|936.0|0|936.0|0|10.0|0|0.0|100
0|2020-11-25|980.0|0|980.0|0|10.0|0|0.0|100
0|2020-11-26|1007.0|0|1007.0|0|10.0|0|0.0|100
0|2020-11-27|1021.0|0|1021.0|0|10.0|0|0.0|100
0|2020-11-28|1040.0|0|1040.0|0|10.0|0|0.0|100
0|2020-11-29|1048.0|0|1048.0|0|10.0|0|0.0|100
0|2020-11-30|1050.0|0|1050.0|0|10.0|0|0.0|100
0|2020-12-01|1086.0|0|1086.0|0|10.0|0|0.0|100
0|2020-12-02|1108.0|0|1108.0|0|10.0|0|0.0|100
0|2020-12-03|1143.0|0|1143.0|0|11.0|0|0.0|100
0|2020-12-04|1175.0|0|1175.0|0|11.0|0|0.0|100
0|2020-12-05|1184.0|0|1184.0|0|12.0|0|0.0|100
0|2020-12-06|1192.0|0|1192.0|0|12.0|0|0.0|100
0|2020-12-07|1205.0|0|1205.0|0|12.0|0|0.0|100
0|2020-12-08|1228.0|0|1228.0|0|12.0|0|0.0|100
0|2020-12-09|1252.0|0|1252.0|0|14.0|0|0.0|100
0|2020-12-10|1272.0|0|1272.0|0|14.0|0|0.0|100
0|2020-12-11|1293.0|0|1293.0|0|14.0|0|0.0|100
0|2020-12-12|1295.0|0|1295.0|0|15.0|0|0.0|100
0|2020-12-13|1336.0|0|1336.0|0|15.0|0|0.0|100
0|2020-12-14|1338.0|0|1338.0|0|15.0|0|0.0|100
0|2020-12-15|1353.0|0|1353.0|0|15.0|0|0.0|100
0|2020-12-16|1384.0|0|1384.0|0|15.0|0|0.0|100
0|2020-12-17|1390.0|0|1390.0|0|15.0|0|0.0|100
0|2020-12-18|1402.0|0|1402.0|0|15.0|0|0.0|100
0|2020-12-19|1410.0|0|1410.0|0|15.0|0|0.0|100
0|2020-12-20|1416.0|0|1416.0|0|15.0|0|0.0|100
0|2020-12-21|1420.0|0|1420.0|0|15.0|0|0.0|100
0|2020-12-22|1459.0|0|1459.0|0|15.0|0|0.0|100
0|2020-12-23|1475.0|0|1475.0|0|16.0|0|0.0|100
0|2020-12-24|1480.0|0|1480.0|0|16.0|0|0.0|100
0|2020-12-25|1484.0|0|1484.0|0|16.0|0|0.0|100
0|2020-12-26|1486.0|0|1486.0|0|16.0|0|0.0|100
0|2020-12-27|1487.0|0|1487.0|0|16.0|0|0.0|100
0|2020-12-28|1491.0|0|1491.0|0|16.0|0|0.0|100
0|2020-12-29|1528.0|0|1528.0|0|16.0|0|0.0|100
0|2020-12-30|1541.0|0|1541.0|0|16.0|0|0.0|100
0|2020-12-31|1554.0|0|1554.0|0|16.0|0|0.0|100
0|2021-01-01|1554.0|0|1554.0|0|16.0|0|0.0|100
0|2021-01-02|1559.0|0|1559.0|0|17.0|0|0.0|100
0|2021-01-03|1564.0|0|1564.0|0|17.0|0|0.0|100
0|2021-01-04|1567.0|0|1567.0|0|17.0|0|0.0|100
0|2021-01-05|1589.0|0|1589.0|0|17.0|0|0.0|100
0|2021-01-06|1609.0|0|1609.0|0|18.0|0|0.0|100
0|2021-01-07|1632.0|0|1632.0|0|19.0|0|0.0|100
0|2021-01-08|1651.0|0|1651.0|0|19.0|0|0.0|100
0|2021-01-09|1654.0|0|1654.0|0|20.0|0|0.0|100
0|2021-01-10|1661.0|0|1661.0|0|20.0|0|0.0|100
0|2021-01-11|1667.0|0|1667.0|0|20.0|0|0.0|100
0|2021-01-12|1695.0|0|1695.0|0|20.0|0|0.0|100
0|2021-01-13|1702.0|0|1702.0|0|22.0|0|0.0|100
0|2021-01-14|1715.0|0|1715.0|0|23.0|0|0.0|100
0|2021-01-15|1720.0|0|1720.0|0|23.0|0|0.0|100
0|2021-01-16|1726.0|0|1726.0|0|24.0|0|0.0|100
0|2021-01-17|1731.0|0|1731.0|0|24.0|0|0.0|100
0|2021-01-18|1735.0|0|1735.0|0|24.0|0|0.0|100
0|2021-01-19|1738.0|0|1738.0|0|24.0|0|0.0|100
0|2021-01-20|1744.0|0|1744.0|0|24.0|0|0.0|100
0|2021-01-21|1762.0|0|1762.0|0|24.0|0|0.0|100
0|2021-01-22|1774.0|0|1774.0|0|24.0|0|0.0|100
0|2021-01-23|1779.0|0|1779.0|0|24.0|0|0.0|100
0|2021-01-24|1782.0|0|1782.0|0|24.0|0|0.0|100
0|2021-01-25|1785.0|0|1785.0|0|24.0|0|0.0|100
0|2021-01-26|1789.0|0|1789.0|0|26.0|0|0.0|100
0|2021-01-27|1795.0|0|1795.0|0|26.0|0|0.0|100
0|2021-01-28|1803.0|0|1803.0|0|26.0|0|0.0|100
0|2021-01-29|1806.0|0|1806.0|0|27.0|0|0.0|100
0|2021-01-30|1806.0|0|1808.0|0|27.0|0|0.0|100
0|2021-01-31|1808.0|0|1808.0|0|27.0|0|0.0|100
0|2021-02-01|1809.0|0|1809.0|0|21.0|0|0.0|100
0|2021-02-02|1811.0|0|1811.0|0|21.0|0|0.0|100
0|2021-02-03|1816.0|0|1816.0|0|21.0|0|0.0|100
0|2021-02-04|1822.0|0|1822.0|0|21.0|0|0.0|100
0|2021-02-05|1824.0|0|1824.0|0|21.0|0|0.0|100
0|2021-02-06|1829.0|0|1829.0|0|21.0|0|0.0|100
