|dates|Washington_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Washington_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Washington_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Washington_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Washington_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-23|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-24|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-25|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-26|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-27|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-03-28|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-03-29|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-03-30|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-03-31|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-01|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-04-02|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-04-03|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-04-04|52.0|0|55.0|0|1.0|0|0.0|100
0|2020-04-05|57.0|0|57.0|0|3.0|0|0.0|100
0|2020-04-06|57.0|0|57.0|0|3.0|0|0.0|100
0|2020-04-07|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-04-08|63.0|0|62.0|0|3.0|0|0.0|100
0|2020-04-09|63.0|0|63.0|0|3.0|0|0.0|100
0|2020-04-10|67.0|0|67.0|0|3.0|0|0.0|100
0|2020-04-11|71.0|0|71.0|0|3.0|0|0.0|100
0|2020-04-12|71.0|0|71.0|0|3.0|0|0.0|100
0|2020-04-13|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-04-14|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-04-15|78.0|0|78.0|0|3.0|0|0.0|100
0|2020-04-16|79.0|0|79.0|0|3.0|0|0.0|100
0|2020-04-17|81.0|0|81.0|0|3.0|0|0.0|100
0|2020-04-18|82.0|0|82.0|0|3.0|0|0.0|100
0|2020-04-19|84.0|0|84.0|0|3.0|0|0.0|100
0|2020-04-20|86.0|0|86.0|0|3.0|0|0.0|100
0|2020-04-21|87.0|0|87.0|0|3.0|0|0.0|100
0|2020-04-22|88.0|0|88.0|0|4.0|0|0.0|100
0|2020-04-23|90.0|0|90.0|0|4.0|0|0.0|100
0|2020-04-24|91.0|0|91.0|0|4.0|0|0.0|100
0|2020-04-25|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-04-26|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-04-27|94.0|0|94.0|0|4.0|0|0.0|100
0|2020-04-28|96.0|0|96.0|0|4.0|0|0.0|100
0|2020-04-29|97.0|0|97.0|0|4.0|0|0.0|100
0|2020-04-30|98.0|0|98.0|0|4.0|0|0.0|100
0|2020-05-01|99.0|0|99.0|0|4.0|0|0.0|100
0|2020-05-02|100.0|0|100.0|0|4.0|0|0.0|100
0|2020-05-03|101.0|0|101.0|0|4.0|0|0.0|100
0|2020-05-04|104.0|0|104.0|0|4.0|0|0.0|100
0|2020-05-05|106.0|0|106.0|0|4.0|0|0.0|100
0|2020-05-06|107.0|0|107.0|0|4.0|0|0.0|100
0|2020-05-07|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-05-08|114.0|0|114.0|0|4.0|0|0.0|100
0|2020-05-09|116.0|0|116.0|0|4.0|0|0.0|100
0|2020-05-10|117.0|0|117.0|0|4.0|0|0.0|100
0|2020-05-11|118.0|0|118.0|0|4.0|0|0.0|100
0|2020-05-12|119.0|0|119.0|0|4.0|0|0.0|100
0|2020-05-13|122.0|0|122.0|0|4.0|0|0.0|100
