|dates|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedCases.data|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Chesterfield_Virginia_UnitedStates.NYT_ConfirmedCases.data|Chesterfield_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|909.0|0|909.0|0|29.0|0|0.0|100
0|2020-05-15|946.0|0|946.0|0|29.0|0|0.0|100
0|2020-05-16|978.0|0|978.0|0|29.0|0|0.0|100
0|2020-05-17|988.0|0|988.0|0|29.0|0|0.0|100
0|2020-05-18|1002.0|0|1002.0|0|29.0|0|0.0|100
0|2020-05-19|1043.0|0|1043.0|0|29.0|0|0.0|100
0|2020-05-20|1100.0|0|1100.0|0|29.0|0|0.0|100
0|2020-05-21|1132.0|0|1132.0|0|29.0|0|0.0|100
0|2020-05-22|1152.0|0|1152.0|0|29.0|0|0.0|100
0|2020-05-23|1193.0|0|1193.0|0|29.0|0|0.0|100
0|2020-05-24|1193.0|0|1193.0|0|29.0|0|0.0|100
0|2020-05-25|1200.0|0|1200.0|0|30.0|0|0.0|100
0|2020-05-26|1213.0|0|1213.0|0|32.0|0|0.0|100
0|2020-05-27|1263.0|0|1263.0|0|32.0|0|0.0|100
0|2020-05-28|1331.0|0|1331.0|0|36.0|0|0.0|100
0|2020-05-29|1400.0|0|1400.0|0|35.0|0|0.0|100
0|2020-05-30|1461.0|0|1461.0|0|35.0|0|0.0|100
0|2020-05-31|1548.0|0|1548.0|0|35.0|0|0.0|100
0|2020-06-01|1568.0|0|1568.0|0|35.0|0|0.0|100
0|2020-06-02|1627.0|0|1627.0|0|37.0|0|0.0|100
0|2020-06-03|1661.0|0|1661.0|0|37.0|0|0.0|100
0|2020-06-04|1721.0|0|1721.0|0|37.0|0|0.0|100
0|2020-06-05|1761.0|0|1761.0|0|37.0|0|0.0|100
0|2020-06-06|1797.0|0|1797.0|0|37.0|0|0.0|100
0|2020-06-07|1831.0|0|1831.0|0|37.0|0|0.0|100
0|2020-06-08|1866.0|0|1866.0|0|37.0|0|0.0|100
0|2020-06-09|1942.0|0|1942.0|0|37.0|0|0.0|100
0|2020-06-10|1995.0|0|1995.0|0|38.0|0|0.0|100
0|2020-06-11|2041.0|0|2041.0|0|38.0|0|0.0|100
0|2020-06-12|2109.0|0|2109.0|0|38.0|0|0.0|100
0|2020-06-13|2150.0|0|2150.0|0|39.0|0|0.0|100
0|2020-06-14|2181.0|0|2181.0|0|39.0|0|0.0|100
0|2020-06-15|2194.0|0|2194.0|0|39.0|0|0.0|100
0|2020-06-16|2259.0|0|2259.0|0|39.0|0|0.0|100
0|2020-06-17|2316.0|0|2316.0|0|40.0|0|0.0|100
0|2020-06-18|2375.0|0|2375.0|0|40.0|0|0.0|100
0|2020-06-19|2456.0|0|2456.0|0|46.0|0|0.0|100
0|2020-06-20|2541.0|0|2541.0|0|46.0|0|0.0|100
0|2020-06-21|2557.0|0|2557.0|0|46.0|0|0.0|100
0|2020-06-22|2577.0|0|2577.0|0|46.0|0|0.0|100
0|2020-06-23|2651.0|0|2651.0|0|49.0|0|0.0|100
0|2020-06-24|2710.0|0|2710.0|0|49.0|0|0.0|100
0|2020-06-25|2735.0|0|2735.0|0|49.0|0|0.0|100
0|2020-06-26|2784.0|0|2784.0|0|49.0|0|0.0|100
0|2020-06-27|2842.0|0|2842.0|0|49.0|0|0.0|100
0|2020-06-28|2856.0|0|2856.0|0|49.0|0|0.0|100
0|2020-06-29|2869.0|0|2869.0|0|49.0|0|0.0|100
0|2020-06-30|2897.0|0|2897.0|0|50.0|0|0.0|100
0|2020-07-01|2914.0|0|2914.0|0|53.0|0|0.0|100
0|2020-07-02|2939.0|0|2939.0|0|53.0|0|0.0|100
0|2020-07-03|2974.0|0|2974.0|0|53.0|0|0.0|100
0|2020-07-04|2972.0|0|2972.0|0|53.0|0|0.0|100
0|2020-07-05|3015.0|0|3015.0|0|53.0|0|0.0|100
0|2020-07-06|3026.0|0|3026.0|0|53.0|0|0.0|100
0|2020-07-07|3059.0|0|3059.0|0|56.0|0|0.0|100
0|2020-07-08|3078.0|0|3078.0|0|59.0|0|0.0|100
0|2020-07-09|3108.0|0|3108.0|0|61.0|0|0.0|100
0|2020-07-10|3135.0|0|3135.0|0|62.0|0|0.0|100
0|2020-07-11|3169.0|0|3169.0|0|62.0|0|0.0|100
0|2020-07-12|3189.0|0|3189.0|0|62.0|0|0.0|100
0|2020-07-13|3216.0|0|3216.0|0|62.0|0|0.0|100
0|2020-07-14|3278.0|0|3278.0|0|63.0|0|0.0|100
0|2020-07-15|3324.0|0|3324.0|0|63.0|0|0.0|100
0|2020-07-16|3359.0|0|3359.0|0|64.0|0|0.0|100
0|2020-07-17|3402.0|0|3402.0|0|64.0|0|0.0|100
0|2020-07-18|3427.0|0|3427.0|0|65.0|0|0.0|100
0|2020-07-19|3447.0|0|3447.0|0|65.0|0|0.0|100
0|2020-07-20|3472.0|0|3472.0|0|65.0|0|0.0|100
0|2020-07-21|3538.0|0|3538.0|0|65.0|0|0.0|100
0|2020-07-22|3564.0|0|3564.0|0|65.0|0|0.0|100
0|2020-07-23|3609.0|0|3609.0|0|65.0|0|0.0|100
0|2020-07-24|3673.0|0|3673.0|0|66.0|0|0.0|100
0|2020-07-25|3702.0|0|3702.0|0|66.0|0|0.0|100
0|2020-07-26|3730.0|0|3730.0|0|66.0|0|0.0|100
0|2020-07-27|3766.0|0|3766.0|0|66.0|0|0.0|100
0|2020-07-28|3796.0|0|3796.0|0|66.0|0|0.0|100
0|2020-07-29|3829.0|0|3829.0|0|69.0|0|0.0|100
0|2020-07-30|3877.0|0|3877.0|0|71.0|0|0.0|100
0|2020-07-31|3937.0|0|3937.0|0|72.0|0|0.0|100
0|2020-08-01|3968.0|0|3968.0|0|75.0|0|0.0|100
0|2020-08-02|4020.0|0|4020.0|0|75.0|0|0.0|100
0|2020-08-03|4097.0|0|4097.0|0|75.0|0|0.0|100
0|2020-08-04|4141.0|0|4141.0|0|75.0|0|0.0|100
0|2020-08-05|4170.0|0|4170.0|0|75.0|0|0.0|100
0|2020-08-06|4216.0|0|4216.0|0|77.0|0|0.0|100
0|2020-08-07|4283.0|0|4283.0|0|80.0|0|0.0|100
0|2020-08-08|4350.0|0|4350.0|0|80.0|0|0.0|100
0|2020-08-09|4362.0|0|4362.0|0|80.0|0|0.0|100
0|2020-08-10|4370.0|0|4370.0|0|80.0|0|0.0|100
0|2020-08-11|4439.0|0|4439.0|0|80.0|0|0.0|100
0|2020-08-12|4475.0|0|4475.0|0|80.0|0|0.0|100
0|2020-08-13|4512.0|0|4512.0|0|80.0|0|0.0|100
0|2020-08-14|4542.0|0|4542.0|0|80.0|0|0.0|100
0|2020-08-15|4596.0|0|4596.0|0|80.0|0|0.0|100
0|2020-08-16|4621.0|0|4621.0|0|80.0|0|0.0|100
0|2020-08-17|4623.0|0|4623.0|0|80.0|0|0.0|100
0|2020-08-18|4684.0|0|4684.0|0|81.0|0|0.0|100
0|2020-08-19|4720.0|0|4720.0|0|76.0|0|0.0|100
0|2020-08-20|4747.0|0|4760.0|0|76.0|0|0.0|100
0|2020-08-21|4772.0|0|4772.0|0|76.0|0|0.0|100
0|2020-08-22|4815.0|0|4815.0|0|76.0|0|0.0|100
0|2020-08-23|4853.0|0|4853.0|0|76.0|0|0.0|100
0|2020-08-24|4867.0|0|4867.0|0|76.0|0|0.0|100
0|2020-08-25|4888.0|0|4888.0|0|77.0|0|0.0|100
0|2020-08-26|4915.0|0|4915.0|0|77.0|0|0.0|100
0|2020-08-27|4946.0|0|4946.0|0|78.0|0|0.0|100
0|2020-08-28|4974.0|0|4974.0|0|82.0|0|0.0|100
0|2020-08-29|5013.0|0|5013.0|0|82.0|0|0.0|100
0|2020-08-30|5027.0|0|5027.0|0|82.0|0|0.0|100
0|2020-08-31|5046.0|0|5046.0|0|82.0|0|0.0|100
0|2020-09-01|5106.0|0|5106.0|0|83.0|0|0.0|100
0|2020-09-02|5146.0|0|5146.0|0|83.0|0|0.0|100
0|2020-09-03|5185.0|0|5185.0|0|83.0|0|0.0|100
0|2020-09-04|5209.0|0|5209.0|0|83.0|0|0.0|100
0|2020-09-05|5251.0|0|5251.0|0|83.0|0|0.0|100
0|2020-09-06|5259.0|0|5259.0|0|83.0|0|0.0|100
0|2020-09-07|5264.0|0|5264.0|0|83.0|0|0.0|100
0|2020-09-08|5307.0|0|5307.0|0|83.0|0|0.0|100
0|2020-09-09|5347.0|0|5347.0|0|85.0|0|0.0|100
0|2020-09-10|5401.0|0|5401.0|0|85.0|0|0.0|100
0|2020-09-11|5450.0|0|5450.0|0|85.0|0|0.0|100
0|2020-09-12|5500.0|0|5500.0|0|85.0|0|0.0|100
0|2020-09-13|5540.0|0|5540.0|0|85.0|0|0.0|100
0|2020-09-14|5558.0|0|5558.0|0|86.0|0|0.0|100
0|2020-09-15|5593.0|0|5593.0|0|87.0|0|0.0|100
0|2020-09-16|5628.0|0|5628.0|0|89.0|0|0.0|100
0|2020-09-17|5656.0|0|5656.0|0|91.0|0|0.0|100
0|2020-09-18|5702.0|0|5702.0|0|90.0|0|0.0|100
0|2020-09-19|5724.0|0|5724.0|0|90.0|0|0.0|100
0|2020-09-20|5758.0|0|5758.0|0|91.0|0|0.0|100
0|2020-09-21|5797.0|0|5797.0|0|91.0|0|0.0|100
0|2020-09-22|5829.0|0|5829.0|0|93.0|0|0.0|100
0|2020-09-23|5851.0|0|5851.0|0|94.0|0|0.0|100
0|2020-09-24|5870.0|0|5870.0|0|94.0|0|0.0|100
0|2020-09-25|5916.0|0|5916.0|0|94.0|0|0.0|100
0|2020-09-26|5945.0|0|5945.0|0|94.0|0|0.0|100
0|2020-09-27|5985.0|0|5985.0|0|94.0|0|0.0|100
0|2020-09-28|6000.0|0|6000.0|0|94.0|0|0.0|100
0|2020-09-29|6036.0|0|6036.0|0|95.0|0|0.0|100
0|2020-09-30|6053.0|0|6053.0|0|95.0|0|0.0|100
0|2020-10-01|6057.0|0|6057.0|0|95.0|0|0.0|100
0|2020-10-02|6085.0|0|6085.0|0|96.0|0|0.0|100
0|2020-10-03|6132.0|0|6132.0|0|98.0|0|0.0|100
0|2020-10-04|6170.0|0|6170.0|0|98.0|0|0.0|100
0|2020-10-05|6180.0|0|6180.0|0|98.0|0|0.0|100
0|2020-10-06|6192.0|0|6192.0|0|98.0|0|0.0|100
0|2020-10-07|6207.0|0|6207.0|0|98.0|0|0.0|100
0|2020-10-08|6266.0|0|6266.0|0|98.0|0|0.0|100
0|2020-10-09|6303.0|0|6303.0|0|98.0|0|0.0|100
0|2020-10-10|6349.0|0|6349.0|0|98.0|0|0.0|100
0|2020-10-11|6364.0|0|6364.0|0|98.0|0|0.0|100
0|2020-10-12|6396.0|0|6396.0|0|98.0|0|0.0|100
0|2020-10-13|6458.0|0|6458.0|0|98.0|0|0.0|100
0|2020-10-14|6478.0|0|6478.0|0|98.0|0|0.0|100
0|2020-10-15|6546.0|0|6546.0|0|98.0|0|0.0|100
0|2020-10-16|6568.0|0|6568.0|0|99.0|0|0.0|100
0|2020-10-17|6662.0|0|6662.0|0|99.0|0|0.0|100
0|2020-10-18|6679.0|0|6679.0|0|99.0|0|0.0|100
0|2020-10-19|6695.0|0|6695.0|0|99.0|0|0.0|100
0|2020-10-20|6737.0|0|6737.0|0|100.0|0|0.0|100
0|2020-10-21|6796.0|0|6796.0|0|100.0|0|0.0|100
0|2020-10-22|6851.0|0|6851.0|0|100.0|0|0.0|100
0|2020-10-23|6869.0|0|6869.0|0|101.0|0|0.0|100
0|2020-10-24|6934.0|0|6934.0|0|102.0|0|0.0|100
0|2020-10-25|6980.0|0|6980.0|0|102.0|0|0.0|100
0|2020-10-26|7029.0|0|7029.0|0|102.0|0|0.0|100
0|2020-10-27|7058.0|0|7058.0|0|106.0|0|0.0|100
0|2020-10-28|7111.0|0|7111.0|0|113.0|0|0.0|100
0|2020-10-29|7162.0|0|7162.0|0|118.0|0|0.0|100
0|2020-10-30|7212.0|0|7212.0|0|119.0|0|0.0|100
0|2020-10-31|7274.0|0|7274.0|0|120.0|0|0.0|100
0|2020-11-01|7302.0|0|7302.0|0|120.0|0|0.0|100
0|2020-11-02|7320.0|0|7320.0|0|120.0|0|0.0|100
0|2020-11-03|7361.0|0|7361.0|0|120.0|0|0.0|100
0|2020-11-04|7407.0|0|7407.0|0|120.0|0|0.0|100
0|2020-11-05|7445.0|0|7445.0|0|120.0|0|0.0|100
0|2020-11-06|7481.0|0|7481.0|0|120.0|0|0.0|100
0|2020-11-07|7558.0|0|7558.0|0|120.0|0|0.0|100
0|2020-11-08|7619.0|0|7619.0|0|120.0|0|0.0|100
0|2020-11-09|7709.0|0|7709.0|0|120.0|0|0.0|100
0|2020-11-10|7761.0|0|7761.0|0|120.0|0|0.0|100
0|2020-11-11|7849.0|0|7849.0|0|120.0|0|0.0|100
0|2020-11-12|7924.0|0|7924.0|0|121.0|0|0.0|100
0|2020-11-13|7951.0|0|7951.0|0|121.0|0|0.0|100
0|2020-11-14|8011.0|0|8011.0|0|121.0|0|0.0|100
0|2020-11-15|8047.0|0|8047.0|0|121.0|0|0.0|100
0|2020-11-16|8169.0|0|8169.0|0|121.0|0|0.0|100
0|2020-11-17|8253.0|0|8253.0|0|122.0|0|0.0|100
0|2020-11-18|8295.0|0|8295.0|0|123.0|0|0.0|100
0|2020-11-19|8363.0|0|8363.0|0|124.0|0|0.0|100
0|2020-11-20|8451.0|0|8451.0|0|124.0|0|0.0|100
0|2020-11-21|8540.0|0|8540.0|0|127.0|0|0.0|100
0|2020-11-22|8617.0|0|8617.0|0|127.0|0|0.0|100
0|2020-11-23|8698.0|0|8698.0|0|127.0|0|0.0|100
0|2020-11-24|8827.0|0|8827.0|0|127.0|0|0.0|100
0|2020-11-25|8942.0|0|8942.0|0|128.0|0|0.0|100
0|2020-11-26|9045.0|0|9045.0|0|129.0|0|0.0|100
0|2020-11-27|9101.0|0|9101.0|0|131.0|0|0.0|100
0|2020-11-28|9181.0|0|9181.0|0|131.0|0|0.0|100
0|2020-11-29|9255.0|0|9255.0|0|131.0|0|0.0|100
0|2020-11-30|9323.0|0|9323.0|0|131.0|0|0.0|100
0|2020-12-01|9443.0|0|9443.0|0|131.0|0|0.0|100
0|2020-12-02|9563.0|0|9563.0|0|131.0|0|0.0|100
0|2020-12-03|9631.0|0|9631.0|0|135.0|0|0.0|100
0|2020-12-04|9732.0|0|9732.0|0|135.0|0|0.0|100
0|2020-12-05|9874.0|0|9874.0|0|135.0|0|0.0|100
0|2020-12-06|9957.0|0|9957.0|0|135.0|0|0.0|100
0|2020-12-07|10056.0|0|10056.0|0|135.0|0|0.0|100
0|2020-12-08|10216.0|0|10216.0|0|139.0|0|0.0|100
0|2020-12-09|10350.0|0|10350.0|0|139.0|0|0.0|100
0|2020-12-10|10445.0|0|10445.0|0|143.0|0|0.0|100
0|2020-12-11|10590.0|0|10590.0|0|146.0|0|0.0|100
0|2020-12-12|10680.0|0|10680.0|0|148.0|0|0.0|100
0|2020-12-13|10753.0|0|10753.0|0|148.0|0|0.0|100
0|2020-12-14|10822.0|0|10822.0|0|148.0|0|0.0|100
0|2020-12-15|10994.0|0|10994.0|0|150.0|0|0.0|100
0|2020-12-16|11129.0|0|11129.0|0|151.0|0|0.0|100
0|2020-12-17|11220.0|0|11220.0|0|154.0|0|0.0|100
0|2020-12-18|11409.0|0|11409.0|0|156.0|0|0.0|100
0|2020-12-19|11528.0|0|11528.0|0|156.0|0|0.0|100
0|2020-12-20|11583.0|0|11583.0|0|156.0|0|0.0|100
0|2020-12-21|11678.0|0|11678.0|0|156.0|0|0.0|100
0|2020-12-22|11896.0|0|11896.0|0|158.0|0|0.0|100
0|2020-12-23|12072.0|0|12072.0|0|161.0|0|0.0|100
0|2020-12-24|12186.0|0|12186.0|0|163.0|0|0.0|100
0|2020-12-25|12272.0|0|12272.0|0|164.0|0|0.0|100
0|2020-12-26|12321.0|0|12321.0|0|164.0|0|0.0|100
0|2020-12-27|12399.0|0|12399.0|0|163.0|0|0.0|100
0|2020-12-28|12552.0|0|12552.0|0|163.0|0|0.0|100
0|2020-12-29|12727.0|0|12727.0|0|165.0|0|0.0|100
0|2020-12-30|12876.0|0|12876.0|0|169.0|0|0.0|100
0|2020-12-31|13059.0|0|13059.0|0|172.0|0|0.0|100
0|2021-01-01|13215.0|0|13215.0|0|171.0|0|0.0|100
0|2021-01-02|13374.0|0|13374.0|0|173.0|0|0.0|100
0|2021-01-03|13505.0|0|13505.0|0|173.0|0|0.0|100
0|2021-01-04|13658.0|0|13658.0|0|173.0|0|0.0|100
0|2021-01-05|13822.0|0|13822.0|0|174.0|0|0.0|100
0|2021-01-06|13953.0|0|13953.0|0|175.0|0|0.0|100
0|2021-01-07|14142.0|0|14142.0|0|178.0|0|0.0|100
0|2021-01-08|14287.0|0|14287.0|0|182.0|0|0.0|100
0|2021-01-09|14531.0|0|14531.0|0|183.0|0|0.0|100
0|2021-01-10|14686.0|0|14686.0|0|183.0|0|0.0|100
0|2021-01-11|14778.0|0|14778.0|0|183.0|0|0.0|100
0|2021-01-12|14904.0|0|14904.0|0|185.0|0|0.0|100
0|2021-01-13|15057.0|0|15057.0|0|186.0|0|0.0|100
0|2021-01-14|15203.0|0|15203.0|0|190.0|0|0.0|100
0|2021-01-15|15425.0|0|15425.0|0|191.0|0|0.0|100
0|2021-01-16|15769.0|0|15769.0|0|193.0|0|0.0|100
0|2021-01-17|16327.0|0|16327.0|0|193.0|0|0.0|100
0|2021-01-18|16641.0|0|16641.0|0|193.0|0|0.0|100
0|2021-01-19|16897.0|0|16897.0|0|193.0|0|0.0|100
0|2021-01-20|17097.0|0|17097.0|0|193.0|0|0.0|100
0|2021-01-21|17254.0|0|17254.0|0|194.0|0|0.0|100
0|2021-01-22|17408.0|0|17408.0|0|195.0|0|0.0|100
0|2021-01-23|17542.0|0|17542.0|0|198.0|0|0.0|100
0|2021-01-24|17706.0|0|17706.0|0|198.0|0|0.0|100
0|2021-01-25|18005.0|0|18005.0|0|198.0|0|0.0|100
