|dates|Bartholomew_Indiana_UnitedStates.JHU_ConfirmedCases.data|Bartholomew_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Bartholomew_Indiana_UnitedStates.NYT_ConfirmedCases.data|Bartholomew_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Bartholomew_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Bartholomew_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Bartholomew_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Bartholomew_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-28|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-31|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-01|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-02|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-03|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-04|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-05|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-04-06|54.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-07|55.0|0|56.0|0|4.0|0|0.0|100
0|2020-04-08|66.0|0|68.0|0|4.0|0|0.0|100
0|2020-04-09|83.0|0|85.0|0|4.0|0|0.0|100
0|2020-04-10|83.0|0|85.0|0|4.0|0|0.0|100
0|2020-04-11|108.0|0|110.0|0|4.0|0|0.0|100
0|2020-04-12|110.0|0|112.0|0|4.0|0|0.0|100
0|2020-04-13|110.0|0|112.0|0|4.0|0|0.0|100
0|2020-04-14|110.0|0|112.0|0|4.0|0|0.0|100
0|2020-04-15|113.0|0|115.0|0|4.0|0|0.0|100
0|2020-04-16|116.0|0|119.0|0|5.0|0|0.0|100
0|2020-04-17|130.0|0|133.0|0|6.0|0|0.0|100
0|2020-04-18|131.0|0|134.0|0|6.0|0|0.0|100
0|2020-04-19|136.0|0|139.0|0|6.0|0|0.0|100
0|2020-04-20|140.0|0|143.0|0|6.0|0|0.0|100
0|2020-04-21|140.0|0|143.0|0|7.0|0|0.0|100
0|2020-04-22|146.0|0|149.0|0|7.0|0|0.0|100
0|2020-04-23|163.0|0|166.0|0|8.0|0|0.0|100
0|2020-04-24|175.0|0|178.0|0|8.0|0|0.0|100
0|2020-04-25|198.0|0|201.0|0|10.0|0|0.0|100
0|2020-04-26|206.0|0|209.0|0|10.0|0|0.0|100
0|2020-04-27|232.0|0|235.0|0|10.0|0|0.0|100
0|2020-04-28|238.0|0|241.0|0|11.0|0|0.0|100
0|2020-04-29|241.0|0|244.0|0|12.0|0|0.0|100
0|2020-04-30|250.0|0|253.0|0|12.0|0|0.0|100
0|2020-05-01|261.0|0|264.0|0|12.0|0|0.0|100
0|2020-05-02|266.0|0|269.0|0|14.0|0|0.0|100
0|2020-05-03|268.0|0|271.0|0|14.0|0|0.0|100
0|2020-05-04|269.0|0|272.0|0|14.0|0|0.0|100
0|2020-05-05|297.0|0|300.0|0|17.0|0|0.0|100
0|2020-05-06|314.0|0|317.0|0|19.0|0|0.0|100
0|2020-05-07|316.0|0|319.0|0|21.0|0|0.0|100
0|2020-05-08|331.0|0|334.0|0|22.0|0|0.0|100
0|2020-05-09|342.0|0|345.0|0|23.0|0|0.0|100
0|2020-05-10|346.0|0|349.0|0|26.0|0|0.0|100
0|2020-05-11|360.0|0|363.0|0|26.0|0|0.0|100
0|2020-05-12|367.0|0|371.0|0|27.0|0|0.0|100
0|2020-05-13|370.0|0|374.0|0|27.0|0|0.0|100
