|dates|Martin_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Martin_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Martin_Minnesota_UnitedStates.NYT_ConfirmedCases.data|Martin_Minnesota_UnitedStates.NYT_ConfirmedCases.missing|Martin_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Martin_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Martin_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Martin_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-05-15|114.0|0|114.0|0|4.0|0|0.0|100
0|2020-05-16|117.0|0|117.0|0|5.0|0|0.0|100
0|2020-05-17|118.0|0|118.0|0|5.0|0|0.0|100
0|2020-05-18|120.0|0|120.0|0|5.0|0|0.0|100
0|2020-05-19|123.0|0|123.0|0|5.0|0|0.0|100
0|2020-05-20|123.0|0|123.0|0|5.0|0|0.0|100
0|2020-05-21|124.0|0|124.0|0|5.0|0|0.0|100
0|2020-05-22|124.0|0|124.0|0|5.0|0|0.0|100
0|2020-05-23|124.0|0|124.0|0|5.0|0|0.0|100
0|2020-05-24|124.0|0|124.0|0|5.0|0|0.0|100
0|2020-05-25|125.0|0|125.0|0|5.0|0|0.0|100
0|2020-05-26|126.0|0|126.0|0|5.0|0|0.0|100
0|2020-05-27|126.0|0|126.0|0|5.0|0|0.0|100
0|2020-05-28|126.0|0|126.0|0|5.0|0|0.0|100
0|2020-05-29|129.0|0|129.0|0|5.0|0|0.0|100
0|2020-05-30|129.0|0|129.0|0|5.0|0|0.0|100
0|2020-05-31|130.0|0|130.0|0|5.0|0|0.0|100
0|2020-06-01|132.0|0|132.0|0|5.0|0|0.0|100
0|2020-06-02|132.0|0|132.0|0|5.0|0|0.0|100
0|2020-06-03|132.0|0|132.0|0|5.0|0|0.0|100
0|2020-06-04|132.0|0|132.0|0|5.0|0|0.0|100
0|2020-06-05|135.0|0|135.0|0|5.0|0|0.0|100
0|2020-06-06|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-06-07|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-06-08|140.0|0|140.0|0|5.0|0|0.0|100
0|2020-06-09|142.0|0|142.0|0|5.0|0|0.0|100
0|2020-06-10|143.0|0|143.0|0|5.0|0|0.0|100
0|2020-06-11|143.0|0|143.0|0|5.0|0|0.0|100
0|2020-06-12|143.0|0|143.0|0|5.0|0|0.0|100
0|2020-06-13|143.0|0|143.0|0|5.0|0|0.0|100
0|2020-06-14|143.0|0|143.0|0|5.0|0|0.0|100
0|2020-06-15|143.0|0|143.0|0|5.0|0|0.0|100
0|2020-06-16|147.0|0|147.0|0|5.0|0|0.0|100
0|2020-06-17|147.0|0|147.0|0|5.0|0|0.0|100
0|2020-06-18|147.0|0|147.0|0|5.0|0|0.0|100
0|2020-06-19|147.0|0|147.0|0|5.0|0|0.0|100
0|2020-06-20|147.0|0|147.0|0|5.0|0|0.0|100
0|2020-06-21|148.0|0|148.0|0|5.0|0|0.0|100
0|2020-06-22|148.0|0|148.0|0|5.0|0|0.0|100
0|2020-06-23|148.0|0|148.0|0|5.0|0|0.0|100
0|2020-06-24|149.0|0|149.0|0|5.0|0|0.0|100
0|2020-06-25|148.0|0|148.0|0|5.0|0|0.0|100
0|2020-06-26|151.0|0|151.0|0|5.0|0|0.0|100
0|2020-06-27|152.0|0|152.0|0|5.0|0|0.0|100
0|2020-06-28|154.0|0|154.0|0|5.0|0|0.0|100
0|2020-06-29|154.0|0|155.0|0|5.0|0|0.0|100
0|2020-06-30|156.0|0|156.0|0|5.0|0|0.0|100
0|2020-07-01|156.0|0|161.0|0|5.0|0|0.0|100
0|2020-07-02|161.0|0|161.0|0|5.0|0|0.0|100
0|2020-07-03|163.0|0|163.0|0|5.0|0|0.0|100
0|2020-07-04|163.0|0|163.0|0|5.0|0|0.0|100
0|2020-07-05|168.0|0|168.0|0|5.0|0|0.0|100
0|2020-07-06|169.0|0|169.0|0|5.0|0|0.0|100
0|2020-07-07|171.0|0|171.0|0|5.0|0|0.0|100
0|2020-07-08|171.0|0|171.0|0|5.0|0|0.0|100
0|2020-07-09|171.0|0|171.0|0|5.0|0|0.0|100
0|2020-07-10|172.0|0|172.0|0|5.0|0|0.0|100
0|2020-07-11|175.0|0|175.0|0|5.0|0|0.0|100
0|2020-07-12|175.0|0|175.0|0|5.0|0|0.0|100
0|2020-07-13|175.0|0|175.0|0|5.0|0|0.0|100
0|2020-07-14|176.0|0|176.0|0|5.0|0|0.0|100
0|2020-07-15|180.0|0|180.0|0|5.0|0|0.0|100
0|2020-07-16|179.0|0|179.0|0|5.0|0|0.0|100
0|2020-07-17|181.0|0|181.0|0|5.0|0|0.0|100
0|2020-07-18|181.0|0|181.0|0|5.0|0|0.0|100
0|2020-07-19|184.0|0|184.0|0|5.0|0|0.0|100
0|2020-07-20|186.0|0|186.0|0|5.0|0|0.0|100
0|2020-07-21|190.0|0|190.0|0|5.0|0|0.0|100
0|2020-07-22|190.0|0|190.0|0|5.0|0|0.0|100
0|2020-07-23|190.0|0|190.0|0|5.0|0|0.0|100
0|2020-07-24|192.0|0|192.0|0|5.0|0|0.0|100
0|2020-07-25|192.0|0|192.0|0|5.0|0|0.0|100
0|2020-07-26|192.0|0|192.0|0|5.0|0|0.0|100
0|2020-07-27|193.0|0|193.0|0|5.0|0|0.0|100
0|2020-07-28|196.0|0|196.0|0|5.0|0|0.0|100
0|2020-07-29|199.0|0|199.0|0|5.0|0|0.0|100
0|2020-07-30|198.0|0|198.0|0|5.0|0|0.0|100
0|2020-07-31|202.0|0|202.0|0|5.0|0|0.0|100
0|2020-08-01|201.0|0|201.0|0|5.0|0|0.0|100
0|2020-08-02|203.0|0|203.0|0|5.0|0|0.0|100
0|2020-08-03|204.0|0|204.0|0|5.0|0|0.0|100
0|2020-08-04|204.0|0|204.0|0|5.0|0|0.0|100
0|2020-08-05|204.0|0|204.0|0|5.0|0|0.0|100
0|2020-08-06|204.0|0|204.0|0|5.0|0|0.0|100
0|2020-08-07|206.0|0|206.0|0|5.0|0|0.0|100
0|2020-08-08|207.0|0|207.0|0|5.0|0|0.0|100
0|2020-08-09|207.0|0|207.0|0|5.0|0|0.0|100
0|2020-08-10|207.0|0|207.0|0|5.0|0|0.0|100
0|2020-08-11|209.0|0|209.0|0|5.0|0|0.0|100
0|2020-08-12|209.0|0|209.0|0|5.0|0|0.0|100
0|2020-08-13|210.0|0|210.0|0|5.0|0|0.0|100
0|2020-08-14|212.0|0|212.0|0|5.0|0|0.0|100
0|2020-08-15|211.0|0|211.0|0|6.0|0|0.0|100
0|2020-08-16|211.0|0|211.0|0|6.0|0|0.0|100
0|2020-08-17|212.0|0|212.0|0|6.0|0|0.0|100
0|2020-08-18|212.0|0|212.0|0|6.0|0|0.0|100
0|2020-08-19|212.0|0|212.0|0|6.0|0|0.0|100
0|2020-08-20|214.0|0|214.0|0|6.0|0|0.0|100
0|2020-08-21|216.0|0|216.0|0|6.0|0|0.0|100
0|2020-08-22|217.0|0|217.0|0|6.0|0|0.0|100
0|2020-08-23|219.0|0|219.0|0|6.0|0|0.0|100
0|2020-08-24|219.0|0|219.0|0|6.0|0|0.0|100
0|2020-08-25|219.0|0|219.0|0|6.0|0|0.0|100
0|2020-08-26|222.0|0|222.0|0|6.0|0|0.0|100
0|2020-08-27|223.0|0|223.0|0|6.0|0|0.0|100
0|2020-08-28|226.0|0|226.0|0|6.0|0|0.0|100
0|2020-08-29|229.0|0|229.0|0|6.0|0|0.0|100
0|2020-08-30|231.0|0|231.0|0|6.0|0|0.0|100
0|2020-08-31|236.0|0|236.0|0|6.0|0|0.0|100
0|2020-09-01|236.0|0|236.0|0|6.0|0|0.0|100
0|2020-09-02|237.0|0|237.0|0|7.0|0|0.0|100
0|2020-09-03|247.0|0|247.0|0|7.0|0|0.0|100
0|2020-09-04|248.0|0|248.0|0|9.0|0|0.0|100
0|2020-09-05|248.0|0|248.0|0|9.0|0|0.0|100
0|2020-09-06|248.0|0|248.0|0|9.0|0|0.0|100
0|2020-09-07|248.0|0|248.0|0|9.0|0|0.0|100
0|2020-09-08|250.0|0|250.0|0|9.0|0|0.0|100
0|2020-09-09|252.0|0|252.0|0|9.0|0|0.0|100
0|2020-09-10|253.0|0|253.0|0|9.0|0|0.0|100
0|2020-09-11|254.0|0|254.0|0|9.0|0|0.0|100
0|2020-09-12|259.0|0|259.0|0|9.0|0|0.0|100
0|2020-09-13|264.0|0|264.0|0|9.0|0|0.0|100
0|2020-09-14|268.0|0|268.0|0|9.0|0|0.0|100
0|2020-09-15|269.0|0|269.0|0|9.0|0|0.0|100
0|2020-09-16|273.0|0|273.0|0|9.0|0|0.0|100
0|2020-09-17|280.0|0|280.0|0|9.0|0|0.0|100
0|2020-09-18|290.0|0|290.0|0|9.0|0|0.0|100
0|2020-09-19|304.0|0|304.0|0|9.0|0|0.0|100
0|2020-09-20|319.0|0|319.0|0|9.0|0|0.0|100
0|2020-09-21|329.0|0|329.0|0|9.0|0|0.0|100
0|2020-09-22|343.0|0|343.0|0|10.0|0|0.0|100
0|2020-09-23|357.0|0|357.0|0|10.0|0|0.0|100
0|2020-09-24|372.0|0|372.0|0|10.0|0|0.0|100
0|2020-09-25|394.0|0|394.0|0|10.0|0|0.0|100
0|2020-09-26|408.0|0|408.0|0|10.0|0|0.0|100
0|2020-09-27|426.0|0|426.0|0|10.0|0|0.0|100
0|2020-09-28|430.0|0|430.0|0|10.0|0|0.0|100
0|2020-09-29|446.0|0|446.0|0|11.0|0|0.0|100
0|2020-09-30|462.0|0|462.0|0|11.0|0|0.0|100
0|2020-10-01|471.0|0|471.0|0|11.0|0|0.0|100
0|2020-10-02|488.0|0|488.0|0|12.0|0|0.0|100
0|2020-10-03|499.0|0|499.0|0|12.0|0|0.0|100
0|2020-10-04|506.0|0|506.0|0|12.0|0|0.0|100
0|2020-10-05|510.0|0|510.0|0|12.0|0|0.0|100
0|2020-10-06|517.0|0|517.0|0|12.0|0|0.0|100
0|2020-10-07|525.0|0|525.0|0|13.0|0|0.0|100
0|2020-10-08|531.0|0|531.0|0|13.0|0|0.0|100
0|2020-10-09|535.0|0|535.0|0|14.0|0|0.0|100
0|2020-10-10|543.0|0|543.0|0|14.0|0|0.0|100
0|2020-10-11|546.0|0|546.0|0|14.0|0|0.0|100
0|2020-10-12|548.0|0|548.0|0|14.0|0|0.0|100
0|2020-10-13|551.0|0|551.0|0|16.0|0|0.0|100
0|2020-10-14|558.0|0|558.0|0|16.0|0|0.0|100
0|2020-10-15|558.0|0|558.0|0|16.0|0|0.0|100
0|2020-10-16|567.0|0|567.0|0|16.0|0|0.0|100
0|2020-10-17|579.0|0|579.0|0|16.0|0|0.0|100
0|2020-10-18|584.0|0|584.0|0|16.0|0|0.0|100
0|2020-10-19|586.0|0|586.0|0|16.0|0|0.0|100
0|2020-10-20|589.0|0|589.0|0|16.0|0|0.0|100
0|2020-10-21|599.0|0|599.0|0|16.0|0|0.0|100
0|2020-10-22|602.0|0|602.0|0|16.0|0|0.0|100
0|2020-10-23|606.0|0|606.0|0|16.0|0|0.0|100
0|2020-10-24|611.0|0|611.0|0|17.0|0|0.0|100
0|2020-10-25|613.0|0|613.0|0|17.0|0|0.0|100
0|2020-10-26|613.0|0|613.0|0|17.0|0|0.0|100
0|2020-10-27|615.0|0|615.0|0|18.0|0|0.0|100
0|2020-10-28|619.0|0|619.0|0|18.0|0|0.0|100
0|2020-10-29|626.0|0|626.0|0|18.0|0|0.0|100
0|2020-10-30|637.0|0|637.0|0|18.0|0|0.0|100
0|2020-10-31|646.0|0|646.0|0|18.0|0|0.0|100
0|2020-11-01|651.0|0|651.0|0|18.0|0|0.0|100
0|2020-11-02|655.0|0|655.0|0|18.0|0|0.0|100
0|2020-11-03|659.0|0|659.0|0|18.0|0|0.0|100
0|2020-11-04|670.0|0|670.0|0|18.0|0|0.0|100
0|2020-11-05|673.0|0|673.0|0|18.0|0|0.0|100
0|2020-11-06|688.0|0|688.0|0|18.0|0|0.0|100
0|2020-11-07|701.0|0|701.0|0|18.0|0|0.0|100
0|2020-11-08|711.0|0|711.0|0|18.0|0|0.0|100
0|2020-11-09|715.0|0|715.0|0|18.0|0|0.0|100
0|2020-11-10|724.0|0|724.0|0|18.0|0|0.0|100
0|2020-11-11|735.0|0|735.0|0|19.0|0|0.0|100
0|2020-11-12|749.0|0|749.0|0|19.0|0|0.0|100
0|2020-11-13|760.0|0|760.0|0|19.0|0|0.0|100
0|2020-11-14|775.0|0|775.0|0|19.0|0|0.0|100
0|2020-11-15|817.0|0|817.0|0|19.0|0|0.0|100
0|2020-11-16|846.0|0|846.0|0|19.0|0|0.0|100
0|2020-11-17|852.0|0|852.0|0|19.0|0|0.0|100
0|2020-11-18|865.0|0|865.0|0|19.0|0|0.0|100
0|2020-11-19|890.0|0|890.0|0|20.0|0|0.0|100
0|2020-11-20|913.0|0|913.0|0|20.0|0|0.0|100
0|2020-11-21|935.0|0|935.0|0|20.0|0|0.0|100
0|2020-11-22|970.0|0|970.0|0|20.0|0|0.0|100
0|2020-11-23|982.0|0|982.0|0|20.0|0|0.0|100
0|2020-11-24|1006.0|0|1006.0|0|20.0|0|0.0|100
0|2020-11-25|1019.0|0|1019.0|0|20.0|0|0.0|100
0|2020-11-26|1019.0|0|1019.0|0|20.0|0|0.0|100
0|2020-11-27|1055.0|0|1055.0|0|20.0|0|0.0|100
0|2020-11-28|1112.0|0|1112.0|0|20.0|0|0.0|100
0|2020-11-29|1133.0|0|1133.0|0|20.0|0|0.0|100
0|2020-11-30|1174.0|0|1174.0|0|20.0|0|0.0|100
0|2020-12-01|1194.0|0|1194.0|0|20.0|0|0.0|100
0|2020-12-02|1212.0|0|1212.0|0|21.0|0|0.0|100
0|2020-12-03|1247.0|0|1247.0|0|21.0|0|0.0|100
0|2020-12-04|1273.0|0|1273.0|0|22.0|0|0.0|100
0|2020-12-05|1301.0|0|1301.0|0|22.0|0|0.0|100
0|2020-12-06|1318.0|0|1318.0|0|23.0|0|0.0|100
0|2020-12-07|1338.0|0|1338.0|0|23.0|0|0.0|100
0|2020-12-08|1354.0|0|1354.0|0|23.0|0|0.0|100
0|2020-12-09|1365.0|0|1365.0|0|23.0|0|0.0|100
0|2020-12-10|1383.0|0|1383.0|0|23.0|0|0.0|100
0|2020-12-11|1402.0|0|1402.0|0|23.0|0|0.0|100
0|2020-12-12|1406.0|0|1406.0|0|23.0|0|0.0|100
0|2020-12-13|1422.0|0|1422.0|0|23.0|0|0.0|100
0|2020-12-14|1429.0|0|1429.0|0|23.0|0|0.0|100
0|2020-12-15|1432.0|0|1432.0|0|23.0|0|0.0|100
0|2020-12-16|1447.0|0|1447.0|0|23.0|0|0.0|100
0|2020-12-17|1465.0|0|1465.0|0|23.0|0|0.0|100
0|2020-12-18|1479.0|0|1479.0|0|23.0|0|0.0|100
0|2020-12-19|1494.0|0|1494.0|0|23.0|0|0.0|100
0|2020-12-20|1506.0|0|1506.0|0|23.0|0|0.0|100
0|2020-12-21|1518.0|0|1518.0|0|23.0|0|0.0|100
0|2020-12-22|1522.0|0|1522.0|0|23.0|0|0.0|100
0|2020-12-23|1535.0|0|1535.0|0|24.0|0|0.0|100
0|2020-12-24|1542.0|0|1542.0|0|24.0|0|0.0|100
0|2020-12-25|1542.0|0|1542.0|0|24.0|0|0.0|100
0|2020-12-26|1544.0|0|1544.0|0|25.0|0|0.0|100
0|2020-12-27|1547.0|0|1547.0|0|25.0|0|0.0|100
0|2020-12-28|1551.0|0|1551.0|0|25.0|0|0.0|100
0|2020-12-29|1558.0|0|1558.0|0|25.0|0|0.0|100
0|2020-12-30|1564.0|0|1564.0|0|25.0|0|0.0|100
0|2020-12-31|1570.0|0|1570.0|0|25.0|0|0.0|100
0|2021-01-01|1570.0|0|1570.0|0|25.0|0|0.0|100
0|2021-01-02|1581.0|0|1581.0|0|25.0|0|0.0|100
0|2021-01-03|1585.0|0|1585.0|0|25.0|0|0.0|100
0|2021-01-04|1594.0|0|1594.0|0|25.0|0|0.0|100
0|2021-01-05|1603.0|0|1603.0|0|25.0|0|0.0|100
0|2021-01-06|1617.0|0|1617.0|0|25.0|0|0.0|100
0|2021-01-07|1620.0|0|1620.0|0|25.0|0|0.0|100
0|2021-01-08|1631.0|0|1631.0|0|26.0|0|0.0|100
0|2021-01-09|1643.0|0|1643.0|0|26.0|0|0.0|100
0|2021-01-10|1652.0|0|1652.0|0|26.0|0|0.0|100
0|2021-01-11|1657.0|0|1657.0|0|26.0|0|0.0|100
0|2021-01-12|1664.0|0|1664.0|0|26.0|0|0.0|100
0|2021-01-13|1676.0|0|1676.0|0|26.0|0|0.0|100
0|2021-01-14|1682.0|0|1682.0|0|26.0|0|0.0|100
0|2021-01-15|1688.0|0|1688.0|0|26.0|0|0.0|100
0|2021-01-16|1691.0|0|1691.0|0|26.0|0|0.0|100
0|2021-01-17|1693.0|0|1693.0|0|26.0|0|0.0|100
0|2021-01-18|1699.0|0|1699.0|0|26.0|0|0.0|100
0|2021-01-19|1700.0|0|1700.0|0|26.0|0|0.0|100
0|2021-01-20|1708.0|0|1708.0|0|26.0|0|0.0|100
0|2021-01-21|1713.0|0|1713.0|0|26.0|0|0.0|100
0|2021-01-22|1714.0|0|1714.0|0|26.0|0|0.0|100
0|2021-01-23|1717.0|0|1717.0|0|26.0|0|0.0|100
0|2021-01-24|1719.0|0|1719.0|0|26.0|0|0.0|100
0|2021-01-25|1720.0|0|1720.0|0|26.0|0|0.0|100
0|2021-01-26|1721.0|0|1721.0|0|26.0|0|0.0|100
0|2021-01-27|1724.0|0|1724.0|0|26.0|0|0.0|100
0|2021-01-28|1729.0|0|1729.0|0|26.0|0|0.0|100
0|2021-01-29|1731.0|0|1731.0|0|26.0|0|0.0|100
0|2021-01-30|1732.0|0|1732.0|0|26.0|0|0.0|100
0|2021-01-31|1738.0|0|1738.0|0|26.0|0|0.0|100
0|2021-02-01|1743.0|0|1743.0|0|26.0|0|0.0|100
0|2021-02-02|1746.0|0|1746.0|0|26.0|0|0.0|100
0|2021-02-03|1754.0|0|1754.0|0|26.0|0|0.0|100
0|2021-02-04|1759.0|0|1759.0|0|26.0|0|0.0|100
0|2021-02-05|1759.0|0|1759.0|0|26.0|0|0.0|100
0|2021-02-06|1762.0|0|1762.0|0|26.0|0|0.0|100
