|dates|Park_Wyoming_UnitedStates.JHU_ConfirmedCases.data|Park_Wyoming_UnitedStates.JHU_ConfirmedCases.missing|Park_Wyoming_UnitedStates.NYT_ConfirmedCases.data|Park_Wyoming_UnitedStates.NYT_ConfirmedCases.missing|Park_Wyoming_UnitedStates.JHU_ConfirmedDeaths.data|Park_Wyoming_UnitedStates.JHU_ConfirmedDeaths.missing|Park_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.data|Park_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-13|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-18|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-20|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-23|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-24|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-25|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-26|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-27|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-28|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-29|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-30|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-01|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-02|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-03|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-04|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-05|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-06|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-07-07|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-08|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-09|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-07-10|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-11|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-12|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-13|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-14|84.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-15|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-16|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-17|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-18|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-19|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-20|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-21|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-22|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-07-23|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-07-24|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-25|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-26|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-27|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-07-28|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-07-29|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-07-30|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-07-31|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-01|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-02|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-03|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-04|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-05|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-08-06|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-08-07|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-08-08|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-08-09|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-08-10|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-08-11|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-08-12|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-08-13|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-14|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-08-15|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-08-16|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-08-17|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-08-18|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-08-19|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-08-20|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-08-21|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-08-22|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-08-23|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-08-24|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-08-25|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-08-26|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-08-27|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-08-28|160.0|0|159.0|0|0.0|0|0.0|100
0|2020-08-29|159.0|0|159.0|0|0.0|0|0.0|100
0|2020-08-30|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-08-31|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-09-01|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-09-02|170.0|0|170.0|0|1.0|0|0.0|100
0|2020-09-03|171.0|0|171.0|0|1.0|0|0.0|100
0|2020-09-04|171.0|0|172.0|0|1.0|0|0.0|100
0|2020-09-05|172.0|0|172.0|0|1.0|0|0.0|100
0|2020-09-06|172.0|0|172.0|0|1.0|0|0.0|100
0|2020-09-07|172.0|0|172.0|0|1.0|0|0.0|100
0|2020-09-08|172.0|0|173.0|0|1.0|0|0.0|100
0|2020-09-09|179.0|0|179.0|0|1.0|0|0.0|100
0|2020-09-10|182.0|0|183.0|0|1.0|0|0.0|100
0|2020-09-11|184.0|0|184.0|0|1.0|0|0.0|100
0|2020-09-12|184.0|0|187.0|0|1.0|0|0.0|100
0|2020-09-13|187.0|0|187.0|0|1.0|0|0.0|100
0|2020-09-14|187.0|0|186.0|0|1.0|0|0.0|100
0|2020-09-15|187.0|0|187.0|0|1.0|0|0.0|100
0|2020-09-16|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-09-17|199.0|0|199.0|0|2.0|0|0.0|100
0|2020-09-18|202.0|0|202.0|0|2.0|0|0.0|100
0|2020-09-19|202.0|0|202.0|0|2.0|0|0.0|100
0|2020-09-20|202.0|0|202.0|0|2.0|0|0.0|100
0|2020-09-21|205.0|0|205.0|0|2.0|0|0.0|100
0|2020-09-22|210.0|0|210.0|0|2.0|0|0.0|100
0|2020-09-23|214.0|0|214.0|0|2.0|0|0.0|100
0|2020-09-24|218.0|0|218.0|0|2.0|0|0.0|100
0|2020-09-25|227.0|0|227.0|0|2.0|0|0.0|100
0|2020-09-26|230.0|0|230.0|0|2.0|0|0.0|100
0|2020-09-27|236.0|0|236.0|0|2.0|0|0.0|100
0|2020-09-28|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-29|240.0|0|240.0|0|2.0|0|0.0|100
0|2020-09-30|245.0|0|245.0|0|2.0|0|0.0|100
0|2020-10-01|252.0|0|252.0|0|2.0|0|0.0|100
0|2020-10-02|259.0|0|259.0|0|2.0|0|0.0|100
0|2020-10-03|260.0|0|260.0|0|2.0|0|0.0|100
0|2020-10-04|265.0|0|265.0|0|2.0|0|0.0|100
0|2020-10-05|268.0|0|268.0|0|2.0|0|0.0|100
0|2020-10-06|272.0|0|272.0|0|2.0|0|0.0|100
0|2020-10-07|284.0|0|284.0|0|2.0|0|0.0|100
0|2020-10-08|288.0|0|288.0|0|2.0|0|0.0|100
0|2020-10-09|304.0|0|304.0|0|2.0|0|0.0|100
0|2020-10-10|310.0|0|310.0|0|2.0|0|0.0|100
0|2020-10-11|326.0|0|326.0|0|2.0|0|0.0|100
0|2020-10-12|339.0|0|339.0|0|2.0|0|0.0|100
0|2020-10-13|355.0|0|355.0|0|2.0|0|0.0|100
0|2020-10-14|369.0|0|369.0|0|2.0|0|0.0|100
0|2020-10-15|386.0|0|386.0|0|2.0|0|0.0|100
0|2020-10-16|406.0|0|406.0|0|2.0|0|0.0|100
0|2020-10-17|414.0|0|414.0|0|2.0|0|0.0|100
0|2020-10-18|440.0|0|440.0|0|2.0|0|0.0|100
0|2020-10-19|443.0|0|443.0|0|2.0|0|0.0|100
0|2020-10-20|462.0|0|462.0|0|3.0|0|0.0|100
0|2020-10-21|481.0|0|481.0|0|3.0|0|0.0|100
0|2020-10-22|481.0|0|504.0|0|3.0|0|0.0|100
0|2020-10-23|481.0|0|536.0|0|3.0|0|0.0|100
0|2020-10-24|481.0|0|547.0|0|3.0|0|0.0|100
0|2020-10-25|481.0|0|588.0|0|3.0|0|0.0|100
0|2020-10-26|613.0|0|613.0|0|3.0|0|0.0|100
0|2020-10-27|628.0|0|628.0|0|3.0|0|0.0|100
0|2020-10-28|628.0|0|644.0|0|3.0|0|0.0|100
0|2020-10-29|628.0|0|661.0|0|3.0|0|0.0|100
0|2020-10-30|628.0|0|688.0|0|3.0|0|0.0|100
0|2020-10-31|628.0|0|694.0|0|3.0|0|0.0|100
0|2020-11-01|628.0|0|709.0|0|3.0|0|0.0|100
0|2020-11-02|721.0|0|721.0|0|3.0|0|0.0|100
0|2020-11-03|721.0|0|744.0|0|3.0|0|0.0|100
0|2020-11-04|765.0|0|765.0|0|3.0|0|0.0|100
0|2020-11-05|765.0|0|788.0|0|3.0|0|0.0|100
0|2020-11-06|900.0|0|900.0|0|3.0|0|0.0|100
0|2020-11-07|911.0|0|911.0|0|3.0|0|0.0|100
0|2020-11-08|941.0|0|941.0|0|3.0|0|0.0|100
0|2020-11-09|957.0|0|957.0|0|3.0|0|0.0|100
0|2020-11-10|957.0|0|998.0|0|3.0|0|0.0|100
0|2020-11-11|1001.0|0|1001.0|0|3.0|0|0.0|100
0|2020-11-12|1001.0|0|1042.0|0|3.0|0|0.0|100
0|2020-11-13|1064.0|0|1064.0|0|3.0|0|0.0|100
0|2020-11-14|1064.0|0|1086.0|0|3.0|0|0.0|100
0|2020-11-15|1064.0|0|1085.0|0|3.0|0|0.0|100
0|2020-11-16|1057.0|0|1057.0|0|4.0|0|0.0|100
0|2020-11-17|1057.0|0|1092.0|0|4.0|0|0.0|100
0|2020-11-18|1057.0|0|1119.0|0|4.0|0|0.0|100
0|2020-11-19|1057.0|0|1139.0|0|4.0|0|0.0|100
0|2020-11-20|1158.0|0|1158.0|0|4.0|0|0.0|100
0|2020-11-21|1161.0|0|1161.0|0|4.0|0|0.0|100
0|2020-11-22|1161.0|0|1168.0|0|4.0|0|0.0|100
0|2020-11-23|1161.0|0|1199.0|0|4.0|0|0.0|100
0|2020-11-24|1219.0|0|1219.0|0|6.0|0|0.0|100
0|2020-11-25|1239.0|0|1239.0|0|6.0|0|0.0|100
0|2020-11-26|1239.0|0|1239.0|0|6.0|0|0.0|100
0|2020-11-27|1239.0|0|1268.0|0|6.0|0|0.0|100
0|2020-11-28|1239.0|0|1274.0|0|6.0|0|0.0|100
0|2020-11-29|1287.0|0|1287.0|0|6.0|0|0.0|100
0|2020-11-30|1303.0|0|1303.0|0|6.0|0|0.0|100
0|2020-12-01|1303.0|0|1347.0|0|6.0|0|0.0|100
0|2020-12-02|1363.0|0|1363.0|0|6.0|0|0.0|100
0|2020-12-03|1403.0|0|1403.0|0|6.0|0|0.0|100
0|2020-12-04|1426.0|0|1426.0|0|6.0|0|0.0|100
0|2020-12-05|1426.0|0|1449.0|0|6.0|0|0.0|100
0|2020-12-06|1472.0|0|1472.0|0|6.0|0|0.0|100
0|2020-12-07|1498.0|0|1498.0|0|7.0|0|0.0|100
0|2020-12-08|1498.0|0|1521.0|0|7.0|0|0.0|100
0|2020-12-09|1552.0|0|1552.0|0|7.0|0|0.0|100
0|2020-12-10|1574.0|0|1574.0|0|7.0|0|0.0|100
0|2020-12-11|1574.0|0|1595.0|0|7.0|0|0.0|100
0|2020-12-12|1574.0|0|1600.0|0|7.0|0|0.0|100
0|2020-12-13|1636.0|0|1636.0|0|7.0|0|0.0|100
0|2020-12-14|1654.0|0|1654.0|0|7.0|0|0.0|100
0|2020-12-15|1654.0|0|1671.0|0|7.0|0|0.0|100
0|2020-12-16|1697.0|0|1697.0|0|7.0|0|0.0|100
0|2020-12-17|1722.0|0|1722.0|0|7.0|0|0.0|100
0|2020-12-18|1762.0|0|1762.0|0|7.0|0|0.0|100
0|2020-12-19|1771.0|0|1771.0|0|7.0|0|0.0|100
0|2020-12-20|1784.0|0|1784.0|0|7.0|0|0.0|100
0|2020-12-21|1812.0|0|1812.0|0|7.0|0|0.0|100
0|2020-12-22|1842.0|0|1842.0|0|7.0|0|0.0|100
0|2020-12-23|1860.0|0|1860.0|0|7.0|0|0.0|100
0|2020-12-24|1860.0|0|1860.0|0|7.0|0|0.0|100
0|2020-12-25|1860.0|0|1860.0|0|7.0|0|0.0|100
0|2020-12-26|1898.0|0|1898.0|0|7.0|0|0.0|100
0|2020-12-27|1899.0|0|1899.0|0|7.0|0|0.0|100
0|2020-12-28|1899.0|0|1939.0|0|7.0|0|0.0|100
0|2020-12-29|1971.0|0|1971.0|0|7.0|0|0.0|100
0|2020-12-30|1985.0|0|1985.0|0|7.0|0|0.0|100
0|2020-12-31|1985.0|0|2021.0|0|7.0|0|0.0|100
0|2021-01-01|1985.0|0|2021.0|0|7.0|0|0.0|100
0|2021-01-02|1985.0|0|2035.0|0|7.0|0|0.0|100
0|2021-01-03|1985.0|0|2081.0|0|7.0|0|0.0|100
0|2021-01-04|2114.0|0|2114.0|0|10.0|0|0.0|100
0|2021-01-05|2136.0|0|2136.0|0|11.0|0|0.0|100
0|2021-01-06|2168.0|0|2168.0|0|11.0|0|0.0|100
0|2021-01-07|2168.0|0|2169.0|0|11.0|0|0.0|100
0|2021-01-08|2211.0|0|2211.0|0|11.0|0|0.0|100
0|2021-01-09|2211.0|0|2221.0|0|11.0|0|0.0|100
0|2021-01-10|2222.0|0|2222.0|0|15.0|0|0.0|100
0|2021-01-11|2222.0|0|2302.0|0|15.0|0|0.0|100
0|2021-01-12|2222.0|0|2314.0|0|16.0|0|0.0|100
0|2021-01-13|2222.0|0|2346.0|0|16.0|0|0.0|100
0|2021-01-14|2368.0|0|2368.0|0|16.0|0|0.0|100
0|2021-01-15|2368.0|0|2396.0|0|16.0|0|0.0|100
0|2021-01-16|2368.0|0|2400.0|0|16.0|0|0.0|100
0|2021-01-17|2434.0|0|2434.0|0|16.0|0|0.0|100
0|2021-01-18|2434.0|0|2462.0|0|16.0|0|0.0|100
0|2021-01-19|2469.0|0|2469.0|0|17.0|0|0.0|100
0|2021-01-20|2487.0|0|2487.0|0|17.0|0|0.0|100
0|2021-01-21|2487.0|0|2508.0|0|17.0|0|0.0|100
0|2021-01-22|2487.0|0|2507.0|0|17.0|0|0.0|100
0|2021-01-23|2487.0|0|2507.0|0|17.0|0|0.0|100
0|2021-01-24|2487.0|0|2521.0|0|17.0|0|0.0|100
0|2021-01-25|2518.0|0|2518.0|0|18.0|0|0.0|100
0|2021-01-26|2517.0|0|2517.0|0|20.0|0|0.0|100
0|2021-01-27|2517.0|0|2526.0|0|20.0|0|0.0|100
0|2021-01-28|2517.0|0|2525.0|0|20.0|0|0.0|100
0|2021-01-29|2532.0|0|2532.0|0|20.0|0|0.0|100
0|2021-01-30|2527.0|0|2527.0|0|20.0|0|0.0|100
0|2021-01-31|2541.0|0|2541.0|0|20.0|0|0.0|100
0|2021-02-01|2541.0|0|2543.0|0|20.0|0|0.0|100
0|2021-02-02|2543.0|0|2543.0|0|23.0|0|0.0|100
0|2021-02-03|2549.0|0|2549.0|0|23.0|0|0.0|100
0|2021-02-04|2549.0|0|2549.0|0|23.0|0|0.0|100
0|2021-02-05|2546.0|0|2546.0|0|23.0|0|0.0|100
