|dates|Burleigh_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Burleigh_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Burleigh_NorthDakota_UnitedStates.NYT_ConfirmedCases.data|Burleigh_NorthDakota_UnitedStates.NYT_ConfirmedCases.missing|Burleigh_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Burleigh_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Burleigh_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Burleigh_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-20|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-21|15.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-22|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-23|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-25|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-26|22.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-27|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-28|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-29|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-30|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-31|29.0|0|30.0|0|0.0|0|0.0|100
0|2020-04-01|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-02|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-03|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-04|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-04-05|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-06|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-07|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-08|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-04-09|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-10|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-04-11|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-04-12|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-04-13|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-04-14|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-04-15|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-04-16|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-04-17|54.0|0|57.0|0|0.0|0|0.0|100
0|2020-04-18|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-04-19|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-04-20|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-04-21|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-04-22|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-04-23|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-04-24|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-04-25|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-04-26|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-04-27|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-04-28|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-04-29|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-04-30|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-05-01|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-05-02|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-05-03|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-05-04|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-05-05|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-05-06|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-05-07|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-05-08|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-05-09|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-05-10|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-05-11|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-05-12|105.0|0|105.0|0|0.0|0|0.0|100
