|dates|Wayne_NewYork_UnitedStates.JHU_ConfirmedCases.data|Wayne_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Wayne_NewYork_UnitedStates.NYT_ConfirmedCases.data|Wayne_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Wayne_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Wayne_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Wayne_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Wayne_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-05-15|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-05-16|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-05-17|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-05-18|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-05-19|98.0|0|98.0|0|3.0|0|0.0|100
0|2020-05-20|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-05-21|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-05-22|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-05-23|107.0|0|107.0|0|3.0|0|0.0|100
0|2020-05-24|108.0|0|108.0|0|3.0|0|0.0|100
0|2020-05-25|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-05-26|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-05-27|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-05-28|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-05-29|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-05-30|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-05-31|115.0|0|115.0|0|3.0|0|0.0|100
0|2020-06-01|116.0|0|116.0|0|3.0|0|0.0|100
0|2020-06-02|116.0|0|116.0|0|3.0|0|0.0|100
0|2020-06-03|120.0|0|120.0|0|3.0|0|0.0|100
0|2020-06-04|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-06-05|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-06-06|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-06-07|124.0|0|124.0|0|3.0|0|0.0|100
0|2020-06-08|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-06-09|126.0|0|126.0|0|3.0|0|0.0|100
0|2020-06-10|126.0|0|126.0|0|3.0|0|0.0|100
0|2020-06-11|127.0|0|127.0|0|3.0|0|0.0|100
0|2020-06-12|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-06-13|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-06-14|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-06-15|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-06-16|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-06-17|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-06-18|139.0|0|139.0|0|3.0|0|0.0|100
0|2020-06-19|141.0|0|141.0|0|3.0|0|0.0|100
0|2020-06-20|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-06-21|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-06-22|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-06-23|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-06-24|150.0|0|150.0|0|3.0|0|0.0|100
0|2020-06-25|154.0|0|154.0|0|3.0|0|0.0|100
0|2020-06-26|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-06-27|161.0|0|161.0|0|3.0|0|0.0|100
0|2020-06-28|162.0|0|162.0|0|3.0|0|0.0|100
0|2020-06-29|165.0|0|165.0|0|3.0|0|0.0|100
0|2020-06-30|170.0|0|170.0|0|3.0|0|0.0|100
0|2020-07-01|174.0|0|174.0|0|3.0|0|0.0|100
0|2020-07-02|176.0|0|176.0|0|3.0|0|0.0|100
0|2020-07-03|181.0|0|181.0|0|3.0|0|0.0|100
0|2020-07-04|183.0|0|183.0|0|3.0|0|0.0|100
0|2020-07-05|185.0|0|185.0|0|3.0|0|0.0|100
0|2020-07-06|186.0|0|186.0|0|3.0|0|0.0|100
0|2020-07-07|191.0|0|191.0|0|3.0|0|0.0|100
0|2020-07-08|193.0|0|193.0|0|3.0|0|0.0|100
0|2020-07-09|195.0|0|195.0|0|3.0|0|0.0|100
0|2020-07-10|201.0|0|201.0|0|3.0|0|0.0|100
0|2020-07-11|203.0|0|203.0|0|3.0|0|0.0|100
0|2020-07-12|205.0|0|205.0|0|3.0|0|0.0|100
0|2020-07-13|209.0|0|209.0|0|3.0|0|0.0|100
0|2020-07-14|214.0|0|214.0|0|3.0|0|0.0|100
0|2020-07-15|221.0|0|221.0|0|3.0|0|0.0|100
0|2020-07-16|223.0|0|223.0|0|3.0|0|0.0|100
0|2020-07-17|223.0|0|223.0|0|3.0|0|0.0|100
0|2020-07-18|225.0|0|225.0|0|3.0|0|0.0|100
0|2020-07-19|227.0|0|227.0|0|3.0|0|0.0|100
0|2020-07-20|228.0|0|228.0|0|3.0|0|0.0|100
0|2020-07-21|232.0|0|232.0|0|3.0|0|0.0|100
0|2020-07-22|236.0|0|236.0|0|3.0|0|0.0|100
0|2020-07-23|238.0|0|238.0|0|3.0|0|0.0|100
0|2020-07-24|239.0|0|239.0|0|3.0|0|0.0|100
0|2020-07-25|240.0|0|240.0|0|3.0|0|0.0|100
0|2020-07-26|241.0|0|241.0|0|3.0|0|0.0|100
0|2020-07-27|243.0|0|243.0|0|3.0|0|0.0|100
0|2020-07-28|243.0|0|243.0|0|3.0|0|0.0|100
0|2020-07-29|243.0|0|243.0|0|3.0|0|0.0|100
0|2020-07-30|243.0|0|243.0|0|3.0|0|0.0|100
0|2020-07-31|245.0|0|245.0|0|3.0|0|0.0|100
0|2020-08-01|245.0|0|245.0|0|3.0|0|0.0|100
0|2020-08-02|246.0|0|246.0|0|3.0|0|0.0|100
0|2020-08-03|247.0|0|247.0|0|3.0|0|0.0|100
0|2020-08-04|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-08-05|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-08-06|249.0|0|249.0|0|3.0|0|0.0|100
0|2020-08-07|249.0|0|249.0|0|3.0|0|0.0|100
0|2020-08-08|249.0|0|249.0|0|3.0|0|0.0|100
0|2020-08-09|250.0|0|250.0|0|3.0|0|0.0|100
0|2020-08-10|252.0|0|252.0|0|3.0|0|0.0|100
0|2020-08-11|252.0|0|252.0|0|3.0|0|0.0|100
0|2020-08-12|258.0|0|258.0|0|3.0|0|0.0|100
0|2020-08-13|263.0|0|263.0|0|3.0|0|0.0|100
0|2020-08-14|265.0|0|265.0|0|3.0|0|0.0|100
0|2020-08-15|269.0|0|269.0|0|3.0|0|0.0|100
0|2020-08-16|269.0|0|269.0|0|3.0|0|0.0|100
0|2020-08-17|269.0|0|269.0|0|3.0|0|0.0|100
0|2020-08-18|270.0|0|270.0|0|3.0|0|0.0|100
0|2020-08-19|270.0|0|270.0|0|3.0|0|0.0|100
0|2020-08-20|270.0|0|270.0|0|3.0|0|0.0|100
0|2020-08-21|272.0|0|272.0|0|3.0|0|0.0|100
0|2020-08-22|275.0|0|275.0|0|3.0|0|0.0|100
0|2020-08-23|275.0|0|275.0|0|3.0|0|0.0|100
0|2020-08-24|275.0|0|275.0|0|3.0|0|0.0|100
0|2020-08-25|275.0|0|275.0|0|5.0|0|0.0|100
0|2020-08-26|277.0|0|277.0|0|5.0|0|0.0|100
0|2020-08-27|279.0|0|279.0|0|5.0|0|0.0|100
0|2020-08-28|279.0|0|279.0|0|5.0|0|0.0|100
0|2020-08-29|280.0|0|280.0|0|5.0|0|0.0|100
0|2020-08-30|280.0|0|280.0|0|5.0|0|0.0|100
0|2020-08-31|280.0|0|280.0|0|5.0|0|0.0|100
0|2020-09-01|280.0|0|280.0|0|5.0|0|0.0|100
0|2020-09-02|281.0|0|281.0|0|5.0|0|0.0|100
0|2020-09-03|283.0|0|283.0|0|5.0|0|0.0|100
0|2020-09-04|288.0|0|288.0|0|5.0|0|0.0|100
0|2020-09-05|288.0|0|288.0|0|5.0|0|0.0|100
0|2020-09-06|291.0|0|291.0|0|5.0|0|0.0|100
0|2020-09-07|296.0|0|296.0|0|5.0|0|0.0|100
0|2020-09-08|296.0|0|296.0|0|5.0|0|0.0|100
0|2020-09-09|297.0|0|297.0|0|5.0|0|0.0|100
0|2020-09-10|298.0|0|298.0|0|5.0|0|0.0|100
0|2020-09-11|301.0|0|301.0|0|5.0|0|0.0|100
0|2020-09-12|301.0|0|301.0|0|5.0|0|0.0|100
0|2020-09-13|303.0|0|303.0|0|5.0|0|0.0|100
0|2020-09-14|303.0|0|303.0|0|5.0|0|0.0|100
0|2020-09-15|304.0|0|304.0|0|5.0|0|0.0|100
0|2020-09-16|304.0|0|304.0|0|5.0|0|0.0|100
0|2020-09-17|305.0|0|305.0|0|5.0|0|0.0|100
0|2020-09-18|306.0|0|306.0|0|5.0|0|0.0|100
0|2020-09-19|309.0|0|309.0|0|5.0|0|0.0|100
0|2020-09-20|309.0|0|310.0|0|5.0|0|0.0|100
0|2020-09-21|311.0|0|311.0|0|5.0|0|0.0|100
0|2020-09-22|311.0|0|311.0|0|5.0|0|0.0|100
0|2020-09-23|312.0|0|312.0|0|5.0|0|0.0|100
0|2020-09-24|314.0|0|314.0|0|5.0|0|0.0|100
0|2020-09-25|315.0|0|315.0|0|5.0|0|0.0|100
0|2020-09-26|316.0|0|316.0|0|5.0|0|0.0|100
0|2020-09-27|318.0|0|318.0|0|5.0|0|0.0|100
0|2020-09-28|320.0|0|320.0|0|5.0|0|0.0|100
0|2020-09-29|321.0|0|321.0|0|5.0|0|0.0|100
0|2020-09-30|323.0|0|323.0|0|5.0|0|0.0|100
0|2020-10-01|326.0|0|326.0|0|5.0|0|0.0|100
0|2020-10-02|331.0|0|331.0|0|5.0|0|0.0|100
0|2020-10-03|332.0|0|332.0|0|5.0|0|0.0|100
0|2020-10-04|332.0|0|332.0|0|5.0|0|0.0|100
0|2020-10-05|335.0|0|335.0|0|5.0|0|0.0|100
0|2020-10-06|337.0|0|337.0|0|5.0|0|0.0|100
0|2020-10-07|339.0|0|339.0|0|5.0|0|0.0|100
0|2020-10-08|347.0|0|347.0|0|5.0|0|0.0|100
0|2020-10-09|357.0|0|357.0|0|5.0|0|0.0|100
0|2020-10-10|361.0|0|361.0|0|5.0|0|0.0|100
0|2020-10-11|362.0|0|362.0|0|5.0|0|0.0|100
0|2020-10-12|365.0|0|365.0|0|5.0|0|0.0|100
0|2020-10-13|365.0|0|365.0|0|5.0|0|0.0|100
0|2020-10-14|367.0|0|367.0|0|5.0|0|0.0|100
0|2020-10-15|370.0|0|370.0|0|5.0|0|0.0|100
0|2020-10-16|373.0|0|373.0|0|5.0|0|0.0|100
0|2020-10-17|377.0|0|377.0|0|5.0|0|0.0|100
0|2020-10-18|379.0|0|379.0|0|5.0|0|0.0|100
0|2020-10-19|383.0|0|383.0|0|5.0|0|0.0|100
0|2020-10-20|386.0|0|386.0|0|5.0|0|0.0|100
0|2020-10-21|393.0|0|393.0|0|5.0|0|0.0|100
0|2020-10-22|400.0|0|400.0|0|5.0|0|0.0|100
0|2020-10-23|408.0|0|408.0|0|5.0|0|0.0|100
0|2020-10-24|432.0|0|432.0|0|5.0|0|0.0|100
0|2020-10-25|432.0|0|448.0|0|5.0|0|0.0|100
0|2020-10-26|471.0|0|471.0|0|5.0|0|0.0|100
0|2020-10-27|482.0|0|482.0|0|5.0|0|0.0|100
0|2020-10-28|482.0|0|488.0|0|5.0|0|0.0|100
0|2020-10-29|512.0|0|512.0|0|5.0|0|0.0|100
0|2020-10-30|530.0|0|530.0|0|5.0|0|0.0|100
0|2020-10-31|550.0|0|550.0|0|5.0|0|0.0|100
0|2020-11-01|550.0|0|561.0|0|5.0|0|0.0|100
0|2020-11-02|573.0|0|573.0|0|5.0|0|0.0|100
0|2020-11-03|588.0|0|588.0|0|5.0|0|0.0|100
0|2020-11-04|602.0|0|602.0|0|5.0|0|0.0|100
0|2020-11-05|622.0|0|622.0|0|6.0|0|0.0|100
0|2020-11-06|639.0|0|639.0|0|6.0|0|0.0|100
0|2020-11-07|655.0|0|655.0|0|6.0|0|0.0|100
0|2020-11-08|663.0|0|663.0|0|6.0|0|0.0|100
0|2020-11-09|676.0|0|676.0|0|6.0|0|0.0|100
0|2020-11-10|676.0|0|689.0|0|6.0|0|0.0|100
0|2020-11-11|676.0|0|704.0|0|6.0|0|0.0|100
0|2020-11-12|718.0|0|718.0|0|10.0|0|0.0|100
0|2020-11-13|718.0|0|735.0|0|10.0|0|0.0|100
0|2020-11-14|749.0|0|749.0|0|10.0|0|0.0|100
0|2020-11-15|749.0|0|757.0|0|10.0|0|0.0|100
0|2020-11-16|780.0|0|780.0|0|10.0|0|0.0|100
0|2020-11-17|780.0|0|808.0|0|10.0|0|0.0|100
0|2020-11-18|780.0|0|824.0|0|10.0|0|0.0|100
0|2020-11-19|854.0|0|854.0|0|12.0|0|0.0|100
0|2020-11-20|854.0|0|858.0|0|12.0|0|0.0|100
0|2020-11-21|854.0|0|901.0|0|12.0|0|0.0|100
0|2020-11-22|912.0|0|912.0|0|12.0|0|0.0|100
0|2020-11-23|912.0|0|967.0|0|12.0|0|0.0|100
0|2020-11-24|912.0|0|983.0|0|12.0|0|0.0|100
0|2020-11-25|1012.0|0|1012.0|0|12.0|0|0.0|100
0|2020-11-26|1012.0|0|1052.0|0|12.0|0|0.0|100
0|2020-11-27|1083.0|0|1083.0|0|12.0|0|0.0|100
0|2020-11-28|1083.0|0|1095.0|0|12.0|0|0.0|100
0|2020-11-29|1127.0|0|1127.0|0|14.0|0|0.0|100
0|2020-11-30|1127.0|0|1148.0|0|15.0|0|0.0|100
0|2020-12-01|1127.0|0|1175.0|0|15.0|0|0.0|100
0|2020-12-02|1206.0|0|1206.0|0|15.0|0|0.0|100
0|2020-12-03|1243.0|0|1243.0|0|18.0|0|0.0|100
0|2020-12-04|1300.0|0|1300.0|0|18.0|0|0.0|100
0|2020-12-05|1347.0|0|1347.0|0|18.0|0|0.0|100
0|2020-12-06|1347.0|0|1392.0|0|18.0|0|0.0|100
0|2020-12-07|1347.0|0|1418.0|0|18.0|0|0.0|100
0|2020-12-08|1347.0|0|1437.0|0|18.0|0|0.0|100
0|2020-12-09|1347.0|0|1487.0|0|21.0|0|0.0|100
0|2020-12-10|1532.0|0|1532.0|0|21.0|0|0.0|100
0|2020-12-11|1579.0|0|1579.0|0|23.0|0|0.0|100
0|2020-12-12|1625.0|0|1625.0|0|23.0|0|0.0|100
0|2020-12-13|1625.0|0|1662.0|0|23.0|0|0.0|100
0|2020-12-14|1709.0|0|1709.0|0|25.0|0|0.0|100
0|2020-12-15|1743.0|0|1743.0|0|28.0|0|0.0|100
0|2020-12-16|1743.0|0|1790.0|0|28.0|0|0.0|100
0|2020-12-17|1848.0|0|1848.0|0|28.0|0|0.0|100
0|2020-12-18|1881.0|0|1881.0|0|28.0|0|0.0|100
0|2020-12-19|1937.0|0|1937.0|0|29.0|0|0.0|100
0|2020-12-20|1977.0|0|1977.0|0|29.0|0|0.0|100
0|2020-12-21|2018.0|0|2018.0|0|30.0|0|0.0|100
0|2020-12-22|2047.0|0|2047.0|0|30.0|0|0.0|100
0|2020-12-23|2101.0|0|2101.0|0|31.0|0|0.0|100
0|2020-12-24|2154.0|0|2154.0|0|31.0|0|0.0|100
0|2020-12-25|2219.0|0|2219.0|0|31.0|0|0.0|100
0|2020-12-26|2262.0|0|2262.0|0|33.0|0|0.0|100
0|2020-12-27|2288.0|0|2288.0|0|34.0|0|0.0|100
0|2020-12-28|2288.0|0|2352.0|0|34.0|0|0.0|100
0|2020-12-29|2288.0|0|2396.0|0|34.0|0|0.0|100
0|2020-12-30|2288.0|0|2477.0|0|34.0|0|0.0|100
0|2020-12-31|2559.0|0|2559.0|0|36.0|0|0.0|100
0|2021-01-01|2632.0|0|2632.0|0|39.0|0|0.0|100
0|2021-01-02|2700.0|0|2700.0|0|39.0|0|0.0|100
0|2021-01-03|2700.0|0|2768.0|0|39.0|0|0.0|100
0|2021-01-04|2827.0|0|2827.0|0|42.0|0|0.0|100
0|2021-01-05|2886.0|0|2886.0|0|43.0|0|0.0|100
0|2021-01-06|2886.0|0|2942.0|0|43.0|0|0.0|100
0|2021-01-07|3029.0|0|3029.0|0|46.0|0|0.0|100
0|2021-01-08|3129.0|0|3129.0|0|46.0|0|0.0|100
0|2021-01-09|3192.0|0|3192.0|0|46.0|0|0.0|100
0|2021-01-10|3277.0|0|3277.0|0|46.0|0|0.0|100
0|2021-01-11|3277.0|0|3310.0|0|46.0|0|0.0|100
0|2021-01-12|3352.0|0|3352.0|0|47.0|0|0.0|100
0|2021-01-13|3395.0|0|3395.0|0|48.0|0|0.0|100
0|2021-01-14|3448.0|0|3448.0|0|50.0|0|0.0|100
0|2021-01-15|3448.0|0|3527.0|0|50.0|0|0.0|100
0|2021-01-16|3448.0|0|3568.0|0|50.0|0|0.0|100
0|2021-01-17|3606.0|0|3606.0|0|50.0|0|0.0|100
0|2021-01-18|3606.0|0|3646.0|0|50.0|0|0.0|100
0|2021-01-19|3688.0|0|3688.0|0|52.0|0|0.0|100
0|2021-01-20|3722.0|0|3722.0|0|54.0|0|0.0|100
0|2021-01-21|3773.0|0|3773.0|0|56.0|0|0.0|100
0|2021-01-22|3773.0|0|3811.0|0|56.0|0|0.0|100
0|2021-01-23|3845.0|0|3845.0|0|56.0|0|0.0|100
0|2021-01-24|3899.0|0|3899.0|0|57.0|0|0.0|100
0|2021-01-25|3899.0|0|3930.0|0|57.0|0|0.0|100
0|2021-01-26|3961.0|0|3961.0|0|58.0|0|0.0|100
0|2021-01-27|3992.0|0|3992.0|0|58.0|0|0.0|100
0|2021-01-28|4023.0|0|4023.0|0|58.0|0|0.0|100
0|2021-01-29|4052.0|0|4052.0|0|58.0|0|0.0|100
0|2021-01-30|4073.0|0|4073.0|0|58.0|0|0.0|100
0|2021-01-31|4101.0|0|4101.0|0|58.0|0|0.0|100
0|2021-02-01|4125.0|0|4125.0|0|58.0|0|0.0|100
0|2021-02-02|4125.0|0|4136.0|0|58.0|0|0.0|100
0|2021-02-03|4153.0|0|4153.0|0|59.0|0|0.0|100
0|2021-02-04|4167.0|0|4167.0|0|59.0|0|0.0|100
0|2021-02-05|4183.0|0|4183.0|0|59.0|0|0.0|100
0|2021-02-06|4201.0|0|4201.0|0|59.0|0|0.0|100
