|dates|Adair_Iowa_UnitedStates.AveragePrecipitationTotal.data|Adair_Iowa_UnitedStates.AveragePrecipitationTotal.missing|Adair_Iowa_UnitedStates.AveragePrecipitation.data|Adair_Iowa_UnitedStates.AveragePrecipitation.missing|Adair_Iowa_UnitedStates.AverageWindDirection.data|Adair_Iowa_UnitedStates.AverageWindDirection.missing|Adair_Iowa_UnitedStates.AverageWindSpeed.data|Adair_Iowa_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|198.4375|0|12.739583333333334|0
0|2020-01-02|0.0|0|0.0|0|274.9479166666667|0|9.333333333333334|0
0|2020-01-03|0.0|0|0.0|0|213.33333333333334|0|11.927083333333334|0
0|2020-01-04|0.0|0|0.0|0|263.125|0|12.65625|0
0|2020-01-05|0.0|0|0.0|0|280.8333333333333|0|16.760416666666668|0
0|2020-01-06|0.0|0|0.0|0|154.0625|0|4.78125|0
0|2020-01-07|0.0|0|0.0|0|285.1041666666667|0|10.864583333333334|0
0|2020-01-08|0.0|0|0.0|0|103.22916666666667|0|16.5625|0
0|2020-01-09|0.0|0|0.00020833333333333335|0|223.54166666666666|0|16.979166666666668|0
0|2020-01-10|0.0|0|0.0|0|89.89583333333333|0|17.072916666666668|0
0|2020-01-11|0.0|0|0.0|0|181.09375|0|11.942708333333334|0
0|2020-01-12|0.0|0|0.0|0|155.20833333333334|0|9.114583333333334|0
0|2020-01-13|0.0|0|0.00020833333333333335|0|172.8125|0|12.916666666666666|0
0|2020-01-14|0.0|0|0.0|0|166.35416666666666|0|10.78125|0
0|2020-01-15|0.0|0|0.0|0|248.59375|0|14.119791666666666|0
0|2020-01-16|0.0|0|0.0|0|203.07291666666666|0|8.380208333333334|0
0|2020-01-17|0.0|0|0.0|0|132.1875|0|18.041666666666668|0
0|2020-01-18|0.0|0|0.0004166666666666667|0|289.4791666666667|0|24.59375|0
0|2020-01-19|0.0|0|0.0|0|315.3645833333333|0|14.932291666666666|0
0|2020-01-20|0.0|0|0.0|0|233.64583333333334|0|5.369791666666667|0
0|2020-01-21|0.0|0|0.0|0|164.01041666666666|0|12.479166666666666|0
0|2020-01-22|0.0|0|0.00020833333333333335|0|172.5|0|14.494791666666666|0
0|2020-01-23|0.0|0|0.0|0|78.64583333333333|0|7.677083333333333|0
0|2020-01-24|0.0|0|0.0|0|330.9375|0|15.4375|0
0|2020-01-25|0.0|0|0.0|0|273.2291666666667|0|11.0|0
0|2020-01-26|0.0|0|0.0|0|217.5|0|6.53125|0
0|2020-01-27|0.0|0|0.0|0|272.5|0|7.34375|0
0|2020-01-28|0.0|0|0.0|0|174.0625|0|5.03125|0
0|2020-01-29|0.0|0|0.0|0|73.33333333333333|0|2.9479166666666665|0
0|2020-01-30|0.0|0|0.00020833333333333335|0|143.4375|0|7.322916666666667|0
0|2020-01-31|0.0|0|0.0|0|205.3125|0|7.90625|0
0|2020-02-01|0.0|0|0.0|0|245.72916666666666|0|11.583333333333334|0
0|2020-02-02|0.0|0|0.0|0|177.1875|0|8.614583333333334|0
0|2020-02-03|0.0|0|0.0|0|44.270833333333336|0|19.833333333333332|0
0|2020-02-04|0.0|0|0.0|0|21.770833333333332|0|17.354166666666668|0
0|2020-02-05|0.0|0|0.0|0|57.291666666666664|0|10.291666666666666|0
0|2020-02-06|0.0|0|0.0|0|88.95833333333333|0|3.6458333333333335|0
0|2020-02-07|0.0|0|0.0|0|272.1354166666667|0|13.317708333333334|0
0|2020-02-08|0.0|0|0.0|0|215.41666666666666|0|10.260416666666666|0
0|2020-02-09|0.0|0|0.0|0|257.0833333333333|0|15.302083333333334|0
0|2020-02-10|0.0|0|0.0|0|173.85416666666666|0|4.125|0
0|2020-02-11|0.0|0|0.0|0|264.7916666666667|0|9.46875|0
0|2020-02-12|0.0|0|0.0|0|229.01041666666666|0|13.697916666666666|0
0|2020-02-13|0.0|0|0.0|0|300.46875|0|14.041666666666666|0
0|2020-02-14|0.0|0|0.0|0|174.0625|0|14.489583333333334|0
0|2020-02-15|0.0|0|0.0|0|220.10416666666666|0|11.15625|0
0|2020-02-16|0.0|0|0.0|0|178.54166666666666|0|8.916666666666666|0
0|2020-02-17|0.0|0|0.0|0|185.625|0|11.375|0
0|2020-02-18|0.0|0|0.0|0|246.97916666666666|0|10.114583333333334|0
0|2020-02-19|0.0|0|0.0|0|46.875|0|11.96875|0
0|2020-02-20|0.0|0|0.0|0|132.91666666666666|0|7.5|0
0|2020-02-21|0.0|0|0.0|0|216.875|0|15.5|0
0|2020-02-22|0.0|0|0.0|0|199.6875|0|12.84375|0
0|2020-02-23|0.0|0|0.0|0|106.66666666666667|0|6.333333333333333|0
0|2020-02-24|0.0|0|0.0|0|39.479166666666664|0|15.34375|0
0|2020-02-25|0.0|0|0.0|0|56.666666666666664|0|16.84375|0
0|2020-02-26|0.0|0|0.0|0|283.3333333333333|0|12.947916666666666|0
0|2020-02-27|0.0|0|0.0|0|240.625|0|6.541666666666667|0
0|2020-02-28|0.0|0|0.0|0|216.45833333333334|0|9.010416666666666|0
0|2020-02-29|0.0|0|0.0|0|169.375|0|12.791666666666666|0
0|2020-03-01|0.0|0|0.0|0|215.3125|0|11.864583333333334|0
0|2020-03-02|0.0|0|0.0|0|263.6458333333333|0|7.864583333333333|0
0|2020-03-03|0.0|0|0.0|0|260.1041666666667|0|14.708333333333334|0
0|2020-03-04|0.0|0|0.0|0|203.54166666666666|0|10.083333333333334|0
0|2020-03-05|0.0|0|0.0|0|289.0625|0|23.552083333333332|0
0|2020-03-06|0.0|0|0.0|0|189.16666666666666|0|7.84375|0
0|2020-03-07|0.0|0|0.0|0|178.4375|0|18.3125|0
0|2020-03-08|0.0|0|0.0|0|192.70833333333334|0|22.895833333333332|0
0|2020-03-09|0.0|0|0.010000000000000004|0|206.35416666666666|0|13.864583333333334|0
0|2020-03-10|0.0|0|0.000625|0|170.625|0|6.78125|0
0|2020-03-11|0.0|0|0.0|0|169.89583333333334|0|6.807291666666667|0
0|2020-03-12|0.0|0|0.0|0|249.47916666666666|0|14.78125|0
0|2020-03-13|0.0|0|0.0|0|191.875|0|6.572916666666667|0
0|2020-03-14|0.0|0|0.00375|0|69.47916666666667|0|13.96875|0
0|2020-03-15|0.0|0|0.0|0|99.47916666666667|0|9.822916666666666|0
0|2020-03-16|0.0|0|0.0|0|210.0|0|4.90625|0
0|2020-03-17|0.0|0|0.0|0|121.19791666666667|0|7.598958333333333|0
0|2020-03-18|0.0|0|0.012604166666666668|0|109.89583333333333|0|7.942708333333333|0
0|2020-03-19|0.0|0|0.008958333333333337|0|125.3125|0|13.958333333333334|0
0|2020-03-20|0.0|0|0.00020833333333333335|0|319.375|0|19.1875|0
0|2020-03-21|0.0|0|0.0|0|163.22916666666666|0|7.208333333333333|0
0|2020-03-22|0.0|0|0.000625|0|132.1875|0|12.395833333333334|0
0|2020-03-23|0.0|0|0.0|0|138.85416666666666|0|5.666666666666667|0
0|2020-03-24|0.0|0|0.0|0|126.61458333333333|0|10.489583333333334|0
0|2020-03-25|0.0|0|0.0|0|152.91666666666666|0|12.239583333333334|0
0|2020-03-26|0.0|0|0.0|0|54.0625|0|13.6875|0
0|2020-03-27|0.0|0|0.00020833333333333335|0|83.75|0|11.40625|0
0|2020-03-28|0.0|0|0.0016666666666666668|0|153.64583333333334|0|17.541666666666668|0
0|2020-03-29|0.0|0|0.0004166666666666667|0|293.2291666666667|0|21.822916666666668|0
0|2020-03-30|0.0|0|0.0|0|107.70833333333333|0|5.572916666666667|0
0|2020-03-31|0.0|0|0.0|0|85.0|0|7.125|0
0|2020-04-01|0.0|0|0.0|0|139.27083333333334|0|14.90625|0
0|2020-04-02|0.0|0|0.0|0|150.83333333333334|0|15.307291666666666|0
0|2020-04-03|0.0|0|0.0004166666666666667|0|326.7708333333333|0|17.927083333333332|0
0|2020-04-04|0.0|0|0.004791666666666667|0|150.72916666666666|0|9.229166666666666|0
0|2020-04-05|0.0|0|0.0|0|113.64583333333333|0|8.427083333333334|0
0|2020-04-06|0.0|0|0.0|0|173.22916666666666|0|12.895833333333334|0
0|2020-04-07|0.0|0|0.0|0|240.10416666666666|0|11.072916666666666|0
0|2020-04-08|0.0|0|0.0|0|186.97916666666666|0|13.270833333333334|0
0|2020-04-09|0.0|0|0.0|0|310.8333333333333|0|18.822916666666668|0
0|2020-04-10|0.0|0|0.0|0|188.54166666666666|0|8.291666666666666|0
0|2020-04-11|0.0|0|0.0018750000000000001|0|141.14583333333334|0|9.208333333333334|0
0|2020-04-12|0.0|0|0.007916666666666669|0|220.9375|0|19.46875|0
0|2020-04-13|0.0|0|0.0|0|307.5|0|17.322916666666668|0
0|2020-04-14|0.0|0|0.0|0|240.52083333333334|0|12.322916666666666|0
0|2020-04-15|0.0|0|0.00020833333333333335|0|145.10416666666666|0|8.46875|0
0|2020-04-16|0.0|0|0.0021874999999999998|0|73.17708333333333|0|13.427083333333334|0
0|2020-04-17|0.0|0|0.0008333333333333334|0|172.60416666666666|0|11.635416666666666|0
0|2020-04-18|0.0|0|0.0|0|212.91666666666666|0|18.354166666666668|0
0|2020-04-19|0.0|0|0.0|0|120.10416666666667|0|9.65625|0
0|2020-04-20|0.0|0|0.0|0|216.45833333333334|0|11.770833333333334|0
0|2020-04-21|0.0|0|0.0|0|156.40625|0|7.661458333333333|0
0|2020-04-22|0.0|0|0.0008333333333333334|0|208.125|0|14.53125|0
0|2020-04-23|0.0|0|0.0|0|178.02083333333334|0|6.729166666666667|0
0|2020-04-24|0.0|0|0.025208333333333336|0|105.3125|0|9.333333333333334|0
0|2020-04-25|0.0|0|0.0|0|109.47916666666667|0|9.458333333333334|0
0|2020-04-26|0.0|0|0.0|0|196.35416666666666|0|6.5625|0
0|2020-04-27|0.0|0|0.001666666666666667|0|191.875|0|13.0625|0
0|2020-04-28|0.0|0|0.0|0|255.10416666666666|0|15.901041666666666|0
0|2020-04-29|0.0|0|0.0|0|341.1458333333333|0|22.479166666666668|0
0|2020-04-30|0.0|0|0.0|0|264.7395833333333|0|7.828125|0
0|2020-05-01|0.0|0|0.0|0|177.70833333333334|0|13.40625|0
0|2020-05-02|0.0|0|0.0|0|178.22916666666666|0|9.520833333333334|0
0|2020-05-03|0.0|0|0.0|0|162.60416666666666|0|7.604166666666667|0
0|2020-05-04|0.0|0|0.0025000000000000005|0|96.77083333333333|0|11.25|0
0|2020-05-05|0.0|0|0.00020833333333333335|0|271.7708333333333|0|15.8125|0
0|2020-05-06|0.0|0|0.0|0|268.125|0|6.947916666666667|0
