|dates|Horry_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Horry_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Horry_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Horry_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Horry_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Horry_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Horry_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Horry_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-21|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-23|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-24|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-25|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-03-26|20.0|0|21.0|0|1.0|0|0.0|100
0|2020-03-27|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-03-28|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-03-29|31.0|0|31.0|0|3.0|0|0.0|100
0|2020-03-30|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-03-31|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-04-01|42.0|0|42.0|0|3.0|0|0.0|100
0|2020-04-02|50.0|0|50.0|0|4.0|0|0.0|100
0|2020-04-03|51.0|0|51.0|0|4.0|0|0.0|100
0|2020-04-04|63.0|0|63.0|0|4.0|0|0.0|100
0|2020-04-05|64.0|0|64.0|0|5.0|0|0.0|100
0|2020-04-06|76.0|0|76.0|0|6.0|0|0.0|100
0|2020-04-07|91.0|0|91.0|0|6.0|0|0.0|100
0|2020-04-08|91.0|0|98.0|0|6.0|0|0.0|100
0|2020-04-09|106.0|0|106.0|0|7.0|0|0.0|100
0|2020-04-10|124.0|0|124.0|0|7.0|0|0.0|100
0|2020-04-11|132.0|0|132.0|0|7.0|0|0.0|100
0|2020-04-12|134.0|0|134.0|0|7.0|0|0.0|100
0|2020-04-13|147.0|0|147.0|0|7.0|0|0.0|100
0|2020-04-14|151.0|0|151.0|0|8.0|0|0.0|100
0|2020-04-15|150.0|0|150.0|0|8.0|0|0.0|100
0|2020-04-16|155.0|0|155.0|0|9.0|0|0.0|100
0|2020-04-17|167.0|0|167.0|0|10.0|0|0.0|100
0|2020-04-18|176.0|0|176.0|0|12.0|0|0.0|100
0|2020-04-19|185.0|0|185.0|0|12.0|0|0.0|100
0|2020-04-20|185.0|0|185.0|0|12.0|0|0.0|100
0|2020-04-21|185.0|0|189.0|0|12.0|0|0.0|100
0|2020-04-22|190.0|0|190.0|0|12.0|0|0.0|100
0|2020-04-23|196.0|0|196.0|0|12.0|0|0.0|100
0|2020-04-24|198.0|0|198.0|0|12.0|0|0.0|100
0|2020-04-25|201.0|0|201.0|0|12.0|0|0.0|100
0|2020-04-26|203.0|0|203.0|0|12.0|0|0.0|100
0|2020-04-27|209.0|0|209.0|0|12.0|0|0.0|100
0|2020-04-28|211.0|0|211.0|0|15.0|0|0.0|100
0|2020-04-29|211.0|0|211.0|0|15.0|0|0.0|100
0|2020-04-30|215.0|0|215.0|0|15.0|0|0.0|100
0|2020-05-01|223.0|0|223.0|0|16.0|0|0.0|100
0|2020-05-02|223.0|0|223.0|0|16.0|0|0.0|100
0|2020-05-03|226.0|0|226.0|0|17.0|0|0.0|100
0|2020-05-04|230.0|0|230.0|0|18.0|0|0.0|100
0|2020-05-05|236.0|0|236.0|0|18.0|0|0.0|100
0|2020-05-06|238.0|0|238.0|0|18.0|0|0.0|100
0|2020-05-07|242.0|0|242.0|0|18.0|0|0.0|100
0|2020-05-08|251.0|0|251.0|0|18.0|0|0.0|100
0|2020-05-09|256.0|0|256.0|0|18.0|0|0.0|100
0|2020-05-10|262.0|0|262.0|0|18.0|0|0.0|100
0|2020-05-11|267.0|0|267.0|0|18.0|0|0.0|100
0|2020-05-12|269.0|0|269.0|0|18.0|0|0.0|100
0|2020-05-13|273.0|0|273.0|0|18.0|0|0.0|100
