|dates|Franklin_Iowa_UnitedStates.JHU_ConfirmedCases.data|Franklin_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Franklin_Iowa_UnitedStates.NYT_ConfirmedCases.data|Franklin_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Franklin_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Franklin_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Franklin_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Franklin_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-15|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-21|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-27|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-28|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-29|12.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-31|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-01|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-02|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-03|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-04|17.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-05|20.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-06|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-07|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-08|32.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-09|35.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-10|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-11|42.0|0|43.0|0|0.0|0|0.0|100
0|2020-06-12|41.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-13|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-06-14|44.0|0|46.0|0|0.0|0|0.0|100
0|2020-06-15|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-06-16|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-06-17|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-06-18|55.0|0|56.0|0|0.0|0|0.0|100
0|2020-06-19|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-06-20|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-06-21|60.0|0|63.0|0|0.0|0|0.0|100
0|2020-06-22|66.0|0|67.0|0|0.0|0|0.0|100
0|2020-06-23|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-06-24|66.0|0|67.0|0|0.0|0|0.0|100
0|2020-06-25|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-06-26|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-06-27|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-06-28|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-06-29|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-06-30|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-07-01|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-07-02|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-03|84.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-04|89.0|0|90.0|0|0.0|0|0.0|100
0|2020-07-05|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-07-06|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-07-07|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-07-08|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-09|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-10|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-07-11|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-07-12|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-07-13|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-07-14|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-07-15|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-07-16|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-07-17|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-07-18|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-07-19|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-07-20|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-07-21|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-07-22|157.0|0|157.0|0|3.0|0|0.0|100
0|2020-07-23|157.0|0|157.0|0|3.0|0|0.0|100
0|2020-07-24|163.0|0|163.0|0|3.0|0|0.0|100
0|2020-07-25|167.0|0|167.0|0|3.0|0|0.0|100
0|2020-07-26|170.0|0|170.0|0|3.0|0|0.0|100
0|2020-07-27|173.0|0|173.0|0|3.0|0|0.0|100
0|2020-07-28|175.0|0|175.0|0|3.0|0|0.0|100
0|2020-07-29|185.0|0|185.0|0|4.0|0|0.0|100
0|2020-07-30|204.0|0|203.0|0|4.0|0|0.0|100
0|2020-07-31|209.0|0|209.0|0|4.0|0|0.0|100
0|2020-08-01|212.0|0|212.0|0|4.0|0|0.0|100
0|2020-08-02|213.0|0|213.0|0|4.0|0|0.0|100
0|2020-08-03|220.0|0|220.0|0|5.0|0|0.0|100
0|2020-08-04|225.0|0|225.0|0|6.0|0|0.0|100
0|2020-08-05|227.0|0|227.0|0|8.0|0|0.0|100
0|2020-08-06|233.0|0|233.0|0|9.0|0|0.0|100
0|2020-08-07|235.0|0|235.0|0|9.0|0|0.0|100
0|2020-08-08|239.0|0|238.0|0|10.0|0|0.0|100
0|2020-08-09|241.0|0|241.0|0|10.0|0|0.0|100
0|2020-08-10|241.0|0|241.0|0|10.0|0|0.0|100
0|2020-08-11|245.0|0|245.0|0|12.0|0|0.0|100
0|2020-08-12|248.0|0|248.0|0|12.0|0|0.0|100
0|2020-08-13|255.0|0|257.0|0|12.0|0|0.0|100
0|2020-08-14|259.0|0|259.0|0|12.0|0|0.0|100
0|2020-08-15|265.0|0|265.0|0|13.0|0|0.0|100
0|2020-08-16|265.0|0|265.0|0|13.0|0|0.0|100
0|2020-08-17|271.0|0|271.0|0|15.0|0|0.0|100
0|2020-08-18|271.0|0|271.0|0|16.0|0|0.0|100
0|2020-08-19|267.0|0|267.0|0|16.0|0|0.0|100
0|2020-08-20|268.0|0|269.0|0|16.0|0|0.0|100
0|2020-08-21|273.0|0|273.0|0|16.0|0|0.0|100
0|2020-08-22|274.0|0|274.0|0|16.0|0|0.0|100
0|2020-08-23|275.0|0|275.0|0|16.0|0|0.0|100
0|2020-08-24|275.0|0|275.0|0|16.0|0|0.0|100
0|2020-08-25|274.0|0|274.0|0|16.0|0|0.0|100
0|2020-08-26|280.0|0|280.0|0|16.0|0|0.0|100
0|2020-08-27|292.0|0|292.0|0|16.0|0|0.0|100
0|2020-08-28|294.0|0|294.0|0|17.0|0|0.0|100
0|2020-08-29|294.0|0|294.0|0|17.0|0|0.0|100
0|2020-08-30|296.0|0|296.0|0|17.0|0|0.0|100
0|2020-08-31|295.0|0|295.0|0|17.0|0|0.0|100
0|2020-09-01|297.0|0|297.0|0|17.0|0|0.0|100
0|2020-09-02|303.0|0|303.0|0|17.0|0|0.0|100
0|2020-09-03|304.0|0|304.0|0|17.0|0|0.0|100
0|2020-09-04|308.0|0|308.0|0|17.0|0|0.0|100
0|2020-09-05|308.0|0|308.0|0|17.0|0|0.0|100
0|2020-09-06|309.0|0|309.0|0|17.0|0|0.0|100
0|2020-09-07|310.0|0|310.0|0|17.0|0|0.0|100
0|2020-09-08|313.0|0|313.0|0|17.0|0|0.0|100
0|2020-09-09|314.0|0|314.0|0|17.0|0|0.0|100
0|2020-09-10|316.0|0|316.0|0|17.0|0|0.0|100
0|2020-09-11|318.0|0|318.0|0|17.0|0|0.0|100
0|2020-09-12|321.0|0|321.0|0|17.0|0|0.0|100
0|2020-09-13|323.0|0|323.0|0|17.0|0|0.0|100
0|2020-09-14|324.0|0|324.0|0|17.0|0|0.0|100
0|2020-09-15|325.0|0|325.0|0|17.0|0|0.0|100
0|2020-09-16|329.0|0|329.0|0|17.0|0|0.0|100
0|2020-09-17|330.0|0|330.0|0|17.0|0|0.0|100
0|2020-09-18|331.0|0|331.0|0|17.0|0|0.0|100
0|2020-09-19|335.0|0|335.0|0|17.0|0|0.0|100
0|2020-09-20|336.0|0|336.0|0|17.0|0|0.0|100
0|2020-09-21|342.0|0|342.0|0|18.0|0|0.0|100
0|2020-09-22|344.0|0|344.0|0|18.0|0|0.0|100
0|2020-09-23|346.0|0|346.0|0|18.0|0|0.0|100
0|2020-09-24|346.0|0|346.0|0|18.0|0|0.0|100
0|2020-09-25|347.0|0|347.0|0|18.0|0|0.0|100
0|2020-09-26|348.0|0|348.0|0|18.0|0|0.0|100
0|2020-09-27|350.0|0|350.0|0|18.0|0|0.0|100
0|2020-09-28|351.0|0|351.0|0|18.0|0|0.0|100
0|2020-09-29|352.0|0|352.0|0|18.0|0|0.0|100
0|2020-09-30|353.0|0|353.0|0|18.0|0|0.0|100
0|2020-10-01|354.0|0|354.0|0|18.0|0|0.0|100
0|2020-10-02|355.0|0|355.0|0|18.0|0|0.0|100
0|2020-10-03|355.0|0|355.0|0|18.0|0|0.0|100
0|2020-10-04|353.0|0|353.0|0|18.0|0|0.0|100
0|2020-10-05|353.0|0|353.0|0|18.0|0|0.0|100
0|2020-10-06|353.0|0|353.0|0|18.0|0|0.0|100
0|2020-10-07|355.0|0|355.0|0|18.0|0|0.0|100
0|2020-10-08|360.0|0|360.0|0|18.0|0|0.0|100
0|2020-10-09|361.0|0|361.0|0|18.0|0|0.0|100
0|2020-10-10|362.0|0|362.0|0|18.0|0|0.0|100
0|2020-10-11|362.0|0|362.0|0|18.0|0|0.0|100
0|2020-10-12|363.0|0|363.0|0|18.0|0|0.0|100
0|2020-10-13|363.0|0|363.0|0|18.0|0|0.0|100
0|2020-10-14|364.0|0|364.0|0|18.0|0|0.0|100
0|2020-10-15|365.0|0|365.0|0|18.0|0|0.0|100
0|2020-10-16|366.0|0|366.0|0|18.0|0|0.0|100
0|2020-10-17|368.0|0|368.0|0|18.0|0|0.0|100
0|2020-10-18|369.0|0|369.0|0|18.0|0|0.0|100
0|2020-10-19|373.0|0|373.0|0|18.0|0|0.0|100
0|2020-10-20|375.0|0|375.0|0|18.0|0|0.0|100
0|2020-10-21|375.0|0|375.0|0|18.0|0|0.0|100
0|2020-10-22|378.0|0|378.0|0|18.0|0|0.0|100
0|2020-10-23|378.0|0|378.0|0|18.0|0|0.0|100
0|2020-10-24|380.0|0|380.0|0|18.0|0|0.0|100
0|2020-10-25|380.0|0|380.0|0|18.0|0|0.0|100
0|2020-10-26|381.0|0|381.0|0|18.0|0|0.0|100
0|2020-10-27|382.0|0|382.0|0|18.0|0|0.0|100
0|2020-10-28|393.0|0|393.0|0|18.0|0|0.0|100
0|2020-10-29|395.0|0|395.0|0|18.0|0|0.0|100
0|2020-10-30|401.0|0|402.0|0|18.0|0|0.0|100
0|2020-10-31|406.0|0|406.0|0|18.0|0|0.0|100
0|2020-11-01|412.0|0|412.0|0|18.0|0|0.0|100
0|2020-11-02|417.0|0|417.0|0|18.0|0|0.0|100
0|2020-11-03|418.0|0|419.0|0|18.0|0|0.0|100
0|2020-11-04|429.0|0|429.0|0|18.0|0|0.0|100
0|2020-11-05|438.0|0|441.0|0|18.0|0|0.0|100
0|2020-11-06|450.0|0|451.0|0|19.0|0|0.0|100
0|2020-11-07|465.0|0|465.0|0|19.0|0|0.0|100
0|2020-11-08|470.0|0|470.0|0|19.0|0|0.0|100
0|2020-11-09|491.0|0|491.0|0|19.0|0|0.0|100
0|2020-11-10|498.0|0|498.0|0|19.0|0|0.0|100
0|2020-11-11|516.0|0|516.0|0|19.0|0|0.0|100
0|2020-11-12|531.0|0|531.0|0|19.0|0|0.0|100
0|2020-11-13|554.0|0|554.0|0|19.0|0|0.0|100
0|2020-11-14|579.0|0|579.0|0|19.0|0|0.0|100
0|2020-11-15|583.0|0|583.0|0|19.0|0|0.0|100
0|2020-11-16|589.0|0|589.0|0|19.0|0|0.0|100
0|2020-11-17|596.0|0|596.0|0|19.0|0|0.0|100
0|2020-11-18|634.0|0|634.0|0|19.0|0|0.0|100
0|2020-11-19|647.0|0|647.0|0|19.0|0|0.0|100
0|2020-11-20|662.0|0|662.0|0|19.0|0|0.0|100
0|2020-11-21|668.0|0|668.0|0|19.0|0|0.0|100
0|2020-11-22|676.0|0|676.0|0|19.0|0|0.0|100
0|2020-11-23|684.0|0|684.0|0|19.0|0|0.0|100
0|2020-11-24|688.0|0|688.0|0|20.0|0|0.0|100
0|2020-11-25|712.0|0|712.0|0|21.0|0|0.0|100
0|2020-11-26|729.0|0|729.0|0|21.0|0|0.0|100
0|2020-11-27|734.0|0|734.0|0|21.0|0|0.0|100
0|2020-11-28|735.0|0|735.0|0|21.0|0|0.0|100
0|2020-11-29|739.0|0|739.0|0|21.0|0|0.0|100
0|2020-11-30|743.0|0|743.0|0|21.0|0|0.0|100
0|2020-12-01|745.0|0|745.0|0|21.0|0|0.0|100
0|2020-12-02|760.0|0|760.0|0|21.0|0|0.0|100
0|2020-12-03|764.0|0|764.0|0|21.0|0|0.0|100
0|2020-12-04|768.0|0|768.0|0|21.0|0|0.0|100
0|2020-12-05|775.0|0|775.0|0|21.0|0|0.0|100
0|2020-12-06|775.0|0|775.0|0|21.0|0|0.0|100
0|2020-12-07|779.0|0|779.0|0|21.0|0|0.0|100
0|2020-12-08|790.0|0|785.0|0|21.0|0|0.0|100
0|2020-12-09|792.0|0|792.0|0|21.0|0|0.0|100
0|2020-12-10|802.0|0|793.0|0|21.0|0|0.0|100
0|2020-12-11|805.0|0|805.0|0|17.0|0|0.0|100
0|2020-12-12|806.0|0|806.0|0|17.0|0|0.0|100
0|2020-12-13|807.0|0|807.0|0|17.0|0|0.0|100
0|2020-12-14|816.0|0|816.0|0|17.0|0|0.0|100
0|2020-12-15|817.0|0|817.0|0|17.0|0|0.0|100
0|2020-12-16|826.0|0|826.0|0|17.0|0|0.0|100
0|2020-12-17|827.0|0|827.0|0|17.0|0|0.0|100
0|2020-12-18|840.0|0|840.0|0|17.0|0|0.0|100
0|2020-12-19|846.0|0|846.0|0|17.0|0|0.0|100
0|2020-12-20|849.0|0|849.0|0|17.0|0|0.0|100
0|2020-12-21|851.0|0|851.0|0|17.0|0|0.0|100
0|2020-12-22|851.0|0|851.0|0|18.0|0|0.0|100
0|2020-12-23|859.0|0|859.0|0|17.0|0|0.0|100
0|2020-12-24|864.0|0|864.0|0|17.0|0|0.0|100
0|2020-12-25|866.0|0|866.0|0|17.0|0|0.0|100
0|2020-12-26|870.0|0|870.0|0|17.0|0|0.0|100
0|2020-12-27|870.0|0|870.0|0|17.0|0|0.0|100
0|2020-12-28|874.0|0|874.0|0|17.0|0|0.0|100
0|2020-12-29|876.0|0|876.0|0|17.0|0|0.0|100
0|2020-12-30|895.0|0|895.0|0|17.0|0|0.0|100
0|2020-12-31|905.0|0|905.0|0|17.0|0|0.0|100
0|2021-01-01|909.0|0|909.0|0|17.0|0|0.0|100
0|2021-01-02|920.0|0|920.0|0|17.0|0|0.0|100
0|2021-01-03|922.0|0|922.0|0|17.0|0|0.0|100
0|2021-01-04|925.0|0|925.0|0|17.0|0|0.0|100
0|2021-01-05|929.0|0|929.0|0|17.0|0|0.0|100
0|2021-01-06|947.0|0|947.0|0|17.0|0|0.0|100
0|2021-01-07|962.0|0|962.0|0|17.0|0|0.0|100
0|2021-01-08|972.0|0|972.0|0|17.0|0|0.0|100
0|2021-01-09|973.0|0|973.0|0|17.0|0|0.0|100
0|2021-01-10|980.0|0|980.0|0|17.0|0|0.0|100
0|2021-01-11|981.0|0|981.0|0|17.0|0|0.0|100
0|2021-01-12|989.0|0|989.0|0|18.0|0|0.0|100
0|2021-01-13|992.0|0|992.0|0|18.0|0|0.0|100
0|2021-01-14|998.0|0|998.0|0|18.0|0|0.0|100
0|2021-01-15|1009.0|0|1009.0|0|18.0|0|0.0|100
0|2021-01-16|1012.0|0|1012.0|0|18.0|0|0.0|100
0|2021-01-17|1016.0|0|1016.0|0|18.0|0|0.0|100
0|2021-01-18|1017.0|0|1017.0|0|18.0|0|0.0|100
0|2021-01-19|1024.0|0|1024.0|0|18.0|0|0.0|100
0|2021-01-20|1027.0|0|1027.0|0|18.0|0|0.0|100
0|2021-01-21|1031.0|0|1031.0|0|18.0|0|0.0|100
0|2021-01-22|1032.0|0|1032.0|0|18.0|0|0.0|100
0|2021-01-23|1033.0|0|1033.0|0|18.0|0|0.0|100
0|2021-01-24|1036.0|0|1036.0|0|18.0|0|0.0|100
0|2021-01-25|1036.0|0|1036.0|0|18.0|0|0.0|100
0|2021-01-26|1040.0|0|1040.0|0|18.0|0|0.0|100
0|2021-01-27|1041.0|0|1041.0|0|18.0|0|0.0|100
0|2021-01-28|1048.0|0|1048.0|0|18.0|0|0.0|100
0|2021-01-29|1052.0|0|1051.0|0|19.0|0|0.0|100
0|2021-01-30|1056.0|0|1056.0|0|19.0|0|0.0|100
0|2021-01-31|1056.0|0|1056.0|0|19.0|0|0.0|100
0|2021-02-01|1057.0|0|1057.0|0|19.0|0|0.0|100
0|2021-02-02|1057.0|0|1057.0|0|19.0|0|0.0|100
0|2021-02-03|1067.0|0|1067.0|0|19.0|0|0.0|100
0|2021-02-04|1070.0|0|1070.0|0|19.0|0|0.0|100
0|2021-02-05|1072.0|0|1072.0|0|19.0|0|0.0|100
0|2021-02-06|1073.0|0|1073.0|0|19.0|0|0.0|100
0|2021-02-07|1076.0|0|1076.0|0|19.0|0|0.0|100
0|2021-02-08|1076.0|0|1076.0|0|19.0|0|0.0|100
0|2021-02-09|1078.0|0|1078.0|0|19.0|0|0.0|100
