|dates|Medina_Ohio_UnitedStates.JHU_ConfirmedCases.data|Medina_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Medina_Ohio_UnitedStates.NYT_ConfirmedCases.data|Medina_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Medina_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Medina_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Medina_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Medina_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-20|6.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-23|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-24|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-25|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-26|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-27|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-03-28|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-03-29|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-03-30|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-03-31|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-04-01|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-04-02|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-04-03|79.0|0|72.0|0|1.0|0|0.0|100
0|2020-04-04|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-04-05|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-04-06|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-04-07|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-04-08|94.0|0|94.0|0|4.0|0|0.0|100
0|2020-04-09|98.0|0|98.0|0|5.0|0|0.0|100
0|2020-04-10|103.0|0|103.0|0|5.0|0|0.0|100
0|2020-04-11|107.0|0|107.0|0|7.0|0|0.0|100
0|2020-04-12|110.0|0|110.0|0|7.0|0|0.0|100
0|2020-04-13|112.0|0|112.0|0|8.0|0|0.0|100
0|2020-04-14|116.0|0|116.0|0|9.0|0|0.0|100
0|2020-04-15|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-04-16|126.0|0|126.0|0|10.0|0|0.0|100
0|2020-04-17|130.0|0|130.0|0|10.0|0|0.0|100
0|2020-04-18|132.0|0|132.0|0|10.0|0|0.0|100
0|2020-04-19|135.0|0|135.0|0|10.0|0|0.0|100
0|2020-04-20|139.0|0|139.0|0|11.0|0|0.0|100
0|2020-04-21|142.0|0|142.0|0|11.0|0|0.0|100
0|2020-04-22|143.0|0|143.0|0|12.0|0|0.0|100
0|2020-04-23|148.0|0|148.0|0|13.0|0|0.0|100
0|2020-04-24|149.0|0|149.0|0|13.0|0|0.0|100
0|2020-04-25|153.0|0|153.0|0|13.0|0|0.0|100
0|2020-04-26|160.0|0|160.0|0|13.0|0|0.0|100
0|2020-04-27|159.0|0|159.0|0|13.0|0|0.0|100
0|2020-04-28|162.0|0|162.0|0|14.0|0|0.0|100
0|2020-04-29|165.0|0|165.0|0|15.0|0|0.0|100
0|2020-04-30|167.0|0|167.0|0|15.0|0|0.0|100
0|2020-05-01|171.0|0|171.0|0|15.0|0|0.0|100
0|2020-05-02|172.0|0|172.0|0|15.0|0|0.0|100
0|2020-05-03|172.0|0|172.0|0|16.0|0|0.0|100
0|2020-05-04|175.0|0|175.0|0|16.0|0|0.0|100
0|2020-05-05|177.0|0|177.0|0|16.0|0|0.0|100
0|2020-05-06|184.0|0|184.0|0|16.0|0|0.0|100
0|2020-05-07|185.0|0|185.0|0|17.0|0|0.0|100
0|2020-05-08|190.0|0|190.0|0|17.0|0|0.0|100
0|2020-05-09|193.0|0|193.0|0|17.0|0|0.0|100
0|2020-05-10|194.0|0|194.0|0|17.0|0|0.0|100
0|2020-05-11|195.0|0|195.0|0|17.0|0|0.0|100
0|2020-05-12|203.0|0|203.0|0|17.0|0|0.0|100
0|2020-05-13|205.0|0|205.0|0|17.0|0|0.0|100
