|dates|Potter_Texas_UnitedStates.JHU_ConfirmedCases.data|Potter_Texas_UnitedStates.JHU_ConfirmedCases.missing|Potter_Texas_UnitedStates.NYT_ConfirmedCases.data|Potter_Texas_UnitedStates.NYT_ConfirmedCases.missing|Potter_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Potter_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Potter_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Potter_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-27|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-28|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-29|5.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-31|8.0|0|5.0|0|0.0|0|0.0|100
0|2020-04-01|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-02|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-03|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-04-04|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-04-05|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-06|40.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-07|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-08|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-04-09|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-04-10|59.0|0|66.0|0|1.0|0|0.0|100
0|2020-04-11|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-04-12|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-04-13|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-04-14|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-04-15|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-04-16|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-04-17|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-04-18|110.0|0|110.0|0|2.0|0|0.0|100
0|2020-04-19|130.0|0|130.0|0|2.0|0|0.0|100
0|2020-04-20|142.0|0|142.0|0|3.0|0|0.0|100
0|2020-04-21|160.0|0|160.0|0|4.0|0|0.0|100
0|2020-04-22|174.0|0|204.0|0|4.0|0|0.0|100
0|2020-04-23|204.0|0|221.0|0|5.0|0|0.0|100
0|2020-04-24|221.0|0|280.0|0|5.0|0|0.0|100
0|2020-04-25|280.0|0|326.0|0|6.0|0|0.0|100
0|2020-04-26|326.0|0|333.0|0|6.0|0|0.0|100
0|2020-04-27|333.0|0|396.0|0|6.0|0|0.0|100
0|2020-04-28|396.0|0|396.0|0|6.0|0|0.0|100
0|2020-04-29|430.0|0|499.0|0|6.0|0|0.0|100
0|2020-04-30|499.0|0|572.0|0|8.0|0|0.0|100
0|2020-05-01|572.0|0|684.0|0|8.0|0|0.0|100
0|2020-05-02|684.0|0|766.0|0|9.0|0|0.0|100
0|2020-05-03|766.0|0|818.0|0|9.0|0|0.0|100
0|2020-05-04|818.0|0|876.0|0|9.0|0|0.0|100
0|2020-05-05|876.0|0|907.0|0|9.0|0|0.0|100
0|2020-05-06|907.0|0|971.0|0|12.0|0|0.0|100
0|2020-05-07|971.0|0|1027.0|0|15.0|0|0.0|100
0|2020-05-08|1027.0|0|1101.0|0|15.0|0|0.0|100
0|2020-05-09|1101.0|0|1101.0|0|15.0|0|0.0|100
0|2020-05-10|1124.0|0|1124.0|0|15.0|0|0.0|100
0|2020-05-11|1124.0|0|1179.0|0|15.0|0|0.0|100
0|2020-05-12|1179.0|0|1327.0|0|17.0|0|0.0|100
0|2020-05-13|1327.0|0|1421.0|0|17.0|0|0.0|100
