|dates|Madison_Indiana_UnitedStates.JHU_ConfirmedCases.data|Madison_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Madison_Indiana_UnitedStates.NYT_ConfirmedCases.data|Madison_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Madison_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Madison_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Madison_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Madison_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-27|7.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-28|12.0|0|15.0|0|1.0|0|0.0|100
0|2020-03-29|18.0|0|21.0|0|1.0|0|0.0|100
0|2020-03-30|29.0|0|32.0|0|1.0|0|0.0|100
0|2020-03-31|38.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-01|46.0|0|49.0|0|2.0|0|0.0|100
0|2020-04-02|62.0|0|66.0|0|3.0|0|0.0|100
0|2020-04-03|67.0|0|71.0|0|7.0|0|0.0|100
0|2020-04-04|72.0|0|77.0|0|9.0|0|0.0|100
0|2020-04-05|86.0|0|92.0|0|9.0|0|0.0|100
0|2020-04-06|101.0|0|109.0|0|9.0|0|0.0|100
0|2020-04-07|137.0|0|145.0|0|11.0|0|0.0|100
0|2020-04-08|143.0|0|151.0|0|11.0|0|0.0|100
0|2020-04-09|146.0|0|154.0|0|11.0|0|0.0|100
0|2020-04-10|204.0|0|212.0|0|13.0|0|0.0|100
0|2020-04-11|235.0|0|243.0|0|13.0|0|0.0|100
0|2020-04-12|254.0|0|262.0|0|14.0|0|0.0|100
0|2020-04-13|261.0|0|269.0|0|15.0|0|0.0|100
0|2020-04-14|263.0|0|271.0|0|16.0|0|0.0|100
0|2020-04-15|273.0|0|281.0|0|24.0|0|0.0|100
0|2020-04-16|283.0|0|291.0|0|24.0|0|0.0|100
0|2020-04-17|305.0|0|313.0|0|28.0|0|0.0|100
0|2020-04-18|323.0|0|331.0|0|30.0|0|0.0|100
0|2020-04-19|332.0|0|340.0|0|32.0|0|0.0|100
0|2020-04-20|340.0|0|348.0|0|32.0|0|0.0|100
0|2020-04-21|346.0|0|354.0|0|34.0|0|0.0|100
0|2020-04-22|351.0|0|359.0|0|34.0|0|0.0|100
0|2020-04-23|359.0|0|367.0|0|38.0|0|0.0|100
0|2020-04-24|379.0|0|388.0|0|41.0|0|0.0|100
0|2020-04-25|395.0|0|404.0|0|43.0|0|0.0|100
0|2020-04-26|394.0|0|403.0|0|45.0|0|0.0|100
0|2020-04-27|396.0|0|404.0|0|45.0|0|0.0|100
0|2020-04-28|401.0|0|409.0|0|46.0|0|0.0|100
0|2020-04-29|409.0|0|417.0|0|48.0|0|0.0|100
0|2020-04-30|420.0|0|428.0|0|48.0|0|0.0|100
0|2020-05-01|428.0|0|437.0|0|49.0|0|0.0|100
0|2020-05-02|434.0|0|443.0|0|52.0|0|0.0|100
0|2020-05-03|439.0|0|448.0|0|52.0|0|0.0|100
0|2020-05-04|450.0|0|459.0|0|53.0|0|0.0|100
0|2020-05-05|452.0|0|461.0|0|55.0|0|0.0|100
0|2020-05-06|462.0|0|471.0|0|56.0|0|0.0|100
0|2020-05-07|474.0|0|483.0|0|56.0|0|0.0|100
0|2020-05-08|479.0|0|488.0|0|56.0|0|0.0|100
0|2020-05-09|497.0|0|506.0|0|56.0|0|0.0|100
0|2020-05-10|503.0|0|512.0|0|57.0|0|0.0|100
0|2020-05-11|509.0|0|518.0|0|57.0|0|0.0|100
0|2020-05-12|512.0|0|521.0|0|57.0|0|0.0|100
0|2020-05-13|527.0|0|536.0|0|57.0|0|0.0|100
