|dates|Overton_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Overton_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Overton_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Overton_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Overton_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Overton_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Overton_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Overton_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-15|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-16|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-17|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-18|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-19|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-20|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-21|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-22|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-23|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-24|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-25|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-26|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-27|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-28|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-29|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-30|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-31|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-01|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-02|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-03|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-04|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-05|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-06-06|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-07|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-08|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-09|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-10|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-11|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-12|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-13|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-14|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-15|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-16|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-17|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-18|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-19|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-20|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-21|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-22|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-06-23|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-06-24|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-25|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-06-26|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-06-27|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-06-28|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-06-29|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-06-30|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-01|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-07-02|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-07-03|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-07-04|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-07-05|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-07-06|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-07|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-07-08|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-07-09|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-07-10|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-11|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-07-12|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-07-13|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-07-14|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-07-15|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-07-16|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-07-17|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-07-18|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-07-19|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-20|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-21|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-07-22|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-07-23|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-07-24|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-07-25|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-07-26|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-07-27|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-07-28|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-07-29|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-07-30|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-07-31|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-08-01|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-08-02|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-08-03|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-08-04|139.0|0|139.0|0|1.0|0|0.0|100
0|2020-08-05|141.0|0|141.0|0|1.0|0|0.0|100
0|2020-08-06|155.0|0|155.0|0|1.0|0|0.0|100
0|2020-08-07|175.0|0|175.0|0|1.0|0|0.0|100
0|2020-08-08|180.0|0|180.0|0|1.0|0|0.0|100
0|2020-08-09|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-08-10|198.0|0|198.0|0|1.0|0|0.0|100
0|2020-08-11|209.0|0|209.0|0|1.0|0|0.0|100
0|2020-08-12|221.0|0|221.0|0|1.0|0|0.0|100
0|2020-08-13|235.0|0|235.0|0|1.0|0|0.0|100
0|2020-08-14|250.0|0|250.0|0|1.0|0|0.0|100
0|2020-08-15|270.0|0|270.0|0|1.0|0|0.0|100
0|2020-08-16|272.0|0|272.0|0|1.0|0|0.0|100
0|2020-08-17|280.0|0|280.0|0|1.0|0|0.0|100
0|2020-08-18|288.0|0|288.0|0|1.0|0|0.0|100
0|2020-08-19|307.0|0|307.0|0|1.0|0|0.0|100
0|2020-08-20|316.0|0|316.0|0|1.0|0|0.0|100
0|2020-08-21|331.0|0|331.0|0|1.0|0|0.0|100
0|2020-08-22|347.0|0|347.0|0|1.0|0|0.0|100
0|2020-08-23|357.0|0|357.0|0|1.0|0|0.0|100
0|2020-08-24|360.0|0|360.0|0|1.0|0|0.0|100
0|2020-08-25|375.0|0|375.0|0|1.0|0|0.0|100
0|2020-08-26|387.0|0|387.0|0|1.0|0|0.0|100
0|2020-08-27|405.0|0|405.0|0|2.0|0|0.0|100
0|2020-08-28|413.0|0|413.0|0|2.0|0|0.0|100
0|2020-08-29|427.0|0|427.0|0|2.0|0|0.0|100
0|2020-08-30|433.0|0|433.0|0|2.0|0|0.0|100
0|2020-08-31|435.0|0|435.0|0|2.0|0|0.0|100
0|2020-09-01|439.0|0|439.0|0|2.0|0|0.0|100
0|2020-09-02|450.0|0|450.0|0|2.0|0|0.0|100
0|2020-09-03|505.0|0|505.0|0|2.0|0|0.0|100
0|2020-09-04|519.0|0|519.0|0|2.0|0|0.0|100
0|2020-09-05|528.0|0|528.0|0|2.0|0|0.0|100
0|2020-09-06|529.0|0|529.0|0|2.0|0|0.0|100
0|2020-09-07|534.0|0|534.0|0|2.0|0|0.0|100
0|2020-09-08|537.0|0|537.0|0|2.0|0|0.0|100
0|2020-09-09|538.0|0|538.0|0|2.0|0|0.0|100
0|2020-09-10|561.0|0|561.0|0|2.0|0|0.0|100
0|2020-09-11|575.0|0|575.0|0|2.0|0|0.0|100
0|2020-09-12|593.0|0|593.0|0|3.0|0|0.0|100
0|2020-09-13|593.0|0|593.0|0|3.0|0|0.0|100
0|2020-09-14|607.0|0|607.0|0|3.0|0|0.0|100
0|2020-09-15|612.0|0|612.0|0|3.0|0|0.0|100
0|2020-09-16|647.0|0|647.0|0|3.0|0|0.0|100
0|2020-09-17|658.0|0|658.0|0|3.0|0|0.0|100
0|2020-09-18|662.0|0|662.0|0|3.0|0|0.0|100
0|2020-09-19|673.0|0|673.0|0|4.0|0|0.0|100
0|2020-09-20|678.0|0|678.0|0|4.0|0|0.0|100
0|2020-09-21|680.0|0|680.0|0|5.0|0|0.0|100
0|2020-09-22|681.0|0|681.0|0|5.0|0|0.0|100
0|2020-09-23|708.0|0|708.0|0|5.0|0|0.0|100
0|2020-09-24|713.0|0|713.0|0|5.0|0|0.0|100
0|2020-09-25|735.0|0|735.0|0|5.0|0|0.0|100
0|2020-09-26|745.0|0|745.0|0|6.0|0|0.0|100
0|2020-09-27|758.0|0|758.0|0|6.0|0|0.0|100
0|2020-09-28|766.0|0|766.0|0|6.0|0|0.0|100
0|2020-09-29|770.0|0|770.0|0|6.0|0|0.0|100
0|2020-09-30|782.0|0|782.0|0|6.0|0|0.0|100
0|2020-10-01|791.0|0|791.0|0|6.0|0|0.0|100
0|2020-10-02|801.0|0|801.0|0|7.0|0|0.0|100
0|2020-10-03|816.0|0|816.0|0|7.0|0|0.0|100
0|2020-10-04|835.0|0|835.0|0|7.0|0|0.0|100
0|2020-10-05|856.0|0|856.0|0|7.0|0|0.0|100
0|2020-10-06|872.0|0|872.0|0|8.0|0|0.0|100
0|2020-10-07|893.0|0|893.0|0|8.0|0|0.0|100
0|2020-10-08|924.0|0|924.0|0|8.0|0|0.0|100
0|2020-10-09|939.0|0|939.0|0|8.0|0|0.0|100
0|2020-10-10|957.0|0|957.0|0|8.0|0|0.0|100
0|2020-10-11|978.0|0|978.0|0|8.0|0|0.0|100
0|2020-10-12|1002.0|0|1002.0|0|8.0|0|0.0|100
0|2020-10-13|1014.0|0|1014.0|0|8.0|0|0.0|100
0|2020-10-14|1032.0|0|1032.0|0|8.0|0|0.0|100
0|2020-10-15|1055.0|0|1055.0|0|11.0|0|0.0|100
0|2020-10-16|1058.0|0|1058.0|0|11.0|0|0.0|100
0|2020-10-17|1094.0|0|1094.0|0|11.0|0|0.0|100
0|2020-10-18|1106.0|0|1106.0|0|11.0|0|0.0|100
0|2020-10-19|1112.0|0|1112.0|0|11.0|0|0.0|100
0|2020-10-20|1133.0|0|1133.0|0|11.0|0|0.0|100
0|2020-10-21|1152.0|0|1152.0|0|11.0|0|0.0|100
0|2020-10-22|1165.0|0|1165.0|0|12.0|0|0.0|100
0|2020-10-23|1184.0|0|1184.0|0|16.0|0|0.0|100
0|2020-10-24|1213.0|0|1213.0|0|16.0|0|0.0|100
0|2020-10-25|1227.0|0|1227.0|0|17.0|0|0.0|100
0|2020-10-26|1229.0|0|1229.0|0|17.0|0|0.0|100
0|2020-10-27|1232.0|0|1232.0|0|18.0|0|0.0|100
0|2020-10-28|1248.0|0|1248.0|0|18.0|0|0.0|100
0|2020-10-29|1261.0|0|1261.0|0|20.0|0|0.0|100
0|2020-10-30|1268.0|0|1268.0|0|25.0|0|0.0|100
0|2020-10-31|1281.0|0|1281.0|0|25.0|0|0.0|100
0|2020-11-01|1282.0|0|1282.0|0|25.0|0|0.0|100
0|2020-11-02|1291.0|0|1291.0|0|25.0|0|0.0|100
0|2020-11-03|1295.0|0|1295.0|0|26.0|0|0.0|100
0|2020-11-04|1305.0|0|1305.0|0|26.0|0|0.0|100
0|2020-11-05|1313.0|0|1313.0|0|26.0|0|0.0|100
0|2020-11-06|1316.0|0|1316.0|0|26.0|0|0.0|100
0|2020-11-07|1325.0|0|1325.0|0|28.0|0|0.0|100
0|2020-11-08|1329.0|0|1329.0|0|28.0|0|0.0|100
0|2020-11-09|1350.0|0|1350.0|0|28.0|0|0.0|100
0|2020-11-10|1350.0|0|1355.0|0|28.0|0|0.0|100
0|2020-11-11|1370.0|0|1370.0|0|31.0|0|0.0|100
0|2020-11-12|1370.0|0|1373.0|0|31.0|0|0.0|100
0|2020-11-13|1390.0|0|1390.0|0|31.0|0|0.0|100
0|2020-11-14|1398.0|0|1398.0|0|33.0|0|0.0|100
0|2020-11-15|1398.0|0|1415.0|0|33.0|0|0.0|100
0|2020-11-16|1428.0|0|1428.0|0|33.0|0|0.0|100
0|2020-11-17|1428.0|0|1431.0|0|33.0|0|0.0|100
0|2020-11-18|1428.0|0|1440.0|0|33.0|0|0.0|100
0|2020-11-19|1448.0|0|1448.0|0|33.0|0|0.0|100
0|2020-11-20|1473.0|0|1473.0|0|33.0|0|0.0|100
0|2020-11-21|1487.0|0|1487.0|0|33.0|0|0.0|100
0|2020-11-22|1500.0|0|1500.0|0|34.0|0|0.0|100
0|2020-11-23|1500.0|0|1505.0|0|34.0|0|0.0|100
0|2020-11-24|1500.0|0|1508.0|0|34.0|0|0.0|100
0|2020-11-25|1512.0|0|1512.0|0|35.0|0|0.0|100
0|2020-11-26|1512.0|0|1525.0|0|35.0|0|0.0|100
0|2020-11-27|1512.0|0|1529.0|0|35.0|0|0.0|100
0|2020-11-28|1512.0|0|1543.0|0|35.0|0|0.0|100
0|2020-11-29|1550.0|0|1550.0|0|35.0|0|0.0|100
0|2020-11-30|1550.0|0|1564.0|0|35.0|0|0.0|100
0|2020-12-01|1550.0|0|1566.0|0|35.0|0|0.0|100
0|2020-12-02|1571.0|0|1571.0|0|35.0|0|0.0|100
0|2020-12-03|1577.0|0|1577.0|0|35.0|0|0.0|100
0|2020-12-04|1582.0|0|1582.0|0|35.0|0|0.0|100
0|2020-12-05|1594.0|0|1594.0|0|37.0|0|0.0|100
0|2020-12-06|1599.0|0|1599.0|0|37.0|0|0.0|100
0|2020-12-07|1620.0|0|1620.0|0|37.0|0|0.0|100
0|2020-12-08|1620.0|0|1634.0|0|37.0|0|0.0|100
0|2020-12-09|1620.0|0|1652.0|0|37.0|0|0.0|100
0|2020-12-10|1620.0|0|1661.0|0|37.0|0|0.0|100
0|2020-12-11|1677.0|0|1677.0|0|38.0|0|0.0|100
0|2020-12-12|1707.0|0|1707.0|0|38.0|0|0.0|100
0|2020-12-13|1707.0|0|1737.0|0|38.0|0|0.0|100
0|2020-12-14|1759.0|0|1759.0|0|39.0|0|0.0|100
0|2020-12-15|1794.0|0|1794.0|0|39.0|0|0.0|100
0|2020-12-16|1816.0|0|1816.0|0|39.0|0|0.0|100
0|2020-12-17|1864.0|0|1864.0|0|39.0|0|0.0|100
0|2020-12-18|1893.0|0|1893.0|0|39.0|0|0.0|100
0|2020-12-19|1893.0|0|1916.0|0|39.0|0|0.0|100
0|2020-12-20|1952.0|0|1952.0|0|39.0|0|0.0|100
0|2020-12-21|1987.0|0|1987.0|0|39.0|0|0.0|100
0|2020-12-22|2004.0|0|2004.0|0|39.0|0|0.0|100
0|2020-12-23|2014.0|0|2014.0|0|40.0|0|0.0|100
0|2020-12-24|2026.0|0|2026.0|0|41.0|0|0.0|100
0|2020-12-25|2026.0|0|2073.0|0|41.0|0|0.0|100
0|2020-12-26|2095.0|0|2095.0|0|41.0|0|0.0|100
0|2020-12-27|2099.0|0|2099.0|0|41.0|0|0.0|100
0|2020-12-28|2099.0|0|2105.0|0|41.0|0|0.0|100
0|2020-12-29|2127.0|0|2127.0|0|41.0|0|0.0|100
0|2020-12-30|2168.0|0|2168.0|0|41.0|0|0.0|100
0|2020-12-31|2168.0|0|2183.0|0|41.0|0|0.0|100
0|2021-01-01|2183.0|0|2183.0|0|41.0|0|0.0|100
0|2021-01-02|2243.0|0|2243.0|0|41.0|0|0.0|100
0|2021-01-03|2243.0|0|2251.0|0|41.0|0|0.0|100
0|2021-01-04|2258.0|0|2258.0|0|41.0|0|0.0|100
0|2021-01-05|2285.0|0|2285.0|0|41.0|0|0.0|100
0|2021-01-06|2306.0|0|2306.0|0|41.0|0|0.0|100
0|2021-01-07|2306.0|0|2355.0|0|41.0|0|0.0|100
0|2021-01-08|2373.0|0|2373.0|0|41.0|0|0.0|100
0|2021-01-09|2373.0|0|2399.0|0|41.0|0|0.0|100
0|2021-01-10|2373.0|0|2428.0|0|41.0|0|0.0|100
0|2021-01-11|2373.0|0|2433.0|0|41.0|0|0.0|100
0|2021-01-12|2447.0|0|2447.0|0|42.0|0|0.0|100
0|2021-01-13|2460.0|0|2460.0|0|42.0|0|0.0|100
0|2021-01-14|2460.0|0|2469.0|0|42.0|0|0.0|100
0|2021-01-15|2491.0|0|2491.0|0|42.0|0|0.0|100
0|2021-01-16|2513.0|0|2513.0|0|42.0|0|0.0|100
0|2021-01-17|2513.0|0|2529.0|0|42.0|0|0.0|100
0|2021-01-18|2513.0|0|2538.0|0|42.0|0|0.0|100
0|2021-01-19|2546.0|0|2546.0|0|43.0|0|0.0|100
0|2021-01-20|2561.0|0|2561.0|0|45.0|0|0.0|100
0|2021-01-21|2561.0|0|2574.0|0|45.0|0|0.0|100
0|2021-01-22|2561.0|0|2588.0|0|45.0|0|0.0|100
0|2021-01-23|2595.0|0|2595.0|0|45.0|0|0.0|100
0|2021-01-24|2601.0|0|2601.0|0|46.0|0|0.0|100
0|2021-01-25|2601.0|0|2603.0|0|46.0|0|0.0|100
0|2021-01-26|2606.0|0|2606.0|0|46.0|0|0.0|100
0|2021-01-27|2608.0|0|2608.0|0|46.0|0|0.0|100
0|2021-01-28|2608.0|0|2614.0|0|46.0|0|0.0|100
0|2021-01-29|2635.0|0|2635.0|0|46.0|0|0.0|100
0|2021-01-30|2635.0|0|2640.0|0|46.0|0|0.0|100
0|2021-01-31|2635.0|0|2647.0|0|46.0|0|0.0|100
0|2021-02-01|2648.0|0|2648.0|0|48.0|0|0.0|100
0|2021-02-02|2648.0|0|2653.0|0|48.0|0|0.0|100
0|2021-02-03|2655.0|0|2655.0|0|50.0|0|0.0|100
