|dates|Dougherty_Georgia_UnitedStates.JHU_ConfirmedCases.data|Dougherty_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Dougherty_Georgia_UnitedStates.NYT_ConfirmedCases.data|Dougherty_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Dougherty_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Dougherty_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Dougherty_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Dougherty_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-12|1643.0|0|1643.0|0|129.0|0|0.0|100
0|2020-05-13|1644.0|0|1644.0|0|130.0|0|0.0|100
0|2020-05-14|1643.0|0|1643.0|0|132.0|0|0.0|100
0|2020-05-15|1662.0|0|1662.0|0|134.0|0|0.0|100
0|2020-05-16|1662.0|0|1662.0|0|134.0|0|0.0|100
0|2020-05-17|1661.0|0|1661.0|0|134.0|0|0.0|100
0|2020-05-18|1664.0|0|1664.0|0|135.0|0|0.0|100
0|2020-05-19|1668.0|0|1668.0|0|139.0|0|0.0|100
0|2020-05-20|1672.0|0|1672.0|0|139.0|0|0.0|100
0|2020-05-21|1716.0|0|1716.0|0|138.0|0|0.0|100
0|2020-05-22|1723.0|0|1723.0|0|138.0|0|0.0|100
0|2020-05-23|1725.0|0|1725.0|0|139.0|0|0.0|100
0|2020-05-24|1727.0|0|1727.0|0|139.0|0|0.0|100
0|2020-05-25|1730.0|0|1730.0|0|140.0|0|0.0|100
0|2020-05-26|1774.0|0|1774.0|0|142.0|0|0.0|100
0|2020-05-27|1784.0|0|1784.0|0|144.0|0|0.0|100
0|2020-05-28|1764.0|0|1764.0|0|144.0|0|0.0|100
0|2020-05-29|1764.0|0|1763.0|0|144.0|0|0.0|100
0|2020-05-30|1770.0|0|1770.0|0|145.0|0|0.0|100
0|2020-05-31|1770.0|0|1770.0|0|148.0|0|0.0|100
0|2020-06-01|1780.0|0|1780.0|0|149.0|0|0.0|100
0|2020-06-02|1784.0|0|1784.0|0|149.0|0|0.0|100
0|2020-06-03|1790.0|0|1790.0|0|149.0|0|0.0|100
0|2020-06-04|1794.0|0|1794.0|0|149.0|0|0.0|100
0|2020-06-05|1796.0|0|1796.0|0|149.0|0|0.0|100
0|2020-06-06|1803.0|0|1803.0|0|149.0|0|0.0|100
0|2020-06-07|1803.0|0|1803.0|0|149.0|0|0.0|100
0|2020-06-08|1806.0|0|1806.0|0|149.0|0|0.0|100
0|2020-06-09|1818.0|0|1818.0|0|149.0|0|0.0|100
0|2020-06-10|1820.0|0|1820.0|0|150.0|0|0.0|100
0|2020-06-11|1827.0|0|1827.0|0|150.0|0|0.0|100
0|2020-06-12|1828.0|0|1828.0|0|150.0|0|0.0|100
0|2020-06-13|1833.0|0|1833.0|0|150.0|0|0.0|100
0|2020-06-14|1837.0|0|1837.0|0|150.0|0|0.0|100
0|2020-06-15|1839.0|0|1839.0|0|150.0|0|0.0|100
0|2020-06-16|1841.0|0|1841.0|0|151.0|0|0.0|100
0|2020-06-17|1845.0|0|1845.0|0|151.0|0|0.0|100
0|2020-06-18|1836.0|0|1836.0|0|151.0|0|0.0|100
0|2020-06-19|1844.0|0|1844.0|0|151.0|0|0.0|100
0|2020-06-20|1844.0|0|1844.0|0|151.0|0|0.0|100
0|2020-06-21|1848.0|0|1848.0|0|151.0|0|0.0|100
0|2020-06-22|1854.0|0|1854.0|0|152.0|0|0.0|100
0|2020-06-23|1865.0|0|1865.0|0|153.0|0|0.0|100
0|2020-06-24|1866.0|0|1866.0|0|153.0|0|0.0|100
0|2020-06-25|1870.0|0|1870.0|0|154.0|0|0.0|100
0|2020-06-26|1873.0|0|1873.0|0|154.0|0|0.0|100
0|2020-06-27|1883.0|0|1883.0|0|154.0|0|0.0|100
0|2020-06-28|1883.0|0|1883.0|0|154.0|0|0.0|100
0|2020-06-29|1887.0|0|1887.0|0|154.0|0|0.0|100
0|2020-06-30|1903.0|0|1903.0|0|154.0|0|0.0|100
0|2020-07-01|1914.0|0|1914.0|0|155.0|0|0.0|100
0|2020-07-02|1922.0|0|1922.0|0|155.0|0|0.0|100
0|2020-07-03|1939.0|0|1939.0|0|155.0|0|0.0|100
0|2020-07-04|1969.0|0|1969.0|0|155.0|0|0.0|100
0|2020-07-05|1991.0|0|1991.0|0|155.0|0|0.0|100
0|2020-07-06|2001.0|0|2001.0|0|155.0|0|0.0|100
0|2020-07-07|2030.0|0|2030.0|0|155.0|0|0.0|100
0|2020-07-08|2036.0|0|2036.0|0|155.0|0|0.0|100
0|2020-07-09|2042.0|0|2042.0|0|155.0|0|0.0|100
0|2020-07-10|2138.0|0|2138.0|0|155.0|0|0.0|100
0|2020-07-11|2146.0|0|2146.0|0|156.0|0|0.0|100
0|2020-07-12|2160.0|0|2160.0|0|156.0|0|0.0|100
0|2020-07-13|2173.0|0|2173.0|0|156.0|0|0.0|100
0|2020-07-14|2182.0|0|2182.0|0|156.0|0|0.0|100
0|2020-07-15|2195.0|0|2195.0|0|156.0|0|0.0|100
0|2020-07-16|2219.0|0|2219.0|0|156.0|0|0.0|100
0|2020-07-17|2243.0|0|2243.0|0|157.0|0|0.0|100
0|2020-07-18|2290.0|0|2290.0|0|158.0|0|0.0|100
0|2020-07-19|2305.0|0|2305.0|0|158.0|0|0.0|100
0|2020-07-20|2317.0|0|2317.0|0|158.0|0|0.0|100
0|2020-07-21|2343.0|0|2343.0|0|158.0|0|0.0|100
0|2020-07-22|2365.0|0|2365.0|0|158.0|0|0.0|100
0|2020-07-23|2411.0|0|2411.0|0|159.0|0|0.0|100
0|2020-07-24|2428.0|0|2428.0|0|160.0|0|0.0|100
0|2020-07-25|2451.0|0|2451.0|0|162.0|0|0.0|100
0|2020-07-26|2459.0|0|2459.0|0|162.0|0|0.0|100
0|2020-07-27|2476.0|0|2476.0|0|162.0|0|0.0|100
0|2020-07-28|2476.0|0|2493.0|0|162.0|0|0.0|100
0|2020-07-29|2523.0|0|2523.0|0|167.0|0|0.0|100
0|2020-07-30|2554.0|0|2554.0|0|167.0|0|0.0|100
0|2020-07-31|2571.0|0|2571.0|0|168.0|0|0.0|100
0|2020-08-01|2589.0|0|2589.0|0|168.0|0|0.0|100
0|2020-08-02|2602.0|0|2602.0|0|168.0|0|0.0|100
0|2020-08-03|2621.0|0|2621.0|0|169.0|0|0.0|100
0|2020-08-04|2631.0|0|2631.0|0|169.0|0|0.0|100
0|2020-08-05|2652.0|0|2652.0|0|169.0|0|0.0|100
0|2020-08-06|2661.0|0|2661.0|0|170.0|0|0.0|100
0|2020-08-07|2661.0|0|2661.0|0|170.0|0|0.0|100
0|2020-08-08|2684.0|0|2684.0|0|170.0|0|0.0|100
0|2020-08-09|2694.0|0|2694.0|0|170.0|0|0.0|100
0|2020-08-10|2732.0|0|2732.0|0|171.0|0|0.0|100
0|2020-08-11|2754.0|0|2754.0|0|172.0|0|0.0|100
0|2020-08-12|2774.0|0|2774.0|0|172.0|0|0.0|100
0|2020-08-13|2776.0|0|2776.0|0|172.0|0|0.0|100
0|2020-08-14|2786.0|0|2786.0|0|172.0|0|0.0|100
0|2020-08-15|2805.0|0|2805.0|0|173.0|0|0.0|100
0|2020-08-16|2826.0|0|2826.0|0|173.0|0|0.0|100
0|2020-08-17|2837.0|0|2837.0|0|173.0|0|0.0|100
0|2020-08-18|2837.0|0|2837.0|0|173.0|0|0.0|100
0|2020-08-19|2845.0|0|2845.0|0|173.0|0|0.0|100
0|2020-08-20|2863.0|0|2863.0|0|172.0|0|0.0|100
0|2020-08-21|2869.0|0|2869.0|0|173.0|0|0.0|100
0|2020-08-22|2888.0|0|2888.0|0|174.0|0|0.0|100
0|2020-08-23|2904.0|0|2904.0|0|174.0|0|0.0|100
0|2020-08-24|2922.0|0|2922.0|0|174.0|0|0.0|100
0|2020-08-25|2925.0|0|2925.0|0|176.0|0|0.0|100
0|2020-08-26|2939.0|0|2939.0|0|177.0|0|0.0|100
0|2020-08-27|2949.0|0|2949.0|0|178.0|0|0.0|100
0|2020-08-28|2962.0|0|2962.0|0|178.0|0|0.0|100
0|2020-08-29|2969.0|0|2969.0|0|179.0|0|0.0|100
0|2020-08-30|2977.0|0|2977.0|0|179.0|0|0.0|100
0|2020-08-31|2985.0|0|2985.0|0|179.0|0|0.0|100
0|2020-09-01|2993.0|0|2993.0|0|180.0|0|0.0|100
0|2020-09-02|2993.0|0|3005.0|0|180.0|0|0.0|100
0|2020-09-03|2993.0|0|2993.0|0|179.0|0|0.0|100
0|2020-09-04|3001.0|0|3001.0|0|180.0|0|0.0|100
0|2020-09-05|3010.0|0|3010.0|0|180.0|0|0.0|100
0|2020-09-06|3021.0|0|3021.0|0|180.0|0|0.0|100
0|2020-09-07|3029.0|0|3029.0|0|180.0|0|0.0|100
0|2020-09-08|3029.0|0|3043.0|0|180.0|0|0.0|100
0|2020-09-09|3045.0|0|3045.0|0|180.0|0|0.0|100
0|2020-09-10|3049.0|0|3049.0|0|181.0|0|0.0|100
0|2020-09-11|3051.0|0|3051.0|0|181.0|0|0.0|100
0|2020-09-12|3064.0|0|3064.0|0|181.0|0|0.0|100
0|2020-09-13|3067.0|0|3067.0|0|181.0|0|0.0|100
0|2020-09-14|3067.0|0|3074.0|0|181.0|0|0.0|100
0|2020-09-15|3076.0|0|3076.0|0|182.0|0|0.0|100
0|2020-09-16|3090.0|0|3090.0|0|182.0|0|0.0|100
0|2020-09-17|3097.0|0|3097.0|0|182.0|0|0.0|100
0|2020-09-18|3100.0|0|3100.0|0|182.0|0|0.0|100
0|2020-09-19|3122.0|0|3122.0|0|182.0|0|0.0|100
0|2020-09-20|3122.0|0|3124.0|0|182.0|0|0.0|100
0|2020-09-21|3126.0|0|3126.0|0|182.0|0|0.0|100
0|2020-09-22|3128.0|0|3128.0|0|183.0|0|0.0|100
0|2020-09-23|3128.0|0|3128.0|0|185.0|0|0.0|100
0|2020-09-24|3129.0|0|3129.0|0|186.0|0|0.0|100
0|2020-09-25|3137.0|0|3137.0|0|187.0|0|0.0|100
0|2020-09-26|3141.0|0|3141.0|0|187.0|0|0.0|100
0|2020-09-27|3147.0|0|3147.0|0|187.0|0|0.0|100
0|2020-09-28|3149.0|0|3149.0|0|187.0|0|0.0|100
0|2020-09-29|3152.0|0|3152.0|0|187.0|0|0.0|100
0|2020-09-30|3159.0|0|3159.0|0|187.0|0|0.0|100
0|2020-10-01|3163.0|0|3163.0|0|187.0|0|0.0|100
0|2020-10-02|3164.0|0|3164.0|0|187.0|0|0.0|100
0|2020-10-03|3170.0|0|3170.0|0|188.0|0|0.0|100
0|2020-10-04|3170.0|0|3170.0|0|188.0|0|0.0|100
0|2020-10-05|3183.0|0|3263.0|0|188.0|0|0.0|100
0|2020-10-06|3184.0|0|3264.0|0|188.0|0|0.0|100
0|2020-10-07|3187.0|0|3267.0|0|188.0|0|0.0|100
0|2020-10-08|3192.0|0|3272.0|0|188.0|0|0.0|100
0|2020-10-09|3204.0|0|3284.0|0|188.0|0|0.0|100
0|2020-10-10|3215.0|0|3295.0|0|188.0|0|0.0|100
0|2020-10-11|3216.0|0|3296.0|0|188.0|0|0.0|100
0|2020-10-12|3223.0|0|3306.0|0|188.0|0|0.0|100
0|2020-10-13|3227.0|0|3310.0|0|188.0|0|0.0|100
0|2020-10-14|3237.0|0|3320.0|0|188.0|0|0.0|100
0|2020-10-15|3245.0|0|3328.0|0|189.0|0|0.0|100
0|2020-10-16|3251.0|0|3334.0|0|190.0|0|0.0|100
0|2020-10-17|3254.0|0|3337.0|0|190.0|0|0.0|100
0|2020-10-18|3254.0|0|3345.0|0|190.0|0|0.0|100
0|2020-10-19|3267.0|0|3353.0|0|190.0|0|0.0|100
0|2020-10-20|3271.0|0|3357.0|0|190.0|0|0.0|100
0|2020-10-21|3277.0|0|3363.0|0|190.0|0|0.0|100
0|2020-10-22|3277.0|0|3454.0|0|190.0|0|0.0|100
0|2020-10-23|3277.0|0|3461.0|0|190.0|0|0.0|100
0|2020-10-24|3277.0|0|3465.0|0|190.0|0|0.0|100
0|2020-10-25|3277.0|0|3467.0|0|190.0|0|0.0|100
0|2020-10-26|3277.0|0|3470.0|0|190.0|0|0.0|100
0|2020-10-27|3277.0|0|3468.0|0|190.0|0|0.0|100
0|2020-10-28|3277.0|0|3474.0|0|190.0|0|0.0|100
0|2020-10-29|3300.0|0|3479.0|0|191.0|0|0.0|100
0|2020-10-30|3307.0|0|3481.0|0|191.0|0|0.0|100
0|2020-10-31|3307.0|0|3486.0|0|191.0|0|0.0|100
0|2020-11-01|3307.0|0|3492.0|0|191.0|0|0.0|100
0|2020-11-02|3320.0|0|3508.0|0|191.0|0|0.0|100
0|2020-11-03|3320.0|0|3509.0|0|191.0|0|0.0|100
0|2020-11-04|3322.0|0|3516.0|0|193.0|0|0.0|100
0|2020-11-05|3322.0|0|3523.0|0|193.0|0|0.0|100
0|2020-11-06|3334.0|0|3535.0|0|193.0|0|0.0|100
0|2020-11-07|3342.0|0|3543.0|0|193.0|0|0.0|100
0|2020-11-08|3344.0|0|3548.0|0|193.0|0|0.0|100
0|2020-11-09|3544.0|0|3552.0|0|194.0|0|0.0|100
0|2020-11-10|3544.0|0|3560.0|0|194.0|0|0.0|100
0|2020-11-11|3559.0|0|3567.0|0|194.0|0|0.0|100
0|2020-11-12|3559.0|0|3575.0|0|195.0|0|0.0|100
0|2020-11-13|3579.0|0|3587.0|0|200.0|0|0.0|100
0|2020-11-14|3589.0|0|3597.0|0|200.0|0|0.0|100
0|2020-11-15|3589.0|0|3603.0|0|200.0|0|0.0|100
0|2020-11-16|3596.0|0|3605.0|0|202.0|0|0.0|100
0|2020-11-17|3596.0|0|3607.0|0|202.0|0|0.0|100
0|2020-11-18|3596.0|0|3622.0|0|202.0|0|0.0|100
0|2020-11-19|3596.0|0|3637.0|0|203.0|0|0.0|100
0|2020-11-20|3637.0|0|3646.0|0|203.0|0|0.0|100
0|2020-11-21|3649.0|0|3658.0|0|203.0|0|0.0|100
0|2020-11-22|3651.0|0|3660.0|0|203.0|0|0.0|100
0|2020-11-23|3651.0|0|3664.0|0|203.0|0|0.0|100
0|2020-11-24|3651.0|0|3678.0|0|203.0|0|0.0|100
0|2020-11-25|3651.0|0|3687.0|0|203.0|0|0.0|100
0|2020-11-26|3651.0|0|3702.0|0|203.0|0|0.0|100
0|2020-11-27|3702.0|0|3711.0|0|203.0|0|0.0|100
0|2020-11-28|3702.0|0|3715.0|0|203.0|0|0.0|100
0|2020-11-29|3710.0|0|3719.0|0|204.0|0|0.0|100
0|2020-11-30|3713.0|0|3722.0|0|204.0|0|0.0|100
0|2020-12-01|3713.0|0|3782.0|0|204.0|0|0.0|100
0|2020-12-02|3819.0|0|3828.0|0|204.0|0|0.0|100
0|2020-12-03|3849.0|0|3858.0|0|204.0|0|0.0|100
0|2020-12-04|3880.0|0|3889.0|0|204.0|0|0.0|100
0|2020-12-05|3900.0|0|3909.0|0|205.0|0|0.0|100
0|2020-12-06|3906.0|0|3915.0|0|205.0|0|0.0|100
0|2020-12-07|3947.0|0|3957.0|0|205.0|0|0.0|100
0|2020-12-08|3947.0|0|3970.0|0|205.0|0|0.0|100
0|2020-12-09|3997.0|0|4007.0|0|205.0|0|0.0|100
0|2020-12-10|3997.0|0|4063.0|0|205.0|0|0.0|100
0|2020-12-11|4093.0|0|4103.0|0|206.0|0|0.0|100
0|2020-12-12|4093.0|0|4153.0|0|206.0|0|0.0|100
0|2020-12-13|4093.0|0|4177.0|0|206.0|0|0.0|100
0|2020-12-14|4093.0|0|4195.0|0|206.0|0|0.0|100
0|2020-12-15|4204.0|0|4214.0|0|207.0|0|0.0|100
0|2020-12-16|4204.0|0|4259.0|0|207.0|0|0.0|100
0|2020-12-17|4290.0|0|4300.0|0|207.0|0|0.0|100
0|2020-12-18|4331.0|0|4341.0|0|207.0|0|0.0|100
0|2020-12-19|4341.0|0|4351.0|0|207.0|0|0.0|100
0|2020-12-20|4375.0|0|4385.0|0|207.0|0|0.0|100
0|2020-12-21|4375.0|0|4396.0|0|207.0|0|0.0|100
0|2020-12-22|4375.0|0|4421.0|0|207.0|0|0.0|100
0|2020-12-23|4375.0|0|4451.0|0|207.0|0|0.0|100
0|2020-12-24|4375.0|0|4513.0|0|207.0|0|0.0|100
0|2020-12-25|4375.0|0|4530.0|0|207.0|0|0.0|100
0|2020-12-26|4375.0|0|4533.0|0|207.0|0|0.0|100
0|2020-12-27|4375.0|0|4549.0|0|207.0|0|0.0|100
0|2020-12-28|4375.0|0|4578.0|0|207.0|0|0.0|100
0|2020-12-29|4375.0|0|4618.0|0|212.0|0|0.0|100
0|2020-12-30|4375.0|0|4687.0|0|212.0|0|0.0|100
0|2020-12-31|4375.0|0|4761.0|0|212.0|0|0.0|100
0|2021-01-01|4829.0|0|4846.0|0|213.0|0|0.0|100
0|2021-01-02|4846.0|0|4863.0|0|213.0|0|0.0|100
0|2021-01-03|4846.0|0|4882.0|0|213.0|0|0.0|100
0|2021-01-04|4941.0|0|4972.0|0|213.0|0|0.0|100
0|2021-01-05|5014.0|0|5045.0|0|213.0|0|0.0|100
0|2021-01-06|5123.0|0|5154.0|0|213.0|0|0.0|100
0|2021-01-07|5123.0|0|5240.0|0|213.0|0|0.0|100
0|2021-01-08|5123.0|0|5374.0|0|213.0|0|0.0|100
0|2021-01-09|5445.0|0|5476.0|0|216.0|0|0.0|100
0|2021-01-10|5486.0|0|5517.0|0|217.0|0|0.0|100
0|2021-01-11|5486.0|0|5548.0|0|217.0|0|0.0|100
0|2021-01-12|5486.0|0|5611.0|0|217.0|0|0.0|100
0|2021-01-13|5666.0|0|5695.0|0|217.0|0|0.0|100
0|2021-01-14|5666.0|0|5769.0|0|217.0|0|0.0|100
0|2021-01-15|5666.0|0|5850.0|0|228.0|0|0.0|100
0|2021-01-16|5864.0|0|5893.0|0|233.0|0|0.0|100
0|2021-01-17|5864.0|0|5924.0|0|233.0|0|0.0|100
0|2021-01-18|5902.0|0|5931.0|0|233.0|0|0.0|100
0|2021-01-19|5946.0|0|5974.0|0|235.0|0|0.0|100
0|2021-01-20|5946.0|0|6042.0|0|235.0|0|0.0|100
0|2021-01-21|5946.0|0|6096.0|0|235.0|0|0.0|100
0|2021-01-22|6145.0|0|6173.0|0|235.0|0|0.0|100
0|2021-01-23|6216.0|0|6244.0|0|244.0|0|0.0|100
