|dates|Vilas_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Vilas_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Vilas_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Vilas_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Vilas_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Vilas_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Vilas_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Vilas_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-30|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-31|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-01|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-02|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-03|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-04|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-05|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-06|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-07|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-08|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-09|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-12|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-13|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-14|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-16|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-18|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-19|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-23|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-24|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-26|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-01|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-02|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-03|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-04|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-05|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-06|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-07|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-08|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-09|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-10|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-11|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-15|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-16|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-17|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-18|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-19|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-20|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-21|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-22|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-23|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-24|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-25|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-26|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-27|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-28|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-29|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-30|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-31|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-08-01|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-02|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-08-03|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-08-04|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-08-05|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-08-06|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-07|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-08|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-08-09|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-08-10|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-11|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-08-12|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-13|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-14|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-15|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-16|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-17|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-18|74.0|0|80.0|0|0.0|0|0.0|100
0|2020-08-19|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-08-20|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-21|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-08-22|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-08-23|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-08-24|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-08-25|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-08-26|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-08-27|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-08-28|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-29|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-08-30|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-08-31|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-09-01|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-09-02|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-09-03|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-09-04|124.0|0|126.0|0|0.0|0|0.0|100
0|2020-09-05|124.0|0|127.0|0|0.0|0|0.0|100
0|2020-09-06|128.0|0|131.0|0|0.0|0|0.0|100
0|2020-09-07|128.0|0|131.0|0|0.0|0|0.0|100
0|2020-09-08|135.0|0|138.0|0|0.0|0|0.0|100
0|2020-09-09|136.0|0|139.0|0|0.0|0|0.0|100
0|2020-09-10|136.0|0|139.0|0|0.0|0|0.0|100
0|2020-09-11|136.0|0|139.0|0|1.0|0|0.0|100
0|2020-09-12|136.0|0|139.0|0|1.0|0|0.0|100
0|2020-09-13|142.0|0|145.0|0|1.0|0|0.0|100
0|2020-09-14|145.0|0|148.0|0|1.0|0|0.0|100
0|2020-09-15|145.0|0|151.0|0|1.0|0|0.0|100
0|2020-09-16|145.0|0|158.0|0|1.0|0|0.0|100
0|2020-09-17|145.0|0|159.0|0|1.0|0|0.0|100
0|2020-09-18|157.0|0|161.0|0|1.0|0|0.0|100
0|2020-09-19|170.0|0|170.0|0|1.0|0|0.0|100
0|2020-09-20|172.0|0|172.0|0|1.0|0|0.0|100
0|2020-09-21|172.0|0|176.0|0|1.0|0|0.0|100
0|2020-09-22|174.0|0|178.0|0|1.0|0|0.0|100
0|2020-09-23|177.0|0|182.0|0|1.0|0|0.0|100
0|2020-09-24|184.0|0|189.0|0|1.0|0|0.0|100
0|2020-09-25|193.0|0|198.0|0|1.0|0|0.0|100
0|2020-09-26|201.0|0|206.0|0|1.0|0|0.0|100
0|2020-09-27|212.0|0|219.0|0|1.0|0|0.0|100
0|2020-09-28|217.0|0|224.0|0|1.0|0|0.0|100
0|2020-09-29|227.0|0|235.0|0|1.0|0|0.0|100
0|2020-09-30|237.0|0|244.0|0|1.0|0|0.0|100
0|2020-10-01|243.0|0|250.0|0|1.0|0|0.0|100
0|2020-10-02|253.0|0|260.0|0|1.0|0|0.0|100
0|2020-10-03|272.0|0|279.0|0|1.0|0|0.0|100
0|2020-10-04|286.0|0|294.0|0|1.0|0|0.0|100
0|2020-10-05|298.0|0|307.0|0|1.0|0|0.0|100
0|2020-10-06|303.0|0|312.0|0|1.0|0|0.0|100
0|2020-10-07|307.0|0|317.0|0|1.0|0|0.0|100
0|2020-10-08|319.0|0|332.0|0|1.0|0|0.0|100
0|2020-10-09|328.0|0|341.0|0|1.0|0|0.0|100
0|2020-10-10|336.0|0|352.0|0|1.0|0|0.0|100
0|2020-10-11|338.0|0|354.0|0|1.0|0|0.0|100
0|2020-10-12|343.0|0|359.0|0|2.0|0|0.0|100
0|2020-10-13|353.0|0|370.0|0|2.0|0|0.0|100
0|2020-10-14|367.0|0|385.0|0|3.0|0|0.0|100
0|2020-10-15|388.0|0|406.0|0|3.0|0|0.0|100
0|2020-10-16|397.0|0|417.0|0|3.0|0|0.0|100
0|2020-10-17|397.0|0|417.0|0|3.0|0|0.0|100
0|2020-10-18|397.0|0|417.0|0|3.0|0|0.0|100
0|2020-10-19|420.0|0|440.0|0|3.0|0|0.0|100
0|2020-10-20|448.0|0|467.0|0|3.0|0|0.0|100
0|2020-10-21|459.0|0|478.0|0|4.0|0|0.0|100
0|2020-10-22|479.0|0|498.0|0|5.0|0|0.0|100
0|2020-10-23|509.0|0|528.0|0|5.0|0|0.0|100
0|2020-10-24|521.0|0|540.0|0|5.0|0|0.0|100
0|2020-10-25|521.0|0|557.0|0|5.0|0|0.0|100
0|2020-10-26|543.0|0|563.0|0|5.0|0|0.0|100
0|2020-10-27|555.0|0|575.0|0|5.0|0|0.0|100
0|2020-10-28|555.0|0|583.0|0|5.0|0|0.0|100
0|2020-10-29|585.0|0|605.0|0|7.0|0|0.0|100
0|2020-10-30|612.0|0|632.0|0|7.0|0|0.0|100
0|2020-10-31|638.0|0|658.0|0|7.0|0|0.0|100
0|2020-11-01|638.0|0|677.0|0|7.0|0|0.0|100
0|2020-11-02|668.0|0|689.0|0|6.0|0|0.0|100
0|2020-11-03|673.0|0|694.0|0|7.0|0|0.0|100
0|2020-11-04|722.0|0|744.0|0|7.0|0|0.0|100
0|2020-11-05|744.0|0|766.0|0|7.0|0|0.0|100
0|2020-11-06|754.0|0|776.0|0|7.0|0|0.0|100
0|2020-11-07|799.0|0|821.0|0|8.0|0|0.0|100
0|2020-11-08|819.0|0|841.0|0|8.0|0|0.0|100
0|2020-11-09|852.0|0|852.0|0|8.0|0|0.0|100
0|2020-11-10|852.0|0|869.0|0|8.0|0|0.0|100
0|2020-11-11|904.0|0|904.0|0|8.0|0|0.0|100
0|2020-11-12|904.0|0|920.0|0|8.0|0|0.0|100
0|2020-11-13|941.0|0|941.0|0|8.0|0|0.0|100
0|2020-11-14|958.0|0|958.0|0|9.0|0|0.0|100
0|2020-11-15|958.0|0|987.0|0|9.0|0|0.0|100
0|2020-11-16|1012.0|0|1012.0|0|9.0|0|0.0|100
0|2020-11-17|1012.0|0|1038.0|0|9.0|0|0.0|100
0|2020-11-18|1064.0|0|1064.0|0|11.0|0|0.0|100
0|2020-11-19|1078.0|0|1078.0|0|11.0|0|0.0|100
0|2020-11-20|1100.0|0|1100.0|0|11.0|0|0.0|100
0|2020-11-21|1128.0|0|1128.0|0|11.0|0|0.0|100
0|2020-11-22|1141.0|0|1141.0|0|11.0|0|0.0|100
0|2020-11-23|1141.0|0|1160.0|0|11.0|0|0.0|100
0|2020-11-24|1141.0|0|1177.0|0|11.0|0|0.0|100
0|2020-11-25|1200.0|0|1200.0|0|12.0|0|0.0|100
0|2020-11-26|1200.0|0|1231.0|0|12.0|0|0.0|100
0|2020-11-27|1200.0|0|1246.0|0|12.0|0|0.0|100
0|2020-11-28|1200.0|0|1266.0|0|12.0|0|0.0|100
0|2020-11-29|1275.0|0|1275.0|0|13.0|0|0.0|100
0|2020-11-30|1286.0|0|1286.0|0|13.0|0|0.0|100
0|2020-12-01|1286.0|0|1301.0|0|13.0|0|0.0|100
0|2020-12-02|1323.0|0|1323.0|0|13.0|0|0.0|100
0|2020-12-03|1339.0|0|1339.0|0|13.0|0|0.0|100
0|2020-12-04|1364.0|0|1364.0|0|13.0|0|0.0|100
0|2020-12-05|1386.0|0|1386.0|0|13.0|0|0.0|100
0|2020-12-06|1386.0|0|1386.0|0|13.0|0|0.0|100
0|2020-12-07|1386.0|0|1401.0|0|13.0|0|0.0|100
0|2020-12-08|1386.0|0|1408.0|0|13.0|0|0.0|100
0|2020-12-09|1386.0|0|1419.0|0|17.0|0|0.0|100
0|2020-12-10|1440.0|0|1440.0|0|17.0|0|0.0|100
0|2020-12-11|1452.0|0|1452.0|0|21.0|0|0.0|100
0|2020-12-12|1465.0|0|1465.0|0|21.0|0|0.0|100
0|2020-12-13|1472.0|0|1472.0|0|21.0|0|0.0|100
0|2020-12-14|1479.0|0|1479.0|0|21.0|0|0.0|100
0|2020-12-15|1490.0|0|1490.0|0|21.0|0|0.0|100
0|2020-12-16|1508.0|0|1508.0|0|21.0|0|0.0|100
0|2020-12-17|1523.0|0|1523.0|0|23.0|0|0.0|100
0|2020-12-18|1541.0|0|1541.0|0|23.0|0|0.0|100
0|2020-12-19|1557.0|0|1557.0|0|23.0|0|0.0|100
0|2020-12-20|1563.0|0|1563.0|0|23.0|0|0.0|100
0|2020-12-21|1571.0|0|1571.0|0|23.0|0|0.0|100
0|2020-12-22|1590.0|0|1590.0|0|23.0|0|0.0|100
0|2020-12-23|1597.0|0|1597.0|0|23.0|0|0.0|100
0|2020-12-24|1603.0|0|1603.0|0|23.0|0|0.0|100
0|2020-12-25|1616.0|0|1616.0|0|23.0|0|0.0|100
0|2020-12-26|1617.0|0|1617.0|0|23.0|0|0.0|100
0|2020-12-27|1626.0|0|1626.0|0|23.0|0|0.0|100
0|2020-12-28|1626.0|0|1627.0|0|23.0|0|0.0|100
0|2020-12-29|1637.0|0|1637.0|0|23.0|0|0.0|100
0|2020-12-30|1651.0|0|1651.0|0|23.0|0|0.0|100
0|2020-12-31|1651.0|0|1669.0|0|23.0|0|0.0|100
0|2021-01-01|1671.0|0|1671.0|0|23.0|0|0.0|100
0|2021-01-02|1676.0|0|1676.0|0|23.0|0|0.0|100
0|2021-01-03|1676.0|0|1676.0|0|23.0|0|0.0|100
0|2021-01-04|1684.0|0|1684.0|0|23.0|0|0.0|100
0|2021-01-05|1700.0|0|1700.0|0|23.0|0|0.0|100
0|2021-01-06|1715.0|0|1715.0|0|23.0|0|0.0|100
0|2021-01-07|1715.0|0|1742.0|0|23.0|0|0.0|100
0|2021-01-08|1757.0|0|1757.0|0|23.0|0|0.0|100
0|2021-01-09|1782.0|0|1782.0|0|29.0|0|0.0|100
0|2021-01-10|1782.0|0|1794.0|0|29.0|0|0.0|100
0|2021-01-11|1782.0|0|1815.0|0|30.0|0|0.0|100
0|2021-01-12|1837.0|0|1837.0|0|30.0|0|0.0|100
0|2021-01-13|1842.0|0|1842.0|0|31.0|0|0.0|100
0|2021-01-14|1842.0|0|1856.0|0|33.0|0|0.0|100
0|2021-01-15|1842.0|0|1875.0|0|33.0|0|0.0|100
0|2021-01-16|1842.0|0|1890.0|0|33.0|0|0.0|100
0|2021-01-17|1900.0|0|1900.0|0|33.0|0|0.0|100
0|2021-01-18|1906.0|0|1906.0|0|33.0|0|0.0|100
0|2021-01-19|1909.0|0|1909.0|0|33.0|0|0.0|100
0|2021-01-20|1909.0|0|1914.0|0|33.0|0|0.0|100
0|2021-01-21|1929.0|0|1929.0|0|33.0|0|0.0|100
0|2021-01-22|1929.0|0|1939.0|0|33.0|0|0.0|100
0|2021-01-23|1948.0|0|1948.0|0|33.0|0|0.0|100
0|2021-01-24|1948.0|0|1956.0|0|33.0|0|0.0|100
0|2021-01-25|1948.0|0|1966.0|0|33.0|0|0.0|100
0|2021-01-26|1980.0|0|1980.0|0|33.0|0|0.0|100
0|2021-01-27|2001.0|0|2001.0|0|33.0|0|0.0|100
0|2021-01-28|2001.0|0|2019.0|0|34.0|0|0.0|100
0|2021-01-29|2033.0|0|2033.0|0|34.0|0|0.0|100
0|2021-01-30|2033.0|0|2059.0|0|34.0|0|0.0|100
0|2021-01-31|2033.0|0|2067.0|0|34.0|0|0.0|100
0|2021-02-01|2074.0|0|2074.0|0|34.0|0|0.0|100
0|2021-02-02|2074.0|0|2077.0|0|34.0|0|0.0|100
0|2021-02-03|2074.0|0|2094.0|0|34.0|0|0.0|100
0|2021-02-04|2096.0|0|2096.0|0|34.0|0|0.0|100
