|dates|Schuylkill_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Schuylkill_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Schuylkill_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|Schuylkill_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|Schuylkill_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Schuylkill_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Schuylkill_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Schuylkill_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|7.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-28|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-29|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-30|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-31|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-01|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-04-02|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-04-03|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-04-04|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-04-05|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-04-06|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-04-07|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-04-08|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-04-09|149.0|0|149.0|0|1.0|0|0.0|100
0|2020-04-10|164.0|0|164.0|0|1.0|0|0.0|100
0|2020-04-11|179.0|0|179.0|0|2.0|0|0.0|100
0|2020-04-12|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-04-13|192.0|0|192.0|0|2.0|0|0.0|100
0|2020-04-14|200.0|0|200.0|0|2.0|0|0.0|100
0|2020-04-15|212.0|0|212.0|0|3.0|0|0.0|100
0|2020-04-16|236.0|0|236.0|0|4.0|0|0.0|100
0|2020-04-17|244.0|0|244.0|0|4.0|0|0.0|100
0|2020-04-18|254.0|0|254.0|0|5.0|0|0.0|100
0|2020-04-19|261.0|0|261.0|0|5.0|0|0.0|100
0|2020-04-20|267.0|0|267.0|0|5.0|0|0.0|100
0|2020-04-21|277.0|0|277.0|0|7.0|0|0.0|100
0|2020-04-22|283.0|0|283.0|0|7.0|0|0.0|100
0|2020-04-23|290.0|0|290.0|0|5.0|0|0.0|100
0|2020-04-24|300.0|0|300.0|0|5.0|0|0.0|100
0|2020-04-25|311.0|0|311.0|0|5.0|0|0.0|100
0|2020-04-26|321.0|0|321.0|0|5.0|0|0.0|100
0|2020-04-27|324.0|0|324.0|0|5.0|0|0.0|100
0|2020-04-28|330.0|0|330.0|0|5.0|0|0.0|100
0|2020-04-29|343.0|0|343.0|0|5.0|0|0.0|100
0|2020-04-30|368.0|0|368.0|0|6.0|0|0.0|100
0|2020-05-01|375.0|0|375.0|0|6.0|0|0.0|100
0|2020-05-02|384.0|0|384.0|0|7.0|0|0.0|100
0|2020-05-03|395.0|0|395.0|0|7.0|0|0.0|100
0|2020-05-04|398.0|0|398.0|0|7.0|0|0.0|100
0|2020-05-05|405.0|0|405.0|0|7.0|0|0.0|100
0|2020-05-06|419.0|0|419.0|0|9.0|0|0.0|100
0|2020-05-07|422.0|0|422.0|0|10.0|0|0.0|100
0|2020-05-08|430.0|0|430.0|0|13.0|0|0.0|100
0|2020-05-09|437.0|0|437.0|0|13.0|0|0.0|100
0|2020-05-10|451.0|0|451.0|0|13.0|0|0.0|100
0|2020-05-11|453.0|0|453.0|0|13.0|0|0.0|100
0|2020-05-12|459.0|0|459.0|0|14.0|0|0.0|100
