|dates|Lincoln_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Lincoln_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Lincoln_SouthDakota_UnitedStates.NYT_ConfirmedCases.data|Lincoln_SouthDakota_UnitedStates.NYT_ConfirmedCases.missing|Lincoln_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Lincoln_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Lincoln_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Lincoln_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-29|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-31|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-04-01|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-02|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-03|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-04|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-04-05|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-06|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-04-07|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-08|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-09|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-10|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-11|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-12|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-13|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-04-14|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-15|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-04-16|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-04-17|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-04-18|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-04-19|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-04-20|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-21|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-04-22|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-04-23|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-04-24|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-04-25|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-04-26|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-04-27|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-04-28|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-04-29|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-04-30|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-05-01|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-05-02|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-05-03|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-05-04|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-05-05|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-05-06|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-05-07|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-05-08|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-05-09|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-05-10|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-05-11|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-05-12|190.0|0|190.0|0|0.0|0|0.0|100
