|dates|Lincoln_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Lincoln_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Lincoln_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Lincoln_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Lincoln_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Lincoln_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Lincoln_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Lincoln_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-27|5.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-31|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-04-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-04-02|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-04-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-04-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-04-05|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-04-06|7.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-07|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-08|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-09|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-10|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-11|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-12|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-13|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-04-14|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-04-15|59.0|0|61.0|0|0.0|0|0.0|100
0|2020-04-16|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-04-17|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-04-18|110.0|0|111.0|0|0.0|0|0.0|100
0|2020-04-19|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-04-20|258.0|0|258.0|0|0.0|0|0.0|100
0|2020-04-21|258.0|0|443.0|0|0.0|0|0.0|100
0|2020-04-22|445.0|0|512.0|0|0.0|0|0.0|100
0|2020-04-23|630.0|0|630.0|0|0.0|0|0.0|100
0|2020-04-24|707.0|0|707.0|0|0.0|0|0.0|100
0|2020-04-25|721.0|0|721.0|0|0.0|0|0.0|100
0|2020-04-26|727.0|0|727.0|0|0.0|0|0.0|100
0|2020-04-27|754.0|0|754.0|0|0.0|0|0.0|100
0|2020-04-28|755.0|0|755.0|0|0.0|0|0.0|100
0|2020-04-29|756.0|0|814.0|0|0.0|0|0.0|100
0|2020-04-30|814.0|0|814.0|0|0.0|0|0.0|100
0|2020-05-01|816.0|0|815.0|0|0.0|0|0.0|100
0|2020-05-02|817.0|0|817.0|0|2.0|0|0.0|100
0|2020-05-03|822.0|0|822.0|0|4.0|0|0.0|100
0|2020-05-04|842.0|0|842.0|0|4.0|0|0.0|100
0|2020-05-05|853.0|0|853.0|0|5.0|0|0.0|100
0|2020-05-06|883.0|0|883.0|0|6.0|0|0.0|100
0|2020-05-07|899.0|0|899.0|0|6.0|0|0.0|100
0|2020-05-08|907.0|0|907.0|0|6.0|0|0.0|100
0|2020-05-09|907.0|0|907.0|0|6.0|0|0.0|100
0|2020-05-10|937.0|0|937.0|0|7.0|0|0.0|100
0|2020-05-11|941.0|0|941.0|0|7.0|0|0.0|100
0|2020-05-12|942.0|0|942.0|0|7.0|0|0.0|100
0|2020-05-13|942.0|0|942.0|0|7.0|0|0.0|100
