|dates|Lake_Ohio_UnitedStates.JHU_ConfirmedCases.data|Lake_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Lake_Ohio_UnitedStates.NYT_ConfirmedCases.data|Lake_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Lake_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Lake_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Lake_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Lake_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-24|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-25|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-26|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-27|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-03-28|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-03-29|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-03-30|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-03-31|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-04-01|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-04-02|62.0|0|62.0|0|3.0|0|0.0|100
0|2020-04-03|65.0|0|66.0|0|3.0|0|0.0|100
0|2020-04-04|76.0|0|76.0|0|3.0|0|0.0|100
0|2020-04-05|79.0|0|79.0|0|3.0|0|0.0|100
0|2020-04-06|87.0|0|87.0|0|3.0|0|0.0|100
0|2020-04-07|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-04-08|99.0|0|99.0|0|4.0|0|0.0|100
0|2020-04-09|106.0|0|106.0|0|5.0|0|0.0|100
0|2020-04-10|108.0|0|108.0|0|5.0|0|0.0|100
0|2020-04-11|112.0|0|112.0|0|6.0|0|0.0|100
0|2020-04-12|114.0|0|114.0|0|6.0|0|0.0|100
0|2020-04-13|117.0|0|117.0|0|6.0|0|0.0|100
0|2020-04-14|121.0|0|121.0|0|6.0|0|0.0|100
0|2020-04-15|124.0|0|124.0|0|6.0|0|0.0|100
0|2020-04-16|127.0|0|127.0|0|6.0|0|0.0|100
0|2020-04-17|130.0|0|130.0|0|6.0|0|0.0|100
0|2020-04-18|131.0|0|131.0|0|6.0|0|0.0|100
0|2020-04-19|133.0|0|133.0|0|6.0|0|0.0|100
0|2020-04-20|135.0|0|135.0|0|6.0|0|0.0|100
0|2020-04-21|139.0|0|139.0|0|6.0|0|0.0|100
0|2020-04-22|145.0|0|145.0|0|6.0|0|0.0|100
0|2020-04-23|148.0|0|148.0|0|6.0|0|0.0|100
0|2020-04-24|154.0|0|154.0|0|7.0|0|0.0|100
0|2020-04-25|157.0|0|157.0|0|7.0|0|0.0|100
0|2020-04-26|157.0|0|157.0|0|7.0|0|0.0|100
0|2020-04-27|158.0|0|158.0|0|7.0|0|0.0|100
0|2020-04-28|160.0|0|160.0|0|7.0|0|0.0|100
0|2020-04-29|165.0|0|165.0|0|7.0|0|0.0|100
0|2020-04-30|168.0|0|168.0|0|7.0|0|0.0|100
0|2020-05-01|170.0|0|170.0|0|8.0|0|0.0|100
0|2020-05-02|170.0|0|170.0|0|8.0|0|0.0|100
0|2020-05-03|172.0|0|172.0|0|8.0|0|0.0|100
0|2020-05-04|173.0|0|173.0|0|8.0|0|0.0|100
0|2020-05-05|176.0|0|176.0|0|8.0|0|0.0|100
0|2020-05-06|180.0|0|180.0|0|8.0|0|0.0|100
0|2020-05-07|187.0|0|187.0|0|8.0|0|0.0|100
0|2020-05-08|192.0|0|192.0|0|8.0|0|0.0|100
0|2020-05-09|194.0|0|194.0|0|8.0|0|0.0|100
0|2020-05-10|197.0|0|197.0|0|8.0|0|0.0|100
0|2020-05-11|199.0|0|199.0|0|8.0|0|0.0|100
0|2020-05-12|203.0|0|203.0|0|8.0|0|0.0|100
0|2020-05-13|206.0|0|206.0|0|8.0|0|0.0|100
