|dates|Knox_Illinois_UnitedStates.JHU_ConfirmedCases.data|Knox_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Knox_Illinois_UnitedStates.NYT_ConfirmedCases.data|Knox_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Knox_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Knox_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Knox_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Knox_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-05-15|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-05-16|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-05-17|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-05-18|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-05-19|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-05-20|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-05-21|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-05-22|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-05-23|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-05-24|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-05-25|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-05-26|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-05-27|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-05-28|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-05-29|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-05-30|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-05-31|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-06-01|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-06-02|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-06-03|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-06-04|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-06-05|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-06-06|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-06-07|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-06-08|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-06-09|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-06-10|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-06-11|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-06-12|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-06-13|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-06-14|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-06-15|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-06-16|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-06-17|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-06-18|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-06-19|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-06-20|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-06-21|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-06-22|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-06-23|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-06-24|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-06-25|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-06-26|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-06-27|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-06-28|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-06-29|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-06-30|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-07-01|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-07-02|132.0|0|134.0|0|0.0|0|0.0|100
0|2020-07-03|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-07-04|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-07-05|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-07-06|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-07-07|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-07-08|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-07-09|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-07-10|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-07-11|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-07-12|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-07-13|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-07-14|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-07-15|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-07-16|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-07-17|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-07-18|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-07-19|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-07-20|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-07-21|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-07-22|199.0|0|199.0|0|1.0|0|0.0|100
0|2020-07-23|199.0|0|199.0|0|1.0|0|0.0|100
0|2020-07-24|211.0|0|211.0|0|1.0|0|0.0|100
0|2020-07-25|216.0|0|216.0|0|1.0|0|0.0|100
0|2020-07-26|219.0|0|219.0|0|1.0|0|0.0|100
0|2020-07-27|223.0|0|223.0|0|1.0|0|0.0|100
0|2020-07-28|223.0|0|223.0|0|1.0|0|0.0|100
0|2020-07-29|227.0|0|227.0|0|1.0|0|0.0|100
0|2020-07-30|235.0|0|235.0|0|1.0|0|0.0|100
0|2020-07-31|241.0|0|241.0|0|1.0|0|0.0|100
0|2020-08-01|251.0|0|251.0|0|1.0|0|0.0|100
0|2020-08-02|259.0|0|259.0|0|1.0|0|0.0|100
0|2020-08-03|262.0|0|262.0|0|1.0|0|0.0|100
0|2020-08-04|265.0|0|265.0|0|1.0|0|0.0|100
0|2020-08-05|279.0|0|279.0|0|1.0|0|0.0|100
0|2020-08-06|285.0|0|285.0|0|2.0|0|0.0|100
0|2020-08-07|291.0|0|291.0|0|1.0|0|0.0|100
0|2020-08-08|297.0|0|297.0|0|1.0|0|0.0|100
0|2020-08-09|299.0|0|299.0|0|1.0|0|0.0|100
0|2020-08-10|303.0|0|303.0|0|1.0|0|0.0|100
0|2020-08-11|313.0|0|313.0|0|1.0|0|0.0|100
0|2020-08-12|324.0|0|324.0|0|1.0|0|0.0|100
0|2020-08-13|331.0|0|331.0|0|1.0|0|0.0|100
0|2020-08-14|344.0|0|344.0|0|1.0|0|0.0|100
0|2020-08-15|351.0|0|351.0|0|1.0|0|0.0|100
0|2020-08-16|361.0|0|361.0|0|1.0|0|0.0|100
0|2020-08-17|370.0|0|370.0|0|1.0|0|0.0|100
0|2020-08-18|384.0|0|384.0|0|1.0|0|0.0|100
0|2020-08-19|395.0|0|395.0|0|2.0|0|0.0|100
0|2020-08-20|395.0|0|395.0|0|2.0|0|0.0|100
0|2020-08-21|406.0|0|406.0|0|3.0|0|0.0|100
0|2020-08-22|415.0|0|415.0|0|3.0|0|0.0|100
0|2020-08-23|422.0|0|422.0|0|3.0|0|0.0|100
0|2020-08-24|425.0|0|425.0|0|3.0|0|0.0|100
0|2020-08-25|429.0|0|429.0|0|3.0|0|0.0|100
0|2020-08-26|436.0|0|436.0|0|3.0|0|0.0|100
0|2020-08-27|440.0|0|440.0|0|3.0|0|0.0|100
0|2020-08-28|441.0|0|441.0|0|3.0|0|0.0|100
0|2020-08-29|441.0|0|441.0|0|3.0|0|0.0|100
0|2020-08-30|449.0|0|449.0|0|3.0|0|0.0|100
0|2020-08-31|458.0|0|458.0|0|3.0|0|0.0|100
0|2020-09-01|459.0|0|459.0|0|3.0|0|0.0|100
0|2020-09-02|460.0|0|460.0|0|3.0|0|0.0|100
0|2020-09-03|468.0|0|468.0|0|3.0|0|0.0|100
0|2020-09-04|483.0|0|483.0|0|3.0|0|0.0|100
0|2020-09-05|484.0|0|484.0|0|3.0|0|0.0|100
0|2020-09-06|497.0|0|497.0|0|3.0|0|0.0|100
0|2020-09-07|497.0|0|497.0|0|3.0|0|0.0|100
0|2020-09-08|498.0|0|498.0|0|3.0|0|0.0|100
0|2020-09-09|505.0|0|505.0|0|3.0|0|0.0|100
0|2020-09-10|506.0|0|506.0|0|3.0|0|0.0|100
0|2020-09-11|511.0|0|511.0|0|3.0|0|0.0|100
0|2020-09-12|521.0|0|521.0|0|3.0|0|0.0|100
0|2020-09-13|525.0|0|525.0|0|3.0|0|0.0|100
0|2020-09-14|527.0|0|527.0|0|3.0|0|0.0|100
0|2020-09-15|538.0|0|538.0|0|3.0|0|0.0|100
0|2020-09-16|548.0|0|548.0|0|3.0|0|0.0|100
0|2020-09-17|552.0|0|552.0|0|3.0|0|0.0|100
0|2020-09-18|565.0|0|565.0|0|3.0|0|0.0|100
0|2020-09-19|581.0|0|581.0|0|3.0|0|0.0|100
0|2020-09-20|598.0|0|598.0|0|3.0|0|0.0|100
0|2020-09-21|605.0|0|605.0|0|3.0|0|0.0|100
0|2020-09-22|613.0|0|613.0|0|3.0|0|0.0|100
0|2020-09-23|627.0|0|627.0|0|3.0|0|0.0|100
0|2020-09-24|631.0|0|631.0|0|3.0|0|0.0|100
0|2020-09-25|640.0|0|640.0|0|3.0|0|0.0|100
0|2020-09-26|648.0|0|648.0|0|3.0|0|0.0|100
0|2020-09-27|670.0|0|670.0|0|3.0|0|0.0|100
0|2020-09-28|672.0|0|672.0|0|3.0|0|0.0|100
0|2020-09-29|680.0|0|680.0|0|3.0|0|0.0|100
0|2020-09-30|704.0|0|704.0|0|3.0|0|0.0|100
0|2020-10-01|718.0|0|718.0|0|3.0|0|0.0|100
0|2020-10-02|744.0|0|744.0|0|3.0|0|0.0|100
0|2020-10-03|749.0|0|749.0|0|3.0|0|0.0|100
0|2020-10-04|761.0|0|761.0|0|3.0|0|0.0|100
0|2020-10-05|765.0|0|765.0|0|4.0|0|0.0|100
0|2020-10-06|773.0|0|773.0|0|4.0|0|0.0|100
0|2020-10-07|796.0|0|796.0|0|4.0|0|0.0|100
0|2020-10-08|806.0|0|806.0|0|4.0|0|0.0|100
0|2020-10-09|828.0|0|828.0|0|4.0|0|0.0|100
0|2020-10-10|842.0|0|842.0|0|5.0|0|0.0|100
0|2020-10-11|887.0|0|887.0|0|5.0|0|0.0|100
0|2020-10-12|892.0|0|892.0|0|5.0|0|0.0|100
0|2020-10-13|909.0|0|909.0|0|5.0|0|0.0|100
0|2020-10-14|937.0|0|937.0|0|8.0|0|0.0|100
0|2020-10-15|982.0|0|982.0|0|9.0|0|0.0|100
0|2020-10-16|1029.0|0|1029.0|0|9.0|0|0.0|100
0|2020-10-17|1054.0|0|1054.0|0|9.0|0|0.0|100
0|2020-10-18|1076.0|0|1076.0|0|9.0|0|0.0|100
0|2020-10-19|1096.0|0|1096.0|0|9.0|0|0.0|100
0|2020-10-20|1151.0|0|1151.0|0|9.0|0|0.0|100
0|2020-10-21|1181.0|0|1181.0|0|12.0|0|0.0|100
0|2020-10-22|1190.0|0|1190.0|0|16.0|0|0.0|100
0|2020-10-23|1231.0|0|1231.0|0|16.0|0|0.0|100
0|2020-10-24|1272.0|0|1272.0|0|16.0|0|0.0|100
0|2020-10-25|1299.0|0|1299.0|0|16.0|0|0.0|100
0|2020-10-26|1317.0|0|1317.0|0|16.0|0|0.0|100
0|2020-10-27|1331.0|0|1331.0|0|19.0|0|0.0|100
0|2020-10-28|1362.0|0|1362.0|0|21.0|0|0.0|100
0|2020-10-29|1382.0|0|1382.0|0|21.0|0|0.0|100
0|2020-10-30|1418.0|0|1418.0|0|21.0|0|0.0|100
0|2020-10-31|1418.0|0|1418.0|0|21.0|0|0.0|100
0|2020-11-01|1467.0|0|1467.0|0|21.0|0|0.0|100
0|2020-11-02|1477.0|0|1477.0|0|21.0|0|0.0|100
0|2020-11-03|1509.0|0|1509.0|0|22.0|0|0.0|100
0|2020-11-04|1543.0|0|1543.0|0|23.0|0|0.0|100
0|2020-11-05|1612.0|0|1612.0|0|25.0|0|0.0|100
0|2020-11-06|1682.0|0|1682.0|0|29.0|0|0.0|100
0|2020-11-07|1727.0|0|1727.0|0|31.0|0|0.0|100
0|2020-11-08|1750.0|0|1750.0|0|31.0|0|0.0|100
0|2020-11-09|1781.0|0|1781.0|0|32.0|0|0.0|100
0|2020-11-10|1824.0|0|1824.0|0|34.0|0|0.0|100
0|2020-11-11|1877.0|0|1877.0|0|37.0|0|0.0|100
0|2020-11-12|1951.0|0|1951.0|0|38.0|0|0.0|100
0|2020-11-13|1988.0|0|1988.0|0|40.0|0|0.0|100
0|2020-11-14|2080.0|0|2080.0|0|42.0|0|0.0|100
0|2020-11-15|2112.0|0|2112.0|0|45.0|0|0.0|100
0|2020-11-16|2145.0|0|2145.0|0|45.0|0|0.0|100
0|2020-11-17|2184.0|0|2184.0|0|48.0|0|0.0|100
0|2020-11-18|2233.0|0|2233.0|0|49.0|0|0.0|100
0|2020-11-19|2301.0|0|2301.0|0|51.0|0|0.0|100
0|2020-11-20|2384.0|0|2384.0|0|53.0|0|0.0|100
0|2020-11-21|2481.0|0|2481.0|0|54.0|0|0.0|100
0|2020-11-22|2534.0|0|2534.0|0|56.0|0|0.0|100
0|2020-11-23|2561.0|0|2561.0|0|56.0|0|0.0|100
0|2020-11-24|2599.0|0|2599.0|0|56.0|0|0.0|100
0|2020-11-25|2645.0|0|2645.0|0|58.0|0|0.0|100
0|2020-11-26|2704.0|0|2704.0|0|62.0|0|0.0|100
0|2020-11-27|2754.0|0|2754.0|0|62.0|0|0.0|100
0|2020-11-28|2774.0|0|2774.0|0|65.0|0|0.0|100
0|2020-11-29|2807.0|0|2807.0|0|66.0|0|0.0|100
0|2020-11-30|2840.0|0|2840.0|0|66.0|0|0.0|100
0|2020-12-01|2890.0|0|2890.0|0|68.0|0|0.0|100
0|2020-12-02|2933.0|0|2933.0|0|71.0|0|0.0|100
0|2020-12-03|2993.0|0|2993.0|0|74.0|0|0.0|100
0|2020-12-04|3048.0|0|3048.0|0|75.0|0|0.0|100
0|2020-12-05|3087.0|0|3087.0|0|81.0|0|0.0|100
0|2020-12-06|3122.0|0|3122.0|0|84.0|0|0.0|100
0|2020-12-07|3145.0|0|3145.0|0|85.0|0|0.0|100
0|2020-12-08|3189.0|0|3189.0|0|90.0|0|0.0|100
0|2020-12-09|3241.0|0|3241.0|0|92.0|0|0.0|100
0|2020-12-10|3308.0|0|3308.0|0|94.0|0|0.0|100
0|2020-12-11|3359.0|0|3359.0|0|94.0|0|0.0|100
0|2020-12-12|3389.0|0|3389.0|0|95.0|0|0.0|100
0|2020-12-13|3436.0|0|3436.0|0|98.0|0|0.0|100
0|2020-12-14|3447.0|0|3447.0|0|98.0|0|0.0|100
0|2020-12-15|3476.0|0|3476.0|0|100.0|0|0.0|100
0|2020-12-16|3545.0|0|3545.0|0|102.0|0|0.0|100
0|2020-12-17|3599.0|0|3599.0|0|106.0|0|0.0|100
0|2020-12-18|3634.0|0|3634.0|0|107.0|0|0.0|100
0|2020-12-19|3667.0|0|3667.0|0|107.0|0|0.0|100
0|2020-12-20|3709.0|0|3709.0|0|108.0|0|0.0|100
0|2020-12-21|3751.0|0|3751.0|0|108.0|0|0.0|100
0|2020-12-22|3776.0|0|3776.0|0|108.0|0|0.0|100
0|2020-12-23|3805.0|0|3805.0|0|110.0|0|0.0|100
0|2020-12-24|3846.0|0|3846.0|0|111.0|0|0.0|100
0|2020-12-25|3872.0|0|3872.0|0|112.0|0|0.0|100
0|2020-12-26|3884.0|0|3884.0|0|114.0|0|0.0|100
0|2020-12-27|3900.0|0|3900.0|0|114.0|0|0.0|100
0|2020-12-28|3956.0|0|3956.0|0|118.0|0|0.0|100
0|2020-12-29|3978.0|0|3978.0|0|118.0|0|0.0|100
0|2020-12-30|4014.0|0|4014.0|0|121.0|0|0.0|100
0|2020-12-31|4059.0|0|4059.0|0|126.0|0|0.0|100
0|2021-01-01|4059.0|0|4059.0|0|126.0|0|0.0|100
0|2021-01-02|4097.0|0|4097.0|0|127.0|0|0.0|100
0|2021-01-03|4107.0|0|4107.0|0|128.0|0|0.0|100
0|2021-01-04|4139.0|0|4139.0|0|128.0|0|0.0|100
0|2021-01-05|4149.0|0|4149.0|0|131.0|0|0.0|100
0|2021-01-06|4170.0|0|4170.0|0|131.0|0|0.0|100
0|2021-01-07|4207.0|0|4207.0|0|133.0|0|0.0|100
0|2021-01-08|4249.0|0|4249.0|0|134.0|0|0.0|100
0|2021-01-09|4326.0|0|4326.0|0|134.0|0|0.0|100
0|2021-01-10|4365.0|0|4365.0|0|135.0|0|0.0|100
0|2021-01-11|4374.0|0|4374.0|0|135.0|0|0.0|100
0|2021-01-12|4411.0|0|4411.0|0|137.0|0|0.0|100
0|2021-01-13|4454.0|0|4454.0|0|138.0|0|0.0|100
0|2021-01-14|4507.0|0|4507.0|0|139.0|0|0.0|100
0|2021-01-15|4531.0|0|4531.0|0|140.0|0|0.0|100
0|2021-01-16|4553.0|0|4553.0|0|140.0|0|0.0|100
0|2021-01-17|4577.0|0|4577.0|0|140.0|0|0.0|100
0|2021-01-18|4579.0|0|4579.0|0|141.0|0|0.0|100
0|2021-01-19|4589.0|0|4589.0|0|142.0|0|0.0|100
0|2021-01-20|4608.0|0|4608.0|0|144.0|0|0.0|100
0|2021-01-21|4640.0|0|4640.0|0|146.0|0|0.0|100
0|2021-01-22|4674.0|0|4674.0|0|146.0|0|0.0|100
0|2021-01-23|4686.0|0|4686.0|0|146.0|0|0.0|100
0|2021-01-24|4706.0|0|4706.0|0|147.0|0|0.0|100
0|2021-01-25|4712.0|0|4712.0|0|147.0|0|0.0|100
0|2021-01-26|4718.0|0|4718.0|0|148.0|0|0.0|100
0|2021-01-27|4740.0|0|4740.0|0|150.0|0|0.0|100
0|2021-01-28|4746.0|0|4746.0|0|149.0|0|0.0|100
0|2021-01-29|4765.0|0|4765.0|0|149.0|0|0.0|100
0|2021-01-30|4765.0|0|4780.0|0|149.0|0|0.0|100
0|2021-01-31|4792.0|0|4786.0|0|149.0|0|0.0|100
0|2021-02-01|4801.0|0|4801.0|0|118.0|0|0.0|100
0|2021-02-02|4806.0|0|4806.0|0|118.0|0|0.0|100
0|2021-02-03|4815.0|0|4815.0|0|119.0|0|0.0|100
0|2021-02-04|4822.0|0|4822.0|0|119.0|0|0.0|100
