|dates|Okmulgee_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Okmulgee_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Okmulgee_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Okmulgee_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Okmulgee_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Okmulgee_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Okmulgee_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Okmulgee_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-14|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-15|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-16|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-17|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-18|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-19|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-20|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-21|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-22|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-23|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-24|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-25|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-26|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-27|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-28|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-29|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-30|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-31|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-01|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-02|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-03|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-04|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-05|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-06|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-07|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-08|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-09|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-10|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-11|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-12|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-13|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-14|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-15|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-16|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-17|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-18|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-19|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-20|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-21|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-22|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-06-23|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-06-24|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-06-25|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-06-26|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-27|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-28|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-06-29|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-06-30|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-01|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-02|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-03|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-04|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-05|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-07-06|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-07-07|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-07-08|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-07-09|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-07-10|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-07-11|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-07-12|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-07-13|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-07-14|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-07-15|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-07-16|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-07-17|204.0|0|204.0|0|0.0|0|0.0|100
0|2020-07-18|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-07-19|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-07-20|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-07-21|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-07-22|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-07-23|251.0|0|251.0|0|0.0|0|0.0|100
0|2020-07-24|272.0|0|272.0|0|0.0|0|0.0|100
0|2020-07-25|280.0|0|280.0|0|0.0|0|0.0|100
0|2020-07-26|312.0|0|312.0|0|0.0|0|0.0|100
0|2020-07-27|326.0|0|326.0|0|0.0|0|0.0|100
0|2020-07-28|349.0|0|349.0|0|0.0|0|0.0|100
0|2020-07-29|353.0|0|353.0|0|1.0|0|0.0|100
0|2020-07-30|369.0|0|369.0|0|2.0|0|0.0|100
0|2020-07-31|370.0|0|370.0|0|2.0|0|0.0|100
0|2020-08-01|394.0|0|394.0|0|3.0|0|0.0|100
0|2020-08-02|399.0|0|399.0|0|3.0|0|0.0|100
0|2020-08-03|396.0|0|396.0|0|3.0|0|0.0|100
0|2020-08-04|405.0|0|405.0|0|3.0|0|0.0|100
0|2020-08-05|411.0|0|411.0|0|3.0|0|0.0|100
0|2020-08-06|441.0|0|441.0|0|3.0|0|0.0|100
0|2020-08-07|453.0|0|453.0|0|3.0|0|0.0|100
0|2020-08-08|466.0|0|466.0|0|3.0|0|0.0|100
0|2020-08-09|467.0|0|467.0|0|3.0|0|0.0|100
0|2020-08-10|469.0|0|469.0|0|3.0|0|0.0|100
0|2020-08-11|479.0|0|479.0|0|3.0|0|0.0|100
0|2020-08-12|494.0|0|494.0|0|3.0|0|0.0|100
0|2020-08-13|496.0|0|496.0|0|3.0|0|0.0|100
0|2020-08-14|500.0|0|500.0|0|3.0|0|0.0|100
0|2020-08-15|504.0|0|504.0|0|3.0|0|0.0|100
0|2020-08-16|505.0|0|505.0|0|3.0|0|0.0|100
0|2020-08-17|508.0|0|508.0|0|3.0|0|0.0|100
0|2020-08-18|520.0|0|520.0|0|3.0|0|0.0|100
0|2020-08-19|522.0|0|522.0|0|3.0|0|0.0|100
0|2020-08-20|531.0|0|531.0|0|3.0|0|0.0|100
0|2020-08-21|553.0|0|553.0|0|4.0|0|0.0|100
0|2020-08-22|561.0|0|561.0|0|4.0|0|0.0|100
0|2020-08-23|566.0|0|566.0|0|4.0|0|0.0|100
0|2020-08-24|567.0|0|567.0|0|4.0|0|0.0|100
0|2020-08-25|578.0|0|578.0|0|4.0|0|0.0|100
0|2020-08-26|585.0|0|585.0|0|4.0|0|0.0|100
0|2020-08-27|585.0|0|585.0|0|4.0|0|0.0|100
0|2020-08-28|592.0|0|592.0|0|4.0|0|0.0|100
0|2020-08-29|613.0|0|613.0|0|4.0|0|0.0|100
0|2020-08-30|614.0|0|614.0|0|4.0|0|0.0|100
0|2020-08-31|613.0|0|613.0|0|4.0|0|0.0|100
0|2020-09-01|621.0|0|621.0|0|4.0|0|0.0|100
0|2020-09-02|630.0|0|630.0|0|4.0|0|0.0|100
0|2020-09-03|640.0|0|640.0|0|5.0|0|0.0|100
0|2020-09-04|640.0|0|649.0|0|5.0|0|0.0|100
0|2020-09-05|654.0|0|654.0|0|5.0|0|0.0|100
0|2020-09-06|668.0|0|668.0|0|5.0|0|0.0|100
0|2020-09-07|673.0|0|673.0|0|5.0|0|0.0|100
0|2020-09-08|673.0|0|678.0|0|5.0|0|0.0|100
0|2020-09-09|688.0|0|688.0|0|5.0|0|0.0|100
0|2020-09-10|691.0|0|691.0|0|5.0|0|0.0|100
0|2020-09-11|700.0|0|700.0|0|5.0|0|0.0|100
0|2020-09-12|700.0|0|703.0|0|5.0|0|0.0|100
0|2020-09-13|710.0|0|710.0|0|5.0|0|0.0|100
0|2020-09-14|710.0|0|719.0|0|5.0|0|0.0|100
0|2020-09-15|729.0|0|729.0|0|5.0|0|0.0|100
0|2020-09-16|736.0|0|736.0|0|5.0|0|0.0|100
0|2020-09-17|747.0|0|747.0|0|5.0|0|0.0|100
0|2020-09-18|755.0|0|755.0|0|5.0|0|0.0|100
0|2020-09-19|769.0|0|769.0|0|5.0|0|0.0|100
0|2020-09-20|769.0|0|771.0|0|5.0|0|0.0|100
0|2020-09-21|775.0|0|775.0|0|5.0|0|0.0|100
0|2020-09-22|791.0|0|791.0|0|5.0|0|0.0|100
0|2020-09-23|795.0|0|795.0|0|5.0|0|0.0|100
0|2020-09-24|816.0|0|816.0|0|7.0|0|0.0|100
0|2020-09-25|823.0|0|823.0|0|7.0|0|0.0|100
0|2020-09-26|833.0|0|833.0|0|7.0|0|0.0|100
0|2020-09-27|832.0|0|832.0|0|7.0|0|0.0|100
0|2020-09-28|835.0|0|835.0|0|7.0|0|0.0|100
0|2020-09-29|849.0|0|849.0|0|7.0|0|0.0|100
0|2020-09-30|852.0|0|852.0|0|8.0|0|0.0|100
0|2020-10-01|864.0|0|864.0|0|8.0|0|0.0|100
0|2020-10-02|876.0|0|876.0|0|8.0|0|0.0|100
0|2020-10-03|889.0|0|889.0|0|8.0|0|0.0|100
0|2020-10-04|889.0|0|890.0|0|8.0|0|0.0|100
0|2020-10-05|893.0|0|893.0|0|8.0|0|0.0|100
0|2020-10-06|899.0|0|899.0|0|8.0|0|0.0|100
0|2020-10-07|911.0|0|911.0|0|8.0|0|0.0|100
0|2020-10-08|931.0|0|931.0|0|8.0|0|0.0|100
0|2020-10-09|937.0|0|937.0|0|8.0|0|0.0|100
0|2020-10-10|951.0|0|951.0|0|8.0|0|0.0|100
0|2020-10-11|955.0|0|955.0|0|8.0|0|0.0|100
0|2020-10-12|959.0|0|959.0|0|8.0|0|0.0|100
0|2020-10-13|979.0|0|979.0|0|8.0|0|0.0|100
0|2020-10-14|988.0|0|988.0|0|8.0|0|0.0|100
0|2020-10-15|1002.0|0|1002.0|0|8.0|0|0.0|100
0|2020-10-16|1033.0|0|1033.0|0|8.0|0|0.0|100
0|2020-10-17|1058.0|0|1058.0|0|8.0|0|0.0|100
0|2020-10-18|1073.0|0|1073.0|0|8.0|0|0.0|100
0|2020-10-19|1090.0|0|1090.0|0|8.0|0|0.0|100
0|2020-10-20|1121.0|0|1121.0|0|8.0|0|0.0|100
0|2020-10-21|1140.0|0|1140.0|0|8.0|0|0.0|100
0|2020-10-22|1140.0|0|1153.0|0|8.0|0|0.0|100
0|2020-10-23|1140.0|0|1182.0|0|8.0|0|0.0|100
0|2020-10-24|1140.0|0|1209.0|0|8.0|0|0.0|100
0|2020-10-25|1140.0|0|1219.0|0|8.0|0|0.0|100
0|2020-10-26|1140.0|0|1224.0|0|8.0|0|0.0|100
0|2020-10-27|1140.0|0|1231.0|0|8.0|0|0.0|100
0|2020-10-28|1140.0|0|1243.0|0|8.0|0|0.0|100
0|2020-10-29|1256.0|0|1256.0|0|12.0|0|0.0|100
0|2020-10-30|1272.0|0|1272.0|0|12.0|0|0.0|100
0|2020-10-31|1294.0|0|1294.0|0|13.0|0|0.0|100
0|2020-11-01|1294.0|0|1313.0|0|13.0|0|0.0|100
0|2020-11-02|1326.0|0|1326.0|0|14.0|0|0.0|100
0|2020-11-03|1339.0|0|1339.0|0|14.0|0|0.0|100
0|2020-11-04|1355.0|0|1355.0|0|14.0|0|0.0|100
0|2020-11-05|1365.0|0|1365.0|0|14.0|0|0.0|100
0|2020-11-06|1377.0|0|1377.0|0|14.0|0|0.0|100
0|2020-11-07|1377.0|0|1399.0|0|14.0|0|0.0|100
0|2020-11-08|1420.0|0|1420.0|0|14.0|0|0.0|100
0|2020-11-09|1430.0|0|1430.0|0|14.0|0|0.0|100
0|2020-11-10|1430.0|0|1443.0|0|14.0|0|0.0|100
0|2020-11-11|1463.0|0|1463.0|0|14.0|0|0.0|100
0|2020-11-12|1463.0|0|1481.0|0|14.0|0|0.0|100
0|2020-11-13|1463.0|0|1503.0|0|14.0|0|0.0|100
0|2020-11-14|1463.0|0|1520.0|0|14.0|0|0.0|100
0|2020-11-15|1463.0|0|1540.0|0|14.0|0|0.0|100
0|2020-11-16|1463.0|0|1556.0|0|14.0|0|0.0|100
0|2020-11-17|1463.0|0|1570.0|0|14.0|0|0.0|100
0|2020-11-18|1588.0|0|1588.0|0|16.0|0|0.0|100
0|2020-11-19|1608.0|0|1608.0|0|17.0|0|0.0|100
0|2020-11-20|1608.0|0|1633.0|0|17.0|0|0.0|100
0|2020-11-21|1647.0|0|1647.0|0|17.0|0|0.0|100
0|2020-11-22|1647.0|0|1670.0|0|17.0|0|0.0|100
0|2020-11-23|1647.0|0|1692.0|0|17.0|0|0.0|100
0|2020-11-24|1647.0|0|1707.0|0|17.0|0|0.0|100
0|2020-11-25|1647.0|0|1736.0|0|17.0|0|0.0|100
0|2020-11-26|1647.0|0|1736.0|0|17.0|0|0.0|100
0|2020-11-27|1647.0|0|1755.0|0|17.0|0|0.0|100
0|2020-11-28|1647.0|0|1788.0|0|17.0|0|0.0|100
0|2020-11-29|1801.0|0|1801.0|0|20.0|0|0.0|100
0|2020-11-30|1801.0|0|1817.0|0|21.0|0|0.0|100
0|2020-12-01|1801.0|0|1825.0|0|21.0|0|0.0|100
0|2020-12-02|1801.0|0|1855.0|0|21.0|0|0.0|100
0|2020-12-03|1801.0|0|1868.0|0|21.0|0|0.0|100
0|2020-12-04|1882.0|0|1882.0|0|22.0|0|0.0|100
0|2020-12-05|1906.0|0|1906.0|0|23.0|0|0.0|100
0|2020-12-06|1937.0|0|1937.0|0|24.0|0|0.0|100
0|2020-12-07|1937.0|0|1955.0|0|24.0|0|0.0|100
0|2020-12-08|1937.0|0|1960.0|0|24.0|0|0.0|100
0|2020-12-09|1985.0|0|1985.0|0|25.0|0|0.0|100
0|2020-12-10|2009.0|0|2009.0|0|25.0|0|0.0|100
0|2020-12-11|2049.0|0|2049.0|0|25.0|0|0.0|100
0|2020-12-12|2049.0|0|2066.0|0|25.0|0|0.0|100
0|2020-12-13|2099.0|0|2099.0|0|25.0|0|0.0|100
0|2020-12-14|2108.0|0|2108.0|0|25.0|0|0.0|100
0|2020-12-15|2121.0|0|2121.0|0|25.0|0|0.0|100
0|2020-12-16|2149.0|0|2149.0|0|25.0|0|0.0|100
0|2020-12-17|2175.0|0|2175.0|0|25.0|0|0.0|100
0|2020-12-18|2216.0|0|2216.0|0|25.0|0|0.0|100
0|2020-12-19|2252.0|0|2252.0|0|25.0|0|0.0|100
0|2020-12-20|2252.0|0|2299.0|0|25.0|0|0.0|100
0|2020-12-21|2321.0|0|2321.0|0|25.0|0|0.0|100
0|2020-12-22|2345.0|0|2345.0|0|26.0|0|0.0|100
0|2020-12-23|2388.0|0|2388.0|0|26.0|0|0.0|100
0|2020-12-24|2424.0|0|2424.0|0|26.0|0|0.0|100
0|2020-12-25|2424.0|0|2424.0|0|26.0|0|0.0|100
0|2020-12-26|2446.0|0|2446.0|0|26.0|0|0.0|100
0|2020-12-27|2480.0|0|2480.0|0|26.0|0|0.0|100
0|2020-12-28|2480.0|0|2503.0|0|26.0|0|0.0|100
0|2020-12-29|2480.0|0|2516.0|0|26.0|0|0.0|100
0|2020-12-30|2480.0|0|2549.0|0|26.0|0|0.0|100
0|2020-12-31|2480.0|0|2600.0|0|27.0|0|0.0|100
0|2021-01-01|2600.0|0|2600.0|0|27.0|0|0.0|100
0|2021-01-02|2660.0|0|2660.0|0|28.0|0|0.0|100
0|2021-01-03|2660.0|0|2724.0|0|28.0|0|0.0|100
0|2021-01-04|2738.0|0|2738.0|0|29.0|0|0.0|100
0|2021-01-05|2751.0|0|2751.0|0|29.0|0|0.0|100
0|2021-01-06|2817.0|0|2817.0|0|29.0|0|0.0|100
0|2021-01-07|2817.0|0|2843.0|0|29.0|0|0.0|100
0|2021-01-08|2817.0|0|2880.0|0|29.0|0|0.0|100
0|2021-01-09|2916.0|0|2916.0|0|29.0|0|0.0|100
0|2021-01-10|2916.0|0|2944.0|0|30.0|0|0.0|100
0|2021-01-11|2916.0|0|2959.0|0|30.0|0|0.0|100
0|2021-01-12|2966.0|0|2966.0|0|30.0|0|0.0|100
0|2021-01-13|2994.0|0|2994.0|0|30.0|0|0.0|100
0|2021-01-14|2994.0|0|3017.0|0|33.0|0|0.0|100
0|2021-01-15|3039.0|0|3039.0|0|34.0|0|0.0|100
0|2021-01-16|3039.0|0|3059.0|0|34.0|0|0.0|100
0|2021-01-17|3087.0|0|3087.0|0|34.0|0|0.0|100
0|2021-01-18|3091.0|0|3091.0|0|34.0|0|0.0|100
0|2021-01-19|3105.0|0|3105.0|0|34.0|0|0.0|100
0|2021-01-20|3125.0|0|3125.0|0|35.0|0|0.0|100
0|2021-01-21|3125.0|0|3147.0|0|35.0|0|0.0|100
0|2021-01-22|3125.0|0|3164.0|0|35.0|0|0.0|100
0|2021-01-23|3180.0|0|3180.0|0|36.0|0|0.0|100
0|2021-01-24|3180.0|0|3212.0|0|36.0|0|0.0|100
0|2021-01-25|3213.0|0|3213.0|0|37.0|0|0.0|100
0|2021-01-26|3214.0|0|3214.0|0|37.0|0|0.0|100
0|2021-01-27|3244.0|0|3244.0|0|38.0|0|0.0|100
0|2021-01-28|3261.0|0|3261.0|0|38.0|0|0.0|100
0|2021-01-29|3261.0|0|3281.0|0|39.0|0|0.0|100
0|2021-01-30|3261.0|0|3292.0|0|39.0|0|0.0|100
0|2021-01-31|3368.0|0|3368.0|0|39.0|0|0.0|100
0|2021-02-01|3370.0|0|3370.0|0|39.0|0|0.0|100
