|dates|Florence_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Florence_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Florence_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Florence_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Florence_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Florence_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Florence_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Florence_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-03-24|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-25|5.0|0|5.0|0|2.0|0|0.0|100
0|2020-03-26|5.0|0|5.0|0|2.0|0|0.0|100
0|2020-03-27|11.0|0|11.0|0|3.0|0|0.0|100
0|2020-03-28|12.0|0|12.0|0|3.0|0|0.0|100
0|2020-03-29|14.0|0|13.0|0|3.0|0|0.0|100
0|2020-03-30|15.0|0|15.0|0|3.0|0|0.0|100
0|2020-03-31|19.0|0|19.0|0|3.0|0|0.0|100
0|2020-04-01|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-04-02|26.0|0|26.0|0|5.0|0|0.0|100
0|2020-04-03|29.0|0|29.0|0|5.0|0|0.0|100
0|2020-04-04|35.0|0|35.0|0|5.0|0|0.0|100
0|2020-04-05|36.0|0|36.0|0|5.0|0|0.0|100
0|2020-04-06|39.0|0|39.0|0|5.0|0|0.0|100
0|2020-04-07|45.0|0|45.0|0|5.0|0|0.0|100
0|2020-04-08|45.0|0|47.0|0|5.0|0|0.0|100
0|2020-04-09|53.0|0|53.0|0|5.0|0|0.0|100
0|2020-04-10|64.0|0|64.0|0|6.0|0|0.0|100
0|2020-04-11|66.0|0|66.0|0|7.0|0|0.0|100
0|2020-04-12|72.0|0|72.0|0|7.0|0|0.0|100
0|2020-04-13|79.0|0|79.0|0|7.0|0|0.0|100
0|2020-04-14|82.0|0|82.0|0|7.0|0|0.0|100
0|2020-04-15|87.0|0|87.0|0|7.0|0|0.0|100
0|2020-04-16|103.0|0|103.0|0|7.0|0|0.0|100
0|2020-04-17|121.0|0|121.0|0|8.0|0|0.0|100
0|2020-04-18|128.0|0|128.0|0|8.0|0|0.0|100
0|2020-04-19|150.0|0|150.0|0|8.0|0|0.0|100
0|2020-04-20|153.0|0|153.0|0|8.0|0|0.0|100
0|2020-04-21|153.0|0|168.0|0|8.0|0|0.0|100
0|2020-04-22|176.0|0|176.0|0|8.0|0|0.0|100
0|2020-04-23|195.0|0|195.0|0|8.0|0|0.0|100
0|2020-04-24|225.0|0|225.0|0|7.0|0|0.0|100
0|2020-04-25|242.0|0|242.0|0|9.0|0|0.0|100
0|2020-04-26|265.0|0|265.0|0|9.0|0|0.0|100
0|2020-04-27|268.0|0|268.0|0|10.0|0|0.0|100
0|2020-04-28|273.0|0|273.0|0|10.0|0|0.0|100
0|2020-04-29|288.0|0|288.0|0|13.0|0|0.0|100
0|2020-04-30|304.0|0|304.0|0|14.0|0|0.0|100
0|2020-05-01|325.0|0|325.0|0|15.0|0|0.0|100
0|2020-05-02|329.0|0|329.0|0|16.0|0|0.0|100
0|2020-05-03|336.0|0|336.0|0|16.0|0|0.0|100
0|2020-05-04|348.0|0|348.0|0|16.0|0|0.0|100
0|2020-05-05|353.0|0|353.0|0|17.0|0|0.0|100
0|2020-05-06|358.0|0|358.0|0|19.0|0|0.0|100
0|2020-05-07|370.0|0|370.0|0|19.0|0|0.0|100
0|2020-05-08|399.0|0|399.0|0|20.0|0|0.0|100
0|2020-05-09|412.0|0|412.0|0|20.0|0|0.0|100
0|2020-05-10|424.0|0|424.0|0|20.0|0|0.0|100
0|2020-05-11|444.0|0|444.0|0|23.0|0|0.0|100
0|2020-05-12|455.0|0|455.0|0|24.0|0|0.0|100
0|2020-05-13|469.0|0|469.0|0|26.0|0|0.0|100
