|dates|Hamilton_Indiana_UnitedStates.JHU_ConfirmedCases.data|Hamilton_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Hamilton_Indiana_UnitedStates.NYT_ConfirmedCases.data|Hamilton_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Hamilton_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Hamilton_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Hamilton_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Hamilton_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-22|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-23|18.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-24|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-25|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-26|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-03-27|52.0|0|53.0|0|0.0|0|0.0|100
0|2020-03-28|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-03-29|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-03-30|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-03-31|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-04-01|179.0|0|179.0|0|4.0|0|0.0|100
0|2020-04-02|207.0|0|207.0|0|4.0|0|0.0|100
0|2020-04-03|220.0|0|220.0|0|4.0|0|0.0|100
0|2020-04-04|265.0|0|265.0|0|4.0|0|0.0|100
0|2020-04-05|300.0|0|300.0|0|5.0|0|0.0|100
0|2020-04-06|335.0|0|335.0|0|5.0|0|0.0|100
0|2020-04-07|363.0|0|363.0|0|10.0|0|0.0|100
0|2020-04-08|392.0|0|392.0|0|15.0|0|0.0|100
0|2020-04-09|395.0|0|395.0|0|16.0|0|0.0|100
0|2020-04-10|431.0|0|431.0|0|19.0|0|0.0|100
0|2020-04-11|443.0|0|444.0|0|22.0|0|0.0|100
0|2020-04-12|478.0|0|479.0|0|23.0|0|0.0|100
0|2020-04-13|490.0|0|491.0|0|24.0|0|0.0|100
0|2020-04-14|499.0|0|500.0|0|27.0|0|0.0|100
0|2020-04-15|510.0|0|511.0|0|27.0|0|0.0|100
0|2020-04-16|520.0|0|521.0|0|29.0|0|0.0|100
0|2020-04-17|542.0|0|543.0|0|31.0|0|0.0|100
0|2020-04-18|563.0|0|564.0|0|35.0|0|0.0|100
0|2020-04-19|583.0|0|584.0|0|35.0|0|0.0|100
0|2020-04-20|598.0|0|599.0|0|35.0|0|0.0|100
0|2020-04-21|615.0|0|617.0|0|39.0|0|0.0|100
0|2020-04-22|624.0|0|626.0|0|41.0|0|0.0|100
0|2020-04-23|645.0|0|649.0|0|42.0|0|0.0|100
0|2020-04-24|670.0|0|675.0|0|44.0|0|0.0|100
0|2020-04-25|699.0|0|704.0|0|50.0|0|0.0|100
0|2020-04-26|704.0|0|709.0|0|51.0|0|0.0|100
0|2020-04-27|720.0|0|725.0|0|52.0|0|0.0|100
0|2020-04-28|729.0|0|735.0|0|58.0|0|0.0|100
0|2020-04-29|746.0|0|752.0|0|60.0|0|0.0|100
0|2020-04-30|755.0|0|762.0|0|62.0|0|0.0|100
0|2020-05-01|794.0|0|802.0|0|67.0|0|0.0|100
0|2020-05-02|810.0|0|818.0|0|68.0|0|0.0|100
0|2020-05-03|824.0|0|832.0|0|69.0|0|0.0|100
0|2020-05-04|845.0|0|853.0|0|72.0|0|0.0|100
0|2020-05-05|859.0|0|867.0|0|74.0|0|0.0|100
0|2020-05-06|882.0|0|890.0|0|77.0|0|0.0|100
0|2020-05-07|894.0|0|903.0|0|78.0|0|0.0|100
0|2020-05-08|902.0|0|913.0|0|78.0|0|0.0|100
0|2020-05-09|920.0|0|930.0|0|80.0|0|0.0|100
0|2020-05-10|925.0|0|935.0|0|80.0|0|0.0|100
0|2020-05-11|936.0|0|946.0|0|82.0|0|0.0|100
0|2020-05-12|956.0|0|966.0|0|84.0|0|0.0|100
0|2020-05-13|960.0|0|970.0|0|84.0|0|0.0|100
