|dates|RedRiver_Texas_UnitedStates.JHU_ConfirmedCases.data|RedRiver_Texas_UnitedStates.JHU_ConfirmedCases.missing|RedRiver_Texas_UnitedStates.NYT_ConfirmedCases.data|RedRiver_Texas_UnitedStates.NYT_ConfirmedCases.missing|RedRiver_Texas_UnitedStates.JHU_ConfirmedDeaths.data|RedRiver_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|RedRiver_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|RedRiver_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-05-15|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-05-16|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-05-17|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-05-18|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-05-19|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-05-20|40.0|0|40.0|0|4.0|0|0.0|100
0|2020-05-21|42.0|0|42.0|0|4.0|0|0.0|100
0|2020-05-22|42.0|0|42.0|0|4.0|0|0.0|100
0|2020-05-23|42.0|0|46.0|0|4.0|0|0.0|100
0|2020-05-24|46.0|0|46.0|0|4.0|0|0.0|100
0|2020-05-25|47.0|0|47.0|0|4.0|0|0.0|100
0|2020-05-26|48.0|0|48.0|0|4.0|0|0.0|100
0|2020-05-27|50.0|0|50.0|0|5.0|0|0.0|100
0|2020-05-28|50.0|0|50.0|0|5.0|0|0.0|100
0|2020-05-29|50.0|0|50.0|0|5.0|0|0.0|100
0|2020-05-30|66.0|0|66.0|0|8.0|0|0.0|100
0|2020-05-31|70.0|0|70.0|0|8.0|0|0.0|100
0|2020-06-01|70.0|0|70.0|0|8.0|0|0.0|100
0|2020-06-02|72.0|0|72.0|0|8.0|0|0.0|100
0|2020-06-03|74.0|0|74.0|0|8.0|0|0.0|100
0|2020-06-04|76.0|0|76.0|0|8.0|0|0.0|100
0|2020-06-05|76.0|0|76.0|0|8.0|0|0.0|100
0|2020-06-06|78.0|0|78.0|0|8.0|0|0.0|100
0|2020-06-07|79.0|0|79.0|0|8.0|0|0.0|100
0|2020-06-08|79.0|0|79.0|0|8.0|0|0.0|100
0|2020-06-09|81.0|0|81.0|0|8.0|0|0.0|100
0|2020-06-10|83.0|0|83.0|0|8.0|0|0.0|100
0|2020-06-11|86.0|0|86.0|0|8.0|0|0.0|100
0|2020-06-12|89.0|0|89.0|0|8.0|0|0.0|100
0|2020-06-13|93.0|0|93.0|0|8.0|0|0.0|100
0|2020-06-14|93.0|0|93.0|0|8.0|0|0.0|100
0|2020-06-15|93.0|0|93.0|0|8.0|0|0.0|100
0|2020-06-16|95.0|0|95.0|0|8.0|0|0.0|100
0|2020-06-17|95.0|0|95.0|0|8.0|0|0.0|100
0|2020-06-18|95.0|0|95.0|0|8.0|0|0.0|100
0|2020-06-19|96.0|0|96.0|0|8.0|0|0.0|100
0|2020-06-20|99.0|0|99.0|0|8.0|0|0.0|100
0|2020-06-21|99.0|0|99.0|0|8.0|0|0.0|100
0|2020-06-22|99.0|0|99.0|0|8.0|0|0.0|100
0|2020-06-23|99.0|0|99.0|0|8.0|0|0.0|100
0|2020-06-24|99.0|0|99.0|0|8.0|0|0.0|100
0|2020-06-25|101.0|0|101.0|0|8.0|0|0.0|100
0|2020-06-26|105.0|0|105.0|0|10.0|0|0.0|100
0|2020-06-27|105.0|0|105.0|0|10.0|0|0.0|100
0|2020-06-28|105.0|0|105.0|0|10.0|0|0.0|100
0|2020-06-29|105.0|0|105.0|0|10.0|0|0.0|100
0|2020-06-30|110.0|0|110.0|0|10.0|0|0.0|100
0|2020-07-01|112.0|0|112.0|0|10.0|0|0.0|100
0|2020-07-02|112.0|0|112.0|0|12.0|0|0.0|100
0|2020-07-03|115.0|0|115.0|0|12.0|0|0.0|100
0|2020-07-04|116.0|0|116.0|0|12.0|0|0.0|100
0|2020-07-05|117.0|0|117.0|0|12.0|0|0.0|100
0|2020-07-06|117.0|0|117.0|0|12.0|0|0.0|100
0|2020-07-07|117.0|0|117.0|0|12.0|0|0.0|100
0|2020-07-08|117.0|0|117.0|0|12.0|0|0.0|100
0|2020-07-09|117.0|0|117.0|0|12.0|0|0.0|100
0|2020-07-10|119.0|0|119.0|0|12.0|0|0.0|100
0|2020-07-11|119.0|0|119.0|0|12.0|0|0.0|100
0|2020-07-12|120.0|0|120.0|0|12.0|0|0.0|100
0|2020-07-13|123.0|0|123.0|0|12.0|0|0.0|100
0|2020-07-14|123.0|0|123.0|0|12.0|0|0.0|100
0|2020-07-15|123.0|0|123.0|0|12.0|0|0.0|100
0|2020-07-16|129.0|0|129.0|0|12.0|0|0.0|100
0|2020-07-17|129.0|0|129.0|0|12.0|0|0.0|100
0|2020-07-18|129.0|0|129.0|0|12.0|0|0.0|100
0|2020-07-19|129.0|0|129.0|0|12.0|0|0.0|100
0|2020-07-20|130.0|0|130.0|0|12.0|0|0.0|100
0|2020-07-21|130.0|0|130.0|0|12.0|0|0.0|100
0|2020-07-22|129.0|0|129.0|0|12.0|0|0.0|100
0|2020-07-23|129.0|0|129.0|0|12.0|0|0.0|100
0|2020-07-24|131.0|0|131.0|0|12.0|0|0.0|100
0|2020-07-25|131.0|0|131.0|0|12.0|0|0.0|100
0|2020-07-26|131.0|0|131.0|0|12.0|0|0.0|100
0|2020-07-27|131.0|0|131.0|0|11.0|0|0.0|100
0|2020-07-28|132.0|0|132.0|0|11.0|0|0.0|100
0|2020-07-29|133.0|0|133.0|0|11.0|0|0.0|100
0|2020-07-30|133.0|0|133.0|0|11.0|0|0.0|100
0|2020-07-31|134.0|0|134.0|0|11.0|0|0.0|100
0|2020-08-01|134.0|0|134.0|0|11.0|0|0.0|100
0|2020-08-02|134.0|0|134.0|0|11.0|0|0.0|100
0|2020-08-03|134.0|0|134.0|0|11.0|0|0.0|100
0|2020-08-04|134.0|0|134.0|0|11.0|0|0.0|100
0|2020-08-05|135.0|0|135.0|0|11.0|0|0.0|100
0|2020-08-06|136.0|0|136.0|0|11.0|0|0.0|100
0|2020-08-07|137.0|0|137.0|0|11.0|0|0.0|100
0|2020-08-08|136.0|0|136.0|0|11.0|0|0.0|100
0|2020-08-09|136.0|0|136.0|0|11.0|0|0.0|100
0|2020-08-10|136.0|0|136.0|0|11.0|0|0.0|100
0|2020-08-11|137.0|0|137.0|0|11.0|0|0.0|100
0|2020-08-12|137.0|0|137.0|0|11.0|0|0.0|100
0|2020-08-13|140.0|0|140.0|0|11.0|0|0.0|100
0|2020-08-14|140.0|0|140.0|0|12.0|0|0.0|100
0|2020-08-15|140.0|0|140.0|0|12.0|0|0.0|100
0|2020-08-16|141.0|0|141.0|0|12.0|0|0.0|100
0|2020-08-17|141.0|0|141.0|0|12.0|0|0.0|100
0|2020-08-18|140.0|0|140.0|0|12.0|0|0.0|100
0|2020-08-19|140.0|0|140.0|0|13.0|0|0.0|100
0|2020-08-20|140.0|0|140.0|0|13.0|0|0.0|100
0|2020-08-21|140.0|0|140.0|0|13.0|0|0.0|100
0|2020-08-22|142.0|0|142.0|0|13.0|0|0.0|100
0|2020-08-23|143.0|0|143.0|0|13.0|0|0.0|100
0|2020-08-24|143.0|0|143.0|0|13.0|0|0.0|100
0|2020-08-25|144.0|0|144.0|0|14.0|0|0.0|100
0|2020-08-26|144.0|0|144.0|0|14.0|0|0.0|100
0|2020-08-27|144.0|0|144.0|0|14.0|0|0.0|100
0|2020-08-28|145.0|0|145.0|0|14.0|0|0.0|100
0|2020-08-29|145.0|0|145.0|0|14.0|0|0.0|100
0|2020-08-30|145.0|0|145.0|0|14.0|0|0.0|100
0|2020-08-31|145.0|0|145.0|0|14.0|0|0.0|100
0|2020-09-01|145.0|0|145.0|0|14.0|0|0.0|100
0|2020-09-02|146.0|0|146.0|0|14.0|0|0.0|100
0|2020-09-03|148.0|0|148.0|0|14.0|0|0.0|100
0|2020-09-04|148.0|0|151.0|0|14.0|0|0.0|100
0|2020-09-05|151.0|0|151.0|0|14.0|0|0.0|100
0|2020-09-06|151.0|0|151.0|0|14.0|0|0.0|100
0|2020-09-07|151.0|0|151.0|0|14.0|0|0.0|100
0|2020-09-08|151.0|0|151.0|0|14.0|0|0.0|100
0|2020-09-09|152.0|0|152.0|0|14.0|0|0.0|100
0|2020-09-10|152.0|0|152.0|0|14.0|0|0.0|100
0|2020-09-11|155.0|0|155.0|0|14.0|0|0.0|100
0|2020-09-12|155.0|0|157.0|0|14.0|0|0.0|100
0|2020-09-13|157.0|0|157.0|0|14.0|0|0.0|100
0|2020-09-14|157.0|0|157.0|0|14.0|0|0.0|100
0|2020-09-15|157.0|0|157.0|0|14.0|0|0.0|100
0|2020-09-16|158.0|0|158.0|0|14.0|0|0.0|100
0|2020-09-17|158.0|0|158.0|0|14.0|0|0.0|100
0|2020-09-18|158.0|0|158.0|0|14.0|0|0.0|100
0|2020-09-19|158.0|0|158.0|0|14.0|0|0.0|100
0|2020-09-20|158.0|0|159.0|0|14.0|0|0.0|100
0|2020-09-21|159.0|0|159.0|0|14.0|0|0.0|100
0|2020-09-22|159.0|0|159.0|0|14.0|0|0.0|100
0|2020-09-23|160.0|0|160.0|0|14.0|0|0.0|100
0|2020-09-24|160.0|0|160.0|0|14.0|0|0.0|100
0|2020-09-25|162.0|0|160.0|0|14.0|0|0.0|100
0|2020-09-26|162.0|0|162.0|0|14.0|0|0.0|100
0|2020-09-27|162.0|0|162.0|0|14.0|0|0.0|100
0|2020-09-28|162.0|0|162.0|0|14.0|0|0.0|100
0|2020-09-29|162.0|0|162.0|0|14.0|0|0.0|100
0|2020-09-30|164.0|0|164.0|0|14.0|0|0.0|100
0|2020-10-01|168.0|0|168.0|0|14.0|0|0.0|100
0|2020-10-02|167.0|0|167.0|0|14.0|0|0.0|100
0|2020-10-03|167.0|0|167.0|0|14.0|0|0.0|100
0|2020-10-04|167.0|0|167.0|0|14.0|0|0.0|100
0|2020-10-05|167.0|0|167.0|0|14.0|0|0.0|100
0|2020-10-06|168.0|0|168.0|0|14.0|0|0.0|100
0|2020-10-07|169.0|0|169.0|0|14.0|0|0.0|100
0|2020-10-08|169.0|0|169.0|0|14.0|0|0.0|100
0|2020-10-09|169.0|0|169.0|0|14.0|0|0.0|100
0|2020-10-10|169.0|0|169.0|0|14.0|0|0.0|100
0|2020-10-11|169.0|0|169.0|0|14.0|0|0.0|100
0|2020-10-12|173.0|0|173.0|0|14.0|0|0.0|100
0|2020-10-13|174.0|0|174.0|0|14.0|0|0.0|100
0|2020-10-14|175.0|0|175.0|0|14.0|0|0.0|100
0|2020-10-15|176.0|0|176.0|0|14.0|0|0.0|100
0|2020-10-16|179.0|0|179.0|0|14.0|0|0.0|100
0|2020-10-17|181.0|0|181.0|0|15.0|0|0.0|100
0|2020-10-18|181.0|0|181.0|0|15.0|0|0.0|100
0|2020-10-19|181.0|0|181.0|0|15.0|0|0.0|100
0|2020-10-20|186.0|0|186.0|0|17.0|0|0.0|100
0|2020-10-21|190.0|0|190.0|0|17.0|0|0.0|100
0|2020-10-22|190.0|0|190.0|0|17.0|0|0.0|100
0|2020-10-23|190.0|0|196.0|0|17.0|0|0.0|100
0|2020-10-24|190.0|0|196.0|0|17.0|0|0.0|100
0|2020-10-25|190.0|0|196.0|0|17.0|0|0.0|100
0|2020-10-26|190.0|0|196.0|0|17.0|0|0.0|100
0|2020-10-27|190.0|0|197.0|0|17.0|0|0.0|100
0|2020-10-28|190.0|0|199.0|0|17.0|0|0.0|100
0|2020-10-29|199.0|0|199.0|0|17.0|0|0.0|100
0|2020-10-30|202.0|0|202.0|0|17.0|0|0.0|100
0|2020-10-31|202.0|0|202.0|0|17.0|0|0.0|100
0|2020-11-01|202.0|0|202.0|0|17.0|0|0.0|100
0|2020-11-02|202.0|0|202.0|0|17.0|0|0.0|100
0|2020-11-03|202.0|0|202.0|0|17.0|0|0.0|100
0|2020-11-04|204.0|0|204.0|0|17.0|0|0.0|100
0|2020-11-05|208.0|0|208.0|0|17.0|0|0.0|100
0|2020-11-06|209.0|0|209.0|0|18.0|0|0.0|100
0|2020-11-07|209.0|0|209.0|0|18.0|0|0.0|100
0|2020-11-08|209.0|0|209.0|0|18.0|0|0.0|100
0|2020-11-09|209.0|0|209.0|0|18.0|0|0.0|100
0|2020-11-10|209.0|0|211.0|0|18.0|0|0.0|100
0|2020-11-11|211.0|0|211.0|0|18.0|0|0.0|100
0|2020-11-12|211.0|0|212.0|0|18.0|0|0.0|100
0|2020-11-13|211.0|0|212.0|0|18.0|0|0.0|100
0|2020-11-14|211.0|0|212.0|0|18.0|0|0.0|100
0|2020-11-15|211.0|0|212.0|0|18.0|0|0.0|100
0|2020-11-16|211.0|0|213.0|0|18.0|0|0.0|100
0|2020-11-17|211.0|0|213.0|0|18.0|0|0.0|100
0|2020-11-18|211.0|0|213.0|0|18.0|0|0.0|100
0|2020-11-19|215.0|0|215.0|0|18.0|0|0.0|100
0|2020-11-20|216.0|0|216.0|0|18.0|0|0.0|100
0|2020-11-21|216.0|0|218.0|0|18.0|0|0.0|100
0|2020-11-22|216.0|0|219.0|0|18.0|0|0.0|100
0|2020-11-23|216.0|0|219.0|0|18.0|0|0.0|100
0|2020-11-24|220.0|0|220.0|0|18.0|0|0.0|100
0|2020-11-25|221.0|0|221.0|0|18.0|0|0.0|100
0|2020-11-26|221.0|0|225.0|0|18.0|0|0.0|100
0|2020-11-27|225.0|0|225.0|0|18.0|0|0.0|100
0|2020-11-28|225.0|0|225.0|0|18.0|0|0.0|100
0|2020-11-29|225.0|0|225.0|0|18.0|0|0.0|100
0|2020-11-30|225.0|0|225.0|0|18.0|0|0.0|100
0|2020-12-01|225.0|0|227.0|0|18.0|0|0.0|100
0|2020-12-02|228.0|0|228.0|0|18.0|0|0.0|100
0|2020-12-03|230.0|0|230.0|0|18.0|0|0.0|100
0|2020-12-04|230.0|0|234.0|0|18.0|0|0.0|100
0|2020-12-05|230.0|0|246.0|0|18.0|0|0.0|100
0|2020-12-06|246.0|0|246.0|0|18.0|0|0.0|100
0|2020-12-07|246.0|0|246.0|0|18.0|0|0.0|100
0|2020-12-08|246.0|0|247.0|0|18.0|0|0.0|100
0|2020-12-09|246.0|0|249.0|0|18.0|0|0.0|100
0|2020-12-10|246.0|0|250.0|0|18.0|0|0.0|100
0|2020-12-11|250.0|0|337.0|0|19.0|0|0.0|100
0|2020-12-12|253.0|0|345.0|0|19.0|0|0.0|100
0|2020-12-13|253.0|0|345.0|0|19.0|0|0.0|100
0|2020-12-14|347.0|0|347.0|0|19.0|0|0.0|100
0|2020-12-15|358.0|0|358.0|0|19.0|0|0.0|100
0|2020-12-16|358.0|0|362.0|0|19.0|0|0.0|100
0|2020-12-17|370.0|0|370.0|0|20.0|0|0.0|100
0|2020-12-18|371.0|0|371.0|0|20.0|0|0.0|100
0|2020-12-19|371.0|0|380.0|0|20.0|0|0.0|100
0|2020-12-20|371.0|0|390.0|0|20.0|0|0.0|100
0|2020-12-21|390.0|0|390.0|0|20.0|0|0.0|100
0|2020-12-22|390.0|0|390.0|0|21.0|0|0.0|100
0|2020-12-23|393.0|0|393.0|0|21.0|0|0.0|100
0|2020-12-24|396.0|0|396.0|0|22.0|0|0.0|100
0|2020-12-25|413.0|0|413.0|0|24.0|0|0.0|100
0|2020-12-26|414.0|0|414.0|0|24.0|0|0.0|100
0|2020-12-27|430.0|0|430.0|0|24.0|0|0.0|100
0|2020-12-28|430.0|0|431.0|0|24.0|0|0.0|100
0|2020-12-29|436.0|0|436.0|0|24.0|0|0.0|100
0|2020-12-30|436.0|0|436.0|0|25.0|0|0.0|100
0|2020-12-31|436.0|0|450.0|0|25.0|0|0.0|100
0|2021-01-01|450.0|0|450.0|0|26.0|0|0.0|100
0|2021-01-02|451.0|0|451.0|0|26.0|0|0.0|100
0|2021-01-03|451.0|0|470.0|0|26.0|0|0.0|100
0|2021-01-04|472.0|0|472.0|0|27.0|0|0.0|100
0|2021-01-05|474.0|0|474.0|0|27.0|0|0.0|100
0|2021-01-06|471.0|0|471.0|0|27.0|0|0.0|100
0|2021-01-07|471.0|0|474.0|0|27.0|0|0.0|100
0|2021-01-08|474.0|0|497.0|0|27.0|0|0.0|100
0|2021-01-09|495.0|0|495.0|0|27.0|0|0.0|100
0|2021-01-10|501.0|0|501.0|0|27.0|0|0.0|100
0|2021-01-11|492.0|0|492.0|0|27.0|0|0.0|100
0|2021-01-12|506.0|0|506.0|0|27.0|0|0.0|100
0|2021-01-13|506.0|0|520.0|0|27.0|0|0.0|100
0|2021-01-14|506.0|0|530.0|0|27.0|0|0.0|100
0|2021-01-15|530.0|0|536.0|0|30.0|0|0.0|100
0|2021-01-16|530.0|0|537.0|0|30.0|0|0.0|100
0|2021-01-17|541.0|0|541.0|0|30.0|0|0.0|100
0|2021-01-18|541.0|0|543.0|0|30.0|0|0.0|100
0|2021-01-19|549.0|0|549.0|0|31.0|0|0.0|100
0|2021-01-20|549.0|0|555.0|0|31.0|0|0.0|100
0|2021-01-21|549.0|0|561.0|0|31.0|0|0.0|100
0|2021-01-22|549.0|0|565.0|0|31.0|0|0.0|100
0|2021-01-23|570.0|0|570.0|0|31.0|0|0.0|100
0|2021-01-24|572.0|0|572.0|0|31.0|0|0.0|100
0|2021-01-25|572.0|0|572.0|0|31.0|0|0.0|100
0|2021-01-26|580.0|0|580.0|0|31.0|0|0.0|100
0|2021-01-27|582.0|0|582.0|0|31.0|0|0.0|100
0|2021-01-28|584.0|0|584.0|0|31.0|0|0.0|100
0|2021-01-29|591.0|0|591.0|0|31.0|0|0.0|100
0|2021-01-30|591.0|0|594.0|0|31.0|0|0.0|100
0|2021-01-31|596.0|0|596.0|0|32.0|0|0.0|100
0|2021-02-01|597.0|0|597.0|0|32.0|0|0.0|100
0|2021-02-02|597.0|0|599.0|0|32.0|0|0.0|100
0|2021-02-03|608.0|0|608.0|0|33.0|0|0.0|100
0|2021-02-04|608.0|0|610.0|0|33.0|0|0.0|100
0|2021-02-05|614.0|0|614.0|0|34.0|0|0.0|100
0|2021-02-06|616.0|0|616.0|0|34.0|0|0.0|100
0|2021-02-07|616.0|0|616.0|0|34.0|0|0.0|100
0|2021-02-08|616.0|0|619.0|0|34.0|0|0.0|100
0|2021-02-09|616.0|0|621.0|0|34.0|0|0.0|100
0|2021-02-10|616.0|0|623.0|0|34.0|0|0.0|100
