|dates|BuenaVista_Virginia_UnitedStates.JHU_ConfirmedCases.data|BuenaVista_Virginia_UnitedStates.JHU_ConfirmedCases.missing|BuenaVista_Virginia_UnitedStates.NYT_ConfirmedCases.data|BuenaVista_Virginia_UnitedStates.NYT_ConfirmedCases.missing|BuenaVista_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|BuenaVista_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|BuenaVista_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|BuenaVista_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-16|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-19|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-20|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-31|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-01|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-02|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-03|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-04|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-05|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-06|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-07|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-08|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-09|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-10|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-11|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-12|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-13|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-14|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-15|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-17|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-23|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-24|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-25|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-26|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-30|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-01|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-02|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-03|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-04|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-05|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-06|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-07|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-08|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-09|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-10|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-11|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-12|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-13|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-14|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-15|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-16|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-17|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-18|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-19|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-20|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-21|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-22|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-23|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-24|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-25|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-26|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-27|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-28|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-29|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-30|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-31|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-01|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-02|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-03|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-04|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-08-05|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-08-06|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-08-07|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-08-08|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-08-09|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-08-10|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-08-11|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-08-12|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-08-13|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-08-14|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-08-15|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-08-16|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-08-17|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-08-18|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-08-19|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-08-20|68.0|0|69.0|0|1.0|0|0.0|100
0|2020-08-21|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-22|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-23|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-24|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-25|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-26|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-08-27|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-08-28|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-08-29|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-08-30|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-08-31|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-09-01|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-09-02|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-09-03|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-09-04|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-09-05|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-09-06|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-09-07|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-09-08|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-09-09|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-09-10|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-09-11|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-09-12|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-09-13|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-09-14|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-09-15|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-09-16|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-09-17|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-09-18|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-09-19|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-09-20|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-09-21|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-09-22|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-09-23|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-09-24|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-09-25|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-09-26|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-09-27|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-09-28|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-09-29|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-09-30|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-10-01|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-10-02|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-10-03|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-10-04|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-10-05|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-10-06|92.0|0|92.0|0|1.0|0|0.0|100
0|2020-10-07|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-10-08|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-10-09|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-10-10|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-10-11|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-10-12|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-10-13|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-10-14|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-10-15|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-10-16|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-10-17|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-10-18|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-19|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-20|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-21|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-22|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-23|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-24|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-25|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-26|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-27|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-28|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-29|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-30|121.0|0|124.0|0|1.0|0|0.0|100
0|2020-10-31|121.0|0|125.0|0|1.0|0|0.0|100
0|2020-11-01|121.0|0|129.0|0|1.0|0|0.0|100
0|2020-11-02|129.0|0|129.0|0|1.0|0|0.0|100
0|2020-11-03|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-11-04|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-11-05|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-11-06|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-11-07|139.0|0|139.0|0|1.0|0|0.0|100
0|2020-11-08|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-11-09|141.0|0|141.0|0|1.0|0|0.0|100
0|2020-11-10|141.0|0|143.0|0|1.0|0|0.0|100
0|2020-11-11|141.0|0|147.0|0|1.0|0|0.0|100
0|2020-11-12|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-11-13|152.0|0|152.0|0|1.0|0|0.0|100
0|2020-11-14|158.0|0|158.0|0|1.0|0|0.0|100
0|2020-11-15|158.0|0|161.0|0|1.0|0|0.0|100
0|2020-11-16|161.0|0|173.0|0|1.0|0|0.0|100
0|2020-11-17|161.0|0|189.0|0|1.0|0|0.0|100
0|2020-11-18|161.0|0|194.0|0|1.0|0|0.0|100
0|2020-11-19|204.0|0|204.0|0|1.0|0|0.0|100
0|2020-11-20|209.0|0|209.0|0|1.0|0|0.0|100
0|2020-11-21|219.0|0|219.0|0|1.0|0|0.0|100
0|2020-11-22|219.0|0|229.0|0|1.0|0|0.0|100
0|2020-11-23|219.0|0|238.0|0|1.0|0|0.0|100
0|2020-11-24|242.0|0|242.0|0|1.0|0|0.0|100
0|2020-11-25|242.0|0|251.0|0|1.0|0|0.0|100
0|2020-11-26|242.0|0|256.0|0|1.0|0|0.0|100
0|2020-11-27|242.0|0|255.0|0|1.0|0|0.0|100
0|2020-11-28|242.0|0|263.0|0|1.0|0|0.0|100
0|2020-11-29|264.0|0|264.0|0|1.0|0|0.0|100
0|2020-11-30|264.0|0|267.0|0|1.0|0|0.0|100
0|2020-12-01|264.0|0|275.0|0|1.0|0|0.0|100
0|2020-12-02|264.0|0|275.0|0|1.0|0|0.0|100
0|2020-12-03|281.0|0|281.0|0|1.0|0|0.0|100
0|2020-12-04|299.0|0|299.0|0|1.0|0|0.0|100
0|2020-12-05|310.0|0|310.0|0|1.0|0|0.0|100
0|2020-12-06|336.0|0|336.0|0|1.0|0|0.0|100
0|2020-12-07|336.0|0|350.0|0|1.0|0|0.0|100
0|2020-12-08|336.0|0|357.0|0|1.0|0|0.0|100
0|2020-12-09|358.0|0|358.0|0|1.0|0|0.0|100
0|2020-12-10|372.0|0|372.0|0|1.0|0|0.0|100
0|2020-12-11|372.0|0|396.0|0|1.0|0|0.0|100
0|2020-12-12|402.0|0|402.0|0|1.0|0|0.0|100
0|2020-12-13|402.0|0|405.0|0|1.0|0|0.0|100
0|2020-12-14|406.0|0|406.0|0|2.0|0|0.0|100
0|2020-12-15|409.0|0|409.0|0|2.0|0|0.0|100
0|2020-12-16|409.0|0|417.0|0|2.0|0|0.0|100
0|2020-12-17|424.0|0|424.0|0|4.0|0|0.0|100
0|2020-12-18|426.0|0|426.0|0|4.0|0|0.0|100
0|2020-12-19|426.0|0|433.0|0|4.0|0|0.0|100
0|2020-12-20|436.0|0|436.0|0|4.0|0|0.0|100
0|2020-12-21|443.0|0|443.0|0|4.0|0|0.0|100
0|2020-12-22|443.0|0|443.0|0|4.0|0|0.0|100
0|2020-12-23|449.0|0|449.0|0|4.0|0|0.0|100
0|2020-12-24|463.0|0|463.0|0|4.0|0|0.0|100
0|2020-12-25|472.0|0|472.0|0|4.0|0|0.0|100
0|2020-12-26|472.0|0|472.0|0|4.0|0|0.0|100
0|2020-12-27|477.0|0|477.0|0|4.0|0|0.0|100
0|2020-12-28|477.0|0|478.0|0|4.0|0|0.0|100
0|2020-12-29|477.0|0|485.0|0|4.0|0|0.0|100
0|2020-12-30|500.0|0|500.0|0|4.0|0|0.0|100
0|2020-12-31|512.0|0|512.0|0|4.0|0|0.0|100
0|2021-01-01|514.0|0|514.0|0|4.0|0|0.0|100
0|2021-01-02|523.0|0|523.0|0|4.0|0|0.0|100
0|2021-01-03|523.0|0|536.0|0|4.0|0|0.0|100
0|2021-01-04|542.0|0|542.0|0|4.0|0|0.0|100
0|2021-01-05|542.0|0|544.0|0|4.0|0|0.0|100
0|2021-01-06|542.0|0|558.0|0|4.0|0|0.0|100
0|2021-01-07|542.0|0|559.0|0|4.0|0|0.0|100
0|2021-01-08|570.0|0|570.0|0|4.0|0|0.0|100
0|2021-01-09|570.0|0|573.0|0|4.0|0|0.0|100
0|2021-01-10|581.0|0|581.0|0|4.0|0|0.0|100
0|2021-01-11|581.0|0|586.0|0|4.0|0|0.0|100
0|2021-01-12|581.0|0|593.0|0|4.0|0|0.0|100
0|2021-01-13|606.0|0|606.0|0|8.0|0|0.0|100
0|2021-01-14|606.0|0|618.0|0|8.0|0|0.0|100
0|2021-01-15|625.0|0|625.0|0|8.0|0|0.0|100
0|2021-01-16|625.0|0|630.0|0|8.0|0|0.0|100
0|2021-01-17|636.0|0|636.0|0|8.0|0|0.0|100
0|2021-01-18|638.0|0|638.0|0|8.0|0|0.0|100
0|2021-01-19|647.0|0|647.0|0|9.0|0|0.0|100
0|2021-01-20|653.0|0|653.0|0|9.0|0|0.0|100
0|2021-01-21|663.0|0|663.0|0|9.0|0|0.0|100
0|2021-01-22|663.0|0|672.0|0|9.0|0|0.0|100
0|2021-01-23|680.0|0|680.0|0|10.0|0|0.0|100
0|2021-01-24|690.0|0|690.0|0|10.0|0|0.0|100
0|2021-01-25|690.0|0|695.0|0|10.0|0|0.0|100
0|2021-01-26|700.0|0|700.0|0|11.0|0|0.0|100
0|2021-01-27|713.0|0|713.0|0|11.0|0|0.0|100
0|2021-01-28|713.0|0|726.0|0|11.0|0|0.0|100
0|2021-01-29|713.0|0|729.0|0|11.0|0|0.0|100
0|2021-01-30|740.0|0|740.0|0|12.0|0|0.0|100
0|2021-01-31|740.0|0|748.0|0|12.0|0|0.0|100
0|2021-02-01|748.0|0|748.0|0|12.0|0|0.0|100
0|2021-02-02|748.0|0|748.0|0|12.0|0|0.0|100
0|2021-02-03|748.0|0|767.0|0|12.0|0|0.0|100
0|2021-02-04|748.0|0|774.0|0|12.0|0|0.0|100
0|2021-02-05|779.0|0|779.0|0|12.0|0|0.0|100
0|2021-02-06|781.0|0|781.0|0|12.0|0|0.0|100
0|2021-02-07|781.0|0|785.0|0|12.0|0|0.0|100
0|2021-02-08|781.0|0|788.0|0|12.0|0|0.0|100
0|2021-02-09|781.0|0|787.0|0|12.0|0|0.0|100
