|dates|Putnam_Missouri_UnitedStates.JHU_ConfirmedCases.data|Putnam_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Putnam_Missouri_UnitedStates.NYT_ConfirmedCases.data|Putnam_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Putnam_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Putnam_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Putnam_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Putnam_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-30|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-01|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-02|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-03|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-04|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-05|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-06|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-09|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-10|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-11|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-30|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-31|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-08-01|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-08-02|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-08-03|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-08-04|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-05|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-06|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-07|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-08|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-09|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-10|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-11|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-12|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-13|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-14|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-15|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-16|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-17|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-18|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-08-19|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-20|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-21|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-08-22|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-08-23|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-08-24|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-08-25|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-08-26|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-08-27|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-08-28|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-29|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-08-30|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-08-31|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-09-01|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-09-02|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-09-03|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-09-04|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-09-05|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-09-06|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-09-07|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-09-08|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-09-09|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-09-10|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-09-11|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-09-12|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-09-13|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-09-14|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-09-15|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-09-16|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-09-17|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-09-18|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-09-19|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-09-20|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-09-21|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-09-22|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-09-23|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-24|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-25|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-26|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-27|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-28|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-29|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-30|33.0|0|29.0|0|1.0|0|0.0|100
0|2020-10-01|33.0|0|30.0|0|1.0|0|0.0|100
0|2020-10-02|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-10-03|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-10-04|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-10-05|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-10-06|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-10-07|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-10-08|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-10-09|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-10-10|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-10-11|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-10-12|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-10-13|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-10-14|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-10-15|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-10-16|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-10-17|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-10-18|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-10-19|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-10-20|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-10-21|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-10-22|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-10-23|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-10-24|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-10-25|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-10-26|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-10-27|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-10-28|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-10-29|57.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-30|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-10-31|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-11-01|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-11-02|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-11-03|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-11-04|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-11-05|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-11-06|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-11-07|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-11-08|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-11-09|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-11-10|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-11-11|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-11-12|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-11-13|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-11-14|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-11-15|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-11-16|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-11-17|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-11-18|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-11-19|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-11-20|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-11-21|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-11-22|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-11-23|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-11-24|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-11-25|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-11-26|143.0|0|143.0|0|1.0|0|0.0|100
0|2020-11-27|148.0|0|148.0|0|1.0|0|0.0|100
0|2020-11-28|148.0|0|148.0|0|1.0|0|0.0|100
0|2020-11-29|157.0|0|157.0|0|1.0|0|0.0|100
0|2020-11-30|162.0|0|162.0|0|1.0|0|0.0|100
0|2020-12-01|163.0|0|163.0|0|1.0|0|0.0|100
0|2020-12-02|167.0|0|167.0|0|1.0|0|0.0|100
0|2020-12-03|168.0|0|168.0|0|1.0|0|0.0|100
0|2020-12-04|167.0|0|167.0|0|1.0|0|0.0|100
0|2020-12-05|173.0|0|173.0|0|1.0|0|0.0|100
0|2020-12-06|175.0|0|175.0|0|1.0|0|0.0|100
0|2020-12-07|175.0|0|175.0|0|1.0|0|0.0|100
0|2020-12-08|175.0|0|175.0|0|1.0|0|0.0|100
0|2020-12-09|175.0|0|175.0|0|1.0|0|0.0|100
0|2020-12-10|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-12-11|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-12-12|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-12-13|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-12-14|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-12-15|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-12-16|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-12-17|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-12-18|187.0|0|187.0|0|1.0|0|0.0|100
0|2020-12-19|187.0|0|187.0|0|1.0|0|0.0|100
0|2020-12-20|188.0|0|188.0|0|1.0|0|0.0|100
0|2020-12-21|190.0|0|190.0|0|1.0|0|0.0|100
0|2020-12-22|191.0|0|191.0|0|1.0|0|0.0|100
0|2020-12-23|191.0|0|191.0|0|1.0|0|0.0|100
0|2020-12-24|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-12-25|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-12-26|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-12-27|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-12-28|197.0|0|197.0|0|1.0|0|0.0|100
0|2020-12-29|198.0|0|198.0|0|1.0|0|0.0|100
0|2020-12-30|198.0|0|198.0|0|1.0|0|0.0|100
0|2020-12-31|199.0|0|199.0|0|1.0|0|0.0|100
0|2021-01-01|200.0|0|200.0|0|1.0|0|0.0|100
0|2021-01-02|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-03|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-04|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-05|201.0|0|201.0|0|2.0|0|0.0|100
0|2021-01-06|201.0|0|201.0|0|2.0|0|0.0|100
0|2021-01-07|202.0|0|202.0|0|2.0|0|0.0|100
0|2021-01-08|202.0|0|202.0|0|2.0|0|0.0|100
0|2021-01-09|203.0|0|203.0|0|2.0|0|0.0|100
0|2021-01-10|204.0|0|204.0|0|2.0|0|0.0|100
0|2021-01-11|204.0|0|204.0|0|2.0|0|0.0|100
0|2021-01-12|206.0|0|206.0|0|2.0|0|0.0|100
0|2021-01-13|206.0|0|206.0|0|2.0|0|0.0|100
0|2021-01-14|206.0|0|206.0|0|2.0|0|0.0|100
0|2021-01-15|206.0|0|206.0|0|2.0|0|0.0|100
0|2021-01-16|206.0|0|206.0|0|2.0|0|0.0|100
0|2021-01-17|207.0|0|207.0|0|2.0|0|0.0|100
0|2021-01-18|209.0|0|209.0|0|2.0|0|0.0|100
0|2021-01-19|209.0|0|209.0|0|2.0|0|0.0|100
0|2021-01-20|212.0|0|212.0|0|2.0|0|0.0|100
0|2021-01-21|213.0|0|213.0|0|2.0|0|0.0|100
0|2021-01-22|214.0|0|214.0|0|2.0|0|0.0|100
0|2021-01-23|214.0|0|214.0|0|2.0|0|0.0|100
0|2021-01-24|216.0|0|216.0|0|2.0|0|0.0|100
0|2021-01-25|216.0|0|216.0|0|2.0|0|0.0|100
0|2021-01-26|216.0|0|216.0|0|2.0|0|0.0|100
0|2021-01-27|216.0|0|216.0|0|2.0|0|0.0|100
0|2021-01-28|216.0|0|216.0|0|2.0|0|0.0|100
0|2021-01-29|217.0|0|217.0|0|2.0|0|0.0|100
0|2021-01-30|217.0|0|217.0|0|2.0|0|0.0|100
0|2021-01-31|217.0|0|217.0|0|2.0|0|0.0|100
0|2021-02-01|219.0|0|219.0|0|2.0|0|0.0|100
0|2021-02-02|219.0|0|219.0|0|2.0|0|0.0|100
0|2021-02-03|219.0|0|219.0|0|2.0|0|0.0|100
0|2021-02-04|219.0|0|219.0|0|2.0|0|0.0|100
0|2021-02-05|219.0|0|219.0|0|2.0|0|0.0|100
0|2021-02-06|219.0|0|219.0|0|2.0|0|0.0|100
0|2021-02-07|221.0|0|221.0|0|2.0|0|0.0|100
0|2021-02-08|221.0|0|221.0|0|2.0|0|0.0|100
0|2021-02-09|222.0|0|222.0|0|2.0|0|0.0|100
0|2021-02-10|222.0|0|222.0|0|2.0|0|0.0|100
