|dates|Washtenaw_Michigan_UnitedStates.JHU_ConfirmedCases.data|Washtenaw_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Washtenaw_Michigan_UnitedStates.NYT_ConfirmedCases.data|Washtenaw_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Washtenaw_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Washtenaw_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Washtenaw_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Washtenaw_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-14|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-15|4.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-19|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-20|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-21|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-22|35.0|0|34.0|0|0.0|0|0.0|100
0|2020-03-23|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-03-24|50.0|0|50.0|0|3.0|0|0.0|100
0|2020-03-25|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-03-26|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-03-27|150.0|0|150.0|0|3.0|0|0.0|100
0|2020-03-28|185.0|0|185.0|0|3.0|0|0.0|100
0|2020-03-29|233.0|0|231.0|0|5.0|0|0.0|100
0|2020-03-30|266.0|0|266.0|0|6.0|0|0.0|100
0|2020-03-31|305.0|0|311.0|0|7.0|0|0.0|100
0|2020-04-01|401.0|0|401.0|0|8.0|0|0.0|100
0|2020-04-02|438.0|0|438.0|0|8.0|0|0.0|100
0|2020-04-03|477.0|0|477.0|0|8.0|0|0.0|100
0|2020-04-04|501.0|0|501.0|0|8.0|0|0.0|100
0|2020-04-05|518.0|0|521.0|0|8.0|0|0.0|100
0|2020-04-06|539.0|0|543.0|0|10.0|0|0.0|100
0|2020-04-07|559.0|0|561.0|0|11.0|0|0.0|100
0|2020-04-08|610.0|0|610.0|0|13.0|0|0.0|100
0|2020-04-09|637.0|0|637.0|0|15.0|0|0.0|100
0|2020-04-10|659.0|0|659.0|0|15.0|0|0.0|100
0|2020-04-11|685.0|0|685.0|0|18.0|0|0.0|100
0|2020-04-12|716.0|0|716.0|0|18.0|0|0.0|100
0|2020-04-13|736.0|0|736.0|0|18.0|0|0.0|100
0|2020-04-14|772.0|0|772.0|0|21.0|0|0.0|100
0|2020-04-15|798.0|0|836.0|0|24.0|0|0.0|100
0|2020-04-16|826.0|0|872.0|0|25.0|0|0.0|100
0|2020-04-17|855.0|0|901.0|0|25.0|0|0.0|100
0|2020-04-18|870.0|0|910.0|0|29.0|0|0.0|100
0|2020-04-19|870.0|0|913.0|0|30.0|0|0.0|100
0|2020-04-20|878.0|0|922.0|0|31.0|0|0.0|100
0|2020-04-21|900.0|0|952.0|0|38.0|0|0.0|100
0|2020-04-22|912.0|0|967.0|0|40.0|0|0.0|100
0|2020-04-23|960.0|0|1015.0|0|42.0|0|0.0|100
0|2020-04-24|974.0|0|1028.0|0|47.0|0|0.0|100
0|2020-04-25|1002.0|0|1057.0|0|50.0|0|0.0|100
0|2020-04-26|1001.0|0|1058.0|0|50.0|0|0.0|100
0|2020-04-27|1004.0|0|1059.0|0|55.0|0|0.0|100
0|2020-04-28|1033.0|0|1088.0|0|56.0|0|0.0|100
0|2020-04-29|1049.0|0|1104.0|0|59.0|0|0.0|100
0|2020-04-30|1075.0|0|1134.0|0|61.0|0|0.0|100
0|2020-05-01|1091.0|0|1138.0|0|66.0|0|0.0|100
0|2020-05-02|1101.0|0|1148.0|0|70.0|0|0.0|100
0|2020-05-03|1113.0|0|1163.0|0|71.0|0|0.0|100
0|2020-05-04|1118.0|0|1168.0|0|76.0|0|0.0|100
0|2020-05-05|1123.0|0|1174.0|0|76.0|0|0.0|100
0|2020-05-06|1129.0|0|1180.0|0|77.0|0|0.0|100
0|2020-05-07|1140.0|0|1218.0|0|77.0|0|0.0|100
0|2020-05-08|1160.0|0|1238.0|0|80.0|0|0.0|100
0|2020-05-09|1176.0|0|1256.0|0|81.0|0|0.0|100
0|2020-05-10|1182.0|0|1264.0|0|81.0|0|0.0|100
0|2020-05-11|1192.0|0|1274.0|0|81.0|0|0.0|100
