|dates|Gloucester_Virginia_UnitedStates.JHU_ConfirmedCases.data|Gloucester_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Gloucester_Virginia_UnitedStates.NYT_ConfirmedCases.data|Gloucester_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Gloucester_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Gloucester_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Gloucester_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Gloucester_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-05-15|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-05-16|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-05-17|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-05-18|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-05-19|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-05-20|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-21|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-22|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-23|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-24|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-25|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-26|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-27|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-28|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-29|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-30|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-05-31|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-01|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-02|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-03|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-04|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-05|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-06|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-07|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-08|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-09|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-10|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-11|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-12|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-13|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-14|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-15|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-06-16|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-06-17|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-06-18|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-06-19|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-06-20|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-06-21|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-06-22|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-06-23|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-06-24|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-25|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-06-26|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-06-27|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-06-28|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-29|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-06-30|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-07-01|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-07-02|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-07-03|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-07-04|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-07-05|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-07-06|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-07-07|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-07-08|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-07-09|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-07-10|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-07-11|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-07-12|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-07-13|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-07-14|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-07-15|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-07-16|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-07-17|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-07-18|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-07-19|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-07-20|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-07-21|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-07-22|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-07-23|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-07-24|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-07-25|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-07-26|127.0|0|127.0|0|1.0|0|0.0|100
0|2020-07-27|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-07-28|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-07-29|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-07-30|140.0|0|140.0|0|2.0|0|0.0|100
0|2020-07-31|141.0|0|141.0|0|2.0|0|0.0|100
0|2020-08-01|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-08-02|145.0|0|145.0|0|2.0|0|0.0|100
0|2020-08-03|145.0|0|145.0|0|2.0|0|0.0|100
0|2020-08-04|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-08-05|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-08-06|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-08-07|152.0|0|152.0|0|2.0|0|0.0|100
0|2020-08-08|156.0|0|156.0|0|2.0|0|0.0|100
0|2020-08-09|160.0|0|160.0|0|2.0|0|0.0|100
0|2020-08-10|161.0|0|161.0|0|2.0|0|0.0|100
0|2020-08-11|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-08-12|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-08-13|171.0|0|171.0|0|2.0|0|0.0|100
0|2020-08-14|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-08-15|175.0|0|175.0|0|2.0|0|0.0|100
0|2020-08-16|175.0|0|175.0|0|2.0|0|0.0|100
0|2020-08-17|179.0|0|179.0|0|2.0|0|0.0|100
0|2020-08-18|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-08-19|179.0|0|179.0|0|2.0|0|0.0|100
0|2020-08-20|181.0|0|183.0|0|2.0|0|0.0|100
0|2020-08-21|184.0|0|184.0|0|2.0|0|0.0|100
0|2020-08-22|187.0|0|187.0|0|2.0|0|0.0|100
0|2020-08-23|186.0|0|186.0|0|2.0|0|0.0|100
0|2020-08-24|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-08-25|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-08-26|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-08-27|198.0|0|198.0|0|2.0|0|0.0|100
0|2020-08-28|200.0|0|200.0|0|2.0|0|0.0|100
0|2020-08-29|201.0|0|201.0|0|2.0|0|0.0|100
0|2020-08-30|201.0|0|201.0|0|2.0|0|0.0|100
0|2020-08-31|201.0|0|201.0|0|2.0|0|0.0|100
0|2020-09-01|204.0|0|204.0|0|2.0|0|0.0|100
0|2020-09-02|206.0|0|206.0|0|2.0|0|0.0|100
0|2020-09-03|207.0|0|207.0|0|2.0|0|0.0|100
0|2020-09-04|207.0|0|207.0|0|2.0|0|0.0|100
0|2020-09-05|207.0|0|207.0|0|2.0|0|0.0|100
0|2020-09-06|208.0|0|208.0|0|2.0|0|0.0|100
0|2020-09-07|209.0|0|209.0|0|2.0|0|0.0|100
0|2020-09-08|210.0|0|210.0|0|2.0|0|0.0|100
0|2020-09-09|211.0|0|211.0|0|2.0|0|0.0|100
0|2020-09-10|216.0|0|216.0|0|2.0|0|0.0|100
0|2020-09-11|218.0|0|218.0|0|2.0|0|0.0|100
0|2020-09-12|222.0|0|222.0|0|2.0|0|0.0|100
0|2020-09-13|223.0|0|223.0|0|2.0|0|0.0|100
0|2020-09-14|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-09-15|227.0|0|227.0|0|2.0|0|0.0|100
0|2020-09-16|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-09-17|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-09-18|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-09-19|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-09-20|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-09-21|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-09-22|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-09-23|230.0|0|230.0|0|2.0|0|0.0|100
0|2020-09-24|234.0|0|234.0|0|2.0|0|0.0|100
0|2020-09-25|235.0|0|235.0|0|2.0|0|0.0|100
0|2020-09-26|242.0|0|242.0|0|2.0|0|0.0|100
0|2020-09-27|244.0|0|244.0|0|2.0|0|0.0|100
0|2020-09-28|247.0|0|247.0|0|2.0|0|0.0|100
0|2020-09-29|249.0|0|249.0|0|2.0|0|0.0|100
0|2020-09-30|249.0|0|249.0|0|2.0|0|0.0|100
0|2020-10-01|250.0|0|250.0|0|2.0|0|0.0|100
0|2020-10-02|252.0|0|252.0|0|2.0|0|0.0|100
0|2020-10-03|254.0|0|254.0|0|2.0|0|0.0|100
0|2020-10-04|261.0|0|261.0|0|2.0|0|0.0|100
0|2020-10-05|263.0|0|263.0|0|2.0|0|0.0|100
0|2020-10-06|265.0|0|265.0|0|2.0|0|0.0|100
0|2020-10-07|265.0|0|265.0|0|2.0|0|0.0|100
0|2020-10-08|277.0|0|277.0|0|2.0|0|0.0|100
0|2020-10-09|281.0|0|281.0|0|2.0|0|0.0|100
0|2020-10-10|296.0|0|296.0|0|2.0|0|0.0|100
0|2020-10-11|299.0|0|299.0|0|2.0|0|0.0|100
0|2020-10-12|300.0|0|300.0|0|2.0|0|0.0|100
0|2020-10-13|309.0|0|309.0|0|2.0|0|0.0|100
0|2020-10-14|313.0|0|313.0|0|3.0|0|0.0|100
0|2020-10-15|319.0|0|319.0|0|3.0|0|0.0|100
0|2020-10-16|327.0|0|327.0|0|3.0|0|0.0|100
0|2020-10-17|328.0|0|328.0|0|3.0|0|0.0|100
0|2020-10-18|333.0|0|333.0|0|3.0|0|0.0|100
0|2020-10-19|333.0|0|333.0|0|3.0|0|0.0|100
0|2020-10-20|333.0|0|333.0|0|3.0|0|0.0|100
0|2020-10-21|337.0|0|337.0|0|3.0|0|0.0|100
0|2020-10-22|340.0|0|340.0|0|3.0|0|0.0|100
0|2020-10-23|342.0|0|342.0|0|3.0|0|0.0|100
0|2020-10-24|343.0|0|343.0|0|3.0|0|0.0|100
0|2020-10-25|344.0|0|344.0|0|3.0|0|0.0|100
0|2020-10-26|345.0|0|345.0|0|3.0|0|0.0|100
0|2020-10-27|341.0|0|341.0|0|3.0|0|0.0|100
0|2020-10-28|350.0|0|350.0|0|3.0|0|0.0|100
0|2020-10-29|352.0|0|352.0|0|3.0|0|0.0|100
0|2020-10-30|352.0|0|352.0|0|3.0|0|0.0|100
0|2020-10-31|355.0|0|355.0|0|3.0|0|0.0|100
0|2020-11-01|357.0|0|357.0|0|3.0|0|0.0|100
0|2020-11-02|359.0|0|359.0|0|3.0|0|0.0|100
0|2020-11-03|358.0|0|358.0|0|3.0|0|0.0|100
0|2020-11-04|358.0|0|358.0|0|3.0|0|0.0|100
0|2020-11-05|362.0|0|362.0|0|3.0|0|0.0|100
0|2020-11-06|366.0|0|366.0|0|3.0|0|0.0|100
0|2020-11-07|367.0|0|367.0|0|3.0|0|0.0|100
0|2020-11-08|367.0|0|367.0|0|3.0|0|0.0|100
0|2020-11-09|368.0|0|368.0|0|3.0|0|0.0|100
0|2020-11-10|368.0|0|368.0|0|3.0|0|0.0|100
0|2020-11-11|368.0|0|368.0|0|3.0|0|0.0|100
0|2020-11-12|374.0|0|374.0|0|3.0|0|0.0|100
0|2020-11-13|374.0|0|374.0|0|3.0|0|0.0|100
0|2020-11-14|377.0|0|377.0|0|3.0|0|0.0|100
0|2020-11-15|382.0|0|382.0|0|3.0|0|0.0|100
0|2020-11-16|383.0|0|383.0|0|3.0|0|0.0|100
0|2020-11-17|387.0|0|387.0|0|3.0|0|0.0|100
0|2020-11-18|388.0|0|388.0|0|3.0|0|0.0|100
0|2020-11-19|391.0|0|391.0|0|3.0|0|0.0|100
0|2020-11-20|391.0|0|391.0|0|3.0|0|0.0|100
0|2020-11-21|392.0|0|392.0|0|3.0|0|0.0|100
0|2020-11-22|402.0|0|402.0|0|3.0|0|0.0|100
0|2020-11-23|419.0|0|419.0|0|3.0|0|0.0|100
0|2020-11-24|419.0|0|419.0|0|3.0|0|0.0|100
0|2020-11-25|423.0|0|423.0|0|3.0|0|0.0|100
0|2020-11-26|424.0|0|424.0|0|3.0|0|0.0|100
0|2020-11-27|436.0|0|436.0|0|3.0|0|0.0|100
0|2020-11-28|447.0|0|447.0|0|3.0|0|0.0|100
0|2020-11-29|463.0|0|463.0|0|3.0|0|0.0|100
0|2020-11-30|475.0|0|475.0|0|3.0|0|0.0|100
0|2020-12-01|514.0|0|514.0|0|3.0|0|0.0|100
0|2020-12-02|521.0|0|521.0|0|3.0|0|0.0|100
0|2020-12-03|524.0|0|524.0|0|3.0|0|0.0|100
0|2020-12-04|543.0|0|543.0|0|5.0|0|0.0|100
0|2020-12-05|543.0|0|543.0|0|5.0|0|0.0|100
0|2020-12-06|555.0|0|555.0|0|5.0|0|0.0|100
0|2020-12-07|559.0|0|559.0|0|5.0|0|0.0|100
0|2020-12-08|559.0|0|559.0|0|5.0|0|0.0|100
0|2020-12-09|564.0|0|564.0|0|5.0|0|0.0|100
0|2020-12-10|579.0|0|579.0|0|5.0|0|0.0|100
0|2020-12-11|583.0|0|583.0|0|5.0|0|0.0|100
0|2020-12-12|613.0|0|613.0|0|5.0|0|0.0|100
0|2020-12-13|623.0|0|623.0|0|5.0|0|0.0|100
0|2020-12-14|662.0|0|662.0|0|5.0|0|0.0|100
0|2020-12-15|668.0|0|668.0|0|5.0|0|0.0|100
0|2020-12-16|682.0|0|682.0|0|5.0|0|0.0|100
0|2020-12-17|689.0|0|689.0|0|6.0|0|0.0|100
0|2020-12-18|702.0|0|702.0|0|7.0|0|0.0|100
0|2020-12-19|714.0|0|714.0|0|7.0|0|0.0|100
0|2020-12-20|723.0|0|723.0|0|7.0|0|0.0|100
0|2020-12-21|731.0|0|731.0|0|7.0|0|0.0|100
0|2020-12-22|748.0|0|748.0|0|7.0|0|0.0|100
0|2020-12-23|784.0|0|784.0|0|7.0|0|0.0|100
0|2020-12-24|791.0|0|791.0|0|7.0|0|0.0|100
0|2020-12-25|799.0|0|799.0|0|7.0|0|0.0|100
0|2020-12-26|803.0|0|803.0|0|7.0|0|0.0|100
0|2020-12-27|805.0|0|805.0|0|7.0|0|0.0|100
0|2020-12-28|806.0|0|806.0|0|7.0|0|0.0|100
0|2020-12-29|832.0|0|832.0|0|7.0|0|0.0|100
0|2020-12-30|846.0|0|846.0|0|7.0|0|0.0|100
0|2020-12-31|855.0|0|855.0|0|7.0|0|0.0|100
0|2021-01-01|866.0|0|866.0|0|7.0|0|0.0|100
0|2021-01-02|875.0|0|875.0|0|7.0|0|0.0|100
0|2021-01-03|891.0|0|891.0|0|7.0|0|0.0|100
0|2021-01-04|912.0|0|912.0|0|7.0|0|0.0|100
0|2021-01-05|938.0|0|938.0|0|7.0|0|0.0|100
0|2021-01-06|953.0|0|953.0|0|7.0|0|0.0|100
0|2021-01-07|976.0|0|976.0|0|8.0|0|0.0|100
0|2021-01-08|1005.0|0|1005.0|0|9.0|0|0.0|100
0|2021-01-09|1043.0|0|1043.0|0|11.0|0|0.0|100
0|2021-01-10|1062.0|0|1062.0|0|11.0|0|0.0|100
0|2021-01-11|1078.0|0|1078.0|0|11.0|0|0.0|100
0|2021-01-12|1113.0|0|1113.0|0|11.0|0|0.0|100
0|2021-01-13|1127.0|0|1127.0|0|12.0|0|0.0|100
0|2021-01-14|1155.0|0|1155.0|0|14.0|0|0.0|100
0|2021-01-15|1173.0|0|1173.0|0|14.0|0|0.0|100
0|2021-01-16|1198.0|0|1198.0|0|14.0|0|0.0|100
0|2021-01-17|1217.0|0|1217.0|0|14.0|0|0.0|100
0|2021-01-18|1249.0|0|1249.0|0|14.0|0|0.0|100
0|2021-01-19|1262.0|0|1262.0|0|14.0|0|0.0|100
0|2021-01-20|1278.0|0|1278.0|0|18.0|0|0.0|100
0|2021-01-21|1305.0|0|1305.0|0|19.0|0|0.0|100
0|2021-01-22|1318.0|0|1318.0|0|19.0|0|0.0|100
0|2021-01-23|1336.0|0|1336.0|0|19.0|0|0.0|100
0|2021-01-24|1352.0|0|1352.0|0|19.0|0|0.0|100
0|2021-01-25|1377.0|0|1377.0|0|19.0|0|0.0|100
0|2021-01-26|1396.0|0|1396.0|0|24.0|0|0.0|100
0|2021-01-27|1416.0|0|1416.0|0|24.0|0|0.0|100
0|2021-01-28|1432.0|0|1432.0|0|24.0|0|0.0|100
0|2021-01-29|1460.0|0|1460.0|0|25.0|0|0.0|100
0|2021-01-30|1485.0|0|1485.0|0|27.0|0|0.0|100
0|2021-01-31|1501.0|0|1501.0|0|27.0|0|0.0|100
0|2021-02-01|1515.0|0|1515.0|0|27.0|0|0.0|100
0|2021-02-02|1536.0|0|1536.0|0|27.0|0|0.0|100
0|2021-02-03|1545.0|0|1545.0|0|27.0|0|0.0|100
0|2021-02-04|1566.0|0|1566.0|0|27.0|0|0.0|100
0|2021-02-05|1597.0|0|1597.0|0|28.0|0|0.0|100
0|2021-02-06|1620.0|0|1620.0|0|29.0|0|0.0|100
0|2021-02-07|1632.0|0|1632.0|0|29.0|0|0.0|100
0|2021-02-08|1642.0|0|1642.0|0|29.0|0|0.0|100
