|dates|Columbia_NewYork_UnitedStates.JHU_ConfirmedCases.data|Columbia_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Columbia_NewYork_UnitedStates.NYT_ConfirmedCases.data|Columbia_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Columbia_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Columbia_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Columbia_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Columbia_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|3.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|7.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|17.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|17.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-24|18.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-25|19.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-26|24.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-27|27.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-28|30.0|0|22.0|0|1.0|0|0.0|100
0|2020-03-29|30.0|0|23.0|0|1.0|0|0.0|100
0|2020-03-30|36.0|0|26.0|0|1.0|0|0.0|100
0|2020-03-31|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-04-01|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-02|45.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-03|51.0|0|41.0|0|2.0|0|0.0|100
0|2020-04-04|57.0|0|61.0|0|2.0|0|0.0|100
0|2020-04-05|69.0|0|61.0|0|3.0|0|0.0|100
0|2020-04-06|70.0|0|70.0|0|3.0|0|0.0|100
0|2020-04-07|72.0|0|72.0|0|4.0|0|0.0|100
0|2020-04-08|76.0|0|72.0|0|4.0|0|0.0|100
0|2020-04-09|83.0|0|70.0|0|5.0|0|0.0|100
0|2020-04-10|84.0|0|74.0|0|5.0|0|0.0|100
0|2020-04-11|87.0|0|77.0|0|7.0|0|0.0|100
0|2020-04-12|87.0|0|79.0|0|7.0|0|0.0|100
0|2020-04-13|93.0|0|80.0|0|9.0|0|0.0|100
0|2020-04-14|93.0|0|84.0|0|9.0|0|0.0|100
0|2020-04-15|100.0|0|96.0|0|10.0|0|0.0|100
0|2020-04-16|100.0|0|99.0|0|10.0|0|0.0|100
0|2020-04-17|101.0|0|101.0|0|10.0|0|0.0|100
0|2020-04-18|105.0|0|105.0|0|10.0|0|0.0|100
0|2020-04-19|107.0|0|107.0|0|11.0|0|0.0|100
0|2020-04-20|111.0|0|111.0|0|11.0|0|0.0|100
0|2020-04-21|120.0|0|113.0|0|12.0|0|0.0|100
0|2020-04-22|120.0|0|117.0|0|12.0|0|0.0|100
0|2020-04-23|123.0|0|123.0|0|13.0|0|0.0|100
0|2020-04-24|129.0|0|129.0|0|13.0|0|0.0|100
0|2020-04-25|140.0|0|140.0|0|13.0|0|0.0|100
0|2020-04-26|143.0|0|143.0|0|13.0|0|0.0|100
0|2020-04-27|146.0|0|146.0|0|13.0|0|0.0|100
0|2020-04-28|154.0|0|154.0|0|13.0|0|0.0|100
0|2020-04-29|165.0|0|165.0|0|13.0|0|0.0|100
0|2020-04-30|170.0|0|170.0|0|13.0|0|0.0|100
0|2020-05-01|202.0|0|202.0|0|13.0|0|0.0|100
0|2020-05-02|205.0|0|205.0|0|13.0|0|0.0|100
0|2020-05-03|209.0|0|209.0|0|13.0|0|0.0|100
0|2020-05-04|213.0|0|213.0|0|16.0|0|0.0|100
0|2020-05-05|229.0|0|229.0|0|16.0|0|0.0|100
0|2020-05-06|291.0|0|291.0|0|16.0|0|0.0|100
0|2020-05-07|302.0|0|302.0|0|16.0|0|0.0|100
0|2020-05-08|304.0|0|304.0|0|16.0|0|0.0|100
0|2020-05-09|304.0|0|304.0|0|19.0|0|0.0|100
0|2020-05-10|312.0|0|312.0|0|19.0|0|0.0|100
0|2020-05-11|314.0|0|314.0|0|19.0|0|0.0|100
0|2020-05-12|314.0|0|314.0|0|24.0|0|0.0|100
0|2020-05-13|318.0|0|318.0|0|24.0|0|0.0|100
