|dates|Dunn_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Dunn_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Dunn_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Dunn_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Dunn_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Dunn_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Dunn_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Dunn_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|3139.5|0|49.5|0|1.5522107243650047|0|3189.0|0
0|2020-01-27|3139.5|0|49.5|0|1.5522107243650047|0|3189.0|0
0|2020-01-28|3139.5|0|49.5|0|1.5522107243650047|0|3189.0|0
0|2020-01-29|3139.5|0|49.5|0|1.5522107243650047|0|3189.0|0
0|2020-01-30|3139.5|0|49.5|0|1.5522107243650047|0|3189.0|0
0|2020-01-31|3139.5|0|49.5|0|1.5522107243650047|0|3189.0|0
0|2020-02-01|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-02|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-03|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-04|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-05|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-06|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-07|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-08|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-09|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-10|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-11|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-12|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-13|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-14|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-15|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-16|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-17|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-18|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-19|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-20|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-21|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-22|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-23|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-24|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-25|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-26|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-27|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-28|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-02-29|3136.0|0|54.5|0|1.7081962074909889|0|3190.5|0
0|2020-03-01|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-02|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-03|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-04|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-05|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-06|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-07|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-08|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-09|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-10|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-11|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-12|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-13|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-14|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-15|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-16|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-17|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-18|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-19|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-20|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-21|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-22|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-23|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-24|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-25|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-26|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-27|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-28|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-29|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-30|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-03-31|3234.0|0|57.0|0|1.731996353691887|0|3291.0|0
0|2020-04-01|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-02|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-03|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-04|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-05|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-06|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-07|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-08|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-09|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-10|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-11|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-12|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-13|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-14|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-15|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-16|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-17|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-18|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-19|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-20|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-21|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-22|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-23|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-24|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-25|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-26|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-27|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-28|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-29|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-04-30|3111.0|0|155.0|0|4.745866503368035|0|3266.0|0
0|2020-05-01|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-02|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-03|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-04|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-05|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-06|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-07|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-08|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-09|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-10|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-11|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-12|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-13|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-14|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-15|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-16|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-17|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-18|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-19|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-20|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-21|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-22|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-23|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-24|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-25|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-26|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-27|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-28|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-29|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-30|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-05-31|2955.0|0|223.0|0|7.016991818753933|0|3178.0|0
0|2020-06-01|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-02|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-03|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-04|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-05|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-06|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-07|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-08|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-09|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-10|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-11|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-12|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-13|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-14|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-15|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-16|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-17|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-18|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-19|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-20|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-21|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-22|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-23|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-24|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-25|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-26|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-27|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-28|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-29|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-06-30|2926.0|0|194.0|0|6.217948717948718|0|3120.0|0
0|2020-07-01|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-02|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-03|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-04|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-05|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-06|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-07|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-08|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-09|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-10|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-11|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-12|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-13|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-14|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-15|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-16|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-17|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-18|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-19|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-20|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-21|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-22|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-23|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-24|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-25|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-26|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-27|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-28|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-29|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-30|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-07-31|2832.0|0|188.0|0|6.225165562913907|0|3020.0|0
0|2020-08-01|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-02|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-03|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-04|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-05|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-06|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-07|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-08|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-09|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-10|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-11|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-12|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-13|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-14|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-15|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-16|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-17|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-18|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-19|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-20|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-21|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-22|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-23|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-24|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-25|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-26|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-27|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-28|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-29|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-30|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-08-31|2937.0|0|197.0|0|6.285896617740907|0|3134.0|0
0|2020-09-01|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-02|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-03|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-04|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-05|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-06|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-07|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-08|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-09|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-10|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-11|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-12|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-13|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-14|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-15|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-16|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-17|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-18|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-19|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-20|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-21|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-22|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-23|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-24|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-25|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-26|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-27|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-28|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-29|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-09-30|2873.0|0|148.0|0|4.8990400529625955|0|3021.0|0
0|2020-10-01|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-02|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-03|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-04|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-05|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-06|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-07|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-08|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-09|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-10|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-11|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-12|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-13|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-14|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-15|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-16|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-17|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-18|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-19|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-20|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-21|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-22|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-23|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-24|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-25|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-26|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-27|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-28|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-29|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-30|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-10-31|2885.0|0|132.0|0|4.375207159429897|0|3017.0|0
0|2020-11-01|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-02|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-03|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-04|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-05|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-06|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-07|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-08|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-09|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-10|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-11|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-12|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-13|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-14|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-15|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-16|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-17|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-18|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-19|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-20|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-21|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-22|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-23|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-24|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-25|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-26|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-27|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-28|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-29|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-11-30|2743.0|0|148.0|0|5.119335869941197|0|2891.0|0
0|2020-12-01|2682.0|0|146.0|0|5.162659123055163|0|2828.0|0
0|2020-12-02|2682.0|0|146.0|0|5.162659123055163|0|2828.0|0
0|2020-12-03|2682.0|0|146.0|0|5.162659123055163|0|2828.0|0
0|2020-12-04|2682.0|0|146.0|0|5.162659123055163|0|2828.0|0
0|2020-12-05|2682.0|0|146.0|0|5.162659123055163|0|2828.0|0
0|2020-12-06|2682.0|0|146.0|0|5.162659123055163|0|2828.0|0
0|2020-12-07|2682.0|0|146.0|0|5.162659123055163|0|2828.0|0
