|dates|Pulaski_Illinois_UnitedStates.JHU_ConfirmedCases.data|Pulaski_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Pulaski_Illinois_UnitedStates.NYT_ConfirmedCases.data|Pulaski_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Pulaski_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Pulaski_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Pulaski_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Pulaski_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-05-15|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-16|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-17|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-18|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-19|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-20|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-21|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-22|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-23|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-24|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-25|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-26|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-27|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-05-28|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-05-29|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-05-30|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-05-31|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-06-01|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-06-02|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-06-03|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-06-04|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-06-05|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-06-06|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-06-07|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-06-08|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-06-09|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-06-10|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-06-11|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-06-12|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-06-13|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-06-14|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-06-15|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-06-16|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-06-17|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-06-18|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-06-19|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-06-20|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-06-21|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-06-22|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-06-23|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-06-24|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-06-25|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-06-26|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-06-27|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-06-28|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-06-29|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-06-30|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-07-01|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-02|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-03|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-04|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-05|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-06|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-07|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-07-08|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-09|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-10|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-11|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-12|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-13|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-14|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-15|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-07-16|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-07-17|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-18|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-19|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-07-20|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-21|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-22|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-23|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-24|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-25|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-26|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-27|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-28|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-07-29|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-07-30|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-07-31|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-08-01|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-08-02|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-03|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-04|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-05|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-06|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-07|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-08-08|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-08-09|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-08-10|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-08-11|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-08-12|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-08-13|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-08-14|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-08-15|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-08-16|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-08-17|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-08-18|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-08-19|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-08-20|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-08-21|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-08-22|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-08-23|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-08-24|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-08-25|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-08-26|114.0|0|114.0|0|1.0|0|0.0|100
0|2020-08-27|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-08-28|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-08-29|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-08-30|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-08-31|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-09-01|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-09-02|125.0|0|132.0|0|1.0|0|0.0|100
0|2020-09-03|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-09-04|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-09-05|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-09-06|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-09-07|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-09-08|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-09-09|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-09-10|144.0|0|144.0|0|1.0|0|0.0|100
0|2020-09-11|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-09-12|146.0|0|146.0|0|1.0|0|0.0|100
0|2020-09-13|148.0|0|148.0|0|1.0|0|0.0|100
0|2020-09-14|148.0|0|148.0|0|1.0|0|0.0|100
0|2020-09-15|149.0|0|149.0|0|1.0|0|0.0|100
0|2020-09-16|152.0|0|152.0|0|1.0|0|0.0|100
0|2020-09-17|152.0|0|152.0|0|1.0|0|0.0|100
0|2020-09-18|153.0|0|153.0|0|1.0|0|0.0|100
0|2020-09-19|153.0|0|156.0|0|1.0|0|0.0|100
0|2020-09-20|153.0|0|156.0|0|1.0|0|0.0|100
0|2020-09-21|153.0|0|157.0|0|1.0|0|0.0|100
0|2020-09-22|159.0|0|159.0|0|1.0|0|0.0|100
0|2020-09-23|161.0|0|161.0|0|1.0|0|0.0|100
0|2020-09-24|167.0|0|167.0|0|1.0|0|0.0|100
0|2020-09-25|173.0|0|173.0|0|1.0|0|0.0|100
0|2020-09-26|174.0|0|174.0|0|1.0|0|0.0|100
0|2020-09-27|180.0|0|180.0|0|1.0|0|0.0|100
0|2020-09-28|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-09-29|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-09-30|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-10-01|187.0|0|187.0|0|1.0|0|0.0|100
0|2020-10-02|189.0|0|189.0|0|1.0|0|0.0|100
0|2020-10-03|193.0|0|193.0|0|1.0|0|0.0|100
0|2020-10-04|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-10-05|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-10-06|197.0|0|197.0|0|1.0|0|0.0|100
0|2020-10-07|200.0|0|200.0|0|1.0|0|0.0|100
0|2020-10-08|201.0|0|201.0|0|1.0|0|0.0|100
0|2020-10-09|205.0|0|205.0|0|1.0|0|0.0|100
0|2020-10-10|209.0|0|209.0|0|1.0|0|0.0|100
0|2020-10-11|211.0|0|211.0|0|1.0|0|0.0|100
0|2020-10-12|212.0|0|212.0|0|1.0|0|0.0|100
0|2020-10-13|212.0|0|212.0|0|1.0|0|0.0|100
0|2020-10-14|218.0|0|218.0|0|1.0|0|0.0|100
0|2020-10-15|218.0|0|218.0|0|1.0|0|0.0|100
0|2020-10-16|218.0|0|218.0|0|1.0|0|0.0|100
0|2020-10-17|223.0|0|223.0|0|1.0|0|0.0|100
0|2020-10-18|226.0|0|226.0|0|1.0|0|0.0|100
0|2020-10-19|226.0|0|226.0|0|1.0|0|0.0|100
0|2020-10-20|226.0|0|226.0|0|1.0|0|0.0|100
0|2020-10-21|228.0|0|228.0|0|1.0|0|0.0|100
0|2020-10-22|228.0|0|230.0|0|1.0|0|0.0|100
0|2020-10-23|228.0|0|233.0|0|1.0|0|0.0|100
0|2020-10-24|228.0|0|235.0|0|1.0|0|0.0|100
0|2020-10-25|228.0|0|235.0|0|1.0|0|0.0|100
0|2020-10-26|228.0|0|240.0|0|1.0|0|0.0|100
0|2020-10-27|228.0|0|245.0|0|1.0|0|0.0|100
0|2020-10-28|228.0|0|245.0|0|1.0|0|0.0|100
0|2020-10-29|246.0|0|246.0|0|1.0|0|0.0|100
0|2020-10-30|246.0|0|246.0|0|1.0|0|0.0|100
0|2020-10-31|246.0|0|246.0|0|1.0|0|0.0|100
0|2020-11-01|246.0|0|247.0|0|1.0|0|0.0|100
0|2020-11-02|250.0|0|250.0|0|1.0|0|0.0|100
0|2020-11-03|255.0|0|255.0|0|1.0|0|0.0|100
0|2020-11-04|255.0|0|255.0|0|1.0|0|0.0|100
0|2020-11-05|255.0|0|259.0|0|1.0|0|0.0|100
0|2020-11-06|269.0|0|269.0|0|1.0|0|0.0|100
0|2020-11-07|269.0|0|276.0|0|1.0|0|0.0|100
0|2020-11-08|269.0|0|280.0|0|1.0|0|0.0|100
0|2020-11-09|283.0|0|283.0|0|1.0|0|0.0|100
0|2020-11-10|283.0|0|294.0|0|1.0|0|0.0|100
0|2020-11-11|300.0|0|300.0|0|1.0|0|0.0|100
0|2020-11-12|300.0|0|305.0|0|1.0|0|0.0|100
0|2020-11-13|309.0|0|309.0|0|1.0|0|0.0|100
0|2020-11-14|311.0|0|311.0|0|2.0|0|0.0|100
0|2020-11-15|311.0|0|315.0|0|2.0|0|0.0|100
0|2020-11-16|324.0|0|324.0|0|2.0|0|0.0|100
0|2020-11-17|324.0|0|325.0|0|2.0|0|0.0|100
0|2020-11-18|324.0|0|330.0|0|2.0|0|0.0|100
0|2020-11-19|324.0|0|340.0|0|2.0|0|0.0|100
0|2020-11-20|353.0|0|353.0|0|2.0|0|0.0|100
0|2020-11-21|370.0|0|370.0|0|2.0|0|0.0|100
0|2020-11-22|370.0|0|375.0|0|2.0|0|0.0|100
0|2020-11-23|379.0|0|379.0|0|2.0|0|0.0|100
0|2020-11-24|386.0|0|386.0|0|2.0|0|0.0|100
0|2020-11-25|386.0|0|392.0|0|2.0|0|0.0|100
0|2020-11-26|386.0|0|407.0|0|2.0|0|0.0|100
0|2020-11-27|407.0|0|407.0|0|2.0|0|0.0|100
0|2020-11-28|407.0|0|411.0|0|2.0|0|0.0|100
0|2020-11-29|413.0|0|413.0|0|2.0|0|0.0|100
0|2020-11-30|426.0|0|426.0|0|2.0|0|0.0|100
0|2020-12-01|426.0|0|438.0|0|2.0|0|0.0|100
0|2020-12-02|443.0|0|443.0|0|2.0|0|0.0|100
0|2020-12-03|451.0|0|451.0|0|2.0|0|0.0|100
0|2020-12-04|456.0|0|456.0|0|2.0|0|0.0|100
0|2020-12-05|460.0|0|460.0|0|2.0|0|0.0|100
0|2020-12-06|462.0|0|462.0|0|2.0|0|0.0|100
0|2020-12-07|462.0|0|467.0|0|2.0|0|0.0|100
0|2020-12-08|462.0|0|472.0|0|2.0|0|0.0|100
0|2020-12-09|462.0|0|474.0|0|2.0|0|0.0|100
0|2020-12-10|482.0|0|482.0|0|2.0|0|0.0|100
0|2020-12-11|489.0|0|489.0|0|2.0|0|0.0|100
0|2020-12-12|489.0|0|491.0|0|2.0|0|0.0|100
0|2020-12-13|489.0|0|493.0|0|2.0|0|0.0|100
0|2020-12-14|494.0|0|494.0|0|2.0|0|0.0|100
0|2020-12-15|497.0|0|497.0|0|2.0|0|0.0|100
0|2020-12-16|506.0|0|506.0|0|2.0|0|0.0|100
0|2020-12-17|506.0|0|515.0|0|2.0|0|0.0|100
0|2020-12-18|506.0|0|520.0|0|2.0|0|0.0|100
0|2020-12-19|525.0|0|525.0|0|2.0|0|0.0|100
0|2020-12-20|527.0|0|527.0|0|2.0|0|0.0|100
0|2020-12-21|527.0|0|527.0|0|2.0|0|0.0|100
0|2020-12-22|530.0|0|530.0|0|2.0|0|0.0|100
0|2020-12-23|542.0|0|542.0|0|2.0|0|0.0|100
0|2020-12-24|547.0|0|547.0|0|2.0|0|0.0|100
0|2020-12-25|547.0|0|547.0|0|2.0|0|0.0|100
0|2020-12-26|547.0|0|547.0|0|2.0|0|0.0|100
0|2020-12-27|548.0|0|548.0|0|2.0|0|0.0|100
0|2020-12-28|548.0|0|549.0|0|2.0|0|0.0|100
0|2020-12-29|549.0|0|549.0|0|3.0|0|0.0|100
0|2020-12-30|550.0|0|550.0|0|3.0|0|0.0|100
0|2020-12-31|550.0|0|560.0|0|3.0|0|0.0|100
0|2021-01-01|560.0|0|560.0|0|3.0|0|0.0|100
0|2021-01-02|563.0|0|563.0|0|3.0|0|0.0|100
0|2021-01-03|563.0|0|564.0|0|3.0|0|0.0|100
0|2021-01-04|566.0|0|566.0|0|3.0|0|0.0|100
0|2021-01-05|575.0|0|575.0|0|3.0|0|0.0|100
0|2021-01-06|579.0|0|579.0|0|3.0|0|0.0|100
0|2021-01-07|581.0|0|581.0|0|3.0|0|0.0|100
0|2021-01-08|581.0|0|584.0|0|3.0|0|0.0|100
0|2021-01-09|585.0|0|585.0|0|3.0|0|0.0|100
0|2021-01-10|585.0|0|585.0|0|3.0|0|0.0|100
0|2021-01-11|585.0|0|585.0|0|3.0|0|0.0|100
0|2021-01-12|585.0|0|587.0|0|3.0|0|0.0|100
0|2021-01-13|592.0|0|592.0|0|3.0|0|0.0|100
0|2021-01-14|592.0|0|595.0|0|3.0|0|0.0|100
0|2021-01-15|605.0|0|605.0|0|3.0|0|0.0|100
0|2021-01-16|609.0|0|609.0|0|3.0|0|0.0|100
0|2021-01-17|609.0|0|609.0|0|3.0|0|0.0|100
0|2021-01-18|610.0|0|610.0|0|3.0|0|0.0|100
0|2021-01-19|610.0|0|613.0|0|3.0|0|0.0|100
0|2021-01-20|615.0|0|615.0|0|3.0|0|0.0|100
0|2021-01-21|620.0|0|620.0|0|3.0|0|0.0|100
0|2021-01-22|622.0|0|622.0|0|3.0|0|0.0|100
0|2021-01-23|623.0|0|623.0|0|3.0|0|0.0|100
0|2021-01-24|625.0|0|625.0|0|3.0|0|0.0|100
0|2021-01-25|625.0|0|625.0|0|3.0|0|0.0|100
0|2021-01-26|625.0|0|625.0|0|3.0|0|0.0|100
0|2021-01-27|631.0|0|631.0|0|3.0|0|0.0|100
0|2021-01-28|633.0|0|633.0|0|3.0|0|0.0|100
0|2021-01-29|639.0|0|639.0|0|3.0|0|0.0|100
0|2021-01-30|639.0|0|644.0|0|3.0|0|0.0|100
0|2021-01-31|646.0|0|645.0|0|3.0|0|0.0|100
0|2021-02-01|646.0|0|646.0|0|3.0|0|0.0|100
0|2021-02-02|651.0|0|651.0|0|3.0|0|0.0|100
0|2021-02-03|654.0|0|654.0|0|3.0|0|0.0|100
0|2021-02-04|654.0|0|653.0|0|3.0|0|0.0|100
0|2021-02-05|654.0|0|654.0|0|4.0|0|0.0|100
0|2021-02-06|655.0|0|655.0|0|4.0|0|0.0|100
0|2021-02-07|655.0|0|657.0|0|4.0|0|0.0|100
0|2021-02-08|656.0|0|656.0|0|4.0|0|0.0|100
0|2021-02-09|656.0|0|656.0|0|4.0|0|0.0|100
0|2021-02-10|658.0|0|658.0|0|4.0|0|0.0|100
