|dates|Marengo_Alabama_UnitedStates.JHU_ConfirmedCases.data|Marengo_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Marengo_Alabama_UnitedStates.NYT_ConfirmedCases.data|Marengo_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Marengo_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Marengo_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Marengo_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Marengo_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|97.0|0|97.0|0|5.0|0|0.0|100
0|2020-05-15|101.0|0|101.0|0|6.0|0|0.0|100
0|2020-05-16|102.0|0|102.0|0|6.0|0|0.0|100
0|2020-05-17|103.0|0|103.0|0|6.0|0|0.0|100
0|2020-05-18|104.0|0|104.0|0|6.0|0|0.0|100
0|2020-05-19|116.0|0|116.0|0|6.0|0|0.0|100
0|2020-05-20|118.0|0|118.0|0|6.0|0|0.0|100
0|2020-05-21|119.0|0|121.0|0|6.0|0|0.0|100
0|2020-05-22|125.0|0|125.0|0|6.0|0|0.0|100
0|2020-05-23|132.0|0|132.0|0|6.0|0|0.0|100
0|2020-05-24|133.0|0|133.0|0|6.0|0|0.0|100
0|2020-05-25|141.0|0|141.0|0|6.0|0|0.0|100
0|2020-05-26|145.0|0|145.0|0|6.0|0|0.0|100
0|2020-05-27|150.0|0|150.0|0|6.0|0|0.0|100
0|2020-05-28|155.0|0|155.0|0|6.0|0|0.0|100
0|2020-05-29|160.0|0|160.0|0|6.0|0|0.0|100
0|2020-05-30|163.0|0|163.0|0|6.0|0|0.0|100
0|2020-05-31|170.0|0|170.0|0|6.0|0|0.0|100
0|2020-06-01|171.0|0|172.0|0|6.0|0|0.0|100
0|2020-06-02|174.0|0|175.0|0|6.0|0|0.0|100
0|2020-06-03|174.0|0|175.0|0|6.0|0|0.0|100
0|2020-06-04|175.0|0|176.0|0|6.0|0|0.0|100
0|2020-06-05|179.0|0|180.0|0|6.0|0|0.0|100
0|2020-06-06|182.0|0|183.0|0|6.0|0|0.0|100
0|2020-06-07|184.0|0|185.0|0|6.0|0|0.0|100
0|2020-06-08|187.0|0|188.0|0|6.0|0|0.0|100
0|2020-06-09|187.0|0|188.0|0|6.0|0|0.0|100
0|2020-06-10|192.0|0|193.0|0|7.0|0|0.0|100
0|2020-06-11|200.0|0|201.0|0|7.0|0|0.0|100
0|2020-06-12|204.0|0|205.0|0|9.0|0|0.0|100
0|2020-06-13|206.0|0|207.0|0|9.0|0|0.0|100
0|2020-06-14|209.0|0|210.0|0|9.0|0|0.0|100
0|2020-06-15|221.0|0|222.0|0|9.0|0|0.0|100
0|2020-06-16|222.0|0|223.0|0|9.0|0|0.0|100
0|2020-06-17|225.0|0|226.0|0|9.0|0|0.0|100
0|2020-06-18|234.0|0|235.0|0|10.0|0|0.0|100
0|2020-06-19|237.0|0|238.0|0|10.0|0|0.0|100
0|2020-06-20|237.0|0|238.0|0|11.0|0|0.0|100
0|2020-06-21|237.0|0|238.0|0|11.0|0|0.0|100
0|2020-06-22|237.0|0|238.0|0|11.0|0|0.0|100
0|2020-06-23|243.0|0|244.0|0|11.0|0|0.0|100
0|2020-06-24|248.0|0|249.0|0|11.0|0|0.0|100
0|2020-06-25|255.0|0|256.0|0|11.0|0|0.0|100
0|2020-06-26|260.0|0|261.0|0|11.0|0|0.0|100
0|2020-06-27|264.0|0|265.0|0|11.0|0|0.0|100
0|2020-06-28|266.0|0|267.0|0|11.0|0|0.0|100
0|2020-06-29|266.0|0|274.0|0|11.0|0|0.0|100
0|2020-06-30|277.0|0|278.0|0|11.0|0|0.0|100
0|2020-07-01|277.0|0|287.0|0|11.0|0|0.0|100
0|2020-07-02|299.0|0|301.0|0|11.0|0|0.0|100
0|2020-07-03|300.0|0|302.0|0|11.0|0|0.0|100
0|2020-07-04|302.0|0|304.0|0|11.0|0|0.0|100
0|2020-07-05|302.0|0|304.0|0|11.0|0|0.0|100
0|2020-07-06|312.0|0|314.0|0|11.0|0|0.0|100
0|2020-07-07|317.0|0|319.0|0|11.0|0|0.0|100
0|2020-07-08|320.0|0|322.0|0|11.0|0|0.0|100
0|2020-07-09|330.0|0|332.0|0|11.0|0|0.0|100
0|2020-07-10|342.0|0|344.0|0|11.0|0|0.0|100
0|2020-07-11|352.0|0|354.0|0|11.0|0|0.0|100
0|2020-07-12|354.0|0|356.0|0|11.0|0|0.0|100
0|2020-07-13|361.0|0|363.0|0|11.0|0|0.0|100
0|2020-07-14|364.0|0|366.0|0|11.0|0|0.0|100
0|2020-07-15|381.0|0|383.0|0|11.0|0|0.0|100
0|2020-07-16|388.0|0|390.0|0|11.0|0|0.0|100
0|2020-07-17|395.0|0|397.0|0|11.0|0|0.0|100
0|2020-07-18|413.0|0|415.0|0|11.0|0|0.0|100
0|2020-07-19|419.0|0|421.0|0|11.0|0|0.0|100
0|2020-07-20|428.0|0|430.0|0|11.0|0|0.0|100
0|2020-07-21|433.0|0|435.0|0|11.0|0|0.0|100
0|2020-07-22|438.0|0|440.0|0|11.0|0|0.0|100
0|2020-07-23|451.0|0|453.0|0|11.0|0|0.0|100
0|2020-07-24|459.0|0|461.0|0|11.0|0|0.0|100
0|2020-07-25|473.0|0|475.0|0|11.0|0|0.0|100
0|2020-07-26|478.0|0|481.0|0|12.0|0|0.0|100
0|2020-07-27|484.0|0|488.0|0|13.0|0|0.0|100
0|2020-07-28|492.0|0|497.0|0|13.0|0|0.0|100
0|2020-07-29|496.0|0|502.0|0|13.0|0|0.0|100
0|2020-07-30|502.0|0|509.0|0|14.0|0|0.0|100
0|2020-07-31|504.0|0|511.0|0|14.0|0|0.0|100
0|2020-08-01|506.0|0|512.0|0|14.0|0|0.0|100
0|2020-08-02|515.0|0|521.0|0|14.0|0|0.0|100
0|2020-08-03|520.0|0|527.0|0|14.0|0|0.0|100
0|2020-08-04|526.0|0|534.0|0|14.0|0|0.0|100
0|2020-08-05|529.0|0|537.0|0|14.0|0|0.0|100
0|2020-08-06|536.0|0|544.0|0|14.0|0|0.0|100
0|2020-08-07|546.0|0|555.0|0|14.0|0|0.0|100
0|2020-08-08|553.0|0|562.0|0|15.0|0|0.0|100
0|2020-08-09|552.0|0|561.0|0|15.0|0|0.0|100
0|2020-08-10|565.0|0|574.0|0|15.0|0|0.0|100
0|2020-08-11|566.0|0|576.0|0|16.0|0|0.0|100
0|2020-08-12|568.0|0|579.0|0|17.0|0|0.0|100
0|2020-08-13|572.0|0|583.0|0|17.0|0|0.0|100
0|2020-08-14|578.0|0|590.0|0|17.0|0|0.0|100
0|2020-08-15|583.0|0|595.0|0|17.0|0|0.0|100
0|2020-08-16|585.0|0|597.0|0|17.0|0|0.0|100
0|2020-08-17|591.0|0|604.0|0|17.0|0|0.0|100
0|2020-08-18|591.0|0|604.0|0|17.0|0|0.0|100
0|2020-08-19|595.0|0|608.0|0|17.0|0|0.0|100
0|2020-08-20|597.0|0|609.0|0|17.0|0|0.0|100
0|2020-08-21|606.0|0|618.0|0|17.0|0|0.0|100
0|2020-08-22|606.0|0|618.0|0|17.0|0|0.0|100
0|2020-08-23|608.0|0|620.0|0|17.0|0|0.0|100
0|2020-08-24|613.0|0|626.0|0|17.0|0|0.0|100
0|2020-08-25|616.0|0|629.0|0|17.0|0|0.0|100
0|2020-08-26|621.0|0|634.0|0|17.0|0|0.0|100
0|2020-08-27|621.0|0|635.0|0|17.0|0|0.0|100
0|2020-08-28|620.0|0|635.0|0|17.0|0|0.0|100
0|2020-08-29|623.0|0|637.0|0|17.0|0|0.0|100
0|2020-08-30|624.0|0|638.0|0|17.0|0|0.0|100
0|2020-08-31|625.0|0|639.0|0|17.0|0|0.0|100
0|2020-09-01|632.0|0|651.0|0|17.0|0|0.0|100
0|2020-09-02|632.0|0|651.0|0|17.0|0|0.0|100
0|2020-09-03|640.0|0|660.0|0|17.0|0|0.0|100
0|2020-09-04|641.0|0|664.0|0|18.0|0|0.0|100
0|2020-09-05|643.0|0|666.0|0|18.0|0|0.0|100
0|2020-09-06|644.0|0|667.0|0|18.0|0|0.0|100
0|2020-09-07|645.0|0|668.0|0|18.0|0|0.0|100
0|2020-09-08|647.0|0|674.0|0|18.0|0|0.0|100
0|2020-09-09|647.0|0|674.0|0|18.0|0|0.0|100
0|2020-09-10|649.0|0|677.0|0|18.0|0|0.0|100
0|2020-09-11|653.0|0|682.0|0|18.0|0|0.0|100
0|2020-09-12|656.0|0|685.0|0|18.0|0|0.0|100
0|2020-09-13|660.0|0|690.0|0|18.0|0|0.0|100
0|2020-09-14|662.0|0|693.0|0|18.0|0|0.0|100
0|2020-09-15|694.0|0|694.0|0|19.0|0|0.0|100
0|2020-09-16|694.0|0|694.0|0|19.0|0|0.0|100
0|2020-09-17|693.0|0|693.0|0|19.0|0|0.0|100
0|2020-09-18|696.0|0|696.0|0|19.0|0|0.0|100
0|2020-09-19|699.0|0|699.0|0|19.0|0|0.0|100
0|2020-09-20|699.0|0|699.0|0|19.0|0|0.0|100
0|2020-09-21|701.0|0|701.0|0|19.0|0|0.0|100
0|2020-09-22|702.0|0|702.0|0|19.0|0|0.0|100
0|2020-09-23|705.0|0|705.0|0|19.0|0|0.0|100
0|2020-09-24|708.0|0|708.0|0|20.0|0|0.0|100
0|2020-09-25|716.0|0|716.0|0|20.0|0|0.0|100
0|2020-09-26|720.0|0|720.0|0|20.0|0|0.0|100
0|2020-09-27|724.0|0|724.0|0|20.0|0|0.0|100
0|2020-09-28|726.0|0|726.0|0|20.0|0|0.0|100
0|2020-09-29|726.0|0|726.0|0|20.0|0|0.0|100
0|2020-09-30|728.0|0|728.0|0|20.0|0|0.0|100
0|2020-10-01|732.0|0|732.0|0|19.0|0|0.0|100
0|2020-10-02|734.0|0|734.0|0|19.0|0|0.0|100
0|2020-10-03|741.0|0|741.0|0|19.0|0|0.0|100
0|2020-10-04|743.0|0|743.0|0|19.0|0|0.0|100
0|2020-10-05|748.0|0|748.0|0|19.0|0|0.0|100
0|2020-10-06|751.0|0|751.0|0|20.0|0|0.0|100
0|2020-10-07|754.0|0|754.0|0|20.0|0|0.0|100
0|2020-10-08|757.0|0|757.0|0|20.0|0|0.0|100
0|2020-10-09|850.0|0|850.0|0|20.0|0|0.0|100
0|2020-10-10|876.0|0|876.0|0|20.0|0|0.0|100
0|2020-10-11|882.0|0|882.0|0|20.0|0|0.0|100
0|2020-10-12|898.0|0|898.0|0|20.0|0|0.0|100
0|2020-10-13|903.0|0|903.0|0|20.0|0|0.0|100
0|2020-10-14|910.0|0|910.0|0|21.0|0|0.0|100
0|2020-10-15|928.0|0|928.0|0|21.0|0|0.0|100
0|2020-10-16|938.0|0|938.0|0|21.0|0|0.0|100
0|2020-10-17|956.0|0|956.0|0|21.0|0|0.0|100
0|2020-10-18|964.0|0|964.0|0|21.0|0|0.0|100
0|2020-10-19|967.0|0|967.0|0|21.0|0|0.0|100
0|2020-10-20|972.0|0|972.0|0|21.0|0|0.0|100
0|2020-10-21|982.0|0|982.0|0|22.0|0|0.0|100
0|2020-10-22|992.0|0|992.0|0|22.0|0|0.0|100
0|2020-10-23|1002.0|0|1002.0|0|22.0|0|0.0|100
0|2020-10-24|1008.0|0|1008.0|0|22.0|0|0.0|100
0|2020-10-25|1019.0|0|1019.0|0|22.0|0|0.0|100
0|2020-10-26|1025.0|0|1025.0|0|22.0|0|0.0|100
0|2020-10-27|1026.0|0|1026.0|0|22.0|0|0.0|100
0|2020-10-28|1035.0|0|1035.0|0|22.0|0|0.0|100
0|2020-10-29|1046.0|0|1046.0|0|22.0|0|0.0|100
0|2020-10-30|1053.0|0|1053.0|0|22.0|0|0.0|100
0|2020-10-31|1061.0|0|1061.0|0|23.0|0|0.0|100
0|2020-11-01|1066.0|0|1066.0|0|23.0|0|0.0|100
0|2020-11-02|1071.0|0|1071.0|0|23.0|0|0.0|100
0|2020-11-03|1069.0|0|1069.0|0|24.0|0|0.0|100
0|2020-11-04|1073.0|0|1073.0|0|24.0|0|0.0|100
0|2020-11-05|1077.0|0|1077.0|0|24.0|0|0.0|100
0|2020-11-06|1080.0|0|1080.0|0|24.0|0|0.0|100
0|2020-11-07|1090.0|0|1090.0|0|24.0|0|0.0|100
0|2020-11-08|1095.0|0|1095.0|0|24.0|0|0.0|100
0|2020-11-09|1099.0|0|1099.0|0|24.0|0|0.0|100
0|2020-11-10|1103.0|0|1103.0|0|24.0|0|0.0|100
0|2020-11-11|1111.0|0|1111.0|0|24.0|0|0.0|100
0|2020-11-12|1116.0|0|1116.0|0|24.0|0|0.0|100
0|2020-11-13|1123.0|0|1123.0|0|24.0|0|0.0|100
0|2020-11-14|1130.0|0|1130.0|0|24.0|0|0.0|100
0|2020-11-15|1132.0|0|1132.0|0|24.0|0|0.0|100
0|2020-11-16|1134.0|0|1134.0|0|24.0|0|0.0|100
0|2020-11-17|1139.0|0|1139.0|0|23.0|0|0.0|100
0|2020-11-18|1146.0|0|1146.0|0|23.0|0|0.0|100
0|2020-11-19|1157.0|0|1157.0|0|24.0|0|0.0|100
0|2020-11-20|1159.0|0|1159.0|0|24.0|0|0.0|100
0|2020-11-21|1161.0|0|1161.0|0|24.0|0|0.0|100
0|2020-11-22|1164.0|0|1164.0|0|24.0|0|0.0|100
0|2020-11-23|1169.0|0|1169.0|0|24.0|0|0.0|100
0|2020-11-24|1174.0|0|1174.0|0|24.0|0|0.0|100
0|2020-11-25|1191.0|0|1191.0|0|24.0|0|0.0|100
0|2020-11-26|1202.0|0|1202.0|0|24.0|0|0.0|100
0|2020-11-27|1210.0|0|1210.0|0|24.0|0|0.0|100
0|2020-11-28|1215.0|0|1215.0|0|24.0|0|0.0|100
0|2020-11-29|1225.0|0|1225.0|0|24.0|0|0.0|100
0|2020-11-30|1231.0|0|1231.0|0|24.0|0|0.0|100
0|2020-12-01|1234.0|0|1234.0|0|24.0|0|0.0|100
0|2020-12-02|1252.0|0|1252.0|0|24.0|0|0.0|100
0|2020-12-03|1267.0|0|1267.0|0|24.0|0|0.0|100
0|2020-12-04|1278.0|0|1278.0|0|24.0|0|0.0|100
0|2020-12-05|1292.0|0|1292.0|0|24.0|0|0.0|100
0|2020-12-06|1312.0|0|1312.0|0|24.0|0|0.0|100
0|2020-12-07|1318.0|0|1318.0|0|24.0|0|0.0|100
0|2020-12-08|1340.0|0|1340.0|0|24.0|0|0.0|100
0|2020-12-09|1351.0|0|1351.0|0|24.0|0|0.0|100
0|2020-12-10|1374.0|0|1374.0|0|24.0|0|0.0|100
0|2020-12-11|1400.0|0|1400.0|0|25.0|0|0.0|100
0|2020-12-12|1459.0|0|1459.0|0|25.0|0|0.0|100
0|2020-12-13|1473.0|0|1473.0|0|25.0|0|0.0|100
0|2020-12-14|1481.0|0|1481.0|0|25.0|0|0.0|100
0|2020-12-15|1523.0|0|1523.0|0|25.0|0|0.0|100
0|2020-12-16|1550.0|0|1550.0|0|26.0|0|0.0|100
0|2020-12-17|1566.0|0|1566.0|0|26.0|0|0.0|100
0|2020-12-18|1579.0|0|1579.0|0|26.0|0|0.0|100
0|2020-12-19|1596.0|0|1596.0|0|26.0|0|0.0|100
0|2020-12-20|1611.0|0|1611.0|0|26.0|0|0.0|100
0|2020-12-21|1627.0|0|1627.0|0|26.0|0|0.0|100
0|2020-12-22|1652.0|0|1652.0|0|26.0|0|0.0|100
0|2020-12-23|1685.0|0|1685.0|0|26.0|0|0.0|100
0|2020-12-24|1712.0|0|1712.0|0|26.0|0|0.0|100
0|2020-12-25|1730.0|0|1730.0|0|26.0|0|0.0|100
0|2020-12-26|1740.0|0|1740.0|0|26.0|0|0.0|100
0|2020-12-27|1748.0|0|1748.0|0|26.0|0|0.0|100
0|2020-12-28|1755.0|0|1755.0|0|26.0|0|0.0|100
0|2020-12-29|1765.0|0|1765.0|0|26.0|0|0.0|100
0|2020-12-30|1776.0|0|1776.0|0|26.0|0|0.0|100
0|2020-12-31|1793.0|0|1793.0|0|26.0|0|0.0|100
0|2021-01-01|1812.0|0|1812.0|0|26.0|0|0.0|100
0|2021-01-02|1821.0|0|1821.0|0|26.0|0|0.0|100
0|2021-01-03|1830.0|0|1830.0|0|26.0|0|0.0|100
0|2021-01-04|1831.0|0|1831.0|0|26.0|0|0.0|100
0|2021-01-05|1848.0|0|1848.0|0|26.0|0|0.0|100
0|2021-01-06|1858.0|0|1858.0|0|26.0|0|0.0|100
0|2021-01-07|1888.0|0|1888.0|0|27.0|0|0.0|100
0|2021-01-08|1910.0|0|1910.0|0|27.0|0|0.0|100
0|2021-01-09|1934.0|0|1934.0|0|27.0|0|0.0|100
0|2021-01-10|1946.0|0|1946.0|0|27.0|0|0.0|100
0|2021-01-11|1947.0|0|1947.0|0|27.0|0|0.0|100
0|2021-01-12|1949.0|0|1949.0|0|28.0|0|0.0|100
0|2021-01-13|1958.0|0|1958.0|0|29.0|0|0.0|100
0|2021-01-14|1963.0|0|1963.0|0|29.0|0|0.0|100
0|2021-01-15|1973.0|0|1973.0|0|29.0|0|0.0|100
0|2021-01-16|1978.0|0|1978.0|0|29.0|0|0.0|100
0|2021-01-17|1990.0|0|1990.0|0|29.0|0|0.0|100
0|2021-01-18|1997.0|0|1997.0|0|29.0|0|0.0|100
0|2021-01-19|2008.0|0|2008.0|0|29.0|0|0.0|100
0|2021-01-20|2028.0|0|2028.0|0|29.0|0|0.0|100
0|2021-01-21|2052.0|0|2052.0|0|29.0|0|0.0|100
0|2021-01-22|2065.0|0|2065.0|0|29.0|0|0.0|100
0|2021-01-23|2082.0|0|2082.0|0|31.0|0|0.0|100
0|2021-01-24|2093.0|0|2093.0|0|31.0|0|0.0|100
0|2021-01-25|2105.0|0|2105.0|0|31.0|0|0.0|100
0|2021-01-26|2120.0|0|2120.0|0|31.0|0|0.0|100
0|2021-01-27|2133.0|0|2133.0|0|32.0|0|0.0|100
0|2021-01-28|2152.0|0|2152.0|0|34.0|0|0.0|100
0|2021-01-29|2170.0|0|2170.0|0|34.0|0|0.0|100
0|2021-01-30|2170.0|0|2170.0|0|34.0|0|0.0|100
0|2021-01-31|2188.0|0|2188.0|0|34.0|0|0.0|100
0|2021-02-01|2189.0|0|2189.0|0|34.0|0|0.0|100
0|2021-02-02|2191.0|0|2191.0|0|37.0|0|0.0|100
0|2021-02-03|2196.0|0|2196.0|0|39.0|0|0.0|100
0|2021-02-04|2211.0|0|2211.0|0|39.0|0|0.0|100
