|dates|Unassigned_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|0.0|0|0.0|100|33.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|43.0|0|0.0|100
0|2020-05-16|165.0|0|0.0|100|53.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|53.0|0|0.0|100
0|2020-05-18|162.0|0|0.0|100|53.0|0|0.0|100
0|2020-05-19|162.0|0|0.0|100|53.0|0|0.0|100
0|2020-05-20|170.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-21|170.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-22|169.0|0|0.0|100|13.0|0|0.0|100
0|2020-05-23|169.0|0|0.0|100|13.0|0|0.0|100
0|2020-05-24|189.0|0|0.0|100|13.0|0|0.0|100
0|2020-05-25|189.0|0|0.0|100|13.0|0|0.0|100
0|2020-05-26|189.0|0|0.0|100|13.0|0|0.0|100
0|2020-05-27|192.0|0|0.0|100|19.0|0|0.0|100
0|2020-05-28|192.0|0|0.0|100|29.0|0|0.0|100
0|2020-05-29|207.0|0|0.0|100|29.0|0|0.0|100
0|2020-05-30|217.0|0|0.0|100|35.0|0|0.0|100
0|2020-05-31|219.0|0|0.0|100|35.0|0|0.0|100
0|2020-06-01|215.0|0|0.0|100|35.0|0|0.0|100
0|2020-06-02|215.0|0|0.0|100|35.0|0|0.0|100
0|2020-06-03|215.0|0|0.0|100|35.0|0|0.0|100
0|2020-06-04|217.0|0|0.0|100|19.0|0|0.0|100
0|2020-06-05|217.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|217.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|217.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|217.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|217.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|217.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|180.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-12|180.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-13|180.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-14|180.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-15|176.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-16|176.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-17|176.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-18|176.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-19|176.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-20|187.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-21|187.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-22|187.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-23|187.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-24|183.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-25|167.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-26|170.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-27|174.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-28|173.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-29|175.0|0|0.0|100|1.0|0|0.0|100
0|2020-06-30|174.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-01|176.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-02|166.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-03|160.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-04|166.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-05|168.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-06|166.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-07|126.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-08|123.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-09|123.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-10|116.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-11|114.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-12|116.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-13|115.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-14|116.0|0|0.0|100|1.0|0|0.0|100
0|2020-07-15|118.0|0|0.0|100|2.0|0|0.0|100
0|2020-07-16|117.0|0|0.0|100|2.0|0|0.0|100
0|2020-07-17|114.0|0|0.0|100|2.0|0|0.0|100
0|2020-07-18|115.0|0|0.0|100|2.0|0|0.0|100
0|2020-07-19|120.0|0|0.0|100|2.0|0|0.0|100
0|2020-07-20|125.0|0|0.0|100|9.0|0|0.0|100
0|2020-07-21|120.0|0|0.0|100|2.0|0|0.0|100
0|2020-07-22|127.0|0|0.0|100|2.0|0|0.0|100
0|2020-07-23|130.0|0|0.0|100|2.0|0|0.0|100
0|2020-07-24|130.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-25|130.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-26|132.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-27|142.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-28|144.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-29|149.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-30|149.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-31|145.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-01|140.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-02|143.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-03|155.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-04|151.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-05|150.0|0|0.0|100|5.0|0|0.0|100
0|2020-08-06|147.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-07|142.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-08|139.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-09|136.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-10|155.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-11|154.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-12|160.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-13|155.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-14|161.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-15|155.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-16|154.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-17|159.0|0|0.0|100|1.0|0|0.0|100
0|2020-08-18|159.0|0|0.0|100|1.0|0|0.0|100
0|2020-08-19|178.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-20|166.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-21|183.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-22|170.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-23|176.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-24|168.0|0|0.0|100|1.0|0|0.0|100
0|2020-08-25|150.0|0|0.0|100|1.0|0|0.0|100
0|2020-08-26|158.0|0|0.0|100|2.0|0|0.0|100
0|2020-08-27|134.0|0|0.0|100|2.0|0|0.0|100
0|2020-08-28|125.0|0|0.0|100|2.0|0|0.0|100
0|2020-08-29|122.0|0|0.0|100|1.0|0|0.0|100
0|2020-08-30|125.0|0|0.0|100|1.0|0|0.0|100
0|2020-08-31|132.0|0|0.0|100|1.0|0|0.0|100
0|2020-09-01|137.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-02|151.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-03|156.0|0|0.0|100|1.0|0|0.0|100
0|2020-09-04|156.0|0|0.0|100|1.0|0|0.0|100
0|2020-09-05|141.0|0|0.0|100|1.0|0|0.0|100
0|2020-09-06|145.0|0|0.0|100|1.0|0|0.0|100
0|2020-09-07|143.0|0|0.0|100|1.0|0|0.0|100
0|2020-09-08|143.0|0|0.0|100|1.0|0|0.0|100
0|2020-09-09|149.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-10|157.0|0|0.0|100|3.0|0|0.0|100
0|2020-09-11|157.0|0|0.0|100|3.0|0|0.0|100
0|2020-09-12|157.0|0|0.0|100|3.0|0|0.0|100
0|2020-09-13|146.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-14|146.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-15|160.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-16|170.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-17|184.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-18|192.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-19|194.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-20|194.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-21|223.0|0|0.0|100|2.0|0|0.0|100
0|2020-09-22|249.0|0|0.0|100|2.0|0|0.0|100
0|2020-09-23|246.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-24|266.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-25|277.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-26|269.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-27|273.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-28|302.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-29|299.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-30|290.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-01|316.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-02|332.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-03|335.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-04|334.0|0|0.0|100|2.0|0|0.0|100
0|2020-10-05|351.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-06|358.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-07|391.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-08|388.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-09|388.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-10|406.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-11|412.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-12|404.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-13|405.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-14|392.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-15|398.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-16|396.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-17|405.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-18|404.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-19|412.0|0|0.0|100|1.0|0|0.0|100
0|2020-10-20|409.0|0|0.0|100|2.0|0|0.0|100
0|2020-10-21|410.0|0|0.0|100|3.0|0|0.0|100
0|2020-10-22|418.0|0|0.0|100|5.0|0|0.0|100
0|2020-10-23|431.0|0|0.0|100|5.0|0|0.0|100
0|2020-10-24|439.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-25|439.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-26|468.0|0|0.0|100|2.0|0|0.0|100
0|2020-10-27|461.0|0|0.0|100|3.0|0|0.0|100
0|2020-10-28|461.0|0|0.0|100|3.0|0|0.0|100
0|2020-10-29|495.0|0|0.0|100|5.0|0|0.0|100
0|2020-10-30|535.0|0|0.0|100|5.0|0|0.0|100
0|2020-10-31|528.0|0|0.0|100|8.0|0|0.0|100
0|2020-11-01|528.0|0|0.0|100|8.0|0|0.0|100
0|2020-11-02|532.0|0|0.0|100|1.0|0|0.0|100
0|2020-11-03|586.0|0|0.0|100|2.0|0|0.0|100
0|2020-11-04|623.0|0|0.0|100|2.0|0|0.0|100
0|2020-11-05|666.0|0|0.0|100|2.0|0|0.0|100
0|2020-11-06|680.0|0|0.0|100|2.0|0|0.0|100
0|2020-11-07|680.0|0|0.0|100|2.0|0|0.0|100
0|2020-11-08|695.0|0|0.0|100|3.0|0|0.0|100
0|2020-11-09|696.0|0|0.0|100|3.0|0|0.0|100
0|2020-11-10|696.0|0|0.0|100|3.0|0|0.0|100
0|2020-11-11|712.0|0|0.0|100|7.0|0|0.0|100
0|2020-11-12|725.0|0|0.0|100|1.0|0|0.0|100
0|2020-11-13|769.0|0|0.0|100|1.0|0|0.0|100
0|2020-11-14|784.0|0|0.0|100|1.0|0|0.0|100
0|2020-11-15|784.0|0|0.0|100|1.0|0|0.0|100
0|2020-11-16|819.0|0|0.0|100|3.0|0|0.0|100
0|2020-11-17|819.0|0|0.0|100|3.0|0|0.0|100
0|2020-11-18|819.0|0|0.0|100|3.0|0|0.0|100
0|2020-11-19|819.0|0|0.0|100|3.0|0|0.0|100
0|2020-11-20|922.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-21|922.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-22|922.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-23|922.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-24|961.0|0|0.0|100|6.0|0|0.0|100
0|2020-11-25|966.0|0|0.0|100|9.0|0|0.0|100
0|2020-11-26|966.0|0|0.0|100|9.0|0|0.0|100
0|2020-11-27|966.0|0|0.0|100|9.0|0|0.0|100
0|2020-11-28|966.0|0|0.0|100|9.0|0|0.0|100
0|2020-11-29|1027.0|0|0.0|100|9.0|0|0.0|100
0|2020-11-30|1043.0|0|0.0|100|3.0|0|0.0|100
0|2020-12-01|1043.0|0|0.0|100|3.0|0|0.0|100
0|2020-12-02|1043.0|0|0.0|100|3.0|0|0.0|100
0|2020-12-03|1063.0|0|0.0|100|2.0|0|0.0|100
0|2020-12-04|1063.0|0|0.0|100|2.0|0|0.0|100
0|2020-12-05|1084.0|0|0.0|100|2.0|0|0.0|100
0|2020-12-06|1084.0|0|0.0|100|2.0|0|0.0|100
0|2020-12-07|1084.0|0|0.0|100|2.0|0|0.0|100
0|2020-12-08|1084.0|0|0.0|100|2.0|0|0.0|100
0|2020-12-09|1135.0|0|0.0|100|7.0|0|0.0|100
0|2020-12-10|1131.0|0|0.0|100|7.0|0|0.0|100
0|2020-12-11|1158.0|0|0.0|100|7.0|0|0.0|100
0|2020-12-12|1154.0|0|0.0|100|7.0|0|0.0|100
0|2020-12-13|1173.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-14|1178.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-15|1171.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-16|1175.0|0|0.0|100|2.0|0|0.0|100
0|2020-12-17|1175.0|0|0.0|100|2.0|0|0.0|100
0|2020-12-18|1184.0|0|0.0|100|3.0|0|0.0|100
0|2020-12-19|1184.0|0|0.0|100|3.0|0|0.0|100
0|2020-12-20|1184.0|0|0.0|100|3.0|0|0.0|100
0|2020-12-21|1188.0|0|0.0|100|2.0|0|0.0|100
0|2020-12-22|1202.0|0|0.0|100|2.0|0|0.0|100
0|2020-12-23|1199.0|0|0.0|100|3.0|0|0.0|100
0|2020-12-24|1208.0|0|0.0|100|4.0|0|0.0|100
0|2020-12-25|1212.0|0|0.0|100|4.0|0|0.0|100
0|2020-12-26|1210.0|0|0.0|100|4.0|0|0.0|100
0|2020-12-27|1218.0|0|0.0|100|4.0|0|0.0|100
0|2020-12-28|1218.0|0|0.0|100|4.0|0|0.0|100
0|2020-12-29|1241.0|0|0.0|100|6.0|0|0.0|100
0|2020-12-30|1253.0|0|0.0|100|6.0|0|0.0|100
0|2020-12-31|1251.0|0|0.0|100|2.0|0|0.0|100
0|2021-01-01|1257.0|0|0.0|100|5.0|0|0.0|100
0|2021-01-02|1261.0|0|0.0|100|5.0|0|0.0|100
0|2021-01-03|1261.0|0|0.0|100|5.0|0|0.0|100
0|2021-01-04|1263.0|0|0.0|100|5.0|0|0.0|100
0|2021-01-05|1263.0|0|0.0|100|5.0|0|0.0|100
0|2021-01-06|1271.0|0|0.0|100|5.0|0|0.0|100
0|2021-01-07|1271.0|0|0.0|100|5.0|0|0.0|100
0|2021-01-08|1287.0|0|0.0|100|2.0|0|0.0|100
0|2021-01-09|1294.0|0|0.0|100|2.0|0|0.0|100
0|2021-01-10|1294.0|0|0.0|100|6.0|0|0.0|100
0|2021-01-11|1293.0|0|0.0|100|6.0|0|0.0|100
0|2021-01-12|1289.0|0|0.0|100|7.0|0|0.0|100
0|2021-01-13|1308.0|0|0.0|100|7.0|0|0.0|100
0|2021-01-14|1308.0|0|0.0|100|7.0|0|0.0|100
0|2021-01-15|1308.0|0|0.0|100|7.0|0|0.0|100
0|2021-01-16|1306.0|0|0.0|100|7.0|0|0.0|100
0|2021-01-17|1306.0|0|0.0|100|7.0|0|0.0|100
0|2021-01-18|1306.0|0|0.0|100|7.0|0|0.0|100
0|2021-01-19|1306.0|0|0.0|100|7.0|0|0.0|100
0|2021-01-20|1306.0|0|0.0|100|7.0|0|0.0|100
0|2021-01-21|1346.0|0|0.0|100|7.0|0|0.0|100
0|2021-01-22|1346.0|0|0.0|100|7.0|0|0.0|100
0|2021-01-23|1364.0|0|0.0|100|3.0|0|0.0|100
0|2021-01-24|1375.0|0|0.0|100|3.0|0|0.0|100
0|2021-01-25|1375.0|0|0.0|100|3.0|0|0.0|100
0|2021-01-26|1373.0|0|0.0|100|5.0|0|0.0|100
0|2021-01-27|1373.0|0|0.0|100|5.0|0|0.0|100
0|2021-01-28|1373.0|0|0.0|100|5.0|0|0.0|100
0|2021-01-29|1378.0|0|0.0|100|8.0|0|0.0|100
0|2021-01-30|1378.0|0|0.0|100|8.0|0|0.0|100
0|2021-01-31|1378.0|0|0.0|100|8.0|0|0.0|100
0|2021-02-01|1386.0|0|0.0|100|8.0|0|0.0|100
0|2021-02-02|1386.0|0|0.0|100|8.0|0|0.0|100
0|2021-02-03|1398.0|0|0.0|100|8.0|0|0.0|100
0|2021-02-04|1398.0|0|0.0|100|8.0|0|0.0|100
0|2021-02-05|1401.0|0|0.0|100|8.0|0|0.0|100
0|2021-02-06|1410.0|0|0.0|100|9.0|0|0.0|100
0|2021-02-07|1407.0|0|0.0|100|9.0|0|0.0|100
