|dates|Washington_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Washington_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Washington_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Washington_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Washington_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-05-15|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-05-16|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-05-17|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-05-18|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-05-19|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-05-20|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-05-21|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-05-22|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-05-23|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-05-24|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-05-25|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-05-26|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-05-27|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-05-28|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-05-29|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-05-30|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-05-31|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-06-01|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-06-02|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-06-03|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-06-04|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-06-05|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-06-06|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-06-07|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-06-08|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-06-09|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-06-10|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-06-11|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-06-12|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-06-13|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-06-14|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-06-15|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-06-16|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-06-17|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-06-18|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-06-19|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-06-20|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-06-21|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-06-22|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-06-23|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-06-24|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-06-25|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-06-26|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-06-27|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-06-28|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-06-29|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-06-30|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-07-01|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-07-02|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-07-03|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-07-04|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-07-05|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-07-06|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-07-07|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-07-08|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-07-09|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-07-10|235.0|0|235.0|0|0.0|0|0.0|100
0|2020-07-11|261.0|0|261.0|0|0.0|0|0.0|100
0|2020-07-12|262.0|0|262.0|0|0.0|0|0.0|100
0|2020-07-13|276.0|0|276.0|0|0.0|0|0.0|100
0|2020-07-14|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-07-15|321.0|0|321.0|0|0.0|0|0.0|100
0|2020-07-16|336.0|0|336.0|0|0.0|0|0.0|100
0|2020-07-17|358.0|0|358.0|0|0.0|0|0.0|100
0|2020-07-18|379.0|0|379.0|0|0.0|0|0.0|100
0|2020-07-19|430.0|0|430.0|0|0.0|0|0.0|100
0|2020-07-20|470.0|0|470.0|0|0.0|0|0.0|100
0|2020-07-21|490.0|0|490.0|0|0.0|0|0.0|100
0|2020-07-22|502.0|0|502.0|0|0.0|0|0.0|100
0|2020-07-23|523.0|0|523.0|0|0.0|0|0.0|100
0|2020-07-24|577.0|0|577.0|0|0.0|0|0.0|100
0|2020-07-25|626.0|0|626.0|0|0.0|0|0.0|100
0|2020-07-26|694.0|0|694.0|0|0.0|0|0.0|100
0|2020-07-27|750.0|0|750.0|0|0.0|0|0.0|100
0|2020-07-28|786.0|0|786.0|0|2.0|0|0.0|100
0|2020-07-29|840.0|0|840.0|0|2.0|0|0.0|100
0|2020-07-30|870.0|0|870.0|0|2.0|0|0.0|100
0|2020-07-31|943.0|0|943.0|0|2.0|0|0.0|100
0|2020-08-01|993.0|0|993.0|0|2.0|0|0.0|100
0|2020-08-02|1038.0|0|1038.0|0|2.0|0|0.0|100
0|2020-08-03|1066.0|0|1066.0|0|2.0|0|0.0|100
0|2020-08-04|1089.0|0|1089.0|0|2.0|0|0.0|100
0|2020-08-05|1114.0|0|1114.0|0|2.0|0|0.0|100
0|2020-08-06|1131.0|0|1131.0|0|2.0|0|0.0|100
0|2020-08-07|1200.0|0|1200.0|0|2.0|0|0.0|100
0|2020-08-08|1225.0|0|1225.0|0|2.0|0|0.0|100
0|2020-08-09|1252.0|0|1252.0|0|2.0|0|0.0|100
0|2020-08-10|1277.0|0|1277.0|0|2.0|0|0.0|100
0|2020-08-11|1291.0|0|1291.0|0|2.0|0|0.0|100
0|2020-08-12|1352.0|0|1352.0|0|2.0|0|0.0|100
0|2020-08-13|1382.0|0|1382.0|0|2.0|0|0.0|100
0|2020-08-14|1391.0|0|1391.0|0|2.0|0|0.0|100
0|2020-08-15|1405.0|0|1405.0|0|2.0|0|0.0|100
0|2020-08-16|1455.0|0|1455.0|0|2.0|0|0.0|100
0|2020-08-17|1466.0|0|1466.0|0|2.0|0|0.0|100
0|2020-08-18|1476.0|0|1476.0|0|3.0|0|0.0|100
0|2020-08-19|1513.0|0|1513.0|0|4.0|0|0.0|100
0|2020-08-20|1524.0|0|1524.0|0|4.0|0|0.0|100
0|2020-08-21|1541.0|0|1541.0|0|6.0|0|0.0|100
0|2020-08-22|1555.0|0|1555.0|0|6.0|0|0.0|100
0|2020-08-23|1592.0|0|1592.0|0|6.0|0|0.0|100
0|2020-08-24|1597.0|0|1597.0|0|7.0|0|0.0|100
0|2020-08-25|1601.0|0|1601.0|0|8.0|0|0.0|100
0|2020-08-26|1641.0|0|1641.0|0|8.0|0|0.0|100
0|2020-08-27|1650.0|0|1650.0|0|9.0|0|0.0|100
0|2020-08-28|1671.0|0|1671.0|0|12.0|0|0.0|100
0|2020-08-29|1700.0|0|1700.0|0|12.0|0|0.0|100
0|2020-08-30|1718.0|0|1718.0|0|13.0|0|0.0|100
0|2020-08-31|1741.0|0|1741.0|0|13.0|0|0.0|100
0|2020-09-01|1771.0|0|1771.0|0|13.0|0|0.0|100
0|2020-09-02|1812.0|0|1812.0|0|13.0|0|0.0|100
0|2020-09-03|1766.0|0|1766.0|0|13.0|0|0.0|100
0|2020-09-04|1773.0|0|1773.0|0|14.0|0|0.0|100
0|2020-09-05|1819.0|0|1819.0|0|14.0|0|0.0|100
0|2020-09-06|1837.0|0|1837.0|0|14.0|0|0.0|100
0|2020-09-07|1862.0|0|1862.0|0|14.0|0|0.0|100
0|2020-09-08|1863.0|0|1863.0|0|14.0|0|0.0|100
0|2020-09-09|1876.0|0|1876.0|0|16.0|0|0.0|100
0|2020-09-10|1913.0|0|1913.0|0|16.0|0|0.0|100
0|2020-09-11|1935.0|0|1935.0|0|22.0|0|0.0|100
0|2020-09-12|1944.0|0|1944.0|0|24.0|0|0.0|100
0|2020-09-13|1964.0|0|1964.0|0|24.0|0|0.0|100
0|2020-09-14|2007.0|0|2007.0|0|25.0|0|0.0|100
0|2020-09-15|2025.0|0|2025.0|0|26.0|0|0.0|100
0|2020-09-16|2053.0|0|2053.0|0|27.0|0|0.0|100
0|2020-09-17|2068.0|0|2068.0|0|28.0|0|0.0|100
0|2020-09-18|2107.0|0|2107.0|0|32.0|0|0.0|100
0|2020-09-19|2123.0|0|2123.0|0|32.0|0|0.0|100
0|2020-09-20|2123.0|0|2167.0|0|32.0|0|0.0|100
0|2020-09-21|2179.0|0|2179.0|0|33.0|0|0.0|100
0|2020-09-22|2186.0|0|2186.0|0|34.0|0|0.0|100
0|2020-09-23|2232.0|0|2232.0|0|34.0|0|0.0|100
0|2020-09-24|2239.0|0|2239.0|0|35.0|0|0.0|100
0|2020-09-25|2276.0|0|2276.0|0|35.0|0|0.0|100
0|2020-09-26|2297.0|0|2297.0|0|36.0|0|0.0|100
0|2020-09-27|2328.0|0|2328.0|0|36.0|0|0.0|100
0|2020-09-28|2337.0|0|2337.0|0|36.0|0|0.0|100
0|2020-09-29|2355.0|0|2355.0|0|38.0|0|0.0|100
0|2020-09-30|2393.0|0|2393.0|0|38.0|0|0.0|100
0|2020-10-01|2406.0|0|2406.0|0|38.0|0|0.0|100
0|2020-10-02|2435.0|0|2435.0|0|38.0|0|0.0|100
0|2020-10-03|2460.0|0|2460.0|0|38.0|0|0.0|100
0|2020-10-04|2488.0|0|2488.0|0|38.0|0|0.0|100
0|2020-10-05|2512.0|0|2512.0|0|38.0|0|0.0|100
0|2020-10-06|2531.0|0|2531.0|0|38.0|0|0.0|100
0|2020-10-07|2573.0|0|2573.0|0|38.0|0|0.0|100
0|2020-10-08|2590.0|0|2590.0|0|39.0|0|0.0|100
0|2020-10-09|2623.0|0|2623.0|0|39.0|0|0.0|100
0|2020-10-10|2672.0|0|2672.0|0|40.0|0|0.0|100
0|2020-10-11|2709.0|0|2709.0|0|40.0|0|0.0|100
0|2020-10-12|2761.0|0|2761.0|0|41.0|0|0.0|100
0|2020-10-13|2783.0|0|2783.0|0|42.0|0|0.0|100
0|2020-10-14|2801.0|0|2801.0|0|42.0|0|0.0|100
0|2020-10-15|2855.0|0|2855.0|0|42.0|0|0.0|100
0|2020-10-16|2874.0|0|2874.0|0|42.0|0|0.0|100
0|2020-10-17|2933.0|0|2933.0|0|42.0|0|0.0|100
0|2020-10-18|2991.0|0|2991.0|0|43.0|0|0.0|100
0|2020-10-19|3080.0|0|3080.0|0|43.0|0|0.0|100
0|2020-10-20|3132.0|0|3132.0|0|44.0|0|0.0|100
0|2020-10-21|3182.0|0|3182.0|0|44.0|0|0.0|100
0|2020-10-22|3241.0|0|3241.0|0|46.0|0|0.0|100
0|2020-10-23|3326.0|0|3326.0|0|49.0|0|0.0|100
0|2020-10-24|3388.0|0|3388.0|0|50.0|0|0.0|100
0|2020-10-25|3388.0|0|3476.0|0|50.0|0|0.0|100
0|2020-10-26|3569.0|0|3569.0|0|51.0|0|0.0|100
0|2020-10-27|3615.0|0|3615.0|0|53.0|0|0.0|100
0|2020-10-28|3615.0|0|3663.0|0|53.0|0|0.0|100
0|2020-10-29|3615.0|0|3767.0|0|53.0|0|0.0|100
0|2020-10-30|3615.0|0|3877.0|0|53.0|0|0.0|100
0|2020-10-31|3615.0|0|3940.0|0|53.0|0|0.0|100
0|2020-11-01|3615.0|0|3948.0|0|53.0|0|0.0|100
0|2020-11-02|3967.0|0|3967.0|0|60.0|0|0.0|100
0|2020-11-03|4069.0|0|4069.0|0|67.0|0|0.0|100
0|2020-11-04|4205.0|0|4205.0|0|67.0|0|0.0|100
0|2020-11-05|4205.0|0|4268.0|0|67.0|0|0.0|100
0|2020-11-06|4205.0|0|4282.0|0|67.0|0|0.0|100
0|2020-11-07|4338.0|0|4338.0|0|78.0|0|0.0|100
0|2020-11-08|4338.0|0|4395.0|0|78.0|0|0.0|100
0|2020-11-09|4338.0|0|4525.0|0|78.0|0|0.0|100
0|2020-11-10|4338.0|0|4553.0|0|78.0|0|0.0|100
0|2020-11-11|4338.0|0|4635.0|0|78.0|0|0.0|100
0|2020-11-12|4701.0|0|4701.0|0|84.0|0|0.0|100
0|2020-11-13|4701.0|0|4720.0|0|84.0|0|0.0|100
0|2020-11-14|4811.0|0|4811.0|0|85.0|0|0.0|100
0|2020-11-15|4811.0|0|4930.0|0|85.0|0|0.0|100
0|2020-11-16|5077.0|0|5077.0|0|87.0|0|0.0|100
0|2020-11-17|5077.0|0|5125.0|0|87.0|0|0.0|100
0|2020-11-18|5077.0|0|5197.0|0|87.0|0|0.0|100
0|2020-11-19|5077.0|0|5277.0|0|87.0|0|0.0|100
0|2020-11-20|5338.0|0|5338.0|0|95.0|0|0.0|100
0|2020-11-21|5338.0|0|5415.0|0|95.0|0|0.0|100
0|2020-11-22|5338.0|0|5502.0|0|95.0|0|0.0|100
0|2020-11-23|5338.0|0|5596.0|0|95.0|0|0.0|100
0|2020-11-24|5609.0|0|5609.0|0|101.0|0|0.0|100
0|2020-11-25|5609.0|0|5667.0|0|101.0|0|0.0|100
0|2020-11-26|5609.0|0|5751.0|0|101.0|0|0.0|100
0|2020-11-27|5609.0|0|5844.0|0|101.0|0|0.0|100
0|2020-11-28|5609.0|0|6000.0|0|101.0|0|0.0|100
0|2020-11-29|6073.0|0|6073.0|0|106.0|0|0.0|100
0|2020-11-30|6272.0|0|6272.0|0|108.0|0|0.0|100
0|2020-12-01|6272.0|0|6360.0|0|108.0|0|0.0|100
0|2020-12-02|6469.0|0|6469.0|0|108.0|0|0.0|100
0|2020-12-03|6572.0|0|6572.0|0|108.0|0|0.0|100
0|2020-12-04|6572.0|0|6651.0|0|108.0|0|0.0|100
0|2020-12-05|6572.0|0|6772.0|0|108.0|0|0.0|100
0|2020-12-06|6572.0|0|6820.0|0|108.0|0|0.0|100
0|2020-12-07|6820.0|0|7012.0|0|120.0|0|0.0|100
0|2020-12-08|6820.0|0|7104.0|0|120.0|0|0.0|100
0|2020-12-09|7327.0|0|7327.0|0|128.0|0|0.0|100
0|2020-12-10|7457.0|0|7457.0|0|128.0|0|0.0|100
0|2020-12-11|7577.0|0|7577.0|0|129.0|0|0.0|100
0|2020-12-12|7677.0|0|7677.0|0|129.0|0|0.0|100
0|2020-12-13|7921.0|0|7921.0|0|129.0|0|0.0|100
0|2020-12-14|8101.0|0|8101.0|0|129.0|0|0.0|100
0|2020-12-15|8295.0|0|8295.0|0|134.0|0|0.0|100
0|2020-12-16|8295.0|0|8460.0|0|134.0|0|0.0|100
0|2020-12-17|8632.0|0|8632.0|0|135.0|0|0.0|100
0|2020-12-18|8796.0|0|8796.0|0|143.0|0|0.0|100
0|2020-12-19|8796.0|0|8958.0|0|143.0|0|0.0|100
0|2020-12-20|9134.0|0|9134.0|0|144.0|0|0.0|100
0|2020-12-21|9266.0|0|9266.0|0|144.0|0|0.0|100
0|2020-12-22|9345.0|0|9345.0|0|151.0|0|0.0|100
0|2020-12-23|9499.0|0|9499.0|0|153.0|0|0.0|100
0|2020-12-24|9562.0|0|9562.0|0|153.0|0|0.0|100
0|2020-12-25|9562.0|0|9651.0|0|153.0|0|0.0|100
0|2020-12-26|9769.0|0|9769.0|0|153.0|0|0.0|100
0|2020-12-27|9849.0|0|9849.0|0|155.0|0|0.0|100
0|2020-12-28|9849.0|0|9908.0|0|155.0|0|0.0|100
0|2020-12-29|10026.0|0|10026.0|0|162.0|0|0.0|100
0|2020-12-30|10026.0|0|10131.0|0|162.0|0|0.0|100
0|2020-12-31|10026.0|0|10223.0|0|165.0|0|0.0|100
0|2021-01-01|10026.0|0|10223.0|0|165.0|0|0.0|100
0|2021-01-02|10026.0|0|10542.0|0|165.0|0|0.0|100
0|2021-01-03|10026.0|0|10672.0|0|165.0|0|0.0|100
0|2021-01-04|10743.0|0|10743.0|0|165.0|0|0.0|100
0|2021-01-05|10849.0|0|10849.0|0|172.0|0|0.0|100
0|2021-01-06|10970.0|0|10970.0|0|179.0|0|0.0|100
0|2021-01-07|10970.0|0|11056.0|0|179.0|0|0.0|100
0|2021-01-08|11240.0|0|11240.0|0|182.0|0|0.0|100
0|2021-01-09|11240.0|0|11318.0|0|185.0|0|0.0|100
0|2021-01-10|11240.0|0|11414.0|0|185.0|0|0.0|100
0|2021-01-11|11240.0|0|11482.0|0|185.0|0|0.0|100
0|2021-01-12|11534.0|0|11534.0|0|188.0|0|0.0|100
0|2021-01-13|11603.0|0|11603.0|0|189.0|0|0.0|100
0|2021-01-14|11674.0|0|11674.0|0|191.0|0|0.0|100
0|2021-01-15|11674.0|0|11757.0|0|191.0|0|0.0|100
0|2021-01-16|11674.0|0|11818.0|0|191.0|0|0.0|100
0|2021-01-17|11889.0|0|11889.0|0|191.0|0|0.0|100
0|2021-01-18|11911.0|0|11911.0|0|191.0|0|0.0|100
0|2021-01-19|11949.0|0|11949.0|0|192.0|0|0.0|100
0|2021-01-20|12010.0|0|12010.0|0|193.0|0|0.0|100
0|2021-01-21|12055.0|0|12055.0|0|199.0|0|0.0|100
0|2021-01-22|12055.0|0|12102.0|0|199.0|0|0.0|100
0|2021-01-23|12148.0|0|12148.0|0|199.0|0|0.0|100
0|2021-01-24|12184.0|0|12184.0|0|205.0|0|0.0|100
0|2021-01-25|12184.0|0|12195.0|0|205.0|0|0.0|100
0|2021-01-26|12236.0|0|12236.0|0|209.0|0|0.0|100
0|2021-01-27|12283.0|0|12283.0|0|211.0|0|0.0|100
0|2021-01-28|12299.0|0|12299.0|0|213.0|0|0.0|100
0|2021-01-29|12366.0|0|12366.0|0|213.0|0|0.0|100
0|2021-01-30|12401.0|0|12401.0|0|214.0|0|0.0|100
