|dates|WestBatonRouge_Louisiana_UnitedStates.JHU_ConfirmedCases.data|WestBatonRouge_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|WestBatonRouge_Louisiana_UnitedStates.NYT_ConfirmedCases.data|WestBatonRouge_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|WestBatonRouge_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|WestBatonRouge_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|WestBatonRouge_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|WestBatonRouge_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|124.0|0|124.0|0|30.0|0|0.0|100
0|2020-05-14|150.0|0|150.0|0|30.0|0|0.0|100
0|2020-05-15|150.0|0|150.0|0|30.0|0|0.0|100
0|2020-05-16|148.0|0|148.0|0|30.0|0|0.0|100
0|2020-05-17|148.0|0|148.0|0|30.0|0|0.0|100
0|2020-05-18|148.0|0|148.0|0|30.0|0|0.0|100
0|2020-05-19|148.0|0|148.0|0|30.0|0|0.0|100
0|2020-05-20|149.0|0|149.0|0|30.0|0|0.0|100
0|2020-05-21|152.0|0|152.0|0|30.0|0|0.0|100
0|2020-05-22|154.0|0|154.0|0|30.0|0|0.0|100
0|2020-05-23|154.0|0|154.0|0|30.0|0|0.0|100
0|2020-05-24|154.0|0|154.0|0|30.0|0|0.0|100
0|2020-05-25|156.0|0|156.0|0|30.0|0|0.0|100
0|2020-05-26|157.0|0|157.0|0|30.0|0|0.0|100
0|2020-05-27|158.0|0|158.0|0|30.0|0|0.0|100
0|2020-05-28|159.0|0|159.0|0|31.0|0|0.0|100
0|2020-05-29|159.0|0|159.0|0|31.0|0|0.0|100
0|2020-05-30|161.0|0|161.0|0|30.0|0|0.0|100
0|2020-05-31|166.0|0|166.0|0|30.0|0|0.0|100
0|2020-06-01|175.0|0|175.0|0|30.0|0|0.0|100
0|2020-06-02|176.0|0|176.0|0|31.0|0|0.0|100
0|2020-06-03|176.0|0|176.0|0|31.0|0|0.0|100
0|2020-06-04|180.0|0|180.0|0|31.0|0|0.0|100
0|2020-06-05|180.0|0|180.0|0|31.0|0|0.0|100
0|2020-06-06|183.0|0|183.0|0|31.0|0|0.0|100
0|2020-06-07|185.0|0|185.0|0|31.0|0|0.0|100
0|2020-06-08|186.0|0|186.0|0|31.0|0|0.0|100
0|2020-06-09|192.0|0|192.0|0|31.0|0|0.0|100
0|2020-06-10|195.0|0|195.0|0|31.0|0|0.0|100
0|2020-06-11|197.0|0|197.0|0|31.0|0|0.0|100
0|2020-06-12|200.0|0|200.0|0|31.0|0|0.0|100
0|2020-06-13|202.0|0|202.0|0|31.0|0|0.0|100
0|2020-06-14|204.0|0|204.0|0|31.0|0|0.0|100
0|2020-06-15|204.0|0|204.0|0|31.0|0|0.0|100
0|2020-06-16|204.0|0|204.0|0|31.0|0|0.0|100
0|2020-06-17|205.0|0|205.0|0|30.0|0|0.0|100
0|2020-06-18|205.0|0|205.0|0|30.0|0|0.0|100
0|2020-06-19|231.0|0|231.0|0|30.0|0|0.0|100
0|2020-06-20|232.0|0|232.0|0|30.0|0|0.0|100
0|2020-06-21|234.0|0|234.0|0|30.0|0|0.0|100
0|2020-06-22|234.0|0|234.0|0|30.0|0|0.0|100
0|2020-06-23|234.0|0|232.0|0|30.0|0|0.0|100
0|2020-06-24|239.0|0|239.0|0|30.0|0|0.0|100
0|2020-06-25|243.0|0|243.0|0|30.0|0|0.0|100
0|2020-06-26|243.0|0|243.0|0|30.0|0|0.0|100
0|2020-06-27|243.0|0|243.0|0|30.0|0|0.0|100
0|2020-06-28|248.0|0|248.0|0|30.0|0|0.0|100
0|2020-06-29|252.0|0|252.0|0|30.0|0|0.0|100
0|2020-06-30|258.0|0|258.0|0|30.0|0|0.0|100
0|2020-07-01|264.0|0|264.0|0|30.0|0|0.0|100
0|2020-07-02|278.0|0|278.0|0|30.0|0|0.0|100
0|2020-07-03|290.0|0|290.0|0|30.0|0|0.0|100
0|2020-07-04|290.0|0|290.0|0|30.0|0|0.0|100
0|2020-07-05|309.0|0|309.0|0|30.0|0|0.0|100
0|2020-07-06|310.0|0|310.0|0|30.0|0|0.0|100
0|2020-07-07|326.0|0|326.0|0|30.0|0|0.0|100
0|2020-07-08|336.0|0|336.0|0|31.0|0|0.0|100
0|2020-07-09|342.0|0|342.0|0|31.0|0|0.0|100
0|2020-07-10|356.0|0|356.0|0|31.0|0|0.0|100
0|2020-07-11|371.0|0|371.0|0|31.0|0|0.0|100
0|2020-07-12|378.0|0|378.0|0|31.0|0|0.0|100
0|2020-07-13|392.0|0|392.0|0|31.0|0|0.0|100
0|2020-07-14|415.0|0|415.0|0|32.0|0|0.0|100
0|2020-07-15|427.0|0|427.0|0|32.0|0|0.0|100
0|2020-07-16|439.0|0|439.0|0|32.0|0|0.0|100
0|2020-07-17|455.0|0|455.0|0|32.0|0|0.0|100
0|2020-07-18|455.0|0|455.0|0|32.0|0|0.0|100
0|2020-07-19|467.0|0|467.0|0|32.0|0|0.0|100
0|2020-07-20|479.0|0|479.0|0|32.0|0|0.0|100
0|2020-07-21|484.0|0|484.0|0|33.0|0|0.0|100
0|2020-07-22|490.0|0|490.0|0|33.0|0|0.0|100
0|2020-07-23|502.0|0|502.0|0|33.0|0|0.0|100
0|2020-07-24|524.0|0|524.0|0|33.0|0|0.0|100
0|2020-07-25|524.0|0|524.0|0|33.0|0|0.0|100
0|2020-07-26|545.0|0|545.0|0|33.0|0|0.0|100
0|2020-07-27|573.0|0|573.0|0|33.0|0|0.0|100
0|2020-07-28|582.0|0|582.0|0|33.0|0|0.0|100
0|2020-07-29|593.0|0|593.0|0|34.0|0|0.0|100
0|2020-07-30|609.0|0|609.0|0|35.0|0|0.0|100
0|2020-07-31|613.0|0|613.0|0|36.0|0|0.0|100
0|2020-08-01|613.0|0|613.0|0|36.0|0|0.0|100
0|2020-08-02|655.0|0|655.0|0|36.0|0|0.0|100
0|2020-08-03|661.0|0|661.0|0|36.0|0|0.0|100
0|2020-08-04|675.0|0|675.0|0|36.0|0|0.0|100
0|2020-08-05|678.0|0|678.0|0|36.0|0|0.0|100
0|2020-08-06|689.0|0|689.0|0|36.0|0|0.0|100
0|2020-08-07|701.0|0|701.0|0|37.0|0|0.0|100
0|2020-08-08|701.0|0|701.0|0|37.0|0|0.0|100
0|2020-08-09|720.0|0|720.0|0|37.0|0|0.0|100
0|2020-08-10|722.0|0|722.0|0|37.0|0|0.0|100
0|2020-08-11|727.0|0|727.0|0|37.0|0|0.0|100
0|2020-08-12|734.0|0|734.0|0|37.0|0|0.0|100
0|2020-08-13|745.0|0|745.0|0|37.0|0|0.0|100
0|2020-08-14|754.0|0|754.0|0|37.0|0|0.0|100
0|2020-08-15|754.0|0|754.0|0|37.0|0|0.0|100
0|2020-08-16|756.0|0|756.0|0|37.0|0|0.0|100
0|2020-08-17|757.0|0|757.0|0|37.0|0|0.0|100
0|2020-08-18|761.0|0|761.0|0|37.0|0|0.0|100
0|2020-08-19|766.0|0|766.0|0|37.0|0|0.0|100
0|2020-08-20|766.0|0|766.0|0|38.0|0|0.0|100
0|2020-08-21|771.0|0|771.0|0|38.0|0|0.0|100
0|2020-08-22|771.0|0|771.0|0|38.0|0|0.0|100
0|2020-08-23|787.0|0|787.0|0|38.0|0|0.0|100
0|2020-08-24|787.0|0|787.0|0|38.0|0|0.0|100
0|2020-08-25|809.0|0|809.0|0|38.0|0|0.0|100
0|2020-08-26|814.0|0|814.0|0|38.0|0|0.0|100
0|2020-08-27|820.0|0|820.0|0|38.0|0|0.0|100
0|2020-08-28|826.0|0|826.0|0|39.0|0|0.0|100
0|2020-08-29|826.0|0|826.0|0|39.0|0|0.0|100
0|2020-08-30|832.0|0|832.0|0|39.0|0|0.0|100
0|2020-08-31|833.0|0|833.0|0|39.0|0|0.0|100
0|2020-09-01|829.0|0|829.0|0|39.0|0|0.0|100
0|2020-09-02|838.0|0|838.0|0|39.0|0|0.0|100
0|2020-09-03|839.0|0|839.0|0|39.0|0|0.0|100
0|2020-09-04|841.0|0|841.0|0|39.0|0|0.0|100
0|2020-09-05|841.0|0|841.0|0|39.0|0|0.0|100
0|2020-09-06|852.0|0|852.0|0|39.0|0|0.0|100
0|2020-09-07|851.0|0|851.0|0|40.0|0|0.0|100
0|2020-09-08|852.0|0|852.0|0|40.0|0|0.0|100
0|2020-09-09|855.0|0|855.0|0|40.0|0|0.0|100
0|2020-09-10|864.0|0|864.0|0|40.0|0|0.0|100
0|2020-09-11|871.0|0|871.0|0|41.0|0|0.0|100
0|2020-09-12|871.0|0|871.0|0|41.0|0|0.0|100
0|2020-09-13|873.0|0|873.0|0|41.0|0|0.0|100
0|2020-09-14|872.0|0|872.0|0|41.0|0|0.0|100
0|2020-09-15|873.0|0|873.0|0|41.0|0|0.0|100
0|2020-09-16|875.0|0|875.0|0|41.0|0|0.0|100
0|2020-09-17|875.0|0|875.0|0|41.0|0|0.0|100
0|2020-09-18|878.0|0|878.0|0|41.0|0|0.0|100
0|2020-09-19|878.0|0|878.0|0|41.0|0|0.0|100
0|2020-09-20|886.0|0|886.0|0|41.0|0|0.0|100
0|2020-09-21|889.0|0|889.0|0|41.0|0|0.0|100
0|2020-09-22|895.0|0|895.0|0|41.0|0|0.0|100
0|2020-09-23|900.0|0|900.0|0|41.0|0|0.0|100
0|2020-09-24|900.0|0|900.0|0|41.0|0|0.0|100
0|2020-09-25|903.0|0|903.0|0|41.0|0|0.0|100
0|2020-09-26|903.0|0|903.0|0|41.0|0|0.0|100
0|2020-09-27|908.0|0|908.0|0|41.0|0|0.0|100
0|2020-09-28|906.0|0|906.0|0|41.0|0|0.0|100
0|2020-09-29|915.0|0|915.0|0|41.0|0|0.0|100
0|2020-09-30|912.0|0|912.0|0|41.0|0|0.0|100
0|2020-10-01|915.0|0|915.0|0|41.0|0|0.0|100
0|2020-10-02|915.0|0|915.0|0|42.0|0|0.0|100
0|2020-10-03|915.0|0|915.0|0|42.0|0|0.0|100
0|2020-10-04|922.0|0|922.0|0|42.0|0|0.0|100
0|2020-10-05|922.0|0|922.0|0|42.0|0|0.0|100
0|2020-10-06|920.0|0|920.0|0|42.0|0|0.0|100
0|2020-10-07|927.0|0|927.0|0|42.0|0|0.0|100
0|2020-10-08|928.0|0|928.0|0|42.0|0|0.0|100
0|2020-10-09|933.0|0|933.0|0|42.0|0|0.0|100
0|2020-10-10|933.0|0|933.0|0|42.0|0|0.0|100
0|2020-10-11|934.0|0|934.0|0|42.0|0|0.0|100
0|2020-10-12|933.0|0|933.0|0|42.0|0|0.0|100
0|2020-10-13|936.0|0|936.0|0|42.0|0|0.0|100
0|2020-10-14|934.0|0|934.0|0|42.0|0|0.0|100
0|2020-10-15|941.0|0|941.0|0|42.0|0|0.0|100
0|2020-10-16|942.0|0|942.0|0|42.0|0|0.0|100
0|2020-10-17|942.0|0|942.0|0|42.0|0|0.0|100
0|2020-10-18|945.0|0|945.0|0|42.0|0|0.0|100
0|2020-10-19|944.0|0|944.0|0|42.0|0|0.0|100
0|2020-10-20|952.0|0|952.0|0|42.0|0|0.0|100
0|2020-10-21|957.0|0|957.0|0|42.0|0|0.0|100
0|2020-10-22|957.0|0|955.0|0|42.0|0|0.0|100
0|2020-10-23|957.0|0|960.0|0|42.0|0|0.0|100
0|2020-10-24|957.0|0|960.0|0|42.0|0|0.0|100
0|2020-10-25|957.0|0|960.0|0|42.0|0|0.0|100
0|2020-10-26|964.0|0|964.0|0|42.0|0|0.0|100
0|2020-10-27|970.0|0|970.0|0|42.0|0|0.0|100
0|2020-10-28|970.0|0|964.0|0|42.0|0|0.0|100
0|2020-10-29|970.0|0|963.0|0|42.0|0|0.0|100
0|2020-10-30|970.0|0|964.0|0|42.0|0|0.0|100
0|2020-10-31|970.0|0|964.0|0|42.0|0|0.0|100
0|2020-11-01|970.0|0|972.0|0|42.0|0|0.0|100
0|2020-11-02|972.0|0|972.0|0|42.0|0|0.0|100
0|2020-11-03|980.0|0|980.0|0|42.0|0|0.0|100
0|2020-11-04|979.0|0|979.0|0|42.0|0|0.0|100
0|2020-11-05|979.0|0|985.0|0|42.0|0|0.0|100
0|2020-11-06|1012.0|0|1012.0|0|42.0|0|0.0|100
0|2020-11-07|1012.0|0|1012.0|0|42.0|0|0.0|100
0|2020-11-08|1018.0|0|1018.0|0|42.0|0|0.0|100
0|2020-11-09|1025.0|0|1025.0|0|42.0|0|0.0|100
0|2020-11-10|1025.0|0|1022.0|0|42.0|0|0.0|100
0|2020-11-11|1022.0|0|1022.0|0|42.0|0|0.0|100
0|2020-11-12|1037.0|0|1037.0|0|42.0|0|0.0|100
0|2020-11-13|1079.0|0|1138.0|0|42.0|0|0.0|100
0|2020-11-14|1079.0|0|1138.0|0|42.0|0|0.0|100
0|2020-11-15|1079.0|0|1156.0|0|42.0|0|0.0|100
0|2020-11-16|1079.0|0|1155.0|0|43.0|0|0.0|100
0|2020-11-17|1079.0|0|1170.0|0|43.0|0|0.0|100
0|2020-11-18|1079.0|0|1195.0|0|43.0|0|0.0|100
0|2020-11-19|1079.0|0|1201.0|0|43.0|0|0.0|100
0|2020-11-20|1079.0|0|1228.0|0|43.0|0|0.0|100
0|2020-11-21|1228.0|0|1228.0|0|43.0|0|0.0|100
0|2020-11-22|1260.0|0|1260.0|0|43.0|0|0.0|100
0|2020-11-23|1260.0|0|1262.0|0|43.0|0|0.0|100
0|2020-11-24|1289.0|0|1289.0|0|43.0|0|0.0|100
0|2020-11-25|1289.0|0|1293.0|0|43.0|0|0.0|100
0|2020-11-26|1289.0|0|1293.0|0|43.0|0|0.0|100
0|2020-11-27|1324.0|0|1324.0|0|43.0|0|0.0|100
0|2020-11-28|1324.0|0|1324.0|0|43.0|0|0.0|100
0|2020-11-29|1328.0|0|1328.0|0|43.0|0|0.0|100
0|2020-11-30|1331.0|0|1331.0|0|43.0|0|0.0|100
0|2020-12-01|1331.0|0|1389.0|0|43.0|0|0.0|100
0|2020-12-02|1403.0|0|1403.0|0|43.0|0|0.0|100
0|2020-12-03|1419.0|0|1419.0|0|43.0|0|0.0|100
0|2020-12-04|1425.0|0|1425.0|0|44.0|0|0.0|100
0|2020-12-05|1425.0|0|1425.0|0|44.0|0|0.0|100
0|2020-12-06|1451.0|0|1451.0|0|44.0|0|0.0|100
0|2020-12-07|1451.0|0|1452.0|0|45.0|0|0.0|100
0|2020-12-08|1451.0|0|1457.0|0|45.0|0|0.0|100
0|2020-12-09|1508.0|0|1508.0|0|46.0|0|0.0|100
0|2020-12-10|1521.0|0|1521.0|0|46.0|0|0.0|100
0|2020-12-11|1546.0|0|1546.0|0|46.0|0|0.0|100
0|2020-12-12|1546.0|0|1546.0|0|46.0|0|0.0|100
0|2020-12-13|1569.0|0|1569.0|0|46.0|0|0.0|100
0|2020-12-14|1576.0|0|1576.0|0|46.0|0|0.0|100
0|2020-12-15|1590.0|0|1590.0|0|46.0|0|0.0|100
0|2020-12-16|1602.0|0|1602.0|0|46.0|0|0.0|100
0|2020-12-17|1619.0|0|1619.0|0|46.0|0|0.0|100
0|2020-12-18|1619.0|0|1641.0|0|47.0|0|0.0|100
0|2020-12-19|1641.0|0|1641.0|0|47.0|0|0.0|100
0|2020-12-20|1660.0|0|1660.0|0|47.0|0|0.0|100
0|2020-12-21|1662.0|0|1662.0|0|47.0|0|0.0|100
0|2020-12-22|1695.0|0|1695.0|0|47.0|0|0.0|100
0|2020-12-23|1712.0|0|1712.0|0|47.0|0|0.0|100
0|2020-12-24|1730.0|0|1730.0|0|47.0|0|0.0|100
0|2020-12-25|1730.0|0|1730.0|0|47.0|0|0.0|100
0|2020-12-26|1730.0|0|1730.0|0|47.0|0|0.0|100
0|2020-12-27|1741.0|0|1741.0|0|47.0|0|0.0|100
0|2020-12-28|1741.0|0|1746.0|0|47.0|0|0.0|100
0|2020-12-29|1778.0|0|1778.0|0|47.0|0|0.0|100
0|2020-12-30|1778.0|0|1812.0|0|48.0|0|0.0|100
0|2020-12-31|1778.0|0|1836.0|0|48.0|0|0.0|100
0|2021-01-01|1836.0|0|1836.0|0|48.0|0|0.0|100
0|2021-01-02|1836.0|0|1836.0|0|48.0|0|0.0|100
0|2021-01-03|1836.0|0|1861.0|0|48.0|0|0.0|100
0|2021-01-04|1864.0|0|1864.0|0|48.0|0|0.0|100
0|2021-01-05|1874.0|0|1874.0|0|48.0|0|0.0|100
0|2021-01-06|1914.0|0|1914.0|0|48.0|0|0.0|100
0|2021-01-07|1914.0|0|1938.0|0|49.0|0|0.0|100
0|2021-01-08|1914.0|0|1959.0|0|49.0|0|0.0|100
0|2021-01-09|1959.0|0|1959.0|0|49.0|0|0.0|100
0|2021-01-10|1959.0|0|1974.0|0|49.0|0|0.0|100
0|2021-01-11|1959.0|0|1996.0|0|49.0|0|0.0|100
0|2021-01-12|2026.0|0|2026.0|0|50.0|0|0.0|100
0|2021-01-13|2047.0|0|2047.0|0|50.0|0|0.0|100
0|2021-01-14|2107.0|0|2107.0|0|50.0|0|0.0|100
0|2021-01-15|2124.0|0|2124.0|0|50.0|0|0.0|100
0|2021-01-16|2124.0|0|2124.0|0|50.0|0|0.0|100
0|2021-01-17|2153.0|0|2153.0|0|50.0|0|0.0|100
0|2021-01-18|2161.0|0|2161.0|0|50.0|0|0.0|100
0|2021-01-19|2177.0|0|2177.0|0|50.0|0|0.0|100
0|2021-01-20|2177.0|0|2182.0|0|50.0|0|0.0|100
0|2021-01-21|2197.0|0|2197.0|0|50.0|0|0.0|100
0|2021-01-22|2206.0|0|2206.0|0|50.0|0|0.0|100
0|2021-01-23|2206.0|0|2206.0|0|50.0|0|0.0|100
0|2021-01-24|2221.0|0|2221.0|0|50.0|0|0.0|100
0|2021-01-25|2227.0|0|2227.0|0|50.0|0|0.0|100
0|2021-01-26|2239.0|0|2239.0|0|50.0|0|0.0|100
0|2021-01-27|2269.0|0|2269.0|0|50.0|0|0.0|100
0|2021-01-28|2273.0|0|2273.0|0|50.0|0|0.0|100
0|2021-01-29|2273.0|0|2288.0|0|50.0|0|0.0|100
0|2021-01-30|2273.0|0|2288.0|0|50.0|0|0.0|100
0|2021-01-31|2303.0|0|2303.0|0|50.0|0|0.0|100
0|2021-02-01|2303.0|0|2304.0|0|50.0|0|0.0|100
0|2021-02-02|2303.0|0|2332.0|0|50.0|0|0.0|100
