|dates|Green_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Green_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Green_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Green_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Green_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Green_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Green_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Green_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-05-15|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-05-16|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-05-17|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-05-18|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-05-19|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-05-20|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-05-21|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-05-22|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-05-23|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-05-24|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-05-25|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-05-26|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-05-27|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-05-28|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-05-29|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-05-30|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-05-31|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-06-01|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-06-02|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-06-03|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-06-04|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-06-05|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-06-06|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-06-07|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-06-08|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-06-09|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-06-10|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-06-11|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-06-12|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-06-13|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-06-14|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-06-15|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-06-16|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-06-17|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-06-18|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-06-19|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-06-20|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-06-21|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-06-22|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-06-23|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-06-24|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-06-25|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-06-26|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-06-27|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-06-28|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-06-29|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-06-30|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-07-01|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-07-02|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-07-03|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-07-04|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-07-05|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-07-06|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-07-07|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-07-08|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-07-09|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-07-10|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-07-11|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-07-12|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-07-13|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-07-14|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-07-15|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-07-16|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-07-17|114.0|0|114.0|0|1.0|0|0.0|100
0|2020-07-18|114.0|0|114.0|0|1.0|0|0.0|100
0|2020-07-19|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-07-20|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-07-21|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-07-22|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-07-23|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-07-24|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-07-25|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-07-26|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-07-27|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-07-28|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-07-29|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-07-30|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-07-31|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-08-01|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-08-02|130.0|0|130.0|0|1.0|0|0.0|100
0|2020-08-03|131.0|0|131.0|0|1.0|0|0.0|100
0|2020-08-04|131.0|0|131.0|0|1.0|0|0.0|100
0|2020-08-05|135.0|0|135.0|0|1.0|0|0.0|100
0|2020-08-06|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-08-07|149.0|0|149.0|0|1.0|0|0.0|100
0|2020-08-08|158.0|0|158.0|0|1.0|0|0.0|100
0|2020-08-09|162.0|0|162.0|0|1.0|0|0.0|100
0|2020-08-10|167.0|0|167.0|0|1.0|0|0.0|100
0|2020-08-11|169.0|0|169.0|0|1.0|0|0.0|100
0|2020-08-12|179.0|0|179.0|0|1.0|0|0.0|100
0|2020-08-13|186.0|0|186.0|0|1.0|0|0.0|100
0|2020-08-14|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-08-15|210.0|0|210.0|0|1.0|0|0.0|100
0|2020-08-16|214.0|0|214.0|0|1.0|0|0.0|100
0|2020-08-17|220.0|0|220.0|0|1.0|0|0.0|100
0|2020-08-18|220.0|0|221.0|0|1.0|0|0.0|100
0|2020-08-19|225.0|0|225.0|0|1.0|0|0.0|100
0|2020-08-20|229.0|0|229.0|0|1.0|0|0.0|100
0|2020-08-21|235.0|0|235.0|0|1.0|0|0.0|100
0|2020-08-22|247.0|0|247.0|0|1.0|0|0.0|100
0|2020-08-23|249.0|0|249.0|0|1.0|0|0.0|100
0|2020-08-24|250.0|0|250.0|0|1.0|0|0.0|100
0|2020-08-25|255.0|0|255.0|0|1.0|0|0.0|100
0|2020-08-26|256.0|0|256.0|0|1.0|0|0.0|100
0|2020-08-27|261.0|0|261.0|0|1.0|0|0.0|100
0|2020-08-28|262.0|0|262.0|0|1.0|0|0.0|100
0|2020-08-29|265.0|0|265.0|0|1.0|0|0.0|100
0|2020-08-30|268.0|0|268.0|0|1.0|0|0.0|100
0|2020-08-31|270.0|0|270.0|0|1.0|0|0.0|100
0|2020-09-01|270.0|0|270.0|0|1.0|0|0.0|100
0|2020-09-02|269.0|0|269.0|0|1.0|0|0.0|100
0|2020-09-03|272.0|0|272.0|0|1.0|0|0.0|100
0|2020-09-04|278.0|0|298.0|0|2.0|0|0.0|100
0|2020-09-05|282.0|0|302.0|0|2.0|0|0.0|100
0|2020-09-06|290.0|0|310.0|0|2.0|0|0.0|100
0|2020-09-07|304.0|0|324.0|0|2.0|0|0.0|100
0|2020-09-08|310.0|0|330.0|0|2.0|0|0.0|100
0|2020-09-09|316.0|0|336.0|0|2.0|0|0.0|100
0|2020-09-10|322.0|0|342.0|0|2.0|0|0.0|100
0|2020-09-11|332.0|0|352.0|0|2.0|0|0.0|100
0|2020-09-12|332.0|0|360.0|0|2.0|0|0.0|100
0|2020-09-13|357.0|0|377.0|0|2.0|0|0.0|100
0|2020-09-14|357.0|0|378.0|0|2.0|0|0.0|100
0|2020-09-15|362.0|0|382.0|0|2.0|0|0.0|100
0|2020-09-16|371.0|0|391.0|0|2.0|0|0.0|100
0|2020-09-17|384.0|0|404.0|0|2.0|0|0.0|100
0|2020-09-18|395.0|0|415.0|0|2.0|0|0.0|100
0|2020-09-19|449.0|0|449.0|0|2.0|0|0.0|100
0|2020-09-20|449.0|0|456.0|0|2.0|0|0.0|100
0|2020-09-21|443.0|0|463.0|0|2.0|0|0.0|100
0|2020-09-22|449.0|0|469.0|0|2.0|0|0.0|100
0|2020-09-23|458.0|0|478.0|0|2.0|0|0.0|100
0|2020-09-24|466.0|0|486.0|0|2.0|0|0.0|100
0|2020-09-25|475.0|0|495.0|0|2.0|0|0.0|100
0|2020-09-26|485.0|0|505.0|0|3.0|0|0.0|100
0|2020-09-27|515.0|0|535.0|0|3.0|0|0.0|100
0|2020-09-28|526.0|0|548.0|0|3.0|0|0.0|100
0|2020-09-29|536.0|0|558.0|0|3.0|0|0.0|100
0|2020-09-30|556.0|0|580.0|0|3.0|0|0.0|100
0|2020-10-01|563.0|0|587.0|0|3.0|0|0.0|100
0|2020-10-02|571.0|0|595.0|0|3.0|0|0.0|100
0|2020-10-03|582.0|0|606.0|0|3.0|0|0.0|100
0|2020-10-04|598.0|0|622.0|0|3.0|0|0.0|100
0|2020-10-05|613.0|0|637.0|0|3.0|0|0.0|100
0|2020-10-06|619.0|0|642.0|0|3.0|0|0.0|100
0|2020-10-07|632.0|0|655.0|0|3.0|0|0.0|100
0|2020-10-08|647.0|0|670.0|0|3.0|0|0.0|100
0|2020-10-09|656.0|0|679.0|0|3.0|0|0.0|100
0|2020-10-10|666.0|0|683.0|0|3.0|0|0.0|100
0|2020-10-11|684.0|0|702.0|0|3.0|0|0.0|100
0|2020-10-12|704.0|0|721.0|0|3.0|0|0.0|100
0|2020-10-13|718.0|0|737.0|0|3.0|0|0.0|100
0|2020-10-14|742.0|0|762.0|0|3.0|0|0.0|100
0|2020-10-15|760.0|0|780.0|0|3.0|0|0.0|100
0|2020-10-16|776.0|0|796.0|0|3.0|0|0.0|100
0|2020-10-17|776.0|0|796.0|0|3.0|0|0.0|100
0|2020-10-18|776.0|0|796.0|0|3.0|0|0.0|100
0|2020-10-19|816.0|0|836.0|0|4.0|0|0.0|100
0|2020-10-20|828.0|0|848.0|0|4.0|0|0.0|100
0|2020-10-21|846.0|0|867.0|0|5.0|0|0.0|100
0|2020-10-22|846.0|0|877.0|0|5.0|0|0.0|100
0|2020-10-23|846.0|0|905.0|0|5.0|0|0.0|100
0|2020-10-24|846.0|0|924.0|0|5.0|0|0.0|100
0|2020-10-25|846.0|0|936.0|0|5.0|0|0.0|100
0|2020-10-26|846.0|0|943.0|0|5.0|0|0.0|100
0|2020-10-27|846.0|0|951.0|0|5.0|0|0.0|100
0|2020-10-28|846.0|0|977.0|0|5.0|0|0.0|100
0|2020-10-29|982.0|0|1002.0|0|5.0|0|0.0|100
0|2020-10-30|999.0|0|1019.0|0|5.0|0|0.0|100
0|2020-10-31|1030.0|0|1050.0|0|6.0|0|0.0|100
0|2020-11-01|1030.0|0|1078.0|0|6.0|0|0.0|100
0|2020-11-02|1063.0|0|1083.0|0|5.0|0|0.0|100
0|2020-11-03|1068.0|0|1088.0|0|5.0|0|0.0|100
0|2020-11-04|1095.0|0|1115.0|0|5.0|0|0.0|100
0|2020-11-05|1127.0|0|1147.0|0|5.0|0|0.0|100
0|2020-11-06|1142.0|0|1162.0|0|5.0|0|0.0|100
0|2020-11-07|1181.0|0|1202.0|0|5.0|0|0.0|100
0|2020-11-08|1213.0|0|1234.0|0|5.0|0|0.0|100
0|2020-11-09|1245.0|0|1245.0|0|5.0|0|0.0|100
0|2020-11-10|1245.0|0|1268.0|0|5.0|0|0.0|100
0|2020-11-11|1245.0|0|1286.0|0|5.0|0|0.0|100
0|2020-11-12|1324.0|0|1324.0|0|5.0|0|0.0|100
0|2020-11-13|1353.0|0|1353.0|0|5.0|0|0.0|100
0|2020-11-14|1357.0|0|1357.0|0|5.0|0|0.0|100
0|2020-11-15|1357.0|0|1414.0|0|5.0|0|0.0|100
0|2020-11-16|1431.0|0|1431.0|0|5.0|0|0.0|100
0|2020-11-17|1431.0|0|1445.0|0|5.0|0|0.0|100
0|2020-11-18|1467.0|0|1467.0|0|6.0|0|0.0|100
0|2020-11-19|1467.0|0|1502.0|0|6.0|0|0.0|100
0|2020-11-20|1522.0|0|1522.0|0|6.0|0|0.0|100
0|2020-11-21|1547.0|0|1547.0|0|6.0|0|0.0|100
0|2020-11-22|1570.0|0|1570.0|0|6.0|0|0.0|100
0|2020-11-23|1570.0|0|1580.0|0|6.0|0|0.0|100
0|2020-11-24|1570.0|0|1593.0|0|6.0|0|0.0|100
0|2020-11-25|1570.0|0|1627.0|0|6.0|0|0.0|100
0|2020-11-26|1570.0|0|1640.0|0|6.0|0|0.0|100
0|2020-11-27|1673.0|0|1673.0|0|6.0|0|0.0|100
0|2020-11-28|1673.0|0|1683.0|0|6.0|0|0.0|100
0|2020-11-29|1702.0|0|1702.0|0|6.0|0|0.0|100
0|2020-11-30|1718.0|0|1718.0|0|6.0|0|0.0|100
0|2020-12-01|1718.0|0|1726.0|0|6.0|0|0.0|100
0|2020-12-02|1768.0|0|1768.0|0|6.0|0|0.0|100
0|2020-12-03|1797.0|0|1797.0|0|6.0|0|0.0|100
0|2020-12-04|1839.0|0|1839.0|0|6.0|0|0.0|100
0|2020-12-05|1889.0|0|1889.0|0|6.0|0|0.0|100
0|2020-12-06|1889.0|0|1900.0|0|6.0|0|0.0|100
0|2020-12-07|1900.0|0|1905.0|0|7.0|0|0.0|100
0|2020-12-08|1900.0|0|1916.0|0|7.0|0|0.0|100
0|2020-12-09|1900.0|0|1954.0|0|7.0|0|0.0|100
0|2020-12-10|1967.0|0|1967.0|0|8.0|0|0.0|100
0|2020-12-11|2005.0|0|2005.0|0|8.0|0|0.0|100
0|2020-12-12|2041.0|0|2041.0|0|9.0|0|0.0|100
0|2020-12-13|2057.0|0|2057.0|0|9.0|0|0.0|100
0|2020-12-14|2067.0|0|2067.0|0|10.0|0|0.0|100
0|2020-12-15|2071.0|0|2071.0|0|9.0|0|0.0|100
0|2020-12-16|2071.0|0|2093.0|0|9.0|0|0.0|100
0|2020-12-17|2130.0|0|2130.0|0|9.0|0|0.0|100
0|2020-12-18|2167.0|0|2167.0|0|9.0|0|0.0|100
0|2020-12-19|2181.0|0|2181.0|0|9.0|0|0.0|100
0|2020-12-20|2202.0|0|2202.0|0|10.0|0|0.0|100
0|2020-12-21|2206.0|0|2206.0|0|10.0|0|0.0|100
0|2020-12-22|2213.0|0|2213.0|0|10.0|0|0.0|100
0|2020-12-23|2245.0|0|2245.0|0|10.0|0|0.0|100
0|2020-12-24|2268.0|0|2268.0|0|10.0|0|0.0|100
0|2020-12-25|2296.0|0|2296.0|0|10.0|0|0.0|100
0|2020-12-26|2309.0|0|2309.0|0|10.0|0|0.0|100
0|2020-12-27|2318.0|0|2318.0|0|11.0|0|0.0|100
0|2020-12-28|2318.0|0|2327.0|0|11.0|0|0.0|100
0|2020-12-29|2340.0|0|2340.0|0|12.0|0|0.0|100
0|2020-12-30|2340.0|0|2376.0|0|12.0|0|0.0|100
0|2020-12-31|2340.0|0|2392.0|0|12.0|0|0.0|100
0|2021-01-01|2407.0|0|2407.0|0|12.0|0|0.0|100
0|2021-01-02|2430.0|0|2430.0|0|12.0|0|0.0|100
0|2021-01-03|2430.0|0|2430.0|0|12.0|0|0.0|100
0|2021-01-04|2438.0|0|2438.0|0|12.0|0|0.0|100
0|2021-01-05|2438.0|0|2438.0|0|13.0|0|0.0|100
0|2021-01-06|2459.0|0|2459.0|0|13.0|0|0.0|100
0|2021-01-07|2471.0|0|2471.0|0|13.0|0|0.0|100
0|2021-01-08|2489.0|0|2489.0|0|14.0|0|0.0|100
0|2021-01-09|2511.0|0|2511.0|0|14.0|0|0.0|100
0|2021-01-10|2511.0|0|2523.0|0|14.0|0|0.0|100
0|2021-01-11|2511.0|0|2527.0|0|14.0|0|0.0|100
0|2021-01-12|2511.0|0|2542.0|0|14.0|0|0.0|100
0|2021-01-13|2566.0|0|2566.0|0|14.0|0|0.0|100
0|2021-01-14|2566.0|0|2578.0|0|14.0|0|0.0|100
0|2021-01-15|2566.0|0|2597.0|0|14.0|0|0.0|100
0|2021-01-16|2614.0|0|2614.0|0|14.0|0|0.0|100
0|2021-01-17|2625.0|0|2625.0|0|14.0|0|0.0|100
0|2021-01-18|2625.0|0|2630.0|0|14.0|0|0.0|100
0|2021-01-19|2635.0|0|2635.0|0|15.0|0|0.0|100
0|2021-01-20|2649.0|0|2649.0|0|15.0|0|0.0|100
0|2021-01-21|2659.0|0|2659.0|0|15.0|0|0.0|100
0|2021-01-22|2683.0|0|2683.0|0|15.0|0|0.0|100
0|2021-01-23|2705.0|0|2705.0|0|17.0|0|0.0|100
0|2021-01-24|2705.0|0|2712.0|0|17.0|0|0.0|100
0|2021-01-25|2705.0|0|2716.0|0|17.0|0|0.0|100
0|2021-01-26|2730.0|0|2730.0|0|17.0|0|0.0|100
0|2021-01-27|2756.0|0|2756.0|0|17.0|0|0.0|100
0|2021-01-28|2756.0|0|2773.0|0|17.0|0|0.0|100
0|2021-01-29|2805.0|0|2805.0|0|19.0|0|0.0|100
0|2021-01-30|2805.0|0|2812.0|0|19.0|0|0.0|100
0|2021-01-31|2829.0|0|2829.0|0|19.0|0|0.0|100
0|2021-02-01|2837.0|0|2837.0|0|19.0|0|0.0|100
0|2021-02-02|2844.0|0|2844.0|0|19.0|0|0.0|100
0|2021-02-03|2874.0|0|2874.0|0|19.0|0|0.0|100
0|2021-02-04|2874.0|0|2901.0|0|19.0|0|0.0|100
