|dates|Philadelphia_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Philadelphia_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Philadelphia_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|Philadelphia_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|Philadelphia_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Philadelphia_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Philadelphia_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Philadelphia_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-15|4.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-16|10.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-17|19.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-18|34.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-19|44.0|0|33.0|0|0.0|0|0.0|100
0|2020-03-20|67.0|0|42.0|0|0.0|0|0.0|100
0|2020-03-21|85.0|0|69.0|0|0.0|0|0.0|100
0|2020-03-22|96.0|0|91.0|0|0.0|0|0.0|100
0|2020-03-23|175.0|0|128.0|0|0.0|0|0.0|100
0|2020-03-24|252.0|0|177.0|0|0.0|0|0.0|100
0|2020-03-25|342.0|0|257.0|0|1.0|0|0.0|100
0|2020-03-26|475.0|0|402.0|0|1.0|0|0.0|100
0|2020-03-27|637.0|0|530.0|0|2.0|0|0.0|100
0|2020-03-28|803.0|0|709.0|0|5.0|0|0.0|100
0|2020-03-29|890.0|0|865.0|0|8.0|0|0.0|100
0|2020-03-30|1072.0|0|1072.0|0|8.0|0|0.0|100
0|2020-03-31|1315.0|0|1315.0|0|10.0|0|0.0|100
0|2020-04-01|1675.0|0|1478.0|0|10.0|0|0.0|100
0|2020-04-02|2100.0|0|1852.0|0|13.0|0|0.0|100
0|2020-04-03|2430.0|0|2284.0|0|14.0|0|0.0|100
0|2020-04-04|3008.0|0|2610.0|0|24.0|0|0.0|100
0|2020-04-05|3189.0|0|3135.0|0|28.0|0|0.0|100
0|2020-04-06|3728.0|0|3611.0|0|45.0|0|0.0|100
0|2020-04-07|4272.0|0|4012.0|0|65.0|0|0.0|100
0|2020-04-08|4777.0|0|4456.0|0|87.0|0|0.0|100
0|2020-04-09|5029.0|0|5029.0|0|87.0|0|0.0|100
0|2020-04-10|5521.0|0|5521.0|0|110.0|0|0.0|100
0|2020-04-11|6022.0|0|6022.0|0|137.0|0|0.0|100
0|2020-04-12|6386.0|0|6352.0|0|176.0|0|0.0|100
0|2020-04-13|6813.0|0|6810.0|0|190.0|0|0.0|100
0|2020-04-14|7130.0|0|7130.0|0|206.0|0|0.0|100
0|2020-04-15|7441.0|0|7441.0|0|222.0|0|0.0|100
0|2020-04-16|8045.0|0|8045.0|0|264.0|0|0.0|100
0|2020-04-17|8563.0|0|8563.0|0|298.0|0|0.0|100
0|2020-04-18|9014.0|0|9014.0|0|342.0|0|0.0|100
0|2020-04-19|9214.0|0|9214.0|0|365.0|0|0.0|100
0|2020-04-20|9553.0|0|9553.0|0|370.0|0|0.0|100
0|2020-04-21|10028.0|0|10028.0|0|394.0|0|0.0|100
0|2020-04-22|10028.0|0|10643.0|0|394.0|0|0.0|100
0|2020-04-23|11226.0|0|11226.0|0|443.0|0|0.0|100
0|2020-04-24|11877.0|0|11877.0|0|449.0|0|0.0|100
0|2020-04-25|11877.0|0|12329.0|0|449.0|0|0.0|100
0|2020-04-26|12566.0|0|12566.0|0|472.0|0|0.0|100
0|2020-04-27|12868.0|0|12868.0|0|484.0|0|0.0|100
0|2020-04-28|13445.0|0|13445.0|0|516.0|0|0.0|100
0|2020-04-29|13803.0|0|13445.0|0|541.0|0|0.0|100
0|2020-04-30|14468.0|0|14468.0|0|541.0|0|0.0|100
0|2020-05-01|15137.0|0|15137.0|0|638.0|0|0.0|100
0|2020-05-02|15137.0|0|15527.0|0|638.0|0|0.0|100
0|2020-05-03|15137.0|0|15854.0|0|638.0|0|0.0|100
0|2020-05-04|16040.0|0|16040.0|0|726.0|0|0.0|100
0|2020-05-05|16410.0|0|16410.0|0|743.0|0|0.0|100
0|2020-05-06|16697.0|0|16697.0|0|803.0|0|0.0|100
0|2020-05-07|17047.0|0|17047.0|0|816.0|0|0.0|100
0|2020-05-08|17517.0|0|17517.0|0|875.0|0|0.0|100
0|2020-05-09|17881.0|0|17881.0|0|891.0|0|0.0|100
