|dates|Storey_Nevada_UnitedStates.JHU_ConfirmedCases.data|Storey_Nevada_UnitedStates.JHU_ConfirmedCases.missing|Storey_Nevada_UnitedStates.NYT_ConfirmedCases.data|Storey_Nevada_UnitedStates.NYT_ConfirmedCases.missing|Storey_Nevada_UnitedStates.JHU_ConfirmedDeaths.data|Storey_Nevada_UnitedStates.JHU_ConfirmedDeaths.missing|Storey_Nevada_UnitedStates.JHU_ConfirmedRecoveries.data|Storey_Nevada_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-24|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-29|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-31|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-01|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-03|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-09|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-10|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-11|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-12|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-13|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-30|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-31|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-01|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-02|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-03|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-04|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-05|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-09-06|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-09-07|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-08|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-09|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-10|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-11|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-12|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-13|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-14|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-15|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-20|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-21|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-22|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-23|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-24|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-26|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-10-01|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-10-02|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-10-03|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-04|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-05|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-06|11.0|0|15.0|0|0.0|0|0.0|100
0|2020-10-07|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-10-08|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-10-09|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-10-10|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-10-11|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-10-12|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-10-13|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-10-14|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-10-15|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-16|18.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-17|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-18|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-19|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-20|20.0|0|21.0|0|0.0|0|0.0|100
0|2020-10-21|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-10-22|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-10-23|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-10-24|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-10-25|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-10-26|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-10-27|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-10-28|22.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-29|22.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-30|22.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-31|22.0|0|24.0|0|0.0|0|0.0|100
0|2020-11-01|22.0|0|24.0|0|0.0|0|0.0|100
0|2020-11-02|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-11-03|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-11-04|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-11-05|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-11-06|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-11-07|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-11-08|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-11-09|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-11-10|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-11-11|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-11-12|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-11-13|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-11-14|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-11-15|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-11-16|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-11-17|28.0|0|29.0|0|0.0|0|0.0|100
0|2020-11-18|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-11-19|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-11-20|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-11-21|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-11-22|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-11-23|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-11-24|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-11-25|51.0|0|52.0|0|0.0|0|0.0|100
0|2020-11-26|51.0|0|52.0|0|0.0|0|0.0|100
0|2020-11-27|51.0|0|52.0|0|0.0|0|0.0|100
0|2020-11-28|51.0|0|52.0|0|0.0|0|0.0|100
0|2020-11-29|51.0|0|52.0|0|0.0|0|0.0|100
0|2020-11-30|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-12-01|55.0|0|58.0|0|0.0|0|0.0|100
0|2020-12-02|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-12-03|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-12-04|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-12-05|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-12-06|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-12-07|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-12-08|60.0|0|63.0|0|2.0|0|0.0|100
0|2020-12-09|60.0|0|63.0|0|2.0|0|0.0|100
0|2020-12-10|60.0|0|63.0|0|2.0|0|0.0|100
0|2020-12-11|60.0|0|64.0|0|2.0|0|0.0|100
0|2020-12-12|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-12-13|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-12-14|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-15|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-16|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-17|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-18|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-19|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-20|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-21|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-22|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-23|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-24|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-25|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-26|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-27|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-28|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-29|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-30|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-12-31|66.0|0|66.0|0|2.0|0|0.0|100
0|2021-01-01|66.0|0|66.0|0|2.0|0|0.0|100
0|2021-01-02|66.0|0|66.0|0|2.0|0|0.0|100
0|2021-01-03|66.0|0|66.0|0|2.0|0|0.0|100
0|2021-01-04|66.0|0|66.0|0|2.0|0|0.0|100
0|2021-01-05|66.0|0|66.0|0|2.0|0|0.0|100
0|2021-01-06|66.0|0|66.0|0|2.0|0|0.0|100
0|2021-01-07|66.0|0|67.0|0|2.0|0|0.0|100
0|2021-01-08|67.0|0|67.0|0|2.0|0|0.0|100
0|2021-01-09|67.0|0|67.0|0|2.0|0|0.0|100
0|2021-01-10|68.0|0|68.0|0|2.0|0|0.0|100
0|2021-01-11|68.0|0|68.0|0|2.0|0|0.0|100
0|2021-01-12|68.0|0|68.0|0|2.0|0|0.0|100
0|2021-01-13|68.0|0|68.0|0|2.0|0|0.0|100
0|2021-01-14|68.0|0|68.0|0|2.0|0|0.0|100
0|2021-01-15|68.0|0|68.0|0|2.0|0|0.0|100
0|2021-01-16|68.0|0|68.0|0|2.0|0|0.0|100
0|2021-01-17|68.0|0|68.0|0|2.0|0|0.0|100
0|2021-01-18|68.0|0|68.0|0|2.0|0|0.0|100
0|2021-01-19|68.0|0|68.0|0|2.0|0|0.0|100
0|2021-01-20|69.0|0|69.0|0|2.0|0|0.0|100
0|2021-01-21|69.0|0|70.0|0|2.0|0|0.0|100
0|2021-01-22|69.0|0|70.0|0|2.0|0|0.0|100
0|2021-01-23|70.0|0|70.0|0|2.0|0|0.0|100
0|2021-01-24|70.0|0|70.0|0|2.0|0|0.0|100
0|2021-01-25|70.0|0|71.0|0|2.0|0|0.0|100
0|2021-01-26|71.0|0|71.0|0|2.0|0|0.0|100
0|2021-01-27|71.0|0|71.0|0|2.0|0|0.0|100
0|2021-01-28|71.0|0|71.0|0|2.0|0|0.0|100
0|2021-01-29|71.0|0|71.0|0|2.0|0|0.0|100
0|2021-01-30|71.0|0|71.0|0|2.0|0|0.0|100
0|2021-01-31|71.0|0|71.0|0|2.0|0|0.0|100
0|2021-02-01|71.0|0|71.0|0|2.0|0|0.0|100
0|2021-02-02|71.0|0|72.0|0|2.0|0|0.0|100
0|2021-02-03|71.0|0|72.0|0|2.0|0|0.0|100
0|2021-02-04|72.0|0|73.0|0|2.0|0|0.0|100
0|2021-02-05|73.0|0|74.0|0|2.0|0|0.0|100
0|2021-02-06|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-02-07|74.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-08|74.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-09|74.0|0|75.0|0|3.0|0|0.0|100
0|2021-02-10|74.0|0|75.0|0|3.0|0|0.0|100
0|2021-02-11|75.0|0|75.0|0|3.0|0|0.0|100
