|dates|Lamar_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Lamar_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Lamar_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Lamar_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Lamar_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Lamar_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Lamar_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Lamar_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-29|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-31|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-04-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-04-02|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-03|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-04-04|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-05|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-06|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-07|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-04-08|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-04-09|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-10|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-04-11|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-04-12|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-04-13|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-04-14|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-04-15|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-16|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-17|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-04-18|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-04-19|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-04-20|71.0|0|71.0|0|2.0|0|0.0|100
0|2020-04-21|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-04-22|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-04-23|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-04-24|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-04-25|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-04-26|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-04-27|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-04-28|94.0|0|94.0|0|2.0|0|0.0|100
0|2020-04-29|102.0|0|102.0|0|2.0|0|0.0|100
0|2020-04-30|103.0|0|103.0|0|2.0|0|0.0|100
0|2020-05-01|111.0|0|111.0|0|2.0|0|0.0|100
0|2020-05-02|114.0|0|114.0|0|2.0|0|0.0|100
0|2020-05-03|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-05-04|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-05-05|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-05-06|127.0|0|127.0|0|3.0|0|0.0|100
0|2020-05-07|136.0|0|136.0|0|4.0|0|0.0|100
0|2020-05-08|141.0|0|141.0|0|4.0|0|0.0|100
0|2020-05-09|145.0|0|145.0|0|4.0|0|0.0|100
0|2020-05-10|152.0|0|152.0|0|4.0|0|0.0|100
0|2020-05-11|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-05-12|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-05-13|158.0|0|158.0|0|4.0|0|0.0|100
