|dates|Adams_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Adams_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Adams_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Adams_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Adams_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Adams_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Adams_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Adams_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-27|6.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-29|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-30|7.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-31|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-01|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-02|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-03|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-04|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-05|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-06|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-07|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-04-08|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-09|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-04-10|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-11|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-04-12|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-04-13|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-04-14|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-04-15|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-04-16|70.0|0|70.0|0|4.0|0|0.0|100
0|2020-04-17|73.0|0|73.0|0|5.0|0|0.0|100
0|2020-04-18|73.0|0|73.0|0|6.0|0|0.0|100
0|2020-04-19|81.0|0|81.0|0|6.0|0|0.0|100
0|2020-04-20|83.0|0|83.0|0|6.0|0|0.0|100
0|2020-04-21|90.0|0|90.0|0|6.0|0|0.0|100
0|2020-04-22|96.0|0|96.0|0|7.0|0|0.0|100
0|2020-04-23|101.0|0|101.0|0|7.0|0|0.0|100
0|2020-04-24|104.0|0|104.0|0|7.0|0|0.0|100
0|2020-04-25|109.0|0|109.0|0|7.0|0|0.0|100
0|2020-04-26|113.0|0|113.0|0|7.0|0|0.0|100
0|2020-04-27|116.0|0|116.0|0|7.0|0|0.0|100
0|2020-04-28|123.0|0|123.0|0|8.0|0|0.0|100
0|2020-04-29|129.0|0|129.0|0|8.0|0|0.0|100
0|2020-04-30|133.0|0|133.0|0|8.0|0|0.0|100
0|2020-05-01|148.0|0|148.0|0|8.0|0|0.0|100
0|2020-05-02|149.0|0|149.0|0|9.0|0|0.0|100
0|2020-05-03|148.0|0|148.0|0|9.0|0|0.0|100
0|2020-05-04|149.0|0|149.0|0|9.0|0|0.0|100
0|2020-05-05|151.0|0|151.0|0|10.0|0|0.0|100
0|2020-05-06|154.0|0|154.0|0|10.0|0|0.0|100
0|2020-05-07|157.0|0|157.0|0|11.0|0|0.0|100
0|2020-05-08|157.0|0|157.0|0|11.0|0|0.0|100
0|2020-05-09|158.0|0|158.0|0|11.0|0|0.0|100
0|2020-05-10|159.0|0|159.0|0|12.0|0|0.0|100
0|2020-05-11|160.0|0|160.0|0|13.0|0|0.0|100
0|2020-05-12|161.0|0|161.0|0|15.0|0|0.0|100
0|2020-05-13|163.0|0|163.0|0|15.0|0|0.0|100
